0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-4, 0-41 x 0-3 = 1-45, 0-41 x 0-4 = 2-8, 0-41 x 0-5 = 2-49, 0-41 x 0-6 = 3-12, 0-41 x 0-7 = 3-53, 0-41 x 0-8 = 4-16, 0-41 x 0-9 = 4-57, 0-41 x 0-10 = 5-20, 0-41 x 0-11 = 5-61, 0-41 x 0-12 = 6-24, 0-41 x 0-13 = 6-65, 0-41 x 0-14 = 7-28, 0-41 x 0-15 = 7-69, 0-41 x 0-16 = 8-32, 0-41 x 0-17 = 8-73, 0-41 x 0-18 = 9-36, 0-41 x 0-19 = 9-77, 0-41 x 0-20 = 10-40, 0-41 x 0-21 = 11-3, 0-41 x 0-22 = 11-44, 0-41 x 0-23 = 12-7, 0-41 x 0-24 = 12-48, 0-41 x 0-25 = 13-11, 0-41 x 0-26 = 13-52, 0-41 x 0-27 = 14-15, 0-41 x 0-28 = 14-56, 0-41 x 0-29 = 15-19, 0-41 x 0-30 = 15-60, 0-41 x 0-31 = 16-23, 0-41 x 0-32 = 16-64, 0-41 x 0-33 = 17-27, 0-41 x 0-34 = 17-68, 0-41 x 0-35 = 18-31, 0-41 x 0-36 = 18-72, 0-41 x 0-37 = 19-35, 0-41 x 0-38 = 19-76, 0-41 x 0-39 = 20-39, 0-41 x 0-40 = 21-2, 0-41 x 0-41 = 21-43, 0-41 x 0-42 = 22-6, 0-41 x 0-43 = 22-47, 0-41 x 0-44 = 23-10, 0-41 x 0-45 = 23-51, 0-41 x 0-46 = 24-14, 0-41 x 0-47 = 24-55, 0-41 x 0-48 = 25-18, 0-41 x 0-49 = 25-59, 0-41 x 0-50 = 26-22, 0-41 x 0-51 = 26-63, 0-41 x 0-52 = 27-26, 0-41 x 0-53 = 27-67, 0-41 x 0-54 = 28-30, 0-41 x 0-55 = 28-71, 0-41 x 0-56 = 29-34, 0-41 x 0-57 = 29-75, 0-41 x 0-58 = 30-38, 0-41 x 0-59 = 31-1, 0-41 x 0-60 = 31-42, 0-41 x 0-61 = 32-5, 0-41 x 0-62 = 32-46, 0-41 x 0-63 = 33-9, 0-41 x 0-64 = 33-50, 0-41 x 0-65 = 34-13, 0-41 x 0-66 = 34-54, 0-41 x 0-67 = 35-17, 0-41 x 0-68 = 35-58, 0-41 x 0-69 = 36-21, 0-41 x 0-70 = 36-62, 0-41 x 0-71 = 37-25, 0-41 x 0-72 = 37-66, 0-41 x 0-73 = 38-29, 0-41 x 0-74 = 38-70, 0-41 x 0-75 = 39-33, 0-41 x 0-76 = 39-74, 0-41 x 0-77 = 40-37, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-6, 0-42 x 0-3 = 1-48, 0-42 x 0-4 = 2-12, 0-42 x 0-5 = 2-54, 0-42 x 0-6 = 3-18, 0-42 x 0-7 = 3-60, 0-42 x 0-8 = 4-24, 0-42 x 0-9 = 4-66, 0-42 x 0-10 = 5-30, 0-42 x 0-11 = 5-72, 0-42 x 0-12 = 6-36, 0-42 x 0-13 = 7-0, 0-42 x 0-14 = 7-42, 0-42 x 0-15 = 8-6, 0-42 x 0-16 = 8-48, 0-42 x 0-17 = 9-12, 0-42 x 0-18 = 9-54, 0-42 x 0-19 = 10-18, 0-42 x 0-20 = 10-60, 0-42 x 0-21 = 11-24, 0-42 x 0-22 = 11-66, 0-42 x 0-23 = 12-30, 0-42 x 0-24 = 12-72, 0-42 x 0-25 = 13-36, 0-42 x 0-26 = 14-0, 0-42 x 0-27 = 14-42, 0-42 x 0-28 = 15-6, 0-42 x 0-29 = 15-48, 0-42 x 0-30 = 16-12, 0-42 x 0-31 = 16-54, 0-42 x 0-32 = 17-18, 0-42 x 0-33 = 17-60, 0-42 x 0-34 = 18-24, 0-42 x 0-35 = 18-66, 0-42 x 0-36 = 19-30, 0-42 x 0-37 = 19-72, 0-42 x 0-38 = 20-36, 0-42 x 0-39 = 21-0, 0-42 x 0-40 = 21-42, 0-42 x 0-41 = 22-6, 0-42 x 0-42 = 22-48, 0-42 x 0-43 = 23-12, 0-42 x 0-44 = 23-54, 0-42 x 0-45 = 24-18, 0-42 x 0-46 = 24-60, 0-42 x 0-47 = 25-24, 0-42 x 0-48 = 25-66, 0-42 x 0-49 = 26-30, 0-42 x 0-50 = 26-72, 0-42 x 0-51 = 27-36, 0-42 x 0-52 = 28-0, 0-42 x 0-53 = 28-42, 0-42 x 0-54 = 29-6, 0-42 x 0-55 = 29-48, 0-42 x 0-56 = 30-12, 0-42 x 0-57 = 30-54, 0-42 x 0-58 = 31-18, 0-42 x 0-59 = 31-60, 0-42 x 0-60 = 32-24, 0-42 x 0-61 = 32-66, 0-42 x 0-62 = 33-30, 0-42 x 0-63 = 33-72, 0-42 x 0-64 = 34-36, 0-42 x 0-65 = 35-0, 0-42 x 0-66 = 35-42, 0-42 x 0-67 = 36-6, 0-42 x 0-68 = 36-48, 0-42 x 0-69 = 37-12, 0-42 x 0-70 = 37-54, 0-42 x 0-71 = 38-18, 0-42 x 0-72 = 38-60, 0-42 x 0-73 = 39-24, 0-42 x 0-74 = 39-66, 0-42 x 0-75 = 40-30, 0-42 x 0-76 = 40-72, 0-42 x 0-77 = 41-36, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-8, 0-43 x 0-3 = 1-51, 0-43 x 0-4 = 2-16, 0-43 x 0-5 = 2-59, 0-43 x 0-6 = 3-24, 0-43 x 0-7 = 3-67, 0-43 x 0-8 = 4-32, 0-43 x 0-9 = 4-75, 0-43 x 0-10 = 5-40, 0-43 x 0-11 = 6-5, 0-43 x 0-12 = 6-48, 0-43 x 0-13 = 7-13, 0-43 x 0-14 = 7-56, 0-43 x 0-15 = 8-21, 0-43 x 0-16 = 8-64, 0-43 x 0-17 = 9-29, 0-43 x 0-18 = 9-72, 0-43 x 0-19 = 10-37, 0-43 x 0-20 = 11-2, 0-43 x 0-21 = 11-45, 0-43 x 0-22 = 12-10, 0-43 x 0-23 = 12-53, 0-43 x 0-24 = 13-18, 0-43 x 0-25 = 13-61, 0-43 x 0-26 = 14-26, 0-43 x 0-27 = 14-69, 0-43 x 0-28 = 15-34, 0-43 x 0-29 = 15-77, 0-43 x 0-30 = 16-42, 0-43 x 0-31 = 17-7, 0-43 x 0-32 = 17-50, 0-43 x 0-33 = 18-15, 0-43 x 0-34 = 18-58, 0-43 x 0-35 = 19-23, 0-43 x 0-36 = 19-66, 0-43 x 0-37 = 20-31, 0-43 x 0-38 = 20-74, 0-43 x 0-39 = 21-39, 0-43 x 0-40 = 22-4, 0-43 x 0-41 = 22-47, 0-43 x 0-42 = 23-12, 0-43 x 0-43 = 23-55, 0-43 x 0-44 = 24-20, 0-43 x 0-45 = 24-63, 0-43 x 0-46 = 25-28, 0-43 x 0-47 = 25-71, 0-43 x 0-48 = 26-36, 0-43 x 0-49 = 27-1, 0-43 x 0-50 = 27-44, 0-43 x 0-51 = 28-9, 0-43 x 0-52 = 28-52, 0-43 x 0-53 = 29-17, 0-43 x 0-54 = 29-60, 0-43 x 0-55 = 30-25, 0-43 x 0-56 = 30-68, 0-43 x 0-57 = 31-33, 0-43 x 0-58 = 31-76, 0-43 x 0-59 = 32-41, 0-43 x 0-60 = 33-6, 0-43 x 0-61 = 33-49, 0-43 x 0-62 = 34-14, 0-43 x 0-63 = 34-57, 0-43 x 0-64 = 35-22, 0-43 x 0-65 = 35-65, 0-43 x 0-66 = 36-30, 0-43 x 0-67 = 36-73, 0-43 x 0-68 = 37-38, 0-43 x 0-69 = 38-3, 0-43 x 0-70 = 38-46, 0-43 x 0-71 = 39-11, 0-43 x 0-72 = 39-54, 0-43 x 0-73 = 40-19, 0-43 x 0-74 = 40-62, 0-43 x 0-75 = 41-27, 0-43 x 0-76 = 41-70, 0-43 x 0-77 = 42-35, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-10, 0-44 x 0-3 = 1-54, 0-44 x 0-4 = 2-20, 0-44 x 0-5 = 2-64, 0-44 x 0-6 = 3-30, 0-44 x 0-7 = 3-74, 0-44 x 0-8 = 4-40, 0-44 x 0-9 = 5-6, 0-44 x 0-10 = 5-50, 0-44 x 0-11 = 6-16, 0-44 x 0-12 = 6-60, 0-44 x 0-13 = 7-26, 0-44 x 0-14 = 7-70, 0-44 x 0-15 = 8-36, 0-44 x 0-16 = 9-2, 0-44 x 0-17 = 9-46, 0-44 x 0-18 = 10-12, 0-44 x 0-19 = 10-56, 0-44 x 0-20 = 11-22, 0-44 x 0-21 = 11-66, 0-44 x 0-22 = 12-32, 0-44 x 0-23 = 12-76, 0-44 x 0-24 = 13-42, 0-44 x 0-25 = 14-8, 0-44 x 0-26 = 14-52, 0-44 x 0-27 = 15-18, 0-44 x 0-28 = 15-62, 0-44 x 0-29 = 16-28, 0-44 x 0-30 = 16-72, 0-44 x 0-31 = 17-38, 0-44 x 0-32 = 18-4, 0-44 x 0-33 = 18-48, 0-44 x 0-34 = 19-14, 0-44 x 0-35 = 19-58, 0-44 x 0-36 = 20-24, 0-44 x 0-37 = 20-68, 0-44 x 0-38 = 21-34, 0-44 x 0-39 = 22-0, 0-44 x 0-40 = 22-44, 0-44 x 0-41 = 23-10, 0-44 x 0-42 = 23-54, 0-44 x 0-43 = 24-20, 0-44 x 0-44 = 24-64, 0-44 x 0-45 = 25-30, 0-44 x 0-46 = 25-74, 0-44 x 0-47 = 26-40, 0-44 x 0-48 = 27-6, 0-44 x 0-49 = 27-50, 0-44 x 0-50 = 28-16, 0-44 x 0-51 = 28-60, 0-44 x 0-52 = 29-26, 0-44 x 0-53 = 29-70, 0-44 x 0-54 = 30-36, 0-44 x 0-55 = 31-2, 0-44 x 0-56 = 31-46, 0-44 x 0-57 = 32-12, 0-44 x 0-58 = 32-56, 0-44 x 0-59 = 33-22, 0-44 x 0-60 = 33-66, 0-44 x 0-61 = 34-32, 0-44 x 0-62 = 34-76, 0-44 x 0-63 = 35-42, 0-44 x 0-64 = 36-8, 0-44 x 0-65 = 36-52, 0-44 x 0-66 = 37-18, 0-44 x 0-67 = 37-62, 0-44 x 0-68 = 38-28, 0-44 x 0-69 = 38-72, 0-44 x 0-70 = 39-38, 0-44 x 0-71 = 40-4, 0-44 x 0-72 = 40-48, 0-44 x 0-73 = 41-14, 0-44 x 0-74 = 41-58, 0-44 x 0-75 = 42-24, 0-44 x 0-76 = 42-68, 0-44 x 0-77 = 43-34, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-12, 0-45 x 0-3 = 1-57, 0-45 x 0-4 = 2-24, 0-45 x 0-5 = 2-69, 0-45 x 0-6 = 3-36, 0-45 x 0-7 = 4-3, 0-45 x 0-8 = 4-48, 0-45 x 0-9 = 5-15, 0-45 x 0-10 = 5-60, 0-45 x 0-11 = 6-27, 0-45 x 0-12 = 6-72, 0-45 x 0-13 = 7-39, 0-45 x 0-14 = 8-6, 0-45 x 0-15 = 8-51, 0-45 x 0-16 = 9-18, 0-45 x 0-17 = 9-63, 0-45 x 0-18 = 10-30, 0-45 x 0-19 = 10-75, 0-45 x 0-20 = 11-42, 0-45 x 0-21 = 12-9, 0-45 x 0-22 = 12-54, 0-45 x 0-23 = 13-21, 0-45 x 0-24 = 13-66, 0-45 x 0-25 = 14-33, 0-45 x 0-26 = 15-0, 0-45 x 0-27 = 15-45, 0-45 x 0-28 = 16-12, 0-45 x 0-29 = 16-57, 0-45 x 0-30 = 17-24, 0-45 x 0-31 = 17-69, 0-45 x 0-32 = 18-36, 0-45 x 0-33 = 19-3, 0-45 x 0-34 = 19-48, 0-45 x 0-35 = 20-15, 0-45 x 0-36 = 20-60, 0-45 x 0-37 = 21-27, 0-45 x 0-38 = 21-72, 0-45 x 0-39 = 22-39, 0-45 x 0-40 = 23-6, 0-45 x 0-41 = 23-51, 0-45 x 0-42 = 24-18, 0-45 x 0-43 = 24-63, 0-45 x 0-44 = 25-30, 0-45 x 0-45 = 25-75, 0-45 x 0-46 = 26-42, 0-45 x 0-47 = 27-9, 0-45 x 0-48 = 27-54, 0-45 x 0-49 = 28-21, 0-45 x 0-50 = 28-66, 0-45 x 0-51 = 29-33, 0-45 x 0-52 = 30-0, 0-45 x 0-53 = 30-45, 0-45 x 0-54 = 31-12, 0-45 x 0-55 = 31-57, 0-45 x 0-56 = 32-24, 0-45 x 0-57 = 32-69, 0-45 x 0-58 = 33-36, 0-45 x 0-59 = 34-3, 0-45 x 0-60 = 34-48, 0-45 x 0-61 = 35-15, 0-45 x 0-62 = 35-60, 0-45 x 0-63 = 36-27, 0-45 x 0-64 = 36-72, 0-45 x 0-65 = 37-39, 0-45 x 0-66 = 38-6, 0-45 x 0-67 = 38-51, 0-45 x 0-68 = 39-18, 0-45 x 0-69 = 39-63, 0-45 x 0-70 = 40-30, 0-45 x 0-71 = 40-75, 0-45 x 0-72 = 41-42, 0-45 x 0-73 = 42-9, 0-45 x 0-74 = 42-54, 0-45 x 0-75 = 43-21, 0-45 x 0-76 = 43-66, 0-45 x 0-77 = 44-33, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-14, 0-46 x 0-3 = 1-60, 0-46 x 0-4 = 2-28, 0-46 x 0-5 = 2-74, 0-46 x 0-6 = 3-42, 0-46 x 0-7 = 4-10, 0-46 x 0-8 = 4-56, 0-46 x 0-9 = 5-24, 0-46 x 0-10 = 5-70, 0-46 x 0-11 = 6-38, 0-46 x 0-12 = 7-6, 0-46 x 0-13 = 7-52, 0-46 x 0-14 = 8-20, 0-46 x 0-15 = 8-66, 0-46 x 0-16 = 9-34, 0-46 x 0-17 = 10-2, 0-46 x 0-18 = 10-48, 0-46 x 0-19 = 11-16, 0-46 x 0-20 = 11-62, 0-46 x 0-21 = 12-30, 0-46 x 0-22 = 12-76, 0-46 x 0-23 = 13-44, 0-46 x 0-24 = 14-12, 0-46 x 0-25 = 14-58, 0-46 x 0-26 = 15-26, 0-46 x 0-27 = 15-72, 0-46 x 0-28 = 16-40, 0-46 x 0-29 = 17-8, 0-46 x 0-30 = 17-54, 0-46 x 0-31 = 18-22, 0-46 x 0-32 = 18-68, 0-46 x 0-33 = 19-36, 0-46 x 0-34 = 20-4, 0-46 x 0-35 = 20-50, 0-46 x 0-36 = 21-18, 0-46 x 0-37 = 21-64, 0-46 x 0-38 = 22-32, 0-46 x 0-39 = 23-0, 0-46 x 0-40 = 23-46, 0-46 x 0-41 = 24-14, 0-46 x 0-42 = 24-60, 0-46 x 0-43 = 25-28, 0-46 x 0-44 = 25-74, 0-46 x 0-45 = 26-42, 0-46 x 0-46 = 27-10, 0-46 x 0-47 = 27-56, 0-46 x 0-48 = 28-24, 0-46 x 0-49 = 28-70, 0-46 x 0-50 = 29-38, 0-46 x 0-51 = 30-6, 0-46 x 0-52 = 30-52, 0-46 x 0-53 = 31-20, 0-46 x 0-54 = 31-66, 0-46 x 0-55 = 32-34, 0-46 x 0-56 = 33-2, 0-46 x 0-57 = 33-48, 0-46 x 0-58 = 34-16, 0-46 x 0-59 = 34-62, 0-46 x 0-60 = 35-30, 0-46 x 0-61 = 35-76, 0-46 x 0-62 = 36-44, 0-46 x 0-63 = 37-12, 0-46 x 0-64 = 37-58, 0-46 x 0-65 = 38-26, 0-46 x 0-66 = 38-72, 0-46 x 0-67 = 39-40, 0-46 x 0-68 = 40-8, 0-46 x 0-69 = 40-54, 0-46 x 0-70 = 41-22, 0-46 x 0-71 = 41-68, 0-46 x 0-72 = 42-36, 0-46 x 0-73 = 43-4, 0-46 x 0-74 = 43-50, 0-46 x 0-75 = 44-18, 0-46 x 0-76 = 44-64, 0-46 x 0-77 = 45-32, 
0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-16, 0-47 x 0-3 = 1-63, 0-47 x 0-4 = 2-32, 0-47 x 0-5 = 3-1, 0-47 x 0-6 = 3-48, 0-47 x 0-7 = 4-17, 0-47 x 0-8 = 4-64, 0-47 x 0-9 = 5-33, 0-47 x 0-10 = 6-2, 0-47 x 0-11 = 6-49, 0-47 x 0-12 = 7-18, 0-47 x 0-13 = 7-65, 0-47 x 0-14 = 8-34, 0-47 x 0-15 = 9-3, 0-47 x 0-16 = 9-50, 0-47 x 0-17 = 10-19, 0-47 x 0-18 = 10-66, 0-47 x 0-19 = 11-35, 0-47 x 0-20 = 12-4, 0-47 x 0-21 = 12-51, 0-47 x 0-22 = 13-20, 0-47 x 0-23 = 13-67, 0-47 x 0-24 = 14-36, 0-47 x 0-25 = 15-5, 0-47 x 0-26 = 15-52, 0-47 x 0-27 = 16-21, 0-47 x 0-28 = 16-68, 0-47 x 0-29 = 17-37, 0-47 x 0-30 = 18-6, 0-47 x 0-31 = 18-53, 0-47 x 0-32 = 19-22, 0-47 x 0-33 = 19-69, 0-47 x 0-34 = 20-38, 0-47 x 0-35 = 21-7, 0-47 x 0-36 = 21-54, 0-47 x 0-37 = 22-23, 0-47 x 0-38 = 22-70, 0-47 x 0-39 = 23-39, 0-47 x 0-40 = 24-8, 0-47 x 0-41 = 24-55, 0-47 x 0-42 = 25-24, 0-47 x 0-43 = 25-71, 0-47 x 0-44 = 26-40, 0-47 x 0-45 = 27-9, 0-47 x 0-46 = 27-56, 0-47 x 0-47 = 28-25, 0-47 x 0-48 = 28-72, 0-47 x 0-49 = 29-41, 0-47 x 0-50 = 30-10, 0-47 x 0-51 = 30-57, 0-47 x 0-52 = 31-26, 0-47 x 0-53 = 31-73, 0-47 x 0-54 = 32-42, 0-47 x 0-55 = 33-11, 0-47 x 0-56 = 33-58, 0-47 x 0-57 = 34-27, 0-47 x 0-58 = 34-74, 0-47 x 0-59 = 35-43, 0-47 x 0-60 = 36-12, 0-47 x 0-61 = 36-59, 0-47 x 0-62 = 37-28, 0-47 x 0-63 = 37-75, 0-47 x 0-64 = 38-44, 0-47 x 0-65 = 39-13, 0-47 x 0-66 = 39-60, 0-47 x 0-67 = 40-29, 0-47 x 0-68 = 40-76, 0-47 x 0-69 = 41-45, 0-47 x 0-70 = 42-14, 0-47 x 0-71 = 42-61, 0-47 x 0-72 = 43-30, 0-47 x 0-73 = 43-77, 0-47 x 0-74 = 44-46, 0-47 x 0-75 = 45-15, 0-47 x 0-76 = 45-62, 0-47 x 0-77 = 46-31, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-18, 0-48 x 0-3 = 1-66, 0-48 x 0-4 = 2-36, 0-48 x 0-5 = 3-6, 0-48 x 0-6 = 3-54, 0-48 x 0-7 = 4-24, 0-48 x 0-8 = 4-72, 0-48 x 0-9 = 5-42, 0-48 x 0-10 = 6-12, 0-48 x 0-11 = 6-60, 0-48 x 0-12 = 7-30, 0-48 x 0-13 = 8-0, 0-48 x 0-14 = 8-48, 0-48 x 0-15 = 9-18, 0-48 x 0-16 = 9-66, 0-48 x 0-17 = 10-36, 0-48 x 0-18 = 11-6, 0-48 x 0-19 = 11-54, 0-48 x 0-20 = 12-24, 0-48 x 0-21 = 12-72, 0-48 x 0-22 = 13-42, 0-48 x 0-23 = 14-12, 0-48 x 0-24 = 14-60, 0-48 x 0-25 = 15-30, 0-48 x 0-26 = 16-0, 0-48 x 0-27 = 16-48, 0-48 x 0-28 = 17-18, 0-48 x 0-29 = 17-66, 0-48 x 0-30 = 18-36, 0-48 x 0-31 = 19-6, 0-48 x 0-32 = 19-54, 0-48 x 0-33 = 20-24, 0-48 x 0-34 = 20-72, 0-48 x 0-35 = 21-42, 0-48 x 0-36 = 22-12, 0-48 x 0-37 = 22-60, 0-48 x 0-38 = 23-30, 0-48 x 0-39 = 24-0, 0-48 x 0-40 = 24-48, 0-48 x 0-41 = 25-18, 0-48 x 0-42 = 25-66, 0-48 x 0-43 = 26-36, 0-48 x 0-44 = 27-6, 0-48 x 0-45 = 27-54, 0-48 x 0-46 = 28-24, 0-48 x 0-47 = 28-72, 0-48 x 0-48 = 29-42, 0-48 x 0-49 = 30-12, 0-48 x 0-50 = 30-60, 0-48 x 0-51 = 31-30, 0-48 x 0-52 = 32-0, 0-48 x 0-53 = 32-48, 0-48 x 0-54 = 33-18, 0-48 x 0-55 = 33-66, 0-48 x 0-56 = 34-36, 0-48 x 0-57 = 35-6, 0-48 x 0-58 = 35-54, 0-48 x 0-59 = 36-24, 0-48 x 0-60 = 36-72, 0-48 x 0-61 = 37-42, 0-48 x 0-62 = 38-12, 0-48 x 0-63 = 38-60, 0-48 x 0-64 = 39-30, 0-48 x 0-65 = 40-0, 0-48 x 0-66 = 40-48, 0-48 x 0-67 = 41-18, 0-48 x 0-68 = 41-66, 0-48 x 0-69 = 42-36, 0-48 x 0-70 = 43-6, 0-48 x 0-71 = 43-54, 0-48 x 0-72 = 44-24, 0-48 x 0-73 = 44-72, 0-48 x 0-74 = 45-42, 0-48 x 0-75 = 46-12, 0-48 x 0-76 = 46-60, 0-48 x 0-77 = 47-30, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-20, 0-49 x 0-3 = 1-69, 0-49 x 0-4 = 2-40, 0-49 x 0-5 = 3-11, 0-49 x 0-6 = 3-60, 0-49 x 0-7 = 4-31, 0-49 x 0-8 = 5-2, 0-49 x 0-9 = 5-51, 0-49 x 0-10 = 6-22, 0-49 x 0-11 = 6-71, 0-49 x 0-12 = 7-42, 0-49 x 0-13 = 8-13, 0-49 x 0-14 = 8-62, 0-49 x 0-15 = 9-33, 0-49 x 0-16 = 10-4, 0-49 x 0-17 = 10-53, 0-49 x 0-18 = 11-24, 0-49 x 0-19 = 11-73, 0-49 x 0-20 = 12-44, 0-49 x 0-21 = 13-15, 0-49 x 0-22 = 13-64, 0-49 x 0-23 = 14-35, 0-49 x 0-24 = 15-6, 0-49 x 0-25 = 15-55, 0-49 x 0-26 = 16-26, 0-49 x 0-27 = 16-75, 0-49 x 0-28 = 17-46, 0-49 x 0-29 = 18-17, 0-49 x 0-30 = 18-66, 0-49 x 0-31 = 19-37, 0-49 x 0-32 = 20-8, 0-49 x 0-33 = 20-57, 0-49 x 0-34 = 21-28, 0-49 x 0-35 = 21-77, 0-49 x 0-36 = 22-48, 0-49 x 0-37 = 23-19, 0-49 x 0-38 = 23-68, 0-49 x 0-39 = 24-39, 0-49 x 0-40 = 25-10, 0-49 x 0-41 = 25-59, 0-49 x 0-42 = 26-30, 0-49 x 0-43 = 27-1, 0-49 x 0-44 = 27-50, 0-49 x 0-45 = 28-21, 0-49 x 0-46 = 28-70, 0-49 x 0-47 = 29-41, 0-49 x 0-48 = 30-12, 0-49 x 0-49 = 30-61, 0-49 x 0-50 = 31-32, 0-49 x 0-51 = 32-3, 0-49 x 0-52 = 32-52, 0-49 x 0-53 = 33-23, 0-49 x 0-54 = 33-72, 0-49 x 0-55 = 34-43, 0-49 x 0-56 = 35-14, 0-49 x 0-57 = 35-63, 0-49 x 0-58 = 36-34, 0-49 x 0-59 = 37-5, 0-49 x 0-60 = 37-54, 0-49 x 0-61 = 38-25, 0-49 x 0-62 = 38-74, 0-49 x 0-63 = 39-45, 0-49 x 0-64 = 40-16, 0-49 x 0-65 = 40-65, 0-49 x 0-66 = 41-36, 0-49 x 0-67 = 42-7, 0-49 x 0-68 = 42-56, 0-49 x 0-69 = 43-27, 0-49 x 0-70 = 43-76, 0-49 x 0-71 = 44-47, 0-49 x 0-72 = 45-18, 0-49 x 0-73 = 45-67, 0-49 x 0-74 = 46-38, 0-49 x 0-75 = 47-9, 0-49 x 0-76 = 47-58, 0-49 x 0-77 = 48-29, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-22, 0-50 x 0-3 = 1-72, 0-50 x 0-4 = 2-44, 0-50 x 0-5 = 3-16, 0-50 x 0-6 = 3-66, 0-50 x 0-7 = 4-38, 0-50 x 0-8 = 5-10, 0-50 x 0-9 = 5-60, 0-50 x 0-10 = 6-32, 0-50 x 0-11 = 7-4, 0-50 x 0-12 = 7-54, 0-50 x 0-13 = 8-26, 0-50 x 0-14 = 8-76, 0-50 x 0-15 = 9-48, 0-50 x 0-16 = 10-20, 0-50 x 0-17 = 10-70, 0-50 x 0-18 = 11-42, 0-50 x 0-19 = 12-14, 0-50 x 0-20 = 12-64, 0-50 x 0-21 = 13-36, 0-50 x 0-22 = 14-8, 0-50 x 0-23 = 14-58, 0-50 x 0-24 = 15-30, 0-50 x 0-25 = 16-2, 0-50 x 0-26 = 16-52, 0-50 x 0-27 = 17-24, 0-50 x 0-28 = 17-74, 0-50 x 0-29 = 18-46, 0-50 x 0-30 = 19-18, 0-50 x 0-31 = 19-68, 0-50 x 0-32 = 20-40, 0-50 x 0-33 = 21-12, 0-50 x 0-34 = 21-62, 0-50 x 0-35 = 22-34, 0-50 x 0-36 = 23-6, 0-50 x 0-37 = 23-56, 0-50 x 0-38 = 24-28, 0-50 x 0-39 = 25-0, 0-50 x 0-40 = 25-50, 0-50 x 0-41 = 26-22, 0-50 x 0-42 = 26-72, 0-50 x 0-43 = 27-44, 0-50 x 0-44 = 28-16, 0-50 x 0-45 = 28-66, 0-50 x 0-46 = 29-38, 0-50 x 0-47 = 30-10, 0-50 x 0-48 = 30-60, 0-50 x 0-49 = 31-32, 0-50 x 0-50 = 32-4, 0-50 x 0-51 = 32-54, 0-50 x 0-52 = 33-26, 0-50 x 0-53 = 33-76, 0-50 x 0-54 = 34-48, 0-50 x 0-55 = 35-20, 0-50 x 0-56 = 35-70, 0-50 x 0-57 = 36-42, 0-50 x 0-58 = 37-14, 0-50 x 0-59 = 37-64, 0-50 x 0-60 = 38-36, 0-50 x 0-61 = 39-8, 0-50 x 0-62 = 39-58, 0-50 x 0-63 = 40-30, 0-50 x 0-64 = 41-2, 0-50 x 0-65 = 41-52, 0-50 x 0-66 = 42-24, 0-50 x 0-67 = 42-74, 0-50 x 0-68 = 43-46, 0-50 x 0-69 = 44-18, 0-50 x 0-70 = 44-68, 0-50 x 0-71 = 45-40, 0-50 x 0-72 = 46-12, 0-50 x 0-73 = 46-62, 0-50 x 0-74 = 47-34, 0-50 x 0-75 = 48-6, 0-50 x 0-76 = 48-56, 0-50 x 0-77 = 49-28, 
