0-41 x 0-1 = 0-41, 0-41 x 0-2 = 0-82, 0-41 x 0-3 = 1-40, 0-41 x 0-4 = 1-81, 0-41 x 0-5 = 2-39, 0-41 x 0-6 = 2-80, 0-41 x 0-7 = 3-38, 0-41 x 0-8 = 3-79, 0-41 x 0-9 = 4-37, 0-41 x 0-10 = 4-78, 0-41 x 0-11 = 5-36, 0-41 x 0-12 = 5-77, 0-41 x 0-13 = 6-35, 0-41 x 0-14 = 6-76, 0-41 x 0-15 = 7-34, 0-41 x 0-16 = 7-75, 0-41 x 0-17 = 8-33, 0-41 x 0-18 = 8-74, 0-41 x 0-19 = 9-32, 0-41 x 0-20 = 9-73, 0-41 x 0-21 = 10-31, 0-41 x 0-22 = 10-72, 0-41 x 0-23 = 11-30, 0-41 x 0-24 = 11-71, 0-41 x 0-25 = 12-29, 0-41 x 0-26 = 12-70, 0-41 x 0-27 = 13-28, 0-41 x 0-28 = 13-69, 0-41 x 0-29 = 14-27, 0-41 x 0-30 = 14-68, 0-41 x 0-31 = 15-26, 0-41 x 0-32 = 15-67, 0-41 x 0-33 = 16-25, 0-41 x 0-34 = 16-66, 0-41 x 0-35 = 17-24, 0-41 x 0-36 = 17-65, 0-41 x 0-37 = 18-23, 0-41 x 0-38 = 18-64, 0-41 x 0-39 = 19-22, 0-41 x 0-40 = 19-63, 0-41 x 0-41 = 20-21, 0-41 x 0-42 = 20-62, 0-41 x 0-43 = 21-20, 0-41 x 0-44 = 21-61, 0-41 x 0-45 = 22-19, 0-41 x 0-46 = 22-60, 0-41 x 0-47 = 23-18, 0-41 x 0-48 = 23-59, 0-41 x 0-49 = 24-17, 0-41 x 0-50 = 24-58, 0-41 x 0-51 = 25-16, 0-41 x 0-52 = 25-57, 0-41 x 0-53 = 26-15, 0-41 x 0-54 = 26-56, 0-41 x 0-55 = 27-14, 0-41 x 0-56 = 27-55, 0-41 x 0-57 = 28-13, 0-41 x 0-58 = 28-54, 0-41 x 0-59 = 29-12, 0-41 x 0-60 = 29-53, 0-41 x 0-61 = 30-11, 0-41 x 0-62 = 30-52, 0-41 x 0-63 = 31-10, 0-41 x 0-64 = 31-51, 0-41 x 0-65 = 32-9, 0-41 x 0-66 = 32-50, 0-41 x 0-67 = 33-8, 0-41 x 0-68 = 33-49, 0-41 x 0-69 = 34-7, 0-41 x 0-70 = 34-48, 0-41 x 0-71 = 35-6, 0-41 x 0-72 = 35-47, 0-41 x 0-73 = 36-5, 0-41 x 0-74 = 36-46, 0-41 x 0-75 = 37-4, 0-41 x 0-76 = 37-45, 0-41 x 0-77 = 38-3, 0-41 x 0-78 = 38-44, 0-41 x 0-79 = 39-2, 0-41 x 0-80 = 39-43, 0-41 x 0-81 = 40-1, 0-41 x 0-82 = 40-42, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-1, 0-42 x 0-3 = 1-43, 0-42 x 0-4 = 2-2, 0-42 x 0-5 = 2-44, 0-42 x 0-6 = 3-3, 0-42 x 0-7 = 3-45, 0-42 x 0-8 = 4-4, 0-42 x 0-9 = 4-46, 0-42 x 0-10 = 5-5, 0-42 x 0-11 = 5-47, 0-42 x 0-12 = 6-6, 0-42 x 0-13 = 6-48, 0-42 x 0-14 = 7-7, 0-42 x 0-15 = 7-49, 0-42 x 0-16 = 8-8, 0-42 x 0-17 = 8-50, 0-42 x 0-18 = 9-9, 0-42 x 0-19 = 9-51, 0-42 x 0-20 = 10-10, 0-42 x 0-21 = 10-52, 0-42 x 0-22 = 11-11, 0-42 x 0-23 = 11-53, 0-42 x 0-24 = 12-12, 0-42 x 0-25 = 12-54, 0-42 x 0-26 = 13-13, 0-42 x 0-27 = 13-55, 0-42 x 0-28 = 14-14, 0-42 x 0-29 = 14-56, 0-42 x 0-30 = 15-15, 0-42 x 0-31 = 15-57, 0-42 x 0-32 = 16-16, 0-42 x 0-33 = 16-58, 0-42 x 0-34 = 17-17, 0-42 x 0-35 = 17-59, 0-42 x 0-36 = 18-18, 0-42 x 0-37 = 18-60, 0-42 x 0-38 = 19-19, 0-42 x 0-39 = 19-61, 0-42 x 0-40 = 20-20, 0-42 x 0-41 = 20-62, 0-42 x 0-42 = 21-21, 0-42 x 0-43 = 21-63, 0-42 x 0-44 = 22-22, 0-42 x 0-45 = 22-64, 0-42 x 0-46 = 23-23, 0-42 x 0-47 = 23-65, 0-42 x 0-48 = 24-24, 0-42 x 0-49 = 24-66, 0-42 x 0-50 = 25-25, 0-42 x 0-51 = 25-67, 0-42 x 0-52 = 26-26, 0-42 x 0-53 = 26-68, 0-42 x 0-54 = 27-27, 0-42 x 0-55 = 27-69, 0-42 x 0-56 = 28-28, 0-42 x 0-57 = 28-70, 0-42 x 0-58 = 29-29, 0-42 x 0-59 = 29-71, 0-42 x 0-60 = 30-30, 0-42 x 0-61 = 30-72, 0-42 x 0-62 = 31-31, 0-42 x 0-63 = 31-73, 0-42 x 0-64 = 32-32, 0-42 x 0-65 = 32-74, 0-42 x 0-66 = 33-33, 0-42 x 0-67 = 33-75, 0-42 x 0-68 = 34-34, 0-42 x 0-69 = 34-76, 0-42 x 0-70 = 35-35, 0-42 x 0-71 = 35-77, 0-42 x 0-72 = 36-36, 0-42 x 0-73 = 36-78, 0-42 x 0-74 = 37-37, 0-42 x 0-75 = 37-79, 0-42 x 0-76 = 38-38, 0-42 x 0-77 = 38-80, 0-42 x 0-78 = 39-39, 0-42 x 0-79 = 39-81, 0-42 x 0-80 = 40-40, 0-42 x 0-81 = 40-82, 0-42 x 0-82 = 41-41, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-3, 0-43 x 0-3 = 1-46, 0-43 x 0-4 = 2-6, 0-43 x 0-5 = 2-49, 0-43 x 0-6 = 3-9, 0-43 x 0-7 = 3-52, 0-43 x 0-8 = 4-12, 0-43 x 0-9 = 4-55, 0-43 x 0-10 = 5-15, 0-43 x 0-11 = 5-58, 0-43 x 0-12 = 6-18, 0-43 x 0-13 = 6-61, 0-43 x 0-14 = 7-21, 0-43 x 0-15 = 7-64, 0-43 x 0-16 = 8-24, 0-43 x 0-17 = 8-67, 0-43 x 0-18 = 9-27, 0-43 x 0-19 = 9-70, 0-43 x 0-20 = 10-30, 0-43 x 0-21 = 10-73, 0-43 x 0-22 = 11-33, 0-43 x 0-23 = 11-76, 0-43 x 0-24 = 12-36, 0-43 x 0-25 = 12-79, 0-43 x 0-26 = 13-39, 0-43 x 0-27 = 13-82, 0-43 x 0-28 = 14-42, 0-43 x 0-29 = 15-2, 0-43 x 0-30 = 15-45, 0-43 x 0-31 = 16-5, 0-43 x 0-32 = 16-48, 0-43 x 0-33 = 17-8, 0-43 x 0-34 = 17-51, 0-43 x 0-35 = 18-11, 0-43 x 0-36 = 18-54, 0-43 x 0-37 = 19-14, 0-43 x 0-38 = 19-57, 0-43 x 0-39 = 20-17, 0-43 x 0-40 = 20-60, 0-43 x 0-41 = 21-20, 0-43 x 0-42 = 21-63, 0-43 x 0-43 = 22-23, 0-43 x 0-44 = 22-66, 0-43 x 0-45 = 23-26, 0-43 x 0-46 = 23-69, 0-43 x 0-47 = 24-29, 0-43 x 0-48 = 24-72, 0-43 x 0-49 = 25-32, 0-43 x 0-50 = 25-75, 0-43 x 0-51 = 26-35, 0-43 x 0-52 = 26-78, 0-43 x 0-53 = 27-38, 0-43 x 0-54 = 27-81, 0-43 x 0-55 = 28-41, 0-43 x 0-56 = 29-1, 0-43 x 0-57 = 29-44, 0-43 x 0-58 = 30-4, 0-43 x 0-59 = 30-47, 0-43 x 0-60 = 31-7, 0-43 x 0-61 = 31-50, 0-43 x 0-62 = 32-10, 0-43 x 0-63 = 32-53, 0-43 x 0-64 = 33-13, 0-43 x 0-65 = 33-56, 0-43 x 0-66 = 34-16, 0-43 x 0-67 = 34-59, 0-43 x 0-68 = 35-19, 0-43 x 0-69 = 35-62, 0-43 x 0-70 = 36-22, 0-43 x 0-71 = 36-65, 0-43 x 0-72 = 37-25, 0-43 x 0-73 = 37-68, 0-43 x 0-74 = 38-28, 0-43 x 0-75 = 38-71, 0-43 x 0-76 = 39-31, 0-43 x 0-77 = 39-74, 0-43 x 0-78 = 40-34, 0-43 x 0-79 = 40-77, 0-43 x 0-80 = 41-37, 0-43 x 0-81 = 41-80, 0-43 x 0-82 = 42-40, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-5, 0-44 x 0-3 = 1-49, 0-44 x 0-4 = 2-10, 0-44 x 0-5 = 2-54, 0-44 x 0-6 = 3-15, 0-44 x 0-7 = 3-59, 0-44 x 0-8 = 4-20, 0-44 x 0-9 = 4-64, 0-44 x 0-10 = 5-25, 0-44 x 0-11 = 5-69, 0-44 x 0-12 = 6-30, 0-44 x 0-13 = 6-74, 0-44 x 0-14 = 7-35, 0-44 x 0-15 = 7-79, 0-44 x 0-16 = 8-40, 0-44 x 0-17 = 9-1, 0-44 x 0-18 = 9-45, 0-44 x 0-19 = 10-6, 0-44 x 0-20 = 10-50, 0-44 x 0-21 = 11-11, 0-44 x 0-22 = 11-55, 0-44 x 0-23 = 12-16, 0-44 x 0-24 = 12-60, 0-44 x 0-25 = 13-21, 0-44 x 0-26 = 13-65, 0-44 x 0-27 = 14-26, 0-44 x 0-28 = 14-70, 0-44 x 0-29 = 15-31, 0-44 x 0-30 = 15-75, 0-44 x 0-31 = 16-36, 0-44 x 0-32 = 16-80, 0-44 x 0-33 = 17-41, 0-44 x 0-34 = 18-2, 0-44 x 0-35 = 18-46, 0-44 x 0-36 = 19-7, 0-44 x 0-37 = 19-51, 0-44 x 0-38 = 20-12, 0-44 x 0-39 = 20-56, 0-44 x 0-40 = 21-17, 0-44 x 0-41 = 21-61, 0-44 x 0-42 = 22-22, 0-44 x 0-43 = 22-66, 0-44 x 0-44 = 23-27, 0-44 x 0-45 = 23-71, 0-44 x 0-46 = 24-32, 0-44 x 0-47 = 24-76, 0-44 x 0-48 = 25-37, 0-44 x 0-49 = 25-81, 0-44 x 0-50 = 26-42, 0-44 x 0-51 = 27-3, 0-44 x 0-52 = 27-47, 0-44 x 0-53 = 28-8, 0-44 x 0-54 = 28-52, 0-44 x 0-55 = 29-13, 0-44 x 0-56 = 29-57, 0-44 x 0-57 = 30-18, 0-44 x 0-58 = 30-62, 0-44 x 0-59 = 31-23, 0-44 x 0-60 = 31-67, 0-44 x 0-61 = 32-28, 0-44 x 0-62 = 32-72, 0-44 x 0-63 = 33-33, 0-44 x 0-64 = 33-77, 0-44 x 0-65 = 34-38, 0-44 x 0-66 = 34-82, 0-44 x 0-67 = 35-43, 0-44 x 0-68 = 36-4, 0-44 x 0-69 = 36-48, 0-44 x 0-70 = 37-9, 0-44 x 0-71 = 37-53, 0-44 x 0-72 = 38-14, 0-44 x 0-73 = 38-58, 0-44 x 0-74 = 39-19, 0-44 x 0-75 = 39-63, 0-44 x 0-76 = 40-24, 0-44 x 0-77 = 40-68, 0-44 x 0-78 = 41-29, 0-44 x 0-79 = 41-73, 0-44 x 0-80 = 42-34, 0-44 x 0-81 = 42-78, 0-44 x 0-82 = 43-39, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-7, 0-45 x 0-3 = 1-52, 0-45 x 0-4 = 2-14, 0-45 x 0-5 = 2-59, 0-45 x 0-6 = 3-21, 0-45 x 0-7 = 3-66, 0-45 x 0-8 = 4-28, 0-45 x 0-9 = 4-73, 0-45 x 0-10 = 5-35, 0-45 x 0-11 = 5-80, 0-45 x 0-12 = 6-42, 0-45 x 0-13 = 7-4, 0-45 x 0-14 = 7-49, 0-45 x 0-15 = 8-11, 0-45 x 0-16 = 8-56, 0-45 x 0-17 = 9-18, 0-45 x 0-18 = 9-63, 0-45 x 0-19 = 10-25, 0-45 x 0-20 = 10-70, 0-45 x 0-21 = 11-32, 0-45 x 0-22 = 11-77, 0-45 x 0-23 = 12-39, 0-45 x 0-24 = 13-1, 0-45 x 0-25 = 13-46, 0-45 x 0-26 = 14-8, 0-45 x 0-27 = 14-53, 0-45 x 0-28 = 15-15, 0-45 x 0-29 = 15-60, 0-45 x 0-30 = 16-22, 0-45 x 0-31 = 16-67, 0-45 x 0-32 = 17-29, 0-45 x 0-33 = 17-74, 0-45 x 0-34 = 18-36, 0-45 x 0-35 = 18-81, 0-45 x 0-36 = 19-43, 0-45 x 0-37 = 20-5, 0-45 x 0-38 = 20-50, 0-45 x 0-39 = 21-12, 0-45 x 0-40 = 21-57, 0-45 x 0-41 = 22-19, 0-45 x 0-42 = 22-64, 0-45 x 0-43 = 23-26, 0-45 x 0-44 = 23-71, 0-45 x 0-45 = 24-33, 0-45 x 0-46 = 24-78, 0-45 x 0-47 = 25-40, 0-45 x 0-48 = 26-2, 0-45 x 0-49 = 26-47, 0-45 x 0-50 = 27-9, 0-45 x 0-51 = 27-54, 0-45 x 0-52 = 28-16, 0-45 x 0-53 = 28-61, 0-45 x 0-54 = 29-23, 0-45 x 0-55 = 29-68, 0-45 x 0-56 = 30-30, 0-45 x 0-57 = 30-75, 0-45 x 0-58 = 31-37, 0-45 x 0-59 = 31-82, 0-45 x 0-60 = 32-44, 0-45 x 0-61 = 33-6, 0-45 x 0-62 = 33-51, 0-45 x 0-63 = 34-13, 0-45 x 0-64 = 34-58, 0-45 x 0-65 = 35-20, 0-45 x 0-66 = 35-65, 0-45 x 0-67 = 36-27, 0-45 x 0-68 = 36-72, 0-45 x 0-69 = 37-34, 0-45 x 0-70 = 37-79, 0-45 x 0-71 = 38-41, 0-45 x 0-72 = 39-3, 0-45 x 0-73 = 39-48, 0-45 x 0-74 = 40-10, 0-45 x 0-75 = 40-55, 0-45 x 0-76 = 41-17, 0-45 x 0-77 = 41-62, 0-45 x 0-78 = 42-24, 0-45 x 0-79 = 42-69, 0-45 x 0-80 = 43-31, 0-45 x 0-81 = 43-76, 0-45 x 0-82 = 44-38, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-9, 0-46 x 0-3 = 1-55, 0-46 x 0-4 = 2-18, 0-46 x 0-5 = 2-64, 0-46 x 0-6 = 3-27, 0-46 x 0-7 = 3-73, 0-46 x 0-8 = 4-36, 0-46 x 0-9 = 4-82, 0-46 x 0-10 = 5-45, 0-46 x 0-11 = 6-8, 0-46 x 0-12 = 6-54, 0-46 x 0-13 = 7-17, 0-46 x 0-14 = 7-63, 0-46 x 0-15 = 8-26, 0-46 x 0-16 = 8-72, 0-46 x 0-17 = 9-35, 0-46 x 0-18 = 9-81, 0-46 x 0-19 = 10-44, 0-46 x 0-20 = 11-7, 0-46 x 0-21 = 11-53, 0-46 x 0-22 = 12-16, 0-46 x 0-23 = 12-62, 0-46 x 0-24 = 13-25, 0-46 x 0-25 = 13-71, 0-46 x 0-26 = 14-34, 0-46 x 0-27 = 14-80, 0-46 x 0-28 = 15-43, 0-46 x 0-29 = 16-6, 0-46 x 0-30 = 16-52, 0-46 x 0-31 = 17-15, 0-46 x 0-32 = 17-61, 0-46 x 0-33 = 18-24, 0-46 x 0-34 = 18-70, 0-46 x 0-35 = 19-33, 0-46 x 0-36 = 19-79, 0-46 x 0-37 = 20-42, 0-46 x 0-38 = 21-5, 0-46 x 0-39 = 21-51, 0-46 x 0-40 = 22-14, 0-46 x 0-41 = 22-60, 0-46 x 0-42 = 23-23, 0-46 x 0-43 = 23-69, 0-46 x 0-44 = 24-32, 0-46 x 0-45 = 24-78, 0-46 x 0-46 = 25-41, 0-46 x 0-47 = 26-4, 0-46 x 0-48 = 26-50, 0-46 x 0-49 = 27-13, 0-46 x 0-50 = 27-59, 0-46 x 0-51 = 28-22, 0-46 x 0-52 = 28-68, 0-46 x 0-53 = 29-31, 0-46 x 0-54 = 29-77, 0-46 x 0-55 = 30-40, 0-46 x 0-56 = 31-3, 0-46 x 0-57 = 31-49, 0-46 x 0-58 = 32-12, 0-46 x 0-59 = 32-58, 0-46 x 0-60 = 33-21, 0-46 x 0-61 = 33-67, 0-46 x 0-62 = 34-30, 0-46 x 0-63 = 34-76, 0-46 x 0-64 = 35-39, 0-46 x 0-65 = 36-2, 0-46 x 0-66 = 36-48, 0-46 x 0-67 = 37-11, 0-46 x 0-68 = 37-57, 0-46 x 0-69 = 38-20, 0-46 x 0-70 = 38-66, 0-46 x 0-71 = 39-29, 0-46 x 0-72 = 39-75, 0-46 x 0-73 = 40-38, 0-46 x 0-74 = 41-1, 0-46 x 0-75 = 41-47, 0-46 x 0-76 = 42-10, 0-46 x 0-77 = 42-56, 0-46 x 0-78 = 43-19, 0-46 x 0-79 = 43-65, 0-46 x 0-80 = 44-28, 0-46 x 0-81 = 44-74, 0-46 x 0-82 = 45-37, 
0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-11, 0-47 x 0-3 = 1-58, 0-47 x 0-4 = 2-22, 0-47 x 0-5 = 2-69, 0-47 x 0-6 = 3-33, 0-47 x 0-7 = 3-80, 0-47 x 0-8 = 4-44, 0-47 x 0-9 = 5-8, 0-47 x 0-10 = 5-55, 0-47 x 0-11 = 6-19, 0-47 x 0-12 = 6-66, 0-47 x 0-13 = 7-30, 0-47 x 0-14 = 7-77, 0-47 x 0-15 = 8-41, 0-47 x 0-16 = 9-5, 0-47 x 0-17 = 9-52, 0-47 x 0-18 = 10-16, 0-47 x 0-19 = 10-63, 0-47 x 0-20 = 11-27, 0-47 x 0-21 = 11-74, 0-47 x 0-22 = 12-38, 0-47 x 0-23 = 13-2, 0-47 x 0-24 = 13-49, 0-47 x 0-25 = 14-13, 0-47 x 0-26 = 14-60, 0-47 x 0-27 = 15-24, 0-47 x 0-28 = 15-71, 0-47 x 0-29 = 16-35, 0-47 x 0-30 = 16-82, 0-47 x 0-31 = 17-46, 0-47 x 0-32 = 18-10, 0-47 x 0-33 = 18-57, 0-47 x 0-34 = 19-21, 0-47 x 0-35 = 19-68, 0-47 x 0-36 = 20-32, 0-47 x 0-37 = 20-79, 0-47 x 0-38 = 21-43, 0-47 x 0-39 = 22-7, 0-47 x 0-40 = 22-54, 0-47 x 0-41 = 23-18, 0-47 x 0-42 = 23-65, 0-47 x 0-43 = 24-29, 0-47 x 0-44 = 24-76, 0-47 x 0-45 = 25-40, 0-47 x 0-46 = 26-4, 0-47 x 0-47 = 26-51, 0-47 x 0-48 = 27-15, 0-47 x 0-49 = 27-62, 0-47 x 0-50 = 28-26, 0-47 x 0-51 = 28-73, 0-47 x 0-52 = 29-37, 0-47 x 0-53 = 30-1, 0-47 x 0-54 = 30-48, 0-47 x 0-55 = 31-12, 0-47 x 0-56 = 31-59, 0-47 x 0-57 = 32-23, 0-47 x 0-58 = 32-70, 0-47 x 0-59 = 33-34, 0-47 x 0-60 = 33-81, 0-47 x 0-61 = 34-45, 0-47 x 0-62 = 35-9, 0-47 x 0-63 = 35-56, 0-47 x 0-64 = 36-20, 0-47 x 0-65 = 36-67, 0-47 x 0-66 = 37-31, 0-47 x 0-67 = 37-78, 0-47 x 0-68 = 38-42, 0-47 x 0-69 = 39-6, 0-47 x 0-70 = 39-53, 0-47 x 0-71 = 40-17, 0-47 x 0-72 = 40-64, 0-47 x 0-73 = 41-28, 0-47 x 0-74 = 41-75, 0-47 x 0-75 = 42-39, 0-47 x 0-76 = 43-3, 0-47 x 0-77 = 43-50, 0-47 x 0-78 = 44-14, 0-47 x 0-79 = 44-61, 0-47 x 0-80 = 45-25, 0-47 x 0-81 = 45-72, 0-47 x 0-82 = 46-36, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-13, 0-48 x 0-3 = 1-61, 0-48 x 0-4 = 2-26, 0-48 x 0-5 = 2-74, 0-48 x 0-6 = 3-39, 0-48 x 0-7 = 4-4, 0-48 x 0-8 = 4-52, 0-48 x 0-9 = 5-17, 0-48 x 0-10 = 5-65, 0-48 x 0-11 = 6-30, 0-48 x 0-12 = 6-78, 0-48 x 0-13 = 7-43, 0-48 x 0-14 = 8-8, 0-48 x 0-15 = 8-56, 0-48 x 0-16 = 9-21, 0-48 x 0-17 = 9-69, 0-48 x 0-18 = 10-34, 0-48 x 0-19 = 10-82, 0-48 x 0-20 = 11-47, 0-48 x 0-21 = 12-12, 0-48 x 0-22 = 12-60, 0-48 x 0-23 = 13-25, 0-48 x 0-24 = 13-73, 0-48 x 0-25 = 14-38, 0-48 x 0-26 = 15-3, 0-48 x 0-27 = 15-51, 0-48 x 0-28 = 16-16, 0-48 x 0-29 = 16-64, 0-48 x 0-30 = 17-29, 0-48 x 0-31 = 17-77, 0-48 x 0-32 = 18-42, 0-48 x 0-33 = 19-7, 0-48 x 0-34 = 19-55, 0-48 x 0-35 = 20-20, 0-48 x 0-36 = 20-68, 0-48 x 0-37 = 21-33, 0-48 x 0-38 = 21-81, 0-48 x 0-39 = 22-46, 0-48 x 0-40 = 23-11, 0-48 x 0-41 = 23-59, 0-48 x 0-42 = 24-24, 0-48 x 0-43 = 24-72, 0-48 x 0-44 = 25-37, 0-48 x 0-45 = 26-2, 0-48 x 0-46 = 26-50, 0-48 x 0-47 = 27-15, 0-48 x 0-48 = 27-63, 0-48 x 0-49 = 28-28, 0-48 x 0-50 = 28-76, 0-48 x 0-51 = 29-41, 0-48 x 0-52 = 30-6, 0-48 x 0-53 = 30-54, 0-48 x 0-54 = 31-19, 0-48 x 0-55 = 31-67, 0-48 x 0-56 = 32-32, 0-48 x 0-57 = 32-80, 0-48 x 0-58 = 33-45, 0-48 x 0-59 = 34-10, 0-48 x 0-60 = 34-58, 0-48 x 0-61 = 35-23, 0-48 x 0-62 = 35-71, 0-48 x 0-63 = 36-36, 0-48 x 0-64 = 37-1, 0-48 x 0-65 = 37-49, 0-48 x 0-66 = 38-14, 0-48 x 0-67 = 38-62, 0-48 x 0-68 = 39-27, 0-48 x 0-69 = 39-75, 0-48 x 0-70 = 40-40, 0-48 x 0-71 = 41-5, 0-48 x 0-72 = 41-53, 0-48 x 0-73 = 42-18, 0-48 x 0-74 = 42-66, 0-48 x 0-75 = 43-31, 0-48 x 0-76 = 43-79, 0-48 x 0-77 = 44-44, 0-48 x 0-78 = 45-9, 0-48 x 0-79 = 45-57, 0-48 x 0-80 = 46-22, 0-48 x 0-81 = 46-70, 0-48 x 0-82 = 47-35, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-15, 0-49 x 0-3 = 1-64, 0-49 x 0-4 = 2-30, 0-49 x 0-5 = 2-79, 0-49 x 0-6 = 3-45, 0-49 x 0-7 = 4-11, 0-49 x 0-8 = 4-60, 0-49 x 0-9 = 5-26, 0-49 x 0-10 = 5-75, 0-49 x 0-11 = 6-41, 0-49 x 0-12 = 7-7, 0-49 x 0-13 = 7-56, 0-49 x 0-14 = 8-22, 0-49 x 0-15 = 8-71, 0-49 x 0-16 = 9-37, 0-49 x 0-17 = 10-3, 0-49 x 0-18 = 10-52, 0-49 x 0-19 = 11-18, 0-49 x 0-20 = 11-67, 0-49 x 0-21 = 12-33, 0-49 x 0-22 = 12-82, 0-49 x 0-23 = 13-48, 0-49 x 0-24 = 14-14, 0-49 x 0-25 = 14-63, 0-49 x 0-26 = 15-29, 0-49 x 0-27 = 15-78, 0-49 x 0-28 = 16-44, 0-49 x 0-29 = 17-10, 0-49 x 0-30 = 17-59, 0-49 x 0-31 = 18-25, 0-49 x 0-32 = 18-74, 0-49 x 0-33 = 19-40, 0-49 x 0-34 = 20-6, 0-49 x 0-35 = 20-55, 0-49 x 0-36 = 21-21, 0-49 x 0-37 = 21-70, 0-49 x 0-38 = 22-36, 0-49 x 0-39 = 23-2, 0-49 x 0-40 = 23-51, 0-49 x 0-41 = 24-17, 0-49 x 0-42 = 24-66, 0-49 x 0-43 = 25-32, 0-49 x 0-44 = 25-81, 0-49 x 0-45 = 26-47, 0-49 x 0-46 = 27-13, 0-49 x 0-47 = 27-62, 0-49 x 0-48 = 28-28, 0-49 x 0-49 = 28-77, 0-49 x 0-50 = 29-43, 0-49 x 0-51 = 30-9, 0-49 x 0-52 = 30-58, 0-49 x 0-53 = 31-24, 0-49 x 0-54 = 31-73, 0-49 x 0-55 = 32-39, 0-49 x 0-56 = 33-5, 0-49 x 0-57 = 33-54, 0-49 x 0-58 = 34-20, 0-49 x 0-59 = 34-69, 0-49 x 0-60 = 35-35, 0-49 x 0-61 = 36-1, 0-49 x 0-62 = 36-50, 0-49 x 0-63 = 37-16, 0-49 x 0-64 = 37-65, 0-49 x 0-65 = 38-31, 0-49 x 0-66 = 38-80, 0-49 x 0-67 = 39-46, 0-49 x 0-68 = 40-12, 0-49 x 0-69 = 40-61, 0-49 x 0-70 = 41-27, 0-49 x 0-71 = 41-76, 0-49 x 0-72 = 42-42, 0-49 x 0-73 = 43-8, 0-49 x 0-74 = 43-57, 0-49 x 0-75 = 44-23, 0-49 x 0-76 = 44-72, 0-49 x 0-77 = 45-38, 0-49 x 0-78 = 46-4, 0-49 x 0-79 = 46-53, 0-49 x 0-80 = 47-19, 0-49 x 0-81 = 47-68, 0-49 x 0-82 = 48-34, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-17, 0-50 x 0-3 = 1-67, 0-50 x 0-4 = 2-34, 0-50 x 0-5 = 3-1, 0-50 x 0-6 = 3-51, 0-50 x 0-7 = 4-18, 0-50 x 0-8 = 4-68, 0-50 x 0-9 = 5-35, 0-50 x 0-10 = 6-2, 0-50 x 0-11 = 6-52, 0-50 x 0-12 = 7-19, 0-50 x 0-13 = 7-69, 0-50 x 0-14 = 8-36, 0-50 x 0-15 = 9-3, 0-50 x 0-16 = 9-53, 0-50 x 0-17 = 10-20, 0-50 x 0-18 = 10-70, 0-50 x 0-19 = 11-37, 0-50 x 0-20 = 12-4, 0-50 x 0-21 = 12-54, 0-50 x 0-22 = 13-21, 0-50 x 0-23 = 13-71, 0-50 x 0-24 = 14-38, 0-50 x 0-25 = 15-5, 0-50 x 0-26 = 15-55, 0-50 x 0-27 = 16-22, 0-50 x 0-28 = 16-72, 0-50 x 0-29 = 17-39, 0-50 x 0-30 = 18-6, 0-50 x 0-31 = 18-56, 0-50 x 0-32 = 19-23, 0-50 x 0-33 = 19-73, 0-50 x 0-34 = 20-40, 0-50 x 0-35 = 21-7, 0-50 x 0-36 = 21-57, 0-50 x 0-37 = 22-24, 0-50 x 0-38 = 22-74, 0-50 x 0-39 = 23-41, 0-50 x 0-40 = 24-8, 0-50 x 0-41 = 24-58, 0-50 x 0-42 = 25-25, 0-50 x 0-43 = 25-75, 0-50 x 0-44 = 26-42, 0-50 x 0-45 = 27-9, 0-50 x 0-46 = 27-59, 0-50 x 0-47 = 28-26, 0-50 x 0-48 = 28-76, 0-50 x 0-49 = 29-43, 0-50 x 0-50 = 30-10, 0-50 x 0-51 = 30-60, 0-50 x 0-52 = 31-27, 0-50 x 0-53 = 31-77, 0-50 x 0-54 = 32-44, 0-50 x 0-55 = 33-11, 0-50 x 0-56 = 33-61, 0-50 x 0-57 = 34-28, 0-50 x 0-58 = 34-78, 0-50 x 0-59 = 35-45, 0-50 x 0-60 = 36-12, 0-50 x 0-61 = 36-62, 0-50 x 0-62 = 37-29, 0-50 x 0-63 = 37-79, 0-50 x 0-64 = 38-46, 0-50 x 0-65 = 39-13, 0-50 x 0-66 = 39-63, 0-50 x 0-67 = 40-30, 0-50 x 0-68 = 40-80, 0-50 x 0-69 = 41-47, 0-50 x 0-70 = 42-14, 0-50 x 0-71 = 42-64, 0-50 x 0-72 = 43-31, 0-50 x 0-73 = 43-81, 0-50 x 0-74 = 44-48, 0-50 x 0-75 = 45-15, 0-50 x 0-76 = 45-65, 0-50 x 0-77 = 46-32, 0-50 x 0-78 = 46-82, 0-50 x 0-79 = 47-49, 0-50 x 0-80 = 48-16, 0-50 x 0-81 = 48-66, 0-50 x 0-82 = 49-33, 
