71 x 1 = 0-71, 71 x 2 = 1-57, 71 x 3 = 2-43, 71 x 4 = 3-29, 71 x 5 = 4-15, 71 x 6 = 5-1, 71 x 7 = 5-72, 71 x 8 = 6-58, 71 x 9 = 7-44, 71 x 10 = 8-30, 71 x 11 = 9-16, 71 x 12 = 10-2, 71 x 13 = 10-73, 71 x 14 = 11-59, 71 x 15 = 12-45, 71 x 16 = 13-31, 71 x 17 = 14-17, 71 x 18 = 15-3, 71 x 19 = 15-74, 71 x 20 = 16-60, 71 x 21 = 17-46, 71 x 22 = 18-32, 71 x 23 = 19-18, 71 x 24 = 20-4, 71 x 25 = 20-75, 71 x 26 = 21-61, 71 x 27 = 22-47, 71 x 28 = 23-33, 71 x 29 = 24-19, 71 x 30 = 25-5, 71 x 31 = 25-76, 71 x 32 = 26-62, 71 x 33 = 27-48, 71 x 34 = 28-34, 71 x 35 = 29-20, 71 x 36 = 30-6, 71 x 37 = 30-77, 71 x 38 = 31-63, 71 x 39 = 32-49, 71 x 40 = 33-35, 71 x 41 = 34-21, 71 x 42 = 35-7, 71 x 43 = 35-78, 71 x 44 = 36-64, 71 x 45 = 37-50, 71 x 46 = 38-36, 71 x 47 = 39-22, 71 x 48 = 40-8, 71 x 49 = 40-79, 71 x 50 = 41-65, 71 x 51 = 42-51, 71 x 52 = 43-37, 71 x 53 = 44-23, 71 x 54 = 45-9, 71 x 55 = 45-80, 71 x 56 = 46-66, 71 x 57 = 47-52, 71 x 58 = 48-38, 71 x 59 = 49-24, 71 x 60 = 50-10, 71 x 61 = 50-81, 71 x 62 = 51-67, 71 x 63 = 52-53, 71 x 64 = 53-39, 71 x 65 = 54-25, 71 x 66 = 55-11, 71 x 67 = 55-82, 71 x 68 = 56-68, 71 x 69 = 57-54, 71 x 70 = 58-40, 71 x 71 = 59-26, 71 x 72 = 60-12, 71 x 73 = 60-83, 71 x 74 = 61-69, 71 x 75 = 62-55, 71 x 76 = 63-41, 71 x 77 = 64-27, 71 x 78 = 65-13, 71 x 79 = 65-84, 71 x 80 = 66-70, 71 x 81 = 67-56, 71 x 82 = 68-42, 71 x 83 = 69-28, 71 x 84 = 70-14, 
72 x 1 = 0-72, 72 x 2 = 1-59, 72 x 3 = 2-46, 72 x 4 = 3-33, 72 x 5 = 4-20, 72 x 6 = 5-7, 72 x 7 = 5-79, 72 x 8 = 6-66, 72 x 9 = 7-53, 72 x 10 = 8-40, 72 x 11 = 9-27, 72 x 12 = 10-14, 72 x 13 = 11-1, 72 x 14 = 11-73, 72 x 15 = 12-60, 72 x 16 = 13-47, 72 x 17 = 14-34, 72 x 18 = 15-21, 72 x 19 = 16-8, 72 x 20 = 16-80, 72 x 21 = 17-67, 72 x 22 = 18-54, 72 x 23 = 19-41, 72 x 24 = 20-28, 72 x 25 = 21-15, 72 x 26 = 22-2, 72 x 27 = 22-74, 72 x 28 = 23-61, 72 x 29 = 24-48, 72 x 30 = 25-35, 72 x 31 = 26-22, 72 x 32 = 27-9, 72 x 33 = 27-81, 72 x 34 = 28-68, 72 x 35 = 29-55, 72 x 36 = 30-42, 72 x 37 = 31-29, 72 x 38 = 32-16, 72 x 39 = 33-3, 72 x 40 = 33-75, 72 x 41 = 34-62, 72 x 42 = 35-49, 72 x 43 = 36-36, 72 x 44 = 37-23, 72 x 45 = 38-10, 72 x 46 = 38-82, 72 x 47 = 39-69, 72 x 48 = 40-56, 72 x 49 = 41-43, 72 x 50 = 42-30, 72 x 51 = 43-17, 72 x 52 = 44-4, 72 x 53 = 44-76, 72 x 54 = 45-63, 72 x 55 = 46-50, 72 x 56 = 47-37, 72 x 57 = 48-24, 72 x 58 = 49-11, 72 x 59 = 49-83, 72 x 60 = 50-70, 72 x 61 = 51-57, 72 x 62 = 52-44, 72 x 63 = 53-31, 72 x 64 = 54-18, 72 x 65 = 55-5, 72 x 66 = 55-77, 72 x 67 = 56-64, 72 x 68 = 57-51, 72 x 69 = 58-38, 72 x 70 = 59-25, 72 x 71 = 60-12, 72 x 72 = 60-84, 72 x 73 = 61-71, 72 x 74 = 62-58, 72 x 75 = 63-45, 72 x 76 = 64-32, 72 x 77 = 65-19, 72 x 78 = 66-6, 72 x 79 = 66-78, 72 x 80 = 67-65, 72 x 81 = 68-52, 72 x 82 = 69-39, 72 x 83 = 70-26, 72 x 84 = 71-13, 
73 x 1 = 0-73, 73 x 2 = 1-61, 73 x 3 = 2-49, 73 x 4 = 3-37, 73 x 5 = 4-25, 73 x 6 = 5-13, 73 x 7 = 6-1, 73 x 8 = 6-74, 73 x 9 = 7-62, 73 x 10 = 8-50, 73 x 11 = 9-38, 73 x 12 = 10-26, 73 x 13 = 11-14, 73 x 14 = 12-2, 73 x 15 = 12-75, 73 x 16 = 13-63, 73 x 17 = 14-51, 73 x 18 = 15-39, 73 x 19 = 16-27, 73 x 20 = 17-15, 73 x 21 = 18-3, 73 x 22 = 18-76, 73 x 23 = 19-64, 73 x 24 = 20-52, 73 x 25 = 21-40, 73 x 26 = 22-28, 73 x 27 = 23-16, 73 x 28 = 24-4, 73 x 29 = 24-77, 73 x 30 = 25-65, 73 x 31 = 26-53, 73 x 32 = 27-41, 73 x 33 = 28-29, 73 x 34 = 29-17, 73 x 35 = 30-5, 73 x 36 = 30-78, 73 x 37 = 31-66, 73 x 38 = 32-54, 73 x 39 = 33-42, 73 x 40 = 34-30, 73 x 41 = 35-18, 73 x 42 = 36-6, 73 x 43 = 36-79, 73 x 44 = 37-67, 73 x 45 = 38-55, 73 x 46 = 39-43, 73 x 47 = 40-31, 73 x 48 = 41-19, 73 x 49 = 42-7, 73 x 50 = 42-80, 73 x 51 = 43-68, 73 x 52 = 44-56, 73 x 53 = 45-44, 73 x 54 = 46-32, 73 x 55 = 47-20, 73 x 56 = 48-8, 73 x 57 = 48-81, 73 x 58 = 49-69, 73 x 59 = 50-57, 73 x 60 = 51-45, 73 x 61 = 52-33, 73 x 62 = 53-21, 73 x 63 = 54-9, 73 x 64 = 54-82, 73 x 65 = 55-70, 73 x 66 = 56-58, 73 x 67 = 57-46, 73 x 68 = 58-34, 73 x 69 = 59-22, 73 x 70 = 60-10, 73 x 71 = 60-83, 73 x 72 = 61-71, 73 x 73 = 62-59, 73 x 74 = 63-47, 73 x 75 = 64-35, 73 x 76 = 65-23, 73 x 77 = 66-11, 73 x 78 = 66-84, 73 x 79 = 67-72, 73 x 80 = 68-60, 73 x 81 = 69-48, 73 x 82 = 70-36, 73 x 83 = 71-24, 73 x 84 = 72-12, 
74 x 1 = 0-74, 74 x 2 = 1-63, 74 x 3 = 2-52, 74 x 4 = 3-41, 74 x 5 = 4-30, 74 x 6 = 5-19, 74 x 7 = 6-8, 74 x 8 = 6-82, 74 x 9 = 7-71, 74 x 10 = 8-60, 74 x 11 = 9-49, 74 x 12 = 10-38, 74 x 13 = 11-27, 74 x 14 = 12-16, 74 x 15 = 13-5, 74 x 16 = 13-79, 74 x 17 = 14-68, 74 x 18 = 15-57, 74 x 19 = 16-46, 74 x 20 = 17-35, 74 x 21 = 18-24, 74 x 22 = 19-13, 74 x 23 = 20-2, 74 x 24 = 20-76, 74 x 25 = 21-65, 74 x 26 = 22-54, 74 x 27 = 23-43, 74 x 28 = 24-32, 74 x 29 = 25-21, 74 x 30 = 26-10, 74 x 31 = 26-84, 74 x 32 = 27-73, 74 x 33 = 28-62, 74 x 34 = 29-51, 74 x 35 = 30-40, 74 x 36 = 31-29, 74 x 37 = 32-18, 74 x 38 = 33-7, 74 x 39 = 33-81, 74 x 40 = 34-70, 74 x 41 = 35-59, 74 x 42 = 36-48, 74 x 43 = 37-37, 74 x 44 = 38-26, 74 x 45 = 39-15, 74 x 46 = 40-4, 74 x 47 = 40-78, 74 x 48 = 41-67, 74 x 49 = 42-56, 74 x 50 = 43-45, 74 x 51 = 44-34, 74 x 52 = 45-23, 74 x 53 = 46-12, 74 x 54 = 47-1, 74 x 55 = 47-75, 74 x 56 = 48-64, 74 x 57 = 49-53, 74 x 58 = 50-42, 74 x 59 = 51-31, 74 x 60 = 52-20, 74 x 61 = 53-9, 74 x 62 = 53-83, 74 x 63 = 54-72, 74 x 64 = 55-61, 74 x 65 = 56-50, 74 x 66 = 57-39, 74 x 67 = 58-28, 74 x 68 = 59-17, 74 x 69 = 60-6, 74 x 70 = 60-80, 74 x 71 = 61-69, 74 x 72 = 62-58, 74 x 73 = 63-47, 74 x 74 = 64-36, 74 x 75 = 65-25, 74 x 76 = 66-14, 74 x 77 = 67-3, 74 x 78 = 67-77, 74 x 79 = 68-66, 74 x 80 = 69-55, 74 x 81 = 70-44, 74 x 82 = 71-33, 74 x 83 = 72-22, 74 x 84 = 73-11, 
75 x 1 = 0-75, 75 x 2 = 1-65, 75 x 3 = 2-55, 75 x 4 = 3-45, 75 x 5 = 4-35, 75 x 6 = 5-25, 75 x 7 = 6-15, 75 x 8 = 7-5, 75 x 9 = 7-80, 75 x 10 = 8-70, 75 x 11 = 9-60, 75 x 12 = 10-50, 75 x 13 = 11-40, 75 x 14 = 12-30, 75 x 15 = 13-20, 75 x 16 = 14-10, 75 x 17 = 15-0, 75 x 18 = 15-75, 75 x 19 = 16-65, 75 x 20 = 17-55, 75 x 21 = 18-45, 75 x 22 = 19-35, 75 x 23 = 20-25, 75 x 24 = 21-15, 75 x 25 = 22-5, 75 x 26 = 22-80, 75 x 27 = 23-70, 75 x 28 = 24-60, 75 x 29 = 25-50, 75 x 30 = 26-40, 75 x 31 = 27-30, 75 x 32 = 28-20, 75 x 33 = 29-10, 75 x 34 = 30-0, 75 x 35 = 30-75, 75 x 36 = 31-65, 75 x 37 = 32-55, 75 x 38 = 33-45, 75 x 39 = 34-35, 75 x 40 = 35-25, 75 x 41 = 36-15, 75 x 42 = 37-5, 75 x 43 = 37-80, 75 x 44 = 38-70, 75 x 45 = 39-60, 75 x 46 = 40-50, 75 x 47 = 41-40, 75 x 48 = 42-30, 75 x 49 = 43-20, 75 x 50 = 44-10, 75 x 51 = 45-0, 75 x 52 = 45-75, 75 x 53 = 46-65, 75 x 54 = 47-55, 75 x 55 = 48-45, 75 x 56 = 49-35, 75 x 57 = 50-25, 75 x 58 = 51-15, 75 x 59 = 52-5, 75 x 60 = 52-80, 75 x 61 = 53-70, 75 x 62 = 54-60, 75 x 63 = 55-50, 75 x 64 = 56-40, 75 x 65 = 57-30, 75 x 66 = 58-20, 75 x 67 = 59-10, 75 x 68 = 60-0, 75 x 69 = 60-75, 75 x 70 = 61-65, 75 x 71 = 62-55, 75 x 72 = 63-45, 75 x 73 = 64-35, 75 x 74 = 65-25, 75 x 75 = 66-15, 75 x 76 = 67-5, 75 x 77 = 67-80, 75 x 78 = 68-70, 75 x 79 = 69-60, 75 x 80 = 70-50, 75 x 81 = 71-40, 75 x 82 = 72-30, 75 x 83 = 73-20, 75 x 84 = 74-10, 
76 x 1 = 0-76, 76 x 2 = 1-67, 76 x 3 = 2-58, 76 x 4 = 3-49, 76 x 5 = 4-40, 76 x 6 = 5-31, 76 x 7 = 6-22, 76 x 8 = 7-13, 76 x 9 = 8-4, 76 x 10 = 8-80, 76 x 11 = 9-71, 76 x 12 = 10-62, 76 x 13 = 11-53, 76 x 14 = 12-44, 76 x 15 = 13-35, 76 x 16 = 14-26, 76 x 17 = 15-17, 76 x 18 = 16-8, 76 x 19 = 16-84, 76 x 20 = 17-75, 76 x 21 = 18-66, 76 x 22 = 19-57, 76 x 23 = 20-48, 76 x 24 = 21-39, 76 x 25 = 22-30, 76 x 26 = 23-21, 76 x 27 = 24-12, 76 x 28 = 25-3, 76 x 29 = 25-79, 76 x 30 = 26-70, 76 x 31 = 27-61, 76 x 32 = 28-52, 76 x 33 = 29-43, 76 x 34 = 30-34, 76 x 35 = 31-25, 76 x 36 = 32-16, 76 x 37 = 33-7, 76 x 38 = 33-83, 76 x 39 = 34-74, 76 x 40 = 35-65, 76 x 41 = 36-56, 76 x 42 = 37-47, 76 x 43 = 38-38, 76 x 44 = 39-29, 76 x 45 = 40-20, 76 x 46 = 41-11, 76 x 47 = 42-2, 76 x 48 = 42-78, 76 x 49 = 43-69, 76 x 50 = 44-60, 76 x 51 = 45-51, 76 x 52 = 46-42, 76 x 53 = 47-33, 76 x 54 = 48-24, 76 x 55 = 49-15, 76 x 56 = 50-6, 76 x 57 = 50-82, 76 x 58 = 51-73, 76 x 59 = 52-64, 76 x 60 = 53-55, 76 x 61 = 54-46, 76 x 62 = 55-37, 76 x 63 = 56-28, 76 x 64 = 57-19, 76 x 65 = 58-10, 76 x 66 = 59-1, 76 x 67 = 59-77, 76 x 68 = 60-68, 76 x 69 = 61-59, 76 x 70 = 62-50, 76 x 71 = 63-41, 76 x 72 = 64-32, 76 x 73 = 65-23, 76 x 74 = 66-14, 76 x 75 = 67-5, 76 x 76 = 67-81, 76 x 77 = 68-72, 76 x 78 = 69-63, 76 x 79 = 70-54, 76 x 80 = 71-45, 76 x 81 = 72-36, 76 x 82 = 73-27, 76 x 83 = 74-18, 76 x 84 = 75-9, 
77 x 1 = 0-77, 77 x 2 = 1-69, 77 x 3 = 2-61, 77 x 4 = 3-53, 77 x 5 = 4-45, 77 x 6 = 5-37, 77 x 7 = 6-29, 77 x 8 = 7-21, 77 x 9 = 8-13, 77 x 10 = 9-5, 77 x 11 = 9-82, 77 x 12 = 10-74, 77 x 13 = 11-66, 77 x 14 = 12-58, 77 x 15 = 13-50, 77 x 16 = 14-42, 77 x 17 = 15-34, 77 x 18 = 16-26, 77 x 19 = 17-18, 77 x 20 = 18-10, 77 x 21 = 19-2, 77 x 22 = 19-79, 77 x 23 = 20-71, 77 x 24 = 21-63, 77 x 25 = 22-55, 77 x 26 = 23-47, 77 x 27 = 24-39, 77 x 28 = 25-31, 77 x 29 = 26-23, 77 x 30 = 27-15, 77 x 31 = 28-7, 77 x 32 = 28-84, 77 x 33 = 29-76, 77 x 34 = 30-68, 77 x 35 = 31-60, 77 x 36 = 32-52, 77 x 37 = 33-44, 77 x 38 = 34-36, 77 x 39 = 35-28, 77 x 40 = 36-20, 77 x 41 = 37-12, 77 x 42 = 38-4, 77 x 43 = 38-81, 77 x 44 = 39-73, 77 x 45 = 40-65, 77 x 46 = 41-57, 77 x 47 = 42-49, 77 x 48 = 43-41, 77 x 49 = 44-33, 77 x 50 = 45-25, 77 x 51 = 46-17, 77 x 52 = 47-9, 77 x 53 = 48-1, 77 x 54 = 48-78, 77 x 55 = 49-70, 77 x 56 = 50-62, 77 x 57 = 51-54, 77 x 58 = 52-46, 77 x 59 = 53-38, 77 x 60 = 54-30, 77 x 61 = 55-22, 77 x 62 = 56-14, 77 x 63 = 57-6, 77 x 64 = 57-83, 77 x 65 = 58-75, 77 x 66 = 59-67, 77 x 67 = 60-59, 77 x 68 = 61-51, 77 x 69 = 62-43, 77 x 70 = 63-35, 77 x 71 = 64-27, 77 x 72 = 65-19, 77 x 73 = 66-11, 77 x 74 = 67-3, 77 x 75 = 67-80, 77 x 76 = 68-72, 77 x 77 = 69-64, 77 x 78 = 70-56, 77 x 79 = 71-48, 77 x 80 = 72-40, 77 x 81 = 73-32, 77 x 82 = 74-24, 77 x 83 = 75-16, 77 x 84 = 76-8, 
78 x 1 = 0-78, 78 x 2 = 1-71, 78 x 3 = 2-64, 78 x 4 = 3-57, 78 x 5 = 4-50, 78 x 6 = 5-43, 78 x 7 = 6-36, 78 x 8 = 7-29, 78 x 9 = 8-22, 78 x 10 = 9-15, 78 x 11 = 10-8, 78 x 12 = 11-1, 78 x 13 = 11-79, 78 x 14 = 12-72, 78 x 15 = 13-65, 78 x 16 = 14-58, 78 x 17 = 15-51, 78 x 18 = 16-44, 78 x 19 = 17-37, 78 x 20 = 18-30, 78 x 21 = 19-23, 78 x 22 = 20-16, 78 x 23 = 21-9, 78 x 24 = 22-2, 78 x 25 = 22-80, 78 x 26 = 23-73, 78 x 27 = 24-66, 78 x 28 = 25-59, 78 x 29 = 26-52, 78 x 30 = 27-45, 78 x 31 = 28-38, 78 x 32 = 29-31, 78 x 33 = 30-24, 78 x 34 = 31-17, 78 x 35 = 32-10, 78 x 36 = 33-3, 78 x 37 = 33-81, 78 x 38 = 34-74, 78 x 39 = 35-67, 78 x 40 = 36-60, 78 x 41 = 37-53, 78 x 42 = 38-46, 78 x 43 = 39-39, 78 x 44 = 40-32, 78 x 45 = 41-25, 78 x 46 = 42-18, 78 x 47 = 43-11, 78 x 48 = 44-4, 78 x 49 = 44-82, 78 x 50 = 45-75, 78 x 51 = 46-68, 78 x 52 = 47-61, 78 x 53 = 48-54, 78 x 54 = 49-47, 78 x 55 = 50-40, 78 x 56 = 51-33, 78 x 57 = 52-26, 78 x 58 = 53-19, 78 x 59 = 54-12, 78 x 60 = 55-5, 78 x 61 = 55-83, 78 x 62 = 56-76, 78 x 63 = 57-69, 78 x 64 = 58-62, 78 x 65 = 59-55, 78 x 66 = 60-48, 78 x 67 = 61-41, 78 x 68 = 62-34, 78 x 69 = 63-27, 78 x 70 = 64-20, 78 x 71 = 65-13, 78 x 72 = 66-6, 78 x 73 = 66-84, 78 x 74 = 67-77, 78 x 75 = 68-70, 78 x 76 = 69-63, 78 x 77 = 70-56, 78 x 78 = 71-49, 78 x 79 = 72-42, 78 x 80 = 73-35, 78 x 81 = 74-28, 78 x 82 = 75-21, 78 x 83 = 76-14, 78 x 84 = 77-7, 
79 x 1 = 0-79, 79 x 2 = 1-73, 79 x 3 = 2-67, 79 x 4 = 3-61, 79 x 5 = 4-55, 79 x 6 = 5-49, 79 x 7 = 6-43, 79 x 8 = 7-37, 79 x 9 = 8-31, 79 x 10 = 9-25, 79 x 11 = 10-19, 79 x 12 = 11-13, 79 x 13 = 12-7, 79 x 14 = 13-1, 79 x 15 = 13-80, 79 x 16 = 14-74, 79 x 17 = 15-68, 79 x 18 = 16-62, 79 x 19 = 17-56, 79 x 20 = 18-50, 79 x 21 = 19-44, 79 x 22 = 20-38, 79 x 23 = 21-32, 79 x 24 = 22-26, 79 x 25 = 23-20, 79 x 26 = 24-14, 79 x 27 = 25-8, 79 x 28 = 26-2, 79 x 29 = 26-81, 79 x 30 = 27-75, 79 x 31 = 28-69, 79 x 32 = 29-63, 79 x 33 = 30-57, 79 x 34 = 31-51, 79 x 35 = 32-45, 79 x 36 = 33-39, 79 x 37 = 34-33, 79 x 38 = 35-27, 79 x 39 = 36-21, 79 x 40 = 37-15, 79 x 41 = 38-9, 79 x 42 = 39-3, 79 x 43 = 39-82, 79 x 44 = 40-76, 79 x 45 = 41-70, 79 x 46 = 42-64, 79 x 47 = 43-58, 79 x 48 = 44-52, 79 x 49 = 45-46, 79 x 50 = 46-40, 79 x 51 = 47-34, 79 x 52 = 48-28, 79 x 53 = 49-22, 79 x 54 = 50-16, 79 x 55 = 51-10, 79 x 56 = 52-4, 79 x 57 = 52-83, 79 x 58 = 53-77, 79 x 59 = 54-71, 79 x 60 = 55-65, 79 x 61 = 56-59, 79 x 62 = 57-53, 79 x 63 = 58-47, 79 x 64 = 59-41, 79 x 65 = 60-35, 79 x 66 = 61-29, 79 x 67 = 62-23, 79 x 68 = 63-17, 79 x 69 = 64-11, 79 x 70 = 65-5, 79 x 71 = 65-84, 79 x 72 = 66-78, 79 x 73 = 67-72, 79 x 74 = 68-66, 79 x 75 = 69-60, 79 x 76 = 70-54, 79 x 77 = 71-48, 79 x 78 = 72-42, 79 x 79 = 73-36, 79 x 80 = 74-30, 79 x 81 = 75-24, 79 x 82 = 76-18, 79 x 83 = 77-12, 79 x 84 = 78-6, 
80 x 1 = 0-80, 80 x 2 = 1-75, 80 x 3 = 2-70, 80 x 4 = 3-65, 80 x 5 = 4-60, 80 x 6 = 5-55, 80 x 7 = 6-50, 80 x 8 = 7-45, 80 x 9 = 8-40, 80 x 10 = 9-35, 80 x 11 = 10-30, 80 x 12 = 11-25, 80 x 13 = 12-20, 80 x 14 = 13-15, 80 x 15 = 14-10, 80 x 16 = 15-5, 80 x 17 = 16-0, 80 x 18 = 16-80, 80 x 19 = 17-75, 80 x 20 = 18-70, 80 x 21 = 19-65, 80 x 22 = 20-60, 80 x 23 = 21-55, 80 x 24 = 22-50, 80 x 25 = 23-45, 80 x 26 = 24-40, 80 x 27 = 25-35, 80 x 28 = 26-30, 80 x 29 = 27-25, 80 x 30 = 28-20, 80 x 31 = 29-15, 80 x 32 = 30-10, 80 x 33 = 31-5, 80 x 34 = 32-0, 80 x 35 = 32-80, 80 x 36 = 33-75, 80 x 37 = 34-70, 80 x 38 = 35-65, 80 x 39 = 36-60, 80 x 40 = 37-55, 80 x 41 = 38-50, 80 x 42 = 39-45, 80 x 43 = 40-40, 80 x 44 = 41-35, 80 x 45 = 42-30, 80 x 46 = 43-25, 80 x 47 = 44-20, 80 x 48 = 45-15, 80 x 49 = 46-10, 80 x 50 = 47-5, 80 x 51 = 48-0, 80 x 52 = 48-80, 80 x 53 = 49-75, 80 x 54 = 50-70, 80 x 55 = 51-65, 80 x 56 = 52-60, 80 x 57 = 53-55, 80 x 58 = 54-50, 80 x 59 = 55-45, 80 x 60 = 56-40, 80 x 61 = 57-35, 80 x 62 = 58-30, 80 x 63 = 59-25, 80 x 64 = 60-20, 80 x 65 = 61-15, 80 x 66 = 62-10, 80 x 67 = 63-5, 80 x 68 = 64-0, 80 x 69 = 64-80, 80 x 70 = 65-75, 80 x 71 = 66-70, 80 x 72 = 67-65, 80 x 73 = 68-60, 80 x 74 = 69-55, 80 x 75 = 70-50, 80 x 76 = 71-45, 80 x 77 = 72-40, 80 x 78 = 73-35, 80 x 79 = 74-30, 80 x 80 = 75-25, 80 x 81 = 76-20, 80 x 82 = 77-15, 80 x 83 = 78-10, 80 x 84 = 79-5, 
81 x 1 = 0-81, 81 x 2 = 1-77, 81 x 3 = 2-73, 81 x 4 = 3-69, 81 x 5 = 4-65, 81 x 6 = 5-61, 81 x 7 = 6-57, 81 x 8 = 7-53, 81 x 9 = 8-49, 81 x 10 = 9-45, 81 x 11 = 10-41, 81 x 12 = 11-37, 81 x 13 = 12-33, 81 x 14 = 13-29, 81 x 15 = 14-25, 81 x 16 = 15-21, 81 x 17 = 16-17, 81 x 18 = 17-13, 81 x 19 = 18-9, 81 x 20 = 19-5, 81 x 21 = 20-1, 81 x 22 = 20-82, 81 x 23 = 21-78, 81 x 24 = 22-74, 81 x 25 = 23-70, 81 x 26 = 24-66, 81 x 27 = 25-62, 81 x 28 = 26-58, 81 x 29 = 27-54, 81 x 30 = 28-50, 81 x 31 = 29-46, 81 x 32 = 30-42, 81 x 33 = 31-38, 81 x 34 = 32-34, 81 x 35 = 33-30, 81 x 36 = 34-26, 81 x 37 = 35-22, 81 x 38 = 36-18, 81 x 39 = 37-14, 81 x 40 = 38-10, 81 x 41 = 39-6, 81 x 42 = 40-2, 81 x 43 = 40-83, 81 x 44 = 41-79, 81 x 45 = 42-75, 81 x 46 = 43-71, 81 x 47 = 44-67, 81 x 48 = 45-63, 81 x 49 = 46-59, 81 x 50 = 47-55, 81 x 51 = 48-51, 81 x 52 = 49-47, 81 x 53 = 50-43, 81 x 54 = 51-39, 81 x 55 = 52-35, 81 x 56 = 53-31, 81 x 57 = 54-27, 81 x 58 = 55-23, 81 x 59 = 56-19, 81 x 60 = 57-15, 81 x 61 = 58-11, 81 x 62 = 59-7, 81 x 63 = 60-3, 81 x 64 = 60-84, 81 x 65 = 61-80, 81 x 66 = 62-76, 81 x 67 = 63-72, 81 x 68 = 64-68, 81 x 69 = 65-64, 81 x 70 = 66-60, 81 x 71 = 67-56, 81 x 72 = 68-52, 81 x 73 = 69-48, 81 x 74 = 70-44, 81 x 75 = 71-40, 81 x 76 = 72-36, 81 x 77 = 73-32, 81 x 78 = 74-28, 81 x 79 = 75-24, 81 x 80 = 76-20, 81 x 81 = 77-16, 81 x 82 = 78-12, 81 x 83 = 79-8, 81 x 84 = 80-4, 
82 x 1 = 0-82, 82 x 2 = 1-79, 82 x 3 = 2-76, 82 x 4 = 3-73, 82 x 5 = 4-70, 82 x 6 = 5-67, 82 x 7 = 6-64, 82 x 8 = 7-61, 82 x 9 = 8-58, 82 x 10 = 9-55, 82 x 11 = 10-52, 82 x 12 = 11-49, 82 x 13 = 12-46, 82 x 14 = 13-43, 82 x 15 = 14-40, 82 x 16 = 15-37, 82 x 17 = 16-34, 82 x 18 = 17-31, 82 x 19 = 18-28, 82 x 20 = 19-25, 82 x 21 = 20-22, 82 x 22 = 21-19, 82 x 23 = 22-16, 82 x 24 = 23-13, 82 x 25 = 24-10, 82 x 26 = 25-7, 82 x 27 = 26-4, 82 x 28 = 27-1, 82 x 29 = 27-83, 82 x 30 = 28-80, 82 x 31 = 29-77, 82 x 32 = 30-74, 82 x 33 = 31-71, 82 x 34 = 32-68, 82 x 35 = 33-65, 82 x 36 = 34-62, 82 x 37 = 35-59, 82 x 38 = 36-56, 82 x 39 = 37-53, 82 x 40 = 38-50, 82 x 41 = 39-47, 82 x 42 = 40-44, 82 x 43 = 41-41, 82 x 44 = 42-38, 82 x 45 = 43-35, 82 x 46 = 44-32, 82 x 47 = 45-29, 82 x 48 = 46-26, 82 x 49 = 47-23, 82 x 50 = 48-20, 82 x 51 = 49-17, 82 x 52 = 50-14, 82 x 53 = 51-11, 82 x 54 = 52-8, 82 x 55 = 53-5, 82 x 56 = 54-2, 82 x 57 = 54-84, 82 x 58 = 55-81, 82 x 59 = 56-78, 82 x 60 = 57-75, 82 x 61 = 58-72, 82 x 62 = 59-69, 82 x 63 = 60-66, 82 x 64 = 61-63, 82 x 65 = 62-60, 82 x 66 = 63-57, 82 x 67 = 64-54, 82 x 68 = 65-51, 82 x 69 = 66-48, 82 x 70 = 67-45, 82 x 71 = 68-42, 82 x 72 = 69-39, 82 x 73 = 70-36, 82 x 74 = 71-33, 82 x 75 = 72-30, 82 x 76 = 73-27, 82 x 77 = 74-24, 82 x 78 = 75-21, 82 x 79 = 76-18, 82 x 80 = 77-15, 82 x 81 = 78-12, 82 x 82 = 79-9, 82 x 83 = 80-6, 82 x 84 = 81-3, 
