44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-40, 44 x 4 = 1-84, 44 x 5 = 2-36, 44 x 6 = 2-80, 44 x 7 = 3-32, 44 x 8 = 3-76, 44 x 9 = 4-28, 44 x 10 = 4-72, 44 x 11 = 5-24, 44 x 12 = 5-68, 44 x 13 = 6-20, 44 x 14 = 6-64, 44 x 15 = 7-16, 44 x 16 = 7-60, 44 x 17 = 8-12, 44 x 18 = 8-56, 44 x 19 = 9-8, 44 x 20 = 9-52, 44 x 21 = 10-4, 44 x 22 = 10-48, 44 x 23 = 11-0, 44 x 24 = 11-44, 44 x 25 = 11-88, 44 x 26 = 12-40, 44 x 27 = 12-84, 44 x 28 = 13-36, 44 x 29 = 13-80, 44 x 30 = 14-32, 44 x 31 = 14-76, 44 x 32 = 15-28, 44 x 33 = 15-72, 44 x 34 = 16-24, 44 x 35 = 16-68, 44 x 36 = 17-20, 44 x 37 = 17-64, 44 x 38 = 18-16, 44 x 39 = 18-60, 44 x 40 = 19-12, 44 x 41 = 19-56, 44 x 42 = 20-8, 44 x 43 = 20-52, 44 x 44 = 21-4, 44 x 45 = 21-48, 44 x 46 = 22-0, 44 x 47 = 22-44, 44 x 48 = 22-88, 44 x 49 = 23-40, 44 x 50 = 23-84, 44 x 51 = 24-36, 44 x 52 = 24-80, 44 x 53 = 25-32, 44 x 54 = 25-76, 44 x 55 = 26-28, 44 x 56 = 26-72, 44 x 57 = 27-24, 44 x 58 = 27-68, 44 x 59 = 28-20, 44 x 60 = 28-64, 44 x 61 = 29-16, 44 x 62 = 29-60, 44 x 63 = 30-12, 44 x 64 = 30-56, 44 x 65 = 31-8, 44 x 66 = 31-52, 44 x 67 = 32-4, 44 x 68 = 32-48, 44 x 69 = 33-0, 44 x 70 = 33-44, 44 x 71 = 33-88, 44 x 72 = 34-40, 44 x 73 = 34-84, 44 x 74 = 35-36, 44 x 75 = 35-80, 44 x 76 = 36-32, 44 x 77 = 36-76, 44 x 78 = 37-28, 44 x 79 = 37-72, 44 x 80 = 38-24, 44 x 81 = 38-68, 44 x 82 = 39-20, 44 x 83 = 39-64, 44 x 84 = 40-16, 44 x 85 = 40-60, 44 x 86 = 41-12, 44 x 87 = 41-56, 44 x 88 = 42-8, 44 x 89 = 42-52, 44 x 90 = 43-4, 44 x 91 = 43-48, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-43, 45 x 4 = 1-88, 45 x 5 = 2-41, 45 x 6 = 2-86, 45 x 7 = 3-39, 45 x 8 = 3-84, 45 x 9 = 4-37, 45 x 10 = 4-82, 45 x 11 = 5-35, 45 x 12 = 5-80, 45 x 13 = 6-33, 45 x 14 = 6-78, 45 x 15 = 7-31, 45 x 16 = 7-76, 45 x 17 = 8-29, 45 x 18 = 8-74, 45 x 19 = 9-27, 45 x 20 = 9-72, 45 x 21 = 10-25, 45 x 22 = 10-70, 45 x 23 = 11-23, 45 x 24 = 11-68, 45 x 25 = 12-21, 45 x 26 = 12-66, 45 x 27 = 13-19, 45 x 28 = 13-64, 45 x 29 = 14-17, 45 x 30 = 14-62, 45 x 31 = 15-15, 45 x 32 = 15-60, 45 x 33 = 16-13, 45 x 34 = 16-58, 45 x 35 = 17-11, 45 x 36 = 17-56, 45 x 37 = 18-9, 45 x 38 = 18-54, 45 x 39 = 19-7, 45 x 40 = 19-52, 45 x 41 = 20-5, 45 x 42 = 20-50, 45 x 43 = 21-3, 45 x 44 = 21-48, 45 x 45 = 22-1, 45 x 46 = 22-46, 45 x 47 = 22-91, 45 x 48 = 23-44, 45 x 49 = 23-89, 45 x 50 = 24-42, 45 x 51 = 24-87, 45 x 52 = 25-40, 45 x 53 = 25-85, 45 x 54 = 26-38, 45 x 55 = 26-83, 45 x 56 = 27-36, 45 x 57 = 27-81, 45 x 58 = 28-34, 45 x 59 = 28-79, 45 x 60 = 29-32, 45 x 61 = 29-77, 45 x 62 = 30-30, 45 x 63 = 30-75, 45 x 64 = 31-28, 45 x 65 = 31-73, 45 x 66 = 32-26, 45 x 67 = 32-71, 45 x 68 = 33-24, 45 x 69 = 33-69, 45 x 70 = 34-22, 45 x 71 = 34-67, 45 x 72 = 35-20, 45 x 73 = 35-65, 45 x 74 = 36-18, 45 x 75 = 36-63, 45 x 76 = 37-16, 45 x 77 = 37-61, 45 x 78 = 38-14, 45 x 79 = 38-59, 45 x 80 = 39-12, 45 x 81 = 39-57, 45 x 82 = 40-10, 45 x 83 = 40-55, 45 x 84 = 41-8, 45 x 85 = 41-53, 45 x 86 = 42-6, 45 x 87 = 42-51, 45 x 88 = 43-4, 45 x 89 = 43-49, 45 x 90 = 44-2, 45 x 91 = 44-47, 
46 x 1 = 0-46, 46 x 2 = 1-0, 46 x 3 = 1-46, 46 x 4 = 2-0, 46 x 5 = 2-46, 46 x 6 = 3-0, 46 x 7 = 3-46, 46 x 8 = 4-0, 46 x 9 = 4-46, 46 x 10 = 5-0, 46 x 11 = 5-46, 46 x 12 = 6-0, 46 x 13 = 6-46, 46 x 14 = 7-0, 46 x 15 = 7-46, 46 x 16 = 8-0, 46 x 17 = 8-46, 46 x 18 = 9-0, 46 x 19 = 9-46, 46 x 20 = 10-0, 46 x 21 = 10-46, 46 x 22 = 11-0, 46 x 23 = 11-46, 46 x 24 = 12-0, 46 x 25 = 12-46, 46 x 26 = 13-0, 46 x 27 = 13-46, 46 x 28 = 14-0, 46 x 29 = 14-46, 46 x 30 = 15-0, 46 x 31 = 15-46, 46 x 32 = 16-0, 46 x 33 = 16-46, 46 x 34 = 17-0, 46 x 35 = 17-46, 46 x 36 = 18-0, 46 x 37 = 18-46, 46 x 38 = 19-0, 46 x 39 = 19-46, 46 x 40 = 20-0, 46 x 41 = 20-46, 46 x 42 = 21-0, 46 x 43 = 21-46, 46 x 44 = 22-0, 46 x 45 = 22-46, 46 x 46 = 23-0, 46 x 47 = 23-46, 46 x 48 = 24-0, 46 x 49 = 24-46, 46 x 50 = 25-0, 46 x 51 = 25-46, 46 x 52 = 26-0, 46 x 53 = 26-46, 46 x 54 = 27-0, 46 x 55 = 27-46, 46 x 56 = 28-0, 46 x 57 = 28-46, 46 x 58 = 29-0, 46 x 59 = 29-46, 46 x 60 = 30-0, 46 x 61 = 30-46, 46 x 62 = 31-0, 46 x 63 = 31-46, 46 x 64 = 32-0, 46 x 65 = 32-46, 46 x 66 = 33-0, 46 x 67 = 33-46, 46 x 68 = 34-0, 46 x 69 = 34-46, 46 x 70 = 35-0, 46 x 71 = 35-46, 46 x 72 = 36-0, 46 x 73 = 36-46, 46 x 74 = 37-0, 46 x 75 = 37-46, 46 x 76 = 38-0, 46 x 77 = 38-46, 46 x 78 = 39-0, 46 x 79 = 39-46, 46 x 80 = 40-0, 46 x 81 = 40-46, 46 x 82 = 41-0, 46 x 83 = 41-46, 46 x 84 = 42-0, 46 x 85 = 42-46, 46 x 86 = 43-0, 46 x 87 = 43-46, 46 x 88 = 44-0, 46 x 89 = 44-46, 46 x 90 = 45-0, 46 x 91 = 45-46, 
47 x 1 = 0-47, 47 x 2 = 1-2, 47 x 3 = 1-49, 47 x 4 = 2-4, 47 x 5 = 2-51, 47 x 6 = 3-6, 47 x 7 = 3-53, 47 x 8 = 4-8, 47 x 9 = 4-55, 47 x 10 = 5-10, 47 x 11 = 5-57, 47 x 12 = 6-12, 47 x 13 = 6-59, 47 x 14 = 7-14, 47 x 15 = 7-61, 47 x 16 = 8-16, 47 x 17 = 8-63, 47 x 18 = 9-18, 47 x 19 = 9-65, 47 x 20 = 10-20, 47 x 21 = 10-67, 47 x 22 = 11-22, 47 x 23 = 11-69, 47 x 24 = 12-24, 47 x 25 = 12-71, 47 x 26 = 13-26, 47 x 27 = 13-73, 47 x 28 = 14-28, 47 x 29 = 14-75, 47 x 30 = 15-30, 47 x 31 = 15-77, 47 x 32 = 16-32, 47 x 33 = 16-79, 47 x 34 = 17-34, 47 x 35 = 17-81, 47 x 36 = 18-36, 47 x 37 = 18-83, 47 x 38 = 19-38, 47 x 39 = 19-85, 47 x 40 = 20-40, 47 x 41 = 20-87, 47 x 42 = 21-42, 47 x 43 = 21-89, 47 x 44 = 22-44, 47 x 45 = 22-91, 47 x 46 = 23-46, 47 x 47 = 24-1, 47 x 48 = 24-48, 47 x 49 = 25-3, 47 x 50 = 25-50, 47 x 51 = 26-5, 47 x 52 = 26-52, 47 x 53 = 27-7, 47 x 54 = 27-54, 47 x 55 = 28-9, 47 x 56 = 28-56, 47 x 57 = 29-11, 47 x 58 = 29-58, 47 x 59 = 30-13, 47 x 60 = 30-60, 47 x 61 = 31-15, 47 x 62 = 31-62, 47 x 63 = 32-17, 47 x 64 = 32-64, 47 x 65 = 33-19, 47 x 66 = 33-66, 47 x 67 = 34-21, 47 x 68 = 34-68, 47 x 69 = 35-23, 47 x 70 = 35-70, 47 x 71 = 36-25, 47 x 72 = 36-72, 47 x 73 = 37-27, 47 x 74 = 37-74, 47 x 75 = 38-29, 47 x 76 = 38-76, 47 x 77 = 39-31, 47 x 78 = 39-78, 47 x 79 = 40-33, 47 x 80 = 40-80, 47 x 81 = 41-35, 47 x 82 = 41-82, 47 x 83 = 42-37, 47 x 84 = 42-84, 47 x 85 = 43-39, 47 x 86 = 43-86, 47 x 87 = 44-41, 47 x 88 = 44-88, 47 x 89 = 45-43, 47 x 90 = 45-90, 47 x 91 = 46-45, 
48 x 1 = 0-48, 48 x 2 = 1-4, 48 x 3 = 1-52, 48 x 4 = 2-8, 48 x 5 = 2-56, 48 x 6 = 3-12, 48 x 7 = 3-60, 48 x 8 = 4-16, 48 x 9 = 4-64, 48 x 10 = 5-20, 48 x 11 = 5-68, 48 x 12 = 6-24, 48 x 13 = 6-72, 48 x 14 = 7-28, 48 x 15 = 7-76, 48 x 16 = 8-32, 48 x 17 = 8-80, 48 x 18 = 9-36, 48 x 19 = 9-84, 48 x 20 = 10-40, 48 x 21 = 10-88, 48 x 22 = 11-44, 48 x 23 = 12-0, 48 x 24 = 12-48, 48 x 25 = 13-4, 48 x 26 = 13-52, 48 x 27 = 14-8, 48 x 28 = 14-56, 48 x 29 = 15-12, 48 x 30 = 15-60, 48 x 31 = 16-16, 48 x 32 = 16-64, 48 x 33 = 17-20, 48 x 34 = 17-68, 48 x 35 = 18-24, 48 x 36 = 18-72, 48 x 37 = 19-28, 48 x 38 = 19-76, 48 x 39 = 20-32, 48 x 40 = 20-80, 48 x 41 = 21-36, 48 x 42 = 21-84, 48 x 43 = 22-40, 48 x 44 = 22-88, 48 x 45 = 23-44, 48 x 46 = 24-0, 48 x 47 = 24-48, 48 x 48 = 25-4, 48 x 49 = 25-52, 48 x 50 = 26-8, 48 x 51 = 26-56, 48 x 52 = 27-12, 48 x 53 = 27-60, 48 x 54 = 28-16, 48 x 55 = 28-64, 48 x 56 = 29-20, 48 x 57 = 29-68, 48 x 58 = 30-24, 48 x 59 = 30-72, 48 x 60 = 31-28, 48 x 61 = 31-76, 48 x 62 = 32-32, 48 x 63 = 32-80, 48 x 64 = 33-36, 48 x 65 = 33-84, 48 x 66 = 34-40, 48 x 67 = 34-88, 48 x 68 = 35-44, 48 x 69 = 36-0, 48 x 70 = 36-48, 48 x 71 = 37-4, 48 x 72 = 37-52, 48 x 73 = 38-8, 48 x 74 = 38-56, 48 x 75 = 39-12, 48 x 76 = 39-60, 48 x 77 = 40-16, 48 x 78 = 40-64, 48 x 79 = 41-20, 48 x 80 = 41-68, 48 x 81 = 42-24, 48 x 82 = 42-72, 48 x 83 = 43-28, 48 x 84 = 43-76, 48 x 85 = 44-32, 48 x 86 = 44-80, 48 x 87 = 45-36, 48 x 88 = 45-84, 48 x 89 = 46-40, 48 x 90 = 46-88, 48 x 91 = 47-44, 
49 x 1 = 0-49, 49 x 2 = 1-6, 49 x 3 = 1-55, 49 x 4 = 2-12, 49 x 5 = 2-61, 49 x 6 = 3-18, 49 x 7 = 3-67, 49 x 8 = 4-24, 49 x 9 = 4-73, 49 x 10 = 5-30, 49 x 11 = 5-79, 49 x 12 = 6-36, 49 x 13 = 6-85, 49 x 14 = 7-42, 49 x 15 = 7-91, 49 x 16 = 8-48, 49 x 17 = 9-5, 49 x 18 = 9-54, 49 x 19 = 10-11, 49 x 20 = 10-60, 49 x 21 = 11-17, 49 x 22 = 11-66, 49 x 23 = 12-23, 49 x 24 = 12-72, 49 x 25 = 13-29, 49 x 26 = 13-78, 49 x 27 = 14-35, 49 x 28 = 14-84, 49 x 29 = 15-41, 49 x 30 = 15-90, 49 x 31 = 16-47, 49 x 32 = 17-4, 49 x 33 = 17-53, 49 x 34 = 18-10, 49 x 35 = 18-59, 49 x 36 = 19-16, 49 x 37 = 19-65, 49 x 38 = 20-22, 49 x 39 = 20-71, 49 x 40 = 21-28, 49 x 41 = 21-77, 49 x 42 = 22-34, 49 x 43 = 22-83, 49 x 44 = 23-40, 49 x 45 = 23-89, 49 x 46 = 24-46, 49 x 47 = 25-3, 49 x 48 = 25-52, 49 x 49 = 26-9, 49 x 50 = 26-58, 49 x 51 = 27-15, 49 x 52 = 27-64, 49 x 53 = 28-21, 49 x 54 = 28-70, 49 x 55 = 29-27, 49 x 56 = 29-76, 49 x 57 = 30-33, 49 x 58 = 30-82, 49 x 59 = 31-39, 49 x 60 = 31-88, 49 x 61 = 32-45, 49 x 62 = 33-2, 49 x 63 = 33-51, 49 x 64 = 34-8, 49 x 65 = 34-57, 49 x 66 = 35-14, 49 x 67 = 35-63, 49 x 68 = 36-20, 49 x 69 = 36-69, 49 x 70 = 37-26, 49 x 71 = 37-75, 49 x 72 = 38-32, 49 x 73 = 38-81, 49 x 74 = 39-38, 49 x 75 = 39-87, 49 x 76 = 40-44, 49 x 77 = 41-1, 49 x 78 = 41-50, 49 x 79 = 42-7, 49 x 80 = 42-56, 49 x 81 = 43-13, 49 x 82 = 43-62, 49 x 83 = 44-19, 49 x 84 = 44-68, 49 x 85 = 45-25, 49 x 86 = 45-74, 49 x 87 = 46-31, 49 x 88 = 46-80, 49 x 89 = 47-37, 49 x 90 = 47-86, 49 x 91 = 48-43, 
50 x 1 = 0-50, 50 x 2 = 1-8, 50 x 3 = 1-58, 50 x 4 = 2-16, 50 x 5 = 2-66, 50 x 6 = 3-24, 50 x 7 = 3-74, 50 x 8 = 4-32, 50 x 9 = 4-82, 50 x 10 = 5-40, 50 x 11 = 5-90, 50 x 12 = 6-48, 50 x 13 = 7-6, 50 x 14 = 7-56, 50 x 15 = 8-14, 50 x 16 = 8-64, 50 x 17 = 9-22, 50 x 18 = 9-72, 50 x 19 = 10-30, 50 x 20 = 10-80, 50 x 21 = 11-38, 50 x 22 = 11-88, 50 x 23 = 12-46, 50 x 24 = 13-4, 50 x 25 = 13-54, 50 x 26 = 14-12, 50 x 27 = 14-62, 50 x 28 = 15-20, 50 x 29 = 15-70, 50 x 30 = 16-28, 50 x 31 = 16-78, 50 x 32 = 17-36, 50 x 33 = 17-86, 50 x 34 = 18-44, 50 x 35 = 19-2, 50 x 36 = 19-52, 50 x 37 = 20-10, 50 x 38 = 20-60, 50 x 39 = 21-18, 50 x 40 = 21-68, 50 x 41 = 22-26, 50 x 42 = 22-76, 50 x 43 = 23-34, 50 x 44 = 23-84, 50 x 45 = 24-42, 50 x 46 = 25-0, 50 x 47 = 25-50, 50 x 48 = 26-8, 50 x 49 = 26-58, 50 x 50 = 27-16, 50 x 51 = 27-66, 50 x 52 = 28-24, 50 x 53 = 28-74, 50 x 54 = 29-32, 50 x 55 = 29-82, 50 x 56 = 30-40, 50 x 57 = 30-90, 50 x 58 = 31-48, 50 x 59 = 32-6, 50 x 60 = 32-56, 50 x 61 = 33-14, 50 x 62 = 33-64, 50 x 63 = 34-22, 50 x 64 = 34-72, 50 x 65 = 35-30, 50 x 66 = 35-80, 50 x 67 = 36-38, 50 x 68 = 36-88, 50 x 69 = 37-46, 50 x 70 = 38-4, 50 x 71 = 38-54, 50 x 72 = 39-12, 50 x 73 = 39-62, 50 x 74 = 40-20, 50 x 75 = 40-70, 50 x 76 = 41-28, 50 x 77 = 41-78, 50 x 78 = 42-36, 50 x 79 = 42-86, 50 x 80 = 43-44, 50 x 81 = 44-2, 50 x 82 = 44-52, 50 x 83 = 45-10, 50 x 84 = 45-60, 50 x 85 = 46-18, 50 x 86 = 46-68, 50 x 87 = 47-26, 50 x 88 = 47-76, 50 x 89 = 48-34, 50 x 90 = 48-84, 50 x 91 = 49-42, 
51 x 1 = 0-51, 51 x 2 = 1-10, 51 x 3 = 1-61, 51 x 4 = 2-20, 51 x 5 = 2-71, 51 x 6 = 3-30, 51 x 7 = 3-81, 51 x 8 = 4-40, 51 x 9 = 4-91, 51 x 10 = 5-50, 51 x 11 = 6-9, 51 x 12 = 6-60, 51 x 13 = 7-19, 51 x 14 = 7-70, 51 x 15 = 8-29, 51 x 16 = 8-80, 51 x 17 = 9-39, 51 x 18 = 9-90, 51 x 19 = 10-49, 51 x 20 = 11-8, 51 x 21 = 11-59, 51 x 22 = 12-18, 51 x 23 = 12-69, 51 x 24 = 13-28, 51 x 25 = 13-79, 51 x 26 = 14-38, 51 x 27 = 14-89, 51 x 28 = 15-48, 51 x 29 = 16-7, 51 x 30 = 16-58, 51 x 31 = 17-17, 51 x 32 = 17-68, 51 x 33 = 18-27, 51 x 34 = 18-78, 51 x 35 = 19-37, 51 x 36 = 19-88, 51 x 37 = 20-47, 51 x 38 = 21-6, 51 x 39 = 21-57, 51 x 40 = 22-16, 51 x 41 = 22-67, 51 x 42 = 23-26, 51 x 43 = 23-77, 51 x 44 = 24-36, 51 x 45 = 24-87, 51 x 46 = 25-46, 51 x 47 = 26-5, 51 x 48 = 26-56, 51 x 49 = 27-15, 51 x 50 = 27-66, 51 x 51 = 28-25, 51 x 52 = 28-76, 51 x 53 = 29-35, 51 x 54 = 29-86, 51 x 55 = 30-45, 51 x 56 = 31-4, 51 x 57 = 31-55, 51 x 58 = 32-14, 51 x 59 = 32-65, 51 x 60 = 33-24, 51 x 61 = 33-75, 51 x 62 = 34-34, 51 x 63 = 34-85, 51 x 64 = 35-44, 51 x 65 = 36-3, 51 x 66 = 36-54, 51 x 67 = 37-13, 51 x 68 = 37-64, 51 x 69 = 38-23, 51 x 70 = 38-74, 51 x 71 = 39-33, 51 x 72 = 39-84, 51 x 73 = 40-43, 51 x 74 = 41-2, 51 x 75 = 41-53, 51 x 76 = 42-12, 51 x 77 = 42-63, 51 x 78 = 43-22, 51 x 79 = 43-73, 51 x 80 = 44-32, 51 x 81 = 44-83, 51 x 82 = 45-42, 51 x 83 = 46-1, 51 x 84 = 46-52, 51 x 85 = 47-11, 51 x 86 = 47-62, 51 x 87 = 48-21, 51 x 88 = 48-72, 51 x 89 = 49-31, 51 x 90 = 49-82, 51 x 91 = 50-41, 
52 x 1 = 0-52, 52 x 2 = 1-12, 52 x 3 = 1-64, 52 x 4 = 2-24, 52 x 5 = 2-76, 52 x 6 = 3-36, 52 x 7 = 3-88, 52 x 8 = 4-48, 52 x 9 = 5-8, 52 x 10 = 5-60, 52 x 11 = 6-20, 52 x 12 = 6-72, 52 x 13 = 7-32, 52 x 14 = 7-84, 52 x 15 = 8-44, 52 x 16 = 9-4, 52 x 17 = 9-56, 52 x 18 = 10-16, 52 x 19 = 10-68, 52 x 20 = 11-28, 52 x 21 = 11-80, 52 x 22 = 12-40, 52 x 23 = 13-0, 52 x 24 = 13-52, 52 x 25 = 14-12, 52 x 26 = 14-64, 52 x 27 = 15-24, 52 x 28 = 15-76, 52 x 29 = 16-36, 52 x 30 = 16-88, 52 x 31 = 17-48, 52 x 32 = 18-8, 52 x 33 = 18-60, 52 x 34 = 19-20, 52 x 35 = 19-72, 52 x 36 = 20-32, 52 x 37 = 20-84, 52 x 38 = 21-44, 52 x 39 = 22-4, 52 x 40 = 22-56, 52 x 41 = 23-16, 52 x 42 = 23-68, 52 x 43 = 24-28, 52 x 44 = 24-80, 52 x 45 = 25-40, 52 x 46 = 26-0, 52 x 47 = 26-52, 52 x 48 = 27-12, 52 x 49 = 27-64, 52 x 50 = 28-24, 52 x 51 = 28-76, 52 x 52 = 29-36, 52 x 53 = 29-88, 52 x 54 = 30-48, 52 x 55 = 31-8, 52 x 56 = 31-60, 52 x 57 = 32-20, 52 x 58 = 32-72, 52 x 59 = 33-32, 52 x 60 = 33-84, 52 x 61 = 34-44, 52 x 62 = 35-4, 52 x 63 = 35-56, 52 x 64 = 36-16, 52 x 65 = 36-68, 52 x 66 = 37-28, 52 x 67 = 37-80, 52 x 68 = 38-40, 52 x 69 = 39-0, 52 x 70 = 39-52, 52 x 71 = 40-12, 52 x 72 = 40-64, 52 x 73 = 41-24, 52 x 74 = 41-76, 52 x 75 = 42-36, 52 x 76 = 42-88, 52 x 77 = 43-48, 52 x 78 = 44-8, 52 x 79 = 44-60, 52 x 80 = 45-20, 52 x 81 = 45-72, 52 x 82 = 46-32, 52 x 83 = 46-84, 52 x 84 = 47-44, 52 x 85 = 48-4, 52 x 86 = 48-56, 52 x 87 = 49-16, 52 x 88 = 49-68, 52 x 89 = 50-28, 52 x 90 = 50-80, 52 x 91 = 51-40, 
53 x 1 = 0-53, 53 x 2 = 1-14, 53 x 3 = 1-67, 53 x 4 = 2-28, 53 x 5 = 2-81, 53 x 6 = 3-42, 53 x 7 = 4-3, 53 x 8 = 4-56, 53 x 9 = 5-17, 53 x 10 = 5-70, 53 x 11 = 6-31, 53 x 12 = 6-84, 53 x 13 = 7-45, 53 x 14 = 8-6, 53 x 15 = 8-59, 53 x 16 = 9-20, 53 x 17 = 9-73, 53 x 18 = 10-34, 53 x 19 = 10-87, 53 x 20 = 11-48, 53 x 21 = 12-9, 53 x 22 = 12-62, 53 x 23 = 13-23, 53 x 24 = 13-76, 53 x 25 = 14-37, 53 x 26 = 14-90, 53 x 27 = 15-51, 53 x 28 = 16-12, 53 x 29 = 16-65, 53 x 30 = 17-26, 53 x 31 = 17-79, 53 x 32 = 18-40, 53 x 33 = 19-1, 53 x 34 = 19-54, 53 x 35 = 20-15, 53 x 36 = 20-68, 53 x 37 = 21-29, 53 x 38 = 21-82, 53 x 39 = 22-43, 53 x 40 = 23-4, 53 x 41 = 23-57, 53 x 42 = 24-18, 53 x 43 = 24-71, 53 x 44 = 25-32, 53 x 45 = 25-85, 53 x 46 = 26-46, 53 x 47 = 27-7, 53 x 48 = 27-60, 53 x 49 = 28-21, 53 x 50 = 28-74, 53 x 51 = 29-35, 53 x 52 = 29-88, 53 x 53 = 30-49, 53 x 54 = 31-10, 53 x 55 = 31-63, 53 x 56 = 32-24, 53 x 57 = 32-77, 53 x 58 = 33-38, 53 x 59 = 33-91, 53 x 60 = 34-52, 53 x 61 = 35-13, 53 x 62 = 35-66, 53 x 63 = 36-27, 53 x 64 = 36-80, 53 x 65 = 37-41, 53 x 66 = 38-2, 53 x 67 = 38-55, 53 x 68 = 39-16, 53 x 69 = 39-69, 53 x 70 = 40-30, 53 x 71 = 40-83, 53 x 72 = 41-44, 53 x 73 = 42-5, 53 x 74 = 42-58, 53 x 75 = 43-19, 53 x 76 = 43-72, 53 x 77 = 44-33, 53 x 78 = 44-86, 53 x 79 = 45-47, 53 x 80 = 46-8, 53 x 81 = 46-61, 53 x 82 = 47-22, 53 x 83 = 47-75, 53 x 84 = 48-36, 53 x 85 = 48-89, 53 x 86 = 49-50, 53 x 87 = 50-11, 53 x 88 = 50-64, 53 x 89 = 51-25, 53 x 90 = 51-78, 53 x 91 = 52-39, 
54 x 1 = 0-54, 54 x 2 = 1-16, 54 x 3 = 1-70, 54 x 4 = 2-32, 54 x 5 = 2-86, 54 x 6 = 3-48, 54 x 7 = 4-10, 54 x 8 = 4-64, 54 x 9 = 5-26, 54 x 10 = 5-80, 54 x 11 = 6-42, 54 x 12 = 7-4, 54 x 13 = 7-58, 54 x 14 = 8-20, 54 x 15 = 8-74, 54 x 16 = 9-36, 54 x 17 = 9-90, 54 x 18 = 10-52, 54 x 19 = 11-14, 54 x 20 = 11-68, 54 x 21 = 12-30, 54 x 22 = 12-84, 54 x 23 = 13-46, 54 x 24 = 14-8, 54 x 25 = 14-62, 54 x 26 = 15-24, 54 x 27 = 15-78, 54 x 28 = 16-40, 54 x 29 = 17-2, 54 x 30 = 17-56, 54 x 31 = 18-18, 54 x 32 = 18-72, 54 x 33 = 19-34, 54 x 34 = 19-88, 54 x 35 = 20-50, 54 x 36 = 21-12, 54 x 37 = 21-66, 54 x 38 = 22-28, 54 x 39 = 22-82, 54 x 40 = 23-44, 54 x 41 = 24-6, 54 x 42 = 24-60, 54 x 43 = 25-22, 54 x 44 = 25-76, 54 x 45 = 26-38, 54 x 46 = 27-0, 54 x 47 = 27-54, 54 x 48 = 28-16, 54 x 49 = 28-70, 54 x 50 = 29-32, 54 x 51 = 29-86, 54 x 52 = 30-48, 54 x 53 = 31-10, 54 x 54 = 31-64, 54 x 55 = 32-26, 54 x 56 = 32-80, 54 x 57 = 33-42, 54 x 58 = 34-4, 54 x 59 = 34-58, 54 x 60 = 35-20, 54 x 61 = 35-74, 54 x 62 = 36-36, 54 x 63 = 36-90, 54 x 64 = 37-52, 54 x 65 = 38-14, 54 x 66 = 38-68, 54 x 67 = 39-30, 54 x 68 = 39-84, 54 x 69 = 40-46, 54 x 70 = 41-8, 54 x 71 = 41-62, 54 x 72 = 42-24, 54 x 73 = 42-78, 54 x 74 = 43-40, 54 x 75 = 44-2, 54 x 76 = 44-56, 54 x 77 = 45-18, 54 x 78 = 45-72, 54 x 79 = 46-34, 54 x 80 = 46-88, 54 x 81 = 47-50, 54 x 82 = 48-12, 54 x 83 = 48-66, 54 x 84 = 49-28, 54 x 85 = 49-82, 54 x 86 = 50-44, 54 x 87 = 51-6, 54 x 88 = 51-60, 54 x 89 = 52-22, 54 x 90 = 52-76, 54 x 91 = 53-38, 
