0-31 x 0-1 = 0-31, 0-31 x 0-2 = 0-62, 0-31 x 0-3 = 1-12, 0-31 x 0-4 = 1-43, 0-31 x 0-5 = 1-74, 0-31 x 0-6 = 2-24, 0-31 x 0-7 = 2-55, 0-31 x 0-8 = 3-5, 0-31 x 0-9 = 3-36, 0-31 x 0-10 = 3-67, 0-31 x 0-11 = 4-17, 0-31 x 0-12 = 4-48, 0-31 x 0-13 = 4-79, 0-31 x 0-14 = 5-29, 0-31 x 0-15 = 5-60, 0-31 x 0-16 = 6-10, 0-31 x 0-17 = 6-41, 0-31 x 0-18 = 6-72, 0-31 x 0-19 = 7-22, 0-31 x 0-20 = 7-53, 0-31 x 0-21 = 8-3, 0-31 x 0-22 = 8-34, 0-31 x 0-23 = 8-65, 0-31 x 0-24 = 9-15, 0-31 x 0-25 = 9-46, 0-31 x 0-26 = 9-77, 0-31 x 0-27 = 10-27, 0-31 x 0-28 = 10-58, 0-31 x 0-29 = 11-8, 0-31 x 0-30 = 11-39, 0-31 x 0-31 = 11-70, 0-31 x 0-32 = 12-20, 0-31 x 0-33 = 12-51, 0-31 x 0-34 = 13-1, 0-31 x 0-35 = 13-32, 0-31 x 0-36 = 13-63, 0-31 x 0-37 = 14-13, 0-31 x 0-38 = 14-44, 0-31 x 0-39 = 14-75, 0-31 x 0-40 = 15-25, 0-31 x 0-41 = 15-56, 0-31 x 0-42 = 16-6, 0-31 x 0-43 = 16-37, 0-31 x 0-44 = 16-68, 0-31 x 0-45 = 17-18, 0-31 x 0-46 = 17-49, 0-31 x 0-47 = 17-80, 0-31 x 0-48 = 18-30, 0-31 x 0-49 = 18-61, 0-31 x 0-50 = 19-11, 0-31 x 0-51 = 19-42, 0-31 x 0-52 = 19-73, 0-31 x 0-53 = 20-23, 0-31 x 0-54 = 20-54, 0-31 x 0-55 = 21-4, 0-31 x 0-56 = 21-35, 0-31 x 0-57 = 21-66, 0-31 x 0-58 = 22-16, 0-31 x 0-59 = 22-47, 0-31 x 0-60 = 22-78, 0-31 x 0-61 = 23-28, 0-31 x 0-62 = 23-59, 0-31 x 0-63 = 24-9, 0-31 x 0-64 = 24-40, 0-31 x 0-65 = 24-71, 0-31 x 0-66 = 25-21, 0-31 x 0-67 = 25-52, 0-31 x 0-68 = 26-2, 0-31 x 0-69 = 26-33, 0-31 x 0-70 = 26-64, 0-31 x 0-71 = 27-14, 0-31 x 0-72 = 27-45, 0-31 x 0-73 = 27-76, 0-31 x 0-74 = 28-26, 0-31 x 0-75 = 28-57, 0-31 x 0-76 = 29-7, 0-31 x 0-77 = 29-38, 0-31 x 0-78 = 29-69, 0-31 x 0-79 = 30-19, 0-31 x 0-80 = 30-50, 
0-32 x 0-1 = 0-32, 0-32 x 0-2 = 0-64, 0-32 x 0-3 = 1-15, 0-32 x 0-4 = 1-47, 0-32 x 0-5 = 1-79, 0-32 x 0-6 = 2-30, 0-32 x 0-7 = 2-62, 0-32 x 0-8 = 3-13, 0-32 x 0-9 = 3-45, 0-32 x 0-10 = 3-77, 0-32 x 0-11 = 4-28, 0-32 x 0-12 = 4-60, 0-32 x 0-13 = 5-11, 0-32 x 0-14 = 5-43, 0-32 x 0-15 = 5-75, 0-32 x 0-16 = 6-26, 0-32 x 0-17 = 6-58, 0-32 x 0-18 = 7-9, 0-32 x 0-19 = 7-41, 0-32 x 0-20 = 7-73, 0-32 x 0-21 = 8-24, 0-32 x 0-22 = 8-56, 0-32 x 0-23 = 9-7, 0-32 x 0-24 = 9-39, 0-32 x 0-25 = 9-71, 0-32 x 0-26 = 10-22, 0-32 x 0-27 = 10-54, 0-32 x 0-28 = 11-5, 0-32 x 0-29 = 11-37, 0-32 x 0-30 = 11-69, 0-32 x 0-31 = 12-20, 0-32 x 0-32 = 12-52, 0-32 x 0-33 = 13-3, 0-32 x 0-34 = 13-35, 0-32 x 0-35 = 13-67, 0-32 x 0-36 = 14-18, 0-32 x 0-37 = 14-50, 0-32 x 0-38 = 15-1, 0-32 x 0-39 = 15-33, 0-32 x 0-40 = 15-65, 0-32 x 0-41 = 16-16, 0-32 x 0-42 = 16-48, 0-32 x 0-43 = 16-80, 0-32 x 0-44 = 17-31, 0-32 x 0-45 = 17-63, 0-32 x 0-46 = 18-14, 0-32 x 0-47 = 18-46, 0-32 x 0-48 = 18-78, 0-32 x 0-49 = 19-29, 0-32 x 0-50 = 19-61, 0-32 x 0-51 = 20-12, 0-32 x 0-52 = 20-44, 0-32 x 0-53 = 20-76, 0-32 x 0-54 = 21-27, 0-32 x 0-55 = 21-59, 0-32 x 0-56 = 22-10, 0-32 x 0-57 = 22-42, 0-32 x 0-58 = 22-74, 0-32 x 0-59 = 23-25, 0-32 x 0-60 = 23-57, 0-32 x 0-61 = 24-8, 0-32 x 0-62 = 24-40, 0-32 x 0-63 = 24-72, 0-32 x 0-64 = 25-23, 0-32 x 0-65 = 25-55, 0-32 x 0-66 = 26-6, 0-32 x 0-67 = 26-38, 0-32 x 0-68 = 26-70, 0-32 x 0-69 = 27-21, 0-32 x 0-70 = 27-53, 0-32 x 0-71 = 28-4, 0-32 x 0-72 = 28-36, 0-32 x 0-73 = 28-68, 0-32 x 0-74 = 29-19, 0-32 x 0-75 = 29-51, 0-32 x 0-76 = 30-2, 0-32 x 0-77 = 30-34, 0-32 x 0-78 = 30-66, 0-32 x 0-79 = 31-17, 0-32 x 0-80 = 31-49, 
0-33 x 0-1 = 0-33, 0-33 x 0-2 = 0-66, 0-33 x 0-3 = 1-18, 0-33 x 0-4 = 1-51, 0-33 x 0-5 = 2-3, 0-33 x 0-6 = 2-36, 0-33 x 0-7 = 2-69, 0-33 x 0-8 = 3-21, 0-33 x 0-9 = 3-54, 0-33 x 0-10 = 4-6, 0-33 x 0-11 = 4-39, 0-33 x 0-12 = 4-72, 0-33 x 0-13 = 5-24, 0-33 x 0-14 = 5-57, 0-33 x 0-15 = 6-9, 0-33 x 0-16 = 6-42, 0-33 x 0-17 = 6-75, 0-33 x 0-18 = 7-27, 0-33 x 0-19 = 7-60, 0-33 x 0-20 = 8-12, 0-33 x 0-21 = 8-45, 0-33 x 0-22 = 8-78, 0-33 x 0-23 = 9-30, 0-33 x 0-24 = 9-63, 0-33 x 0-25 = 10-15, 0-33 x 0-26 = 10-48, 0-33 x 0-27 = 11-0, 0-33 x 0-28 = 11-33, 0-33 x 0-29 = 11-66, 0-33 x 0-30 = 12-18, 0-33 x 0-31 = 12-51, 0-33 x 0-32 = 13-3, 0-33 x 0-33 = 13-36, 0-33 x 0-34 = 13-69, 0-33 x 0-35 = 14-21, 0-33 x 0-36 = 14-54, 0-33 x 0-37 = 15-6, 0-33 x 0-38 = 15-39, 0-33 x 0-39 = 15-72, 0-33 x 0-40 = 16-24, 0-33 x 0-41 = 16-57, 0-33 x 0-42 = 17-9, 0-33 x 0-43 = 17-42, 0-33 x 0-44 = 17-75, 0-33 x 0-45 = 18-27, 0-33 x 0-46 = 18-60, 0-33 x 0-47 = 19-12, 0-33 x 0-48 = 19-45, 0-33 x 0-49 = 19-78, 0-33 x 0-50 = 20-30, 0-33 x 0-51 = 20-63, 0-33 x 0-52 = 21-15, 0-33 x 0-53 = 21-48, 0-33 x 0-54 = 22-0, 0-33 x 0-55 = 22-33, 0-33 x 0-56 = 22-66, 0-33 x 0-57 = 23-18, 0-33 x 0-58 = 23-51, 0-33 x 0-59 = 24-3, 0-33 x 0-60 = 24-36, 0-33 x 0-61 = 24-69, 0-33 x 0-62 = 25-21, 0-33 x 0-63 = 25-54, 0-33 x 0-64 = 26-6, 0-33 x 0-65 = 26-39, 0-33 x 0-66 = 26-72, 0-33 x 0-67 = 27-24, 0-33 x 0-68 = 27-57, 0-33 x 0-69 = 28-9, 0-33 x 0-70 = 28-42, 0-33 x 0-71 = 28-75, 0-33 x 0-72 = 29-27, 0-33 x 0-73 = 29-60, 0-33 x 0-74 = 30-12, 0-33 x 0-75 = 30-45, 0-33 x 0-76 = 30-78, 0-33 x 0-77 = 31-30, 0-33 x 0-78 = 31-63, 0-33 x 0-79 = 32-15, 0-33 x 0-80 = 32-48, 
0-34 x 0-1 = 0-34, 0-34 x 0-2 = 0-68, 0-34 x 0-3 = 1-21, 0-34 x 0-4 = 1-55, 0-34 x 0-5 = 2-8, 0-34 x 0-6 = 2-42, 0-34 x 0-7 = 2-76, 0-34 x 0-8 = 3-29, 0-34 x 0-9 = 3-63, 0-34 x 0-10 = 4-16, 0-34 x 0-11 = 4-50, 0-34 x 0-12 = 5-3, 0-34 x 0-13 = 5-37, 0-34 x 0-14 = 5-71, 0-34 x 0-15 = 6-24, 0-34 x 0-16 = 6-58, 0-34 x 0-17 = 7-11, 0-34 x 0-18 = 7-45, 0-34 x 0-19 = 7-79, 0-34 x 0-20 = 8-32, 0-34 x 0-21 = 8-66, 0-34 x 0-22 = 9-19, 0-34 x 0-23 = 9-53, 0-34 x 0-24 = 10-6, 0-34 x 0-25 = 10-40, 0-34 x 0-26 = 10-74, 0-34 x 0-27 = 11-27, 0-34 x 0-28 = 11-61, 0-34 x 0-29 = 12-14, 0-34 x 0-30 = 12-48, 0-34 x 0-31 = 13-1, 0-34 x 0-32 = 13-35, 0-34 x 0-33 = 13-69, 0-34 x 0-34 = 14-22, 0-34 x 0-35 = 14-56, 0-34 x 0-36 = 15-9, 0-34 x 0-37 = 15-43, 0-34 x 0-38 = 15-77, 0-34 x 0-39 = 16-30, 0-34 x 0-40 = 16-64, 0-34 x 0-41 = 17-17, 0-34 x 0-42 = 17-51, 0-34 x 0-43 = 18-4, 0-34 x 0-44 = 18-38, 0-34 x 0-45 = 18-72, 0-34 x 0-46 = 19-25, 0-34 x 0-47 = 19-59, 0-34 x 0-48 = 20-12, 0-34 x 0-49 = 20-46, 0-34 x 0-50 = 20-80, 0-34 x 0-51 = 21-33, 0-34 x 0-52 = 21-67, 0-34 x 0-53 = 22-20, 0-34 x 0-54 = 22-54, 0-34 x 0-55 = 23-7, 0-34 x 0-56 = 23-41, 0-34 x 0-57 = 23-75, 0-34 x 0-58 = 24-28, 0-34 x 0-59 = 24-62, 0-34 x 0-60 = 25-15, 0-34 x 0-61 = 25-49, 0-34 x 0-62 = 26-2, 0-34 x 0-63 = 26-36, 0-34 x 0-64 = 26-70, 0-34 x 0-65 = 27-23, 0-34 x 0-66 = 27-57, 0-34 x 0-67 = 28-10, 0-34 x 0-68 = 28-44, 0-34 x 0-69 = 28-78, 0-34 x 0-70 = 29-31, 0-34 x 0-71 = 29-65, 0-34 x 0-72 = 30-18, 0-34 x 0-73 = 30-52, 0-34 x 0-74 = 31-5, 0-34 x 0-75 = 31-39, 0-34 x 0-76 = 31-73, 0-34 x 0-77 = 32-26, 0-34 x 0-78 = 32-60, 0-34 x 0-79 = 33-13, 0-34 x 0-80 = 33-47, 
0-35 x 0-1 = 0-35, 0-35 x 0-2 = 0-70, 0-35 x 0-3 = 1-24, 0-35 x 0-4 = 1-59, 0-35 x 0-5 = 2-13, 0-35 x 0-6 = 2-48, 0-35 x 0-7 = 3-2, 0-35 x 0-8 = 3-37, 0-35 x 0-9 = 3-72, 0-35 x 0-10 = 4-26, 0-35 x 0-11 = 4-61, 0-35 x 0-12 = 5-15, 0-35 x 0-13 = 5-50, 0-35 x 0-14 = 6-4, 0-35 x 0-15 = 6-39, 0-35 x 0-16 = 6-74, 0-35 x 0-17 = 7-28, 0-35 x 0-18 = 7-63, 0-35 x 0-19 = 8-17, 0-35 x 0-20 = 8-52, 0-35 x 0-21 = 9-6, 0-35 x 0-22 = 9-41, 0-35 x 0-23 = 9-76, 0-35 x 0-24 = 10-30, 0-35 x 0-25 = 10-65, 0-35 x 0-26 = 11-19, 0-35 x 0-27 = 11-54, 0-35 x 0-28 = 12-8, 0-35 x 0-29 = 12-43, 0-35 x 0-30 = 12-78, 0-35 x 0-31 = 13-32, 0-35 x 0-32 = 13-67, 0-35 x 0-33 = 14-21, 0-35 x 0-34 = 14-56, 0-35 x 0-35 = 15-10, 0-35 x 0-36 = 15-45, 0-35 x 0-37 = 15-80, 0-35 x 0-38 = 16-34, 0-35 x 0-39 = 16-69, 0-35 x 0-40 = 17-23, 0-35 x 0-41 = 17-58, 0-35 x 0-42 = 18-12, 0-35 x 0-43 = 18-47, 0-35 x 0-44 = 19-1, 0-35 x 0-45 = 19-36, 0-35 x 0-46 = 19-71, 0-35 x 0-47 = 20-25, 0-35 x 0-48 = 20-60, 0-35 x 0-49 = 21-14, 0-35 x 0-50 = 21-49, 0-35 x 0-51 = 22-3, 0-35 x 0-52 = 22-38, 0-35 x 0-53 = 22-73, 0-35 x 0-54 = 23-27, 0-35 x 0-55 = 23-62, 0-35 x 0-56 = 24-16, 0-35 x 0-57 = 24-51, 0-35 x 0-58 = 25-5, 0-35 x 0-59 = 25-40, 0-35 x 0-60 = 25-75, 0-35 x 0-61 = 26-29, 0-35 x 0-62 = 26-64, 0-35 x 0-63 = 27-18, 0-35 x 0-64 = 27-53, 0-35 x 0-65 = 28-7, 0-35 x 0-66 = 28-42, 0-35 x 0-67 = 28-77, 0-35 x 0-68 = 29-31, 0-35 x 0-69 = 29-66, 0-35 x 0-70 = 30-20, 0-35 x 0-71 = 30-55, 0-35 x 0-72 = 31-9, 0-35 x 0-73 = 31-44, 0-35 x 0-74 = 31-79, 0-35 x 0-75 = 32-33, 0-35 x 0-76 = 32-68, 0-35 x 0-77 = 33-22, 0-35 x 0-78 = 33-57, 0-35 x 0-79 = 34-11, 0-35 x 0-80 = 34-46, 
0-36 x 0-1 = 0-36, 0-36 x 0-2 = 0-72, 0-36 x 0-3 = 1-27, 0-36 x 0-4 = 1-63, 0-36 x 0-5 = 2-18, 0-36 x 0-6 = 2-54, 0-36 x 0-7 = 3-9, 0-36 x 0-8 = 3-45, 0-36 x 0-9 = 4-0, 0-36 x 0-10 = 4-36, 0-36 x 0-11 = 4-72, 0-36 x 0-12 = 5-27, 0-36 x 0-13 = 5-63, 0-36 x 0-14 = 6-18, 0-36 x 0-15 = 6-54, 0-36 x 0-16 = 7-9, 0-36 x 0-17 = 7-45, 0-36 x 0-18 = 8-0, 0-36 x 0-19 = 8-36, 0-36 x 0-20 = 8-72, 0-36 x 0-21 = 9-27, 0-36 x 0-22 = 9-63, 0-36 x 0-23 = 10-18, 0-36 x 0-24 = 10-54, 0-36 x 0-25 = 11-9, 0-36 x 0-26 = 11-45, 0-36 x 0-27 = 12-0, 0-36 x 0-28 = 12-36, 0-36 x 0-29 = 12-72, 0-36 x 0-30 = 13-27, 0-36 x 0-31 = 13-63, 0-36 x 0-32 = 14-18, 0-36 x 0-33 = 14-54, 0-36 x 0-34 = 15-9, 0-36 x 0-35 = 15-45, 0-36 x 0-36 = 16-0, 0-36 x 0-37 = 16-36, 0-36 x 0-38 = 16-72, 0-36 x 0-39 = 17-27, 0-36 x 0-40 = 17-63, 0-36 x 0-41 = 18-18, 0-36 x 0-42 = 18-54, 0-36 x 0-43 = 19-9, 0-36 x 0-44 = 19-45, 0-36 x 0-45 = 20-0, 0-36 x 0-46 = 20-36, 0-36 x 0-47 = 20-72, 0-36 x 0-48 = 21-27, 0-36 x 0-49 = 21-63, 0-36 x 0-50 = 22-18, 0-36 x 0-51 = 22-54, 0-36 x 0-52 = 23-9, 0-36 x 0-53 = 23-45, 0-36 x 0-54 = 24-0, 0-36 x 0-55 = 24-36, 0-36 x 0-56 = 24-72, 0-36 x 0-57 = 25-27, 0-36 x 0-58 = 25-63, 0-36 x 0-59 = 26-18, 0-36 x 0-60 = 26-54, 0-36 x 0-61 = 27-9, 0-36 x 0-62 = 27-45, 0-36 x 0-63 = 28-0, 0-36 x 0-64 = 28-36, 0-36 x 0-65 = 28-72, 0-36 x 0-66 = 29-27, 0-36 x 0-67 = 29-63, 0-36 x 0-68 = 30-18, 0-36 x 0-69 = 30-54, 0-36 x 0-70 = 31-9, 0-36 x 0-71 = 31-45, 0-36 x 0-72 = 32-0, 0-36 x 0-73 = 32-36, 0-36 x 0-74 = 32-72, 0-36 x 0-75 = 33-27, 0-36 x 0-76 = 33-63, 0-36 x 0-77 = 34-18, 0-36 x 0-78 = 34-54, 0-36 x 0-79 = 35-9, 0-36 x 0-80 = 35-45, 
0-37 x 0-1 = 0-37, 0-37 x 0-2 = 0-74, 0-37 x 0-3 = 1-30, 0-37 x 0-4 = 1-67, 0-37 x 0-5 = 2-23, 0-37 x 0-6 = 2-60, 0-37 x 0-7 = 3-16, 0-37 x 0-8 = 3-53, 0-37 x 0-9 = 4-9, 0-37 x 0-10 = 4-46, 0-37 x 0-11 = 5-2, 0-37 x 0-12 = 5-39, 0-37 x 0-13 = 5-76, 0-37 x 0-14 = 6-32, 0-37 x 0-15 = 6-69, 0-37 x 0-16 = 7-25, 0-37 x 0-17 = 7-62, 0-37 x 0-18 = 8-18, 0-37 x 0-19 = 8-55, 0-37 x 0-20 = 9-11, 0-37 x 0-21 = 9-48, 0-37 x 0-22 = 10-4, 0-37 x 0-23 = 10-41, 0-37 x 0-24 = 10-78, 0-37 x 0-25 = 11-34, 0-37 x 0-26 = 11-71, 0-37 x 0-27 = 12-27, 0-37 x 0-28 = 12-64, 0-37 x 0-29 = 13-20, 0-37 x 0-30 = 13-57, 0-37 x 0-31 = 14-13, 0-37 x 0-32 = 14-50, 0-37 x 0-33 = 15-6, 0-37 x 0-34 = 15-43, 0-37 x 0-35 = 15-80, 0-37 x 0-36 = 16-36, 0-37 x 0-37 = 16-73, 0-37 x 0-38 = 17-29, 0-37 x 0-39 = 17-66, 0-37 x 0-40 = 18-22, 0-37 x 0-41 = 18-59, 0-37 x 0-42 = 19-15, 0-37 x 0-43 = 19-52, 0-37 x 0-44 = 20-8, 0-37 x 0-45 = 20-45, 0-37 x 0-46 = 21-1, 0-37 x 0-47 = 21-38, 0-37 x 0-48 = 21-75, 0-37 x 0-49 = 22-31, 0-37 x 0-50 = 22-68, 0-37 x 0-51 = 23-24, 0-37 x 0-52 = 23-61, 0-37 x 0-53 = 24-17, 0-37 x 0-54 = 24-54, 0-37 x 0-55 = 25-10, 0-37 x 0-56 = 25-47, 0-37 x 0-57 = 26-3, 0-37 x 0-58 = 26-40, 0-37 x 0-59 = 26-77, 0-37 x 0-60 = 27-33, 0-37 x 0-61 = 27-70, 0-37 x 0-62 = 28-26, 0-37 x 0-63 = 28-63, 0-37 x 0-64 = 29-19, 0-37 x 0-65 = 29-56, 0-37 x 0-66 = 30-12, 0-37 x 0-67 = 30-49, 0-37 x 0-68 = 31-5, 0-37 x 0-69 = 31-42, 0-37 x 0-70 = 31-79, 0-37 x 0-71 = 32-35, 0-37 x 0-72 = 32-72, 0-37 x 0-73 = 33-28, 0-37 x 0-74 = 33-65, 0-37 x 0-75 = 34-21, 0-37 x 0-76 = 34-58, 0-37 x 0-77 = 35-14, 0-37 x 0-78 = 35-51, 0-37 x 0-79 = 36-7, 0-37 x 0-80 = 36-44, 
0-38 x 0-1 = 0-38, 0-38 x 0-2 = 0-76, 0-38 x 0-3 = 1-33, 0-38 x 0-4 = 1-71, 0-38 x 0-5 = 2-28, 0-38 x 0-6 = 2-66, 0-38 x 0-7 = 3-23, 0-38 x 0-8 = 3-61, 0-38 x 0-9 = 4-18, 0-38 x 0-10 = 4-56, 0-38 x 0-11 = 5-13, 0-38 x 0-12 = 5-51, 0-38 x 0-13 = 6-8, 0-38 x 0-14 = 6-46, 0-38 x 0-15 = 7-3, 0-38 x 0-16 = 7-41, 0-38 x 0-17 = 7-79, 0-38 x 0-18 = 8-36, 0-38 x 0-19 = 8-74, 0-38 x 0-20 = 9-31, 0-38 x 0-21 = 9-69, 0-38 x 0-22 = 10-26, 0-38 x 0-23 = 10-64, 0-38 x 0-24 = 11-21, 0-38 x 0-25 = 11-59, 0-38 x 0-26 = 12-16, 0-38 x 0-27 = 12-54, 0-38 x 0-28 = 13-11, 0-38 x 0-29 = 13-49, 0-38 x 0-30 = 14-6, 0-38 x 0-31 = 14-44, 0-38 x 0-32 = 15-1, 0-38 x 0-33 = 15-39, 0-38 x 0-34 = 15-77, 0-38 x 0-35 = 16-34, 0-38 x 0-36 = 16-72, 0-38 x 0-37 = 17-29, 0-38 x 0-38 = 17-67, 0-38 x 0-39 = 18-24, 0-38 x 0-40 = 18-62, 0-38 x 0-41 = 19-19, 0-38 x 0-42 = 19-57, 0-38 x 0-43 = 20-14, 0-38 x 0-44 = 20-52, 0-38 x 0-45 = 21-9, 0-38 x 0-46 = 21-47, 0-38 x 0-47 = 22-4, 0-38 x 0-48 = 22-42, 0-38 x 0-49 = 22-80, 0-38 x 0-50 = 23-37, 0-38 x 0-51 = 23-75, 0-38 x 0-52 = 24-32, 0-38 x 0-53 = 24-70, 0-38 x 0-54 = 25-27, 0-38 x 0-55 = 25-65, 0-38 x 0-56 = 26-22, 0-38 x 0-57 = 26-60, 0-38 x 0-58 = 27-17, 0-38 x 0-59 = 27-55, 0-38 x 0-60 = 28-12, 0-38 x 0-61 = 28-50, 0-38 x 0-62 = 29-7, 0-38 x 0-63 = 29-45, 0-38 x 0-64 = 30-2, 0-38 x 0-65 = 30-40, 0-38 x 0-66 = 30-78, 0-38 x 0-67 = 31-35, 0-38 x 0-68 = 31-73, 0-38 x 0-69 = 32-30, 0-38 x 0-70 = 32-68, 0-38 x 0-71 = 33-25, 0-38 x 0-72 = 33-63, 0-38 x 0-73 = 34-20, 0-38 x 0-74 = 34-58, 0-38 x 0-75 = 35-15, 0-38 x 0-76 = 35-53, 0-38 x 0-77 = 36-10, 0-38 x 0-78 = 36-48, 0-38 x 0-79 = 37-5, 0-38 x 0-80 = 37-43, 
0-39 x 0-1 = 0-39, 0-39 x 0-2 = 0-78, 0-39 x 0-3 = 1-36, 0-39 x 0-4 = 1-75, 0-39 x 0-5 = 2-33, 0-39 x 0-6 = 2-72, 0-39 x 0-7 = 3-30, 0-39 x 0-8 = 3-69, 0-39 x 0-9 = 4-27, 0-39 x 0-10 = 4-66, 0-39 x 0-11 = 5-24, 0-39 x 0-12 = 5-63, 0-39 x 0-13 = 6-21, 0-39 x 0-14 = 6-60, 0-39 x 0-15 = 7-18, 0-39 x 0-16 = 7-57, 0-39 x 0-17 = 8-15, 0-39 x 0-18 = 8-54, 0-39 x 0-19 = 9-12, 0-39 x 0-20 = 9-51, 0-39 x 0-21 = 10-9, 0-39 x 0-22 = 10-48, 0-39 x 0-23 = 11-6, 0-39 x 0-24 = 11-45, 0-39 x 0-25 = 12-3, 0-39 x 0-26 = 12-42, 0-39 x 0-27 = 13-0, 0-39 x 0-28 = 13-39, 0-39 x 0-29 = 13-78, 0-39 x 0-30 = 14-36, 0-39 x 0-31 = 14-75, 0-39 x 0-32 = 15-33, 0-39 x 0-33 = 15-72, 0-39 x 0-34 = 16-30, 0-39 x 0-35 = 16-69, 0-39 x 0-36 = 17-27, 0-39 x 0-37 = 17-66, 0-39 x 0-38 = 18-24, 0-39 x 0-39 = 18-63, 0-39 x 0-40 = 19-21, 0-39 x 0-41 = 19-60, 0-39 x 0-42 = 20-18, 0-39 x 0-43 = 20-57, 0-39 x 0-44 = 21-15, 0-39 x 0-45 = 21-54, 0-39 x 0-46 = 22-12, 0-39 x 0-47 = 22-51, 0-39 x 0-48 = 23-9, 0-39 x 0-49 = 23-48, 0-39 x 0-50 = 24-6, 0-39 x 0-51 = 24-45, 0-39 x 0-52 = 25-3, 0-39 x 0-53 = 25-42, 0-39 x 0-54 = 26-0, 0-39 x 0-55 = 26-39, 0-39 x 0-56 = 26-78, 0-39 x 0-57 = 27-36, 0-39 x 0-58 = 27-75, 0-39 x 0-59 = 28-33, 0-39 x 0-60 = 28-72, 0-39 x 0-61 = 29-30, 0-39 x 0-62 = 29-69, 0-39 x 0-63 = 30-27, 0-39 x 0-64 = 30-66, 0-39 x 0-65 = 31-24, 0-39 x 0-66 = 31-63, 0-39 x 0-67 = 32-21, 0-39 x 0-68 = 32-60, 0-39 x 0-69 = 33-18, 0-39 x 0-70 = 33-57, 0-39 x 0-71 = 34-15, 0-39 x 0-72 = 34-54, 0-39 x 0-73 = 35-12, 0-39 x 0-74 = 35-51, 0-39 x 0-75 = 36-9, 0-39 x 0-76 = 36-48, 0-39 x 0-77 = 37-6, 0-39 x 0-78 = 37-45, 0-39 x 0-79 = 38-3, 0-39 x 0-80 = 38-42, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 0-80, 0-40 x 0-3 = 1-39, 0-40 x 0-4 = 1-79, 0-40 x 0-5 = 2-38, 0-40 x 0-6 = 2-78, 0-40 x 0-7 = 3-37, 0-40 x 0-8 = 3-77, 0-40 x 0-9 = 4-36, 0-40 x 0-10 = 4-76, 0-40 x 0-11 = 5-35, 0-40 x 0-12 = 5-75, 0-40 x 0-13 = 6-34, 0-40 x 0-14 = 6-74, 0-40 x 0-15 = 7-33, 0-40 x 0-16 = 7-73, 0-40 x 0-17 = 8-32, 0-40 x 0-18 = 8-72, 0-40 x 0-19 = 9-31, 0-40 x 0-20 = 9-71, 0-40 x 0-21 = 10-30, 0-40 x 0-22 = 10-70, 0-40 x 0-23 = 11-29, 0-40 x 0-24 = 11-69, 0-40 x 0-25 = 12-28, 0-40 x 0-26 = 12-68, 0-40 x 0-27 = 13-27, 0-40 x 0-28 = 13-67, 0-40 x 0-29 = 14-26, 0-40 x 0-30 = 14-66, 0-40 x 0-31 = 15-25, 0-40 x 0-32 = 15-65, 0-40 x 0-33 = 16-24, 0-40 x 0-34 = 16-64, 0-40 x 0-35 = 17-23, 0-40 x 0-36 = 17-63, 0-40 x 0-37 = 18-22, 0-40 x 0-38 = 18-62, 0-40 x 0-39 = 19-21, 0-40 x 0-40 = 19-61, 0-40 x 0-41 = 20-20, 0-40 x 0-42 = 20-60, 0-40 x 0-43 = 21-19, 0-40 x 0-44 = 21-59, 0-40 x 0-45 = 22-18, 0-40 x 0-46 = 22-58, 0-40 x 0-47 = 23-17, 0-40 x 0-48 = 23-57, 0-40 x 0-49 = 24-16, 0-40 x 0-50 = 24-56, 0-40 x 0-51 = 25-15, 0-40 x 0-52 = 25-55, 0-40 x 0-53 = 26-14, 0-40 x 0-54 = 26-54, 0-40 x 0-55 = 27-13, 0-40 x 0-56 = 27-53, 0-40 x 0-57 = 28-12, 0-40 x 0-58 = 28-52, 0-40 x 0-59 = 29-11, 0-40 x 0-60 = 29-51, 0-40 x 0-61 = 30-10, 0-40 x 0-62 = 30-50, 0-40 x 0-63 = 31-9, 0-40 x 0-64 = 31-49, 0-40 x 0-65 = 32-8, 0-40 x 0-66 = 32-48, 0-40 x 0-67 = 33-7, 0-40 x 0-68 = 33-47, 0-40 x 0-69 = 34-6, 0-40 x 0-70 = 34-46, 0-40 x 0-71 = 35-5, 0-40 x 0-72 = 35-45, 0-40 x 0-73 = 36-4, 0-40 x 0-74 = 36-44, 0-40 x 0-75 = 37-3, 0-40 x 0-76 = 37-43, 0-40 x 0-77 = 38-2, 0-40 x 0-78 = 38-42, 0-40 x 0-79 = 39-1, 0-40 x 0-80 = 39-41, 
