0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-3, 0-41 x 0-3 = 1-44, 0-41 x 0-4 = 2-6, 0-41 x 0-5 = 2-47, 0-41 x 0-6 = 3-9, 0-41 x 0-7 = 3-50, 0-41 x 0-8 = 4-12, 0-41 x 0-9 = 4-53, 0-41 x 0-10 = 5-15, 0-41 x 0-11 = 5-56, 0-41 x 0-12 = 6-18, 0-41 x 0-13 = 6-59, 0-41 x 0-14 = 7-21, 0-41 x 0-15 = 7-62, 0-41 x 0-16 = 8-24, 0-41 x 0-17 = 8-65, 0-41 x 0-18 = 9-27, 0-41 x 0-19 = 9-68, 0-41 x 0-20 = 10-30, 0-41 x 0-21 = 10-71, 0-41 x 0-22 = 11-33, 0-41 x 0-23 = 11-74, 0-41 x 0-24 = 12-36, 0-41 x 0-25 = 12-77, 0-41 x 0-26 = 13-39, 0-41 x 0-27 = 14-1, 0-41 x 0-28 = 14-42, 0-41 x 0-29 = 15-4, 0-41 x 0-30 = 15-45, 0-41 x 0-31 = 16-7, 0-41 x 0-32 = 16-48, 0-41 x 0-33 = 17-10, 0-41 x 0-34 = 17-51, 0-41 x 0-35 = 18-13, 0-41 x 0-36 = 18-54, 0-41 x 0-37 = 19-16, 0-41 x 0-38 = 19-57, 0-41 x 0-39 = 20-19, 0-41 x 0-40 = 20-60, 0-41 x 0-41 = 21-22, 0-41 x 0-42 = 21-63, 0-41 x 0-43 = 22-25, 0-41 x 0-44 = 22-66, 0-41 x 0-45 = 23-28, 0-41 x 0-46 = 23-69, 0-41 x 0-47 = 24-31, 0-41 x 0-48 = 24-72, 0-41 x 0-49 = 25-34, 0-41 x 0-50 = 25-75, 0-41 x 0-51 = 26-37, 0-41 x 0-52 = 26-78, 0-41 x 0-53 = 27-40, 0-41 x 0-54 = 28-2, 0-41 x 0-55 = 28-43, 0-41 x 0-56 = 29-5, 0-41 x 0-57 = 29-46, 0-41 x 0-58 = 30-8, 0-41 x 0-59 = 30-49, 0-41 x 0-60 = 31-11, 0-41 x 0-61 = 31-52, 0-41 x 0-62 = 32-14, 0-41 x 0-63 = 32-55, 0-41 x 0-64 = 33-17, 0-41 x 0-65 = 33-58, 0-41 x 0-66 = 34-20, 0-41 x 0-67 = 34-61, 0-41 x 0-68 = 35-23, 0-41 x 0-69 = 35-64, 0-41 x 0-70 = 36-26, 0-41 x 0-71 = 36-67, 0-41 x 0-72 = 37-29, 0-41 x 0-73 = 37-70, 0-41 x 0-74 = 38-32, 0-41 x 0-75 = 38-73, 0-41 x 0-76 = 39-35, 0-41 x 0-77 = 39-76, 0-41 x 0-78 = 40-38, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-5, 0-42 x 0-3 = 1-47, 0-42 x 0-4 = 2-10, 0-42 x 0-5 = 2-52, 0-42 x 0-6 = 3-15, 0-42 x 0-7 = 3-57, 0-42 x 0-8 = 4-20, 0-42 x 0-9 = 4-62, 0-42 x 0-10 = 5-25, 0-42 x 0-11 = 5-67, 0-42 x 0-12 = 6-30, 0-42 x 0-13 = 6-72, 0-42 x 0-14 = 7-35, 0-42 x 0-15 = 7-77, 0-42 x 0-16 = 8-40, 0-42 x 0-17 = 9-3, 0-42 x 0-18 = 9-45, 0-42 x 0-19 = 10-8, 0-42 x 0-20 = 10-50, 0-42 x 0-21 = 11-13, 0-42 x 0-22 = 11-55, 0-42 x 0-23 = 12-18, 0-42 x 0-24 = 12-60, 0-42 x 0-25 = 13-23, 0-42 x 0-26 = 13-65, 0-42 x 0-27 = 14-28, 0-42 x 0-28 = 14-70, 0-42 x 0-29 = 15-33, 0-42 x 0-30 = 15-75, 0-42 x 0-31 = 16-38, 0-42 x 0-32 = 17-1, 0-42 x 0-33 = 17-43, 0-42 x 0-34 = 18-6, 0-42 x 0-35 = 18-48, 0-42 x 0-36 = 19-11, 0-42 x 0-37 = 19-53, 0-42 x 0-38 = 20-16, 0-42 x 0-39 = 20-58, 0-42 x 0-40 = 21-21, 0-42 x 0-41 = 21-63, 0-42 x 0-42 = 22-26, 0-42 x 0-43 = 22-68, 0-42 x 0-44 = 23-31, 0-42 x 0-45 = 23-73, 0-42 x 0-46 = 24-36, 0-42 x 0-47 = 24-78, 0-42 x 0-48 = 25-41, 0-42 x 0-49 = 26-4, 0-42 x 0-50 = 26-46, 0-42 x 0-51 = 27-9, 0-42 x 0-52 = 27-51, 0-42 x 0-53 = 28-14, 0-42 x 0-54 = 28-56, 0-42 x 0-55 = 29-19, 0-42 x 0-56 = 29-61, 0-42 x 0-57 = 30-24, 0-42 x 0-58 = 30-66, 0-42 x 0-59 = 31-29, 0-42 x 0-60 = 31-71, 0-42 x 0-61 = 32-34, 0-42 x 0-62 = 32-76, 0-42 x 0-63 = 33-39, 0-42 x 0-64 = 34-2, 0-42 x 0-65 = 34-44, 0-42 x 0-66 = 35-7, 0-42 x 0-67 = 35-49, 0-42 x 0-68 = 36-12, 0-42 x 0-69 = 36-54, 0-42 x 0-70 = 37-17, 0-42 x 0-71 = 37-59, 0-42 x 0-72 = 38-22, 0-42 x 0-73 = 38-64, 0-42 x 0-74 = 39-27, 0-42 x 0-75 = 39-69, 0-42 x 0-76 = 40-32, 0-42 x 0-77 = 40-74, 0-42 x 0-78 = 41-37, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-7, 0-43 x 0-3 = 1-50, 0-43 x 0-4 = 2-14, 0-43 x 0-5 = 2-57, 0-43 x 0-6 = 3-21, 0-43 x 0-7 = 3-64, 0-43 x 0-8 = 4-28, 0-43 x 0-9 = 4-71, 0-43 x 0-10 = 5-35, 0-43 x 0-11 = 5-78, 0-43 x 0-12 = 6-42, 0-43 x 0-13 = 7-6, 0-43 x 0-14 = 7-49, 0-43 x 0-15 = 8-13, 0-43 x 0-16 = 8-56, 0-43 x 0-17 = 9-20, 0-43 x 0-18 = 9-63, 0-43 x 0-19 = 10-27, 0-43 x 0-20 = 10-70, 0-43 x 0-21 = 11-34, 0-43 x 0-22 = 11-77, 0-43 x 0-23 = 12-41, 0-43 x 0-24 = 13-5, 0-43 x 0-25 = 13-48, 0-43 x 0-26 = 14-12, 0-43 x 0-27 = 14-55, 0-43 x 0-28 = 15-19, 0-43 x 0-29 = 15-62, 0-43 x 0-30 = 16-26, 0-43 x 0-31 = 16-69, 0-43 x 0-32 = 17-33, 0-43 x 0-33 = 17-76, 0-43 x 0-34 = 18-40, 0-43 x 0-35 = 19-4, 0-43 x 0-36 = 19-47, 0-43 x 0-37 = 20-11, 0-43 x 0-38 = 20-54, 0-43 x 0-39 = 21-18, 0-43 x 0-40 = 21-61, 0-43 x 0-41 = 22-25, 0-43 x 0-42 = 22-68, 0-43 x 0-43 = 23-32, 0-43 x 0-44 = 23-75, 0-43 x 0-45 = 24-39, 0-43 x 0-46 = 25-3, 0-43 x 0-47 = 25-46, 0-43 x 0-48 = 26-10, 0-43 x 0-49 = 26-53, 0-43 x 0-50 = 27-17, 0-43 x 0-51 = 27-60, 0-43 x 0-52 = 28-24, 0-43 x 0-53 = 28-67, 0-43 x 0-54 = 29-31, 0-43 x 0-55 = 29-74, 0-43 x 0-56 = 30-38, 0-43 x 0-57 = 31-2, 0-43 x 0-58 = 31-45, 0-43 x 0-59 = 32-9, 0-43 x 0-60 = 32-52, 0-43 x 0-61 = 33-16, 0-43 x 0-62 = 33-59, 0-43 x 0-63 = 34-23, 0-43 x 0-64 = 34-66, 0-43 x 0-65 = 35-30, 0-43 x 0-66 = 35-73, 0-43 x 0-67 = 36-37, 0-43 x 0-68 = 37-1, 0-43 x 0-69 = 37-44, 0-43 x 0-70 = 38-8, 0-43 x 0-71 = 38-51, 0-43 x 0-72 = 39-15, 0-43 x 0-73 = 39-58, 0-43 x 0-74 = 40-22, 0-43 x 0-75 = 40-65, 0-43 x 0-76 = 41-29, 0-43 x 0-77 = 41-72, 0-43 x 0-78 = 42-36, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-9, 0-44 x 0-3 = 1-53, 0-44 x 0-4 = 2-18, 0-44 x 0-5 = 2-62, 0-44 x 0-6 = 3-27, 0-44 x 0-7 = 3-71, 0-44 x 0-8 = 4-36, 0-44 x 0-9 = 5-1, 0-44 x 0-10 = 5-45, 0-44 x 0-11 = 6-10, 0-44 x 0-12 = 6-54, 0-44 x 0-13 = 7-19, 0-44 x 0-14 = 7-63, 0-44 x 0-15 = 8-28, 0-44 x 0-16 = 8-72, 0-44 x 0-17 = 9-37, 0-44 x 0-18 = 10-2, 0-44 x 0-19 = 10-46, 0-44 x 0-20 = 11-11, 0-44 x 0-21 = 11-55, 0-44 x 0-22 = 12-20, 0-44 x 0-23 = 12-64, 0-44 x 0-24 = 13-29, 0-44 x 0-25 = 13-73, 0-44 x 0-26 = 14-38, 0-44 x 0-27 = 15-3, 0-44 x 0-28 = 15-47, 0-44 x 0-29 = 16-12, 0-44 x 0-30 = 16-56, 0-44 x 0-31 = 17-21, 0-44 x 0-32 = 17-65, 0-44 x 0-33 = 18-30, 0-44 x 0-34 = 18-74, 0-44 x 0-35 = 19-39, 0-44 x 0-36 = 20-4, 0-44 x 0-37 = 20-48, 0-44 x 0-38 = 21-13, 0-44 x 0-39 = 21-57, 0-44 x 0-40 = 22-22, 0-44 x 0-41 = 22-66, 0-44 x 0-42 = 23-31, 0-44 x 0-43 = 23-75, 0-44 x 0-44 = 24-40, 0-44 x 0-45 = 25-5, 0-44 x 0-46 = 25-49, 0-44 x 0-47 = 26-14, 0-44 x 0-48 = 26-58, 0-44 x 0-49 = 27-23, 0-44 x 0-50 = 27-67, 0-44 x 0-51 = 28-32, 0-44 x 0-52 = 28-76, 0-44 x 0-53 = 29-41, 0-44 x 0-54 = 30-6, 0-44 x 0-55 = 30-50, 0-44 x 0-56 = 31-15, 0-44 x 0-57 = 31-59, 0-44 x 0-58 = 32-24, 0-44 x 0-59 = 32-68, 0-44 x 0-60 = 33-33, 0-44 x 0-61 = 33-77, 0-44 x 0-62 = 34-42, 0-44 x 0-63 = 35-7, 0-44 x 0-64 = 35-51, 0-44 x 0-65 = 36-16, 0-44 x 0-66 = 36-60, 0-44 x 0-67 = 37-25, 0-44 x 0-68 = 37-69, 0-44 x 0-69 = 38-34, 0-44 x 0-70 = 38-78, 0-44 x 0-71 = 39-43, 0-44 x 0-72 = 40-8, 0-44 x 0-73 = 40-52, 0-44 x 0-74 = 41-17, 0-44 x 0-75 = 41-61, 0-44 x 0-76 = 42-26, 0-44 x 0-77 = 42-70, 0-44 x 0-78 = 43-35, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-11, 0-45 x 0-3 = 1-56, 0-45 x 0-4 = 2-22, 0-45 x 0-5 = 2-67, 0-45 x 0-6 = 3-33, 0-45 x 0-7 = 3-78, 0-45 x 0-8 = 4-44, 0-45 x 0-9 = 5-10, 0-45 x 0-10 = 5-55, 0-45 x 0-11 = 6-21, 0-45 x 0-12 = 6-66, 0-45 x 0-13 = 7-32, 0-45 x 0-14 = 7-77, 0-45 x 0-15 = 8-43, 0-45 x 0-16 = 9-9, 0-45 x 0-17 = 9-54, 0-45 x 0-18 = 10-20, 0-45 x 0-19 = 10-65, 0-45 x 0-20 = 11-31, 0-45 x 0-21 = 11-76, 0-45 x 0-22 = 12-42, 0-45 x 0-23 = 13-8, 0-45 x 0-24 = 13-53, 0-45 x 0-25 = 14-19, 0-45 x 0-26 = 14-64, 0-45 x 0-27 = 15-30, 0-45 x 0-28 = 15-75, 0-45 x 0-29 = 16-41, 0-45 x 0-30 = 17-7, 0-45 x 0-31 = 17-52, 0-45 x 0-32 = 18-18, 0-45 x 0-33 = 18-63, 0-45 x 0-34 = 19-29, 0-45 x 0-35 = 19-74, 0-45 x 0-36 = 20-40, 0-45 x 0-37 = 21-6, 0-45 x 0-38 = 21-51, 0-45 x 0-39 = 22-17, 0-45 x 0-40 = 22-62, 0-45 x 0-41 = 23-28, 0-45 x 0-42 = 23-73, 0-45 x 0-43 = 24-39, 0-45 x 0-44 = 25-5, 0-45 x 0-45 = 25-50, 0-45 x 0-46 = 26-16, 0-45 x 0-47 = 26-61, 0-45 x 0-48 = 27-27, 0-45 x 0-49 = 27-72, 0-45 x 0-50 = 28-38, 0-45 x 0-51 = 29-4, 0-45 x 0-52 = 29-49, 0-45 x 0-53 = 30-15, 0-45 x 0-54 = 30-60, 0-45 x 0-55 = 31-26, 0-45 x 0-56 = 31-71, 0-45 x 0-57 = 32-37, 0-45 x 0-58 = 33-3, 0-45 x 0-59 = 33-48, 0-45 x 0-60 = 34-14, 0-45 x 0-61 = 34-59, 0-45 x 0-62 = 35-25, 0-45 x 0-63 = 35-70, 0-45 x 0-64 = 36-36, 0-45 x 0-65 = 37-2, 0-45 x 0-66 = 37-47, 0-45 x 0-67 = 38-13, 0-45 x 0-68 = 38-58, 0-45 x 0-69 = 39-24, 0-45 x 0-70 = 39-69, 0-45 x 0-71 = 40-35, 0-45 x 0-72 = 41-1, 0-45 x 0-73 = 41-46, 0-45 x 0-74 = 42-12, 0-45 x 0-75 = 42-57, 0-45 x 0-76 = 43-23, 0-45 x 0-77 = 43-68, 0-45 x 0-78 = 44-34, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-13, 0-46 x 0-3 = 1-59, 0-46 x 0-4 = 2-26, 0-46 x 0-5 = 2-72, 0-46 x 0-6 = 3-39, 0-46 x 0-7 = 4-6, 0-46 x 0-8 = 4-52, 0-46 x 0-9 = 5-19, 0-46 x 0-10 = 5-65, 0-46 x 0-11 = 6-32, 0-46 x 0-12 = 6-78, 0-46 x 0-13 = 7-45, 0-46 x 0-14 = 8-12, 0-46 x 0-15 = 8-58, 0-46 x 0-16 = 9-25, 0-46 x 0-17 = 9-71, 0-46 x 0-18 = 10-38, 0-46 x 0-19 = 11-5, 0-46 x 0-20 = 11-51, 0-46 x 0-21 = 12-18, 0-46 x 0-22 = 12-64, 0-46 x 0-23 = 13-31, 0-46 x 0-24 = 13-77, 0-46 x 0-25 = 14-44, 0-46 x 0-26 = 15-11, 0-46 x 0-27 = 15-57, 0-46 x 0-28 = 16-24, 0-46 x 0-29 = 16-70, 0-46 x 0-30 = 17-37, 0-46 x 0-31 = 18-4, 0-46 x 0-32 = 18-50, 0-46 x 0-33 = 19-17, 0-46 x 0-34 = 19-63, 0-46 x 0-35 = 20-30, 0-46 x 0-36 = 20-76, 0-46 x 0-37 = 21-43, 0-46 x 0-38 = 22-10, 0-46 x 0-39 = 22-56, 0-46 x 0-40 = 23-23, 0-46 x 0-41 = 23-69, 0-46 x 0-42 = 24-36, 0-46 x 0-43 = 25-3, 0-46 x 0-44 = 25-49, 0-46 x 0-45 = 26-16, 0-46 x 0-46 = 26-62, 0-46 x 0-47 = 27-29, 0-46 x 0-48 = 27-75, 0-46 x 0-49 = 28-42, 0-46 x 0-50 = 29-9, 0-46 x 0-51 = 29-55, 0-46 x 0-52 = 30-22, 0-46 x 0-53 = 30-68, 0-46 x 0-54 = 31-35, 0-46 x 0-55 = 32-2, 0-46 x 0-56 = 32-48, 0-46 x 0-57 = 33-15, 0-46 x 0-58 = 33-61, 0-46 x 0-59 = 34-28, 0-46 x 0-60 = 34-74, 0-46 x 0-61 = 35-41, 0-46 x 0-62 = 36-8, 0-46 x 0-63 = 36-54, 0-46 x 0-64 = 37-21, 0-46 x 0-65 = 37-67, 0-46 x 0-66 = 38-34, 0-46 x 0-67 = 39-1, 0-46 x 0-68 = 39-47, 0-46 x 0-69 = 40-14, 0-46 x 0-70 = 40-60, 0-46 x 0-71 = 41-27, 0-46 x 0-72 = 41-73, 0-46 x 0-73 = 42-40, 0-46 x 0-74 = 43-7, 0-46 x 0-75 = 43-53, 0-46 x 0-76 = 44-20, 0-46 x 0-77 = 44-66, 0-46 x 0-78 = 45-33, 
0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-15, 0-47 x 0-3 = 1-62, 0-47 x 0-4 = 2-30, 0-47 x 0-5 = 2-77, 0-47 x 0-6 = 3-45, 0-47 x 0-7 = 4-13, 0-47 x 0-8 = 4-60, 0-47 x 0-9 = 5-28, 0-47 x 0-10 = 5-75, 0-47 x 0-11 = 6-43, 0-47 x 0-12 = 7-11, 0-47 x 0-13 = 7-58, 0-47 x 0-14 = 8-26, 0-47 x 0-15 = 8-73, 0-47 x 0-16 = 9-41, 0-47 x 0-17 = 10-9, 0-47 x 0-18 = 10-56, 0-47 x 0-19 = 11-24, 0-47 x 0-20 = 11-71, 0-47 x 0-21 = 12-39, 0-47 x 0-22 = 13-7, 0-47 x 0-23 = 13-54, 0-47 x 0-24 = 14-22, 0-47 x 0-25 = 14-69, 0-47 x 0-26 = 15-37, 0-47 x 0-27 = 16-5, 0-47 x 0-28 = 16-52, 0-47 x 0-29 = 17-20, 0-47 x 0-30 = 17-67, 0-47 x 0-31 = 18-35, 0-47 x 0-32 = 19-3, 0-47 x 0-33 = 19-50, 0-47 x 0-34 = 20-18, 0-47 x 0-35 = 20-65, 0-47 x 0-36 = 21-33, 0-47 x 0-37 = 22-1, 0-47 x 0-38 = 22-48, 0-47 x 0-39 = 23-16, 0-47 x 0-40 = 23-63, 0-47 x 0-41 = 24-31, 0-47 x 0-42 = 24-78, 0-47 x 0-43 = 25-46, 0-47 x 0-44 = 26-14, 0-47 x 0-45 = 26-61, 0-47 x 0-46 = 27-29, 0-47 x 0-47 = 27-76, 0-47 x 0-48 = 28-44, 0-47 x 0-49 = 29-12, 0-47 x 0-50 = 29-59, 0-47 x 0-51 = 30-27, 0-47 x 0-52 = 30-74, 0-47 x 0-53 = 31-42, 0-47 x 0-54 = 32-10, 0-47 x 0-55 = 32-57, 0-47 x 0-56 = 33-25, 0-47 x 0-57 = 33-72, 0-47 x 0-58 = 34-40, 0-47 x 0-59 = 35-8, 0-47 x 0-60 = 35-55, 0-47 x 0-61 = 36-23, 0-47 x 0-62 = 36-70, 0-47 x 0-63 = 37-38, 0-47 x 0-64 = 38-6, 0-47 x 0-65 = 38-53, 0-47 x 0-66 = 39-21, 0-47 x 0-67 = 39-68, 0-47 x 0-68 = 40-36, 0-47 x 0-69 = 41-4, 0-47 x 0-70 = 41-51, 0-47 x 0-71 = 42-19, 0-47 x 0-72 = 42-66, 0-47 x 0-73 = 43-34, 0-47 x 0-74 = 44-2, 0-47 x 0-75 = 44-49, 0-47 x 0-76 = 45-17, 0-47 x 0-77 = 45-64, 0-47 x 0-78 = 46-32, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-17, 0-48 x 0-3 = 1-65, 0-48 x 0-4 = 2-34, 0-48 x 0-5 = 3-3, 0-48 x 0-6 = 3-51, 0-48 x 0-7 = 4-20, 0-48 x 0-8 = 4-68, 0-48 x 0-9 = 5-37, 0-48 x 0-10 = 6-6, 0-48 x 0-11 = 6-54, 0-48 x 0-12 = 7-23, 0-48 x 0-13 = 7-71, 0-48 x 0-14 = 8-40, 0-48 x 0-15 = 9-9, 0-48 x 0-16 = 9-57, 0-48 x 0-17 = 10-26, 0-48 x 0-18 = 10-74, 0-48 x 0-19 = 11-43, 0-48 x 0-20 = 12-12, 0-48 x 0-21 = 12-60, 0-48 x 0-22 = 13-29, 0-48 x 0-23 = 13-77, 0-48 x 0-24 = 14-46, 0-48 x 0-25 = 15-15, 0-48 x 0-26 = 15-63, 0-48 x 0-27 = 16-32, 0-48 x 0-28 = 17-1, 0-48 x 0-29 = 17-49, 0-48 x 0-30 = 18-18, 0-48 x 0-31 = 18-66, 0-48 x 0-32 = 19-35, 0-48 x 0-33 = 20-4, 0-48 x 0-34 = 20-52, 0-48 x 0-35 = 21-21, 0-48 x 0-36 = 21-69, 0-48 x 0-37 = 22-38, 0-48 x 0-38 = 23-7, 0-48 x 0-39 = 23-55, 0-48 x 0-40 = 24-24, 0-48 x 0-41 = 24-72, 0-48 x 0-42 = 25-41, 0-48 x 0-43 = 26-10, 0-48 x 0-44 = 26-58, 0-48 x 0-45 = 27-27, 0-48 x 0-46 = 27-75, 0-48 x 0-47 = 28-44, 0-48 x 0-48 = 29-13, 0-48 x 0-49 = 29-61, 0-48 x 0-50 = 30-30, 0-48 x 0-51 = 30-78, 0-48 x 0-52 = 31-47, 0-48 x 0-53 = 32-16, 0-48 x 0-54 = 32-64, 0-48 x 0-55 = 33-33, 0-48 x 0-56 = 34-2, 0-48 x 0-57 = 34-50, 0-48 x 0-58 = 35-19, 0-48 x 0-59 = 35-67, 0-48 x 0-60 = 36-36, 0-48 x 0-61 = 37-5, 0-48 x 0-62 = 37-53, 0-48 x 0-63 = 38-22, 0-48 x 0-64 = 38-70, 0-48 x 0-65 = 39-39, 0-48 x 0-66 = 40-8, 0-48 x 0-67 = 40-56, 0-48 x 0-68 = 41-25, 0-48 x 0-69 = 41-73, 0-48 x 0-70 = 42-42, 0-48 x 0-71 = 43-11, 0-48 x 0-72 = 43-59, 0-48 x 0-73 = 44-28, 0-48 x 0-74 = 44-76, 0-48 x 0-75 = 45-45, 0-48 x 0-76 = 46-14, 0-48 x 0-77 = 46-62, 0-48 x 0-78 = 47-31, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-19, 0-49 x 0-3 = 1-68, 0-49 x 0-4 = 2-38, 0-49 x 0-5 = 3-8, 0-49 x 0-6 = 3-57, 0-49 x 0-7 = 4-27, 0-49 x 0-8 = 4-76, 0-49 x 0-9 = 5-46, 0-49 x 0-10 = 6-16, 0-49 x 0-11 = 6-65, 0-49 x 0-12 = 7-35, 0-49 x 0-13 = 8-5, 0-49 x 0-14 = 8-54, 0-49 x 0-15 = 9-24, 0-49 x 0-16 = 9-73, 0-49 x 0-17 = 10-43, 0-49 x 0-18 = 11-13, 0-49 x 0-19 = 11-62, 0-49 x 0-20 = 12-32, 0-49 x 0-21 = 13-2, 0-49 x 0-22 = 13-51, 0-49 x 0-23 = 14-21, 0-49 x 0-24 = 14-70, 0-49 x 0-25 = 15-40, 0-49 x 0-26 = 16-10, 0-49 x 0-27 = 16-59, 0-49 x 0-28 = 17-29, 0-49 x 0-29 = 17-78, 0-49 x 0-30 = 18-48, 0-49 x 0-31 = 19-18, 0-49 x 0-32 = 19-67, 0-49 x 0-33 = 20-37, 0-49 x 0-34 = 21-7, 0-49 x 0-35 = 21-56, 0-49 x 0-36 = 22-26, 0-49 x 0-37 = 22-75, 0-49 x 0-38 = 23-45, 0-49 x 0-39 = 24-15, 0-49 x 0-40 = 24-64, 0-49 x 0-41 = 25-34, 0-49 x 0-42 = 26-4, 0-49 x 0-43 = 26-53, 0-49 x 0-44 = 27-23, 0-49 x 0-45 = 27-72, 0-49 x 0-46 = 28-42, 0-49 x 0-47 = 29-12, 0-49 x 0-48 = 29-61, 0-49 x 0-49 = 30-31, 0-49 x 0-50 = 31-1, 0-49 x 0-51 = 31-50, 0-49 x 0-52 = 32-20, 0-49 x 0-53 = 32-69, 0-49 x 0-54 = 33-39, 0-49 x 0-55 = 34-9, 0-49 x 0-56 = 34-58, 0-49 x 0-57 = 35-28, 0-49 x 0-58 = 35-77, 0-49 x 0-59 = 36-47, 0-49 x 0-60 = 37-17, 0-49 x 0-61 = 37-66, 0-49 x 0-62 = 38-36, 0-49 x 0-63 = 39-6, 0-49 x 0-64 = 39-55, 0-49 x 0-65 = 40-25, 0-49 x 0-66 = 40-74, 0-49 x 0-67 = 41-44, 0-49 x 0-68 = 42-14, 0-49 x 0-69 = 42-63, 0-49 x 0-70 = 43-33, 0-49 x 0-71 = 44-3, 0-49 x 0-72 = 44-52, 0-49 x 0-73 = 45-22, 0-49 x 0-74 = 45-71, 0-49 x 0-75 = 46-41, 0-49 x 0-76 = 47-11, 0-49 x 0-77 = 47-60, 0-49 x 0-78 = 48-30, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-21, 0-50 x 0-3 = 1-71, 0-50 x 0-4 = 2-42, 0-50 x 0-5 = 3-13, 0-50 x 0-6 = 3-63, 0-50 x 0-7 = 4-34, 0-50 x 0-8 = 5-5, 0-50 x 0-9 = 5-55, 0-50 x 0-10 = 6-26, 0-50 x 0-11 = 6-76, 0-50 x 0-12 = 7-47, 0-50 x 0-13 = 8-18, 0-50 x 0-14 = 8-68, 0-50 x 0-15 = 9-39, 0-50 x 0-16 = 10-10, 0-50 x 0-17 = 10-60, 0-50 x 0-18 = 11-31, 0-50 x 0-19 = 12-2, 0-50 x 0-20 = 12-52, 0-50 x 0-21 = 13-23, 0-50 x 0-22 = 13-73, 0-50 x 0-23 = 14-44, 0-50 x 0-24 = 15-15, 0-50 x 0-25 = 15-65, 0-50 x 0-26 = 16-36, 0-50 x 0-27 = 17-7, 0-50 x 0-28 = 17-57, 0-50 x 0-29 = 18-28, 0-50 x 0-30 = 18-78, 0-50 x 0-31 = 19-49, 0-50 x 0-32 = 20-20, 0-50 x 0-33 = 20-70, 0-50 x 0-34 = 21-41, 0-50 x 0-35 = 22-12, 0-50 x 0-36 = 22-62, 0-50 x 0-37 = 23-33, 0-50 x 0-38 = 24-4, 0-50 x 0-39 = 24-54, 0-50 x 0-40 = 25-25, 0-50 x 0-41 = 25-75, 0-50 x 0-42 = 26-46, 0-50 x 0-43 = 27-17, 0-50 x 0-44 = 27-67, 0-50 x 0-45 = 28-38, 0-50 x 0-46 = 29-9, 0-50 x 0-47 = 29-59, 0-50 x 0-48 = 30-30, 0-50 x 0-49 = 31-1, 0-50 x 0-50 = 31-51, 0-50 x 0-51 = 32-22, 0-50 x 0-52 = 32-72, 0-50 x 0-53 = 33-43, 0-50 x 0-54 = 34-14, 0-50 x 0-55 = 34-64, 0-50 x 0-56 = 35-35, 0-50 x 0-57 = 36-6, 0-50 x 0-58 = 36-56, 0-50 x 0-59 = 37-27, 0-50 x 0-60 = 37-77, 0-50 x 0-61 = 38-48, 0-50 x 0-62 = 39-19, 0-50 x 0-63 = 39-69, 0-50 x 0-64 = 40-40, 0-50 x 0-65 = 41-11, 0-50 x 0-66 = 41-61, 0-50 x 0-67 = 42-32, 0-50 x 0-68 = 43-3, 0-50 x 0-69 = 43-53, 0-50 x 0-70 = 44-24, 0-50 x 0-71 = 44-74, 0-50 x 0-72 = 45-45, 0-50 x 0-73 = 46-16, 0-50 x 0-74 = 46-66, 0-50 x 0-75 = 47-37, 0-50 x 0-76 = 48-8, 0-50 x 0-77 = 48-58, 0-50 x 0-78 = 49-29, 
