71 x 1 = 0-71, 71 x 2 = 1-58, 71 x 3 = 2-45, 71 x 4 = 3-32, 71 x 5 = 4-19, 71 x 6 = 5-6, 71 x 7 = 5-77, 71 x 8 = 6-64, 71 x 9 = 7-51, 71 x 10 = 8-38, 71 x 11 = 9-25, 71 x 12 = 10-12, 71 x 13 = 10-83, 71 x 14 = 11-70, 71 x 15 = 12-57, 71 x 16 = 13-44, 71 x 17 = 14-31, 71 x 18 = 15-18, 71 x 19 = 16-5, 71 x 20 = 16-76, 71 x 21 = 17-63, 71 x 22 = 18-50, 71 x 23 = 19-37, 71 x 24 = 20-24, 71 x 25 = 21-11, 71 x 26 = 21-82, 71 x 27 = 22-69, 71 x 28 = 23-56, 71 x 29 = 24-43, 71 x 30 = 25-30, 71 x 31 = 26-17, 71 x 32 = 27-4, 71 x 33 = 27-75, 71 x 34 = 28-62, 71 x 35 = 29-49, 71 x 36 = 30-36, 71 x 37 = 31-23, 71 x 38 = 32-10, 71 x 39 = 32-81, 71 x 40 = 33-68, 71 x 41 = 34-55, 71 x 42 = 35-42, 71 x 43 = 36-29, 71 x 44 = 37-16, 71 x 45 = 38-3, 71 x 46 = 38-74, 71 x 47 = 39-61, 71 x 48 = 40-48, 71 x 49 = 41-35, 71 x 50 = 42-22, 71 x 51 = 43-9, 71 x 52 = 43-80, 71 x 53 = 44-67, 71 x 54 = 45-54, 71 x 55 = 46-41, 71 x 56 = 47-28, 71 x 57 = 48-15, 71 x 58 = 49-2, 71 x 59 = 49-73, 71 x 60 = 50-60, 71 x 61 = 51-47, 71 x 62 = 52-34, 71 x 63 = 53-21, 71 x 64 = 54-8, 71 x 65 = 54-79, 71 x 66 = 55-66, 71 x 67 = 56-53, 71 x 68 = 57-40, 71 x 69 = 58-27, 71 x 70 = 59-14, 71 x 71 = 60-1, 71 x 72 = 60-72, 71 x 73 = 61-59, 71 x 74 = 62-46, 71 x 75 = 63-33, 71 x 76 = 64-20, 71 x 77 = 65-7, 71 x 78 = 65-78, 71 x 79 = 66-65, 71 x 80 = 67-52, 71 x 81 = 68-39, 71 x 82 = 69-26, 71 x 83 = 70-13, 
72 x 1 = 0-72, 72 x 2 = 1-60, 72 x 3 = 2-48, 72 x 4 = 3-36, 72 x 5 = 4-24, 72 x 6 = 5-12, 72 x 7 = 6-0, 72 x 8 = 6-72, 72 x 9 = 7-60, 72 x 10 = 8-48, 72 x 11 = 9-36, 72 x 12 = 10-24, 72 x 13 = 11-12, 72 x 14 = 12-0, 72 x 15 = 12-72, 72 x 16 = 13-60, 72 x 17 = 14-48, 72 x 18 = 15-36, 72 x 19 = 16-24, 72 x 20 = 17-12, 72 x 21 = 18-0, 72 x 22 = 18-72, 72 x 23 = 19-60, 72 x 24 = 20-48, 72 x 25 = 21-36, 72 x 26 = 22-24, 72 x 27 = 23-12, 72 x 28 = 24-0, 72 x 29 = 24-72, 72 x 30 = 25-60, 72 x 31 = 26-48, 72 x 32 = 27-36, 72 x 33 = 28-24, 72 x 34 = 29-12, 72 x 35 = 30-0, 72 x 36 = 30-72, 72 x 37 = 31-60, 72 x 38 = 32-48, 72 x 39 = 33-36, 72 x 40 = 34-24, 72 x 41 = 35-12, 72 x 42 = 36-0, 72 x 43 = 36-72, 72 x 44 = 37-60, 72 x 45 = 38-48, 72 x 46 = 39-36, 72 x 47 = 40-24, 72 x 48 = 41-12, 72 x 49 = 42-0, 72 x 50 = 42-72, 72 x 51 = 43-60, 72 x 52 = 44-48, 72 x 53 = 45-36, 72 x 54 = 46-24, 72 x 55 = 47-12, 72 x 56 = 48-0, 72 x 57 = 48-72, 72 x 58 = 49-60, 72 x 59 = 50-48, 72 x 60 = 51-36, 72 x 61 = 52-24, 72 x 62 = 53-12, 72 x 63 = 54-0, 72 x 64 = 54-72, 72 x 65 = 55-60, 72 x 66 = 56-48, 72 x 67 = 57-36, 72 x 68 = 58-24, 72 x 69 = 59-12, 72 x 70 = 60-0, 72 x 71 = 60-72, 72 x 72 = 61-60, 72 x 73 = 62-48, 72 x 74 = 63-36, 72 x 75 = 64-24, 72 x 76 = 65-12, 72 x 77 = 66-0, 72 x 78 = 66-72, 72 x 79 = 67-60, 72 x 80 = 68-48, 72 x 81 = 69-36, 72 x 82 = 70-24, 72 x 83 = 71-12, 
73 x 1 = 0-73, 73 x 2 = 1-62, 73 x 3 = 2-51, 73 x 4 = 3-40, 73 x 5 = 4-29, 73 x 6 = 5-18, 73 x 7 = 6-7, 73 x 8 = 6-80, 73 x 9 = 7-69, 73 x 10 = 8-58, 73 x 11 = 9-47, 73 x 12 = 10-36, 73 x 13 = 11-25, 73 x 14 = 12-14, 73 x 15 = 13-3, 73 x 16 = 13-76, 73 x 17 = 14-65, 73 x 18 = 15-54, 73 x 19 = 16-43, 73 x 20 = 17-32, 73 x 21 = 18-21, 73 x 22 = 19-10, 73 x 23 = 19-83, 73 x 24 = 20-72, 73 x 25 = 21-61, 73 x 26 = 22-50, 73 x 27 = 23-39, 73 x 28 = 24-28, 73 x 29 = 25-17, 73 x 30 = 26-6, 73 x 31 = 26-79, 73 x 32 = 27-68, 73 x 33 = 28-57, 73 x 34 = 29-46, 73 x 35 = 30-35, 73 x 36 = 31-24, 73 x 37 = 32-13, 73 x 38 = 33-2, 73 x 39 = 33-75, 73 x 40 = 34-64, 73 x 41 = 35-53, 73 x 42 = 36-42, 73 x 43 = 37-31, 73 x 44 = 38-20, 73 x 45 = 39-9, 73 x 46 = 39-82, 73 x 47 = 40-71, 73 x 48 = 41-60, 73 x 49 = 42-49, 73 x 50 = 43-38, 73 x 51 = 44-27, 73 x 52 = 45-16, 73 x 53 = 46-5, 73 x 54 = 46-78, 73 x 55 = 47-67, 73 x 56 = 48-56, 73 x 57 = 49-45, 73 x 58 = 50-34, 73 x 59 = 51-23, 73 x 60 = 52-12, 73 x 61 = 53-1, 73 x 62 = 53-74, 73 x 63 = 54-63, 73 x 64 = 55-52, 73 x 65 = 56-41, 73 x 66 = 57-30, 73 x 67 = 58-19, 73 x 68 = 59-8, 73 x 69 = 59-81, 73 x 70 = 60-70, 73 x 71 = 61-59, 73 x 72 = 62-48, 73 x 73 = 63-37, 73 x 74 = 64-26, 73 x 75 = 65-15, 73 x 76 = 66-4, 73 x 77 = 66-77, 73 x 78 = 67-66, 73 x 79 = 68-55, 73 x 80 = 69-44, 73 x 81 = 70-33, 73 x 82 = 71-22, 73 x 83 = 72-11, 
74 x 1 = 0-74, 74 x 2 = 1-64, 74 x 3 = 2-54, 74 x 4 = 3-44, 74 x 5 = 4-34, 74 x 6 = 5-24, 74 x 7 = 6-14, 74 x 8 = 7-4, 74 x 9 = 7-78, 74 x 10 = 8-68, 74 x 11 = 9-58, 74 x 12 = 10-48, 74 x 13 = 11-38, 74 x 14 = 12-28, 74 x 15 = 13-18, 74 x 16 = 14-8, 74 x 17 = 14-82, 74 x 18 = 15-72, 74 x 19 = 16-62, 74 x 20 = 17-52, 74 x 21 = 18-42, 74 x 22 = 19-32, 74 x 23 = 20-22, 74 x 24 = 21-12, 74 x 25 = 22-2, 74 x 26 = 22-76, 74 x 27 = 23-66, 74 x 28 = 24-56, 74 x 29 = 25-46, 74 x 30 = 26-36, 74 x 31 = 27-26, 74 x 32 = 28-16, 74 x 33 = 29-6, 74 x 34 = 29-80, 74 x 35 = 30-70, 74 x 36 = 31-60, 74 x 37 = 32-50, 74 x 38 = 33-40, 74 x 39 = 34-30, 74 x 40 = 35-20, 74 x 41 = 36-10, 74 x 42 = 37-0, 74 x 43 = 37-74, 74 x 44 = 38-64, 74 x 45 = 39-54, 74 x 46 = 40-44, 74 x 47 = 41-34, 74 x 48 = 42-24, 74 x 49 = 43-14, 74 x 50 = 44-4, 74 x 51 = 44-78, 74 x 52 = 45-68, 74 x 53 = 46-58, 74 x 54 = 47-48, 74 x 55 = 48-38, 74 x 56 = 49-28, 74 x 57 = 50-18, 74 x 58 = 51-8, 74 x 59 = 51-82, 74 x 60 = 52-72, 74 x 61 = 53-62, 74 x 62 = 54-52, 74 x 63 = 55-42, 74 x 64 = 56-32, 74 x 65 = 57-22, 74 x 66 = 58-12, 74 x 67 = 59-2, 74 x 68 = 59-76, 74 x 69 = 60-66, 74 x 70 = 61-56, 74 x 71 = 62-46, 74 x 72 = 63-36, 74 x 73 = 64-26, 74 x 74 = 65-16, 74 x 75 = 66-6, 74 x 76 = 66-80, 74 x 77 = 67-70, 74 x 78 = 68-60, 74 x 79 = 69-50, 74 x 80 = 70-40, 74 x 81 = 71-30, 74 x 82 = 72-20, 74 x 83 = 73-10, 
75 x 1 = 0-75, 75 x 2 = 1-66, 75 x 3 = 2-57, 75 x 4 = 3-48, 75 x 5 = 4-39, 75 x 6 = 5-30, 75 x 7 = 6-21, 75 x 8 = 7-12, 75 x 9 = 8-3, 75 x 10 = 8-78, 75 x 11 = 9-69, 75 x 12 = 10-60, 75 x 13 = 11-51, 75 x 14 = 12-42, 75 x 15 = 13-33, 75 x 16 = 14-24, 75 x 17 = 15-15, 75 x 18 = 16-6, 75 x 19 = 16-81, 75 x 20 = 17-72, 75 x 21 = 18-63, 75 x 22 = 19-54, 75 x 23 = 20-45, 75 x 24 = 21-36, 75 x 25 = 22-27, 75 x 26 = 23-18, 75 x 27 = 24-9, 75 x 28 = 25-0, 75 x 29 = 25-75, 75 x 30 = 26-66, 75 x 31 = 27-57, 75 x 32 = 28-48, 75 x 33 = 29-39, 75 x 34 = 30-30, 75 x 35 = 31-21, 75 x 36 = 32-12, 75 x 37 = 33-3, 75 x 38 = 33-78, 75 x 39 = 34-69, 75 x 40 = 35-60, 75 x 41 = 36-51, 75 x 42 = 37-42, 75 x 43 = 38-33, 75 x 44 = 39-24, 75 x 45 = 40-15, 75 x 46 = 41-6, 75 x 47 = 41-81, 75 x 48 = 42-72, 75 x 49 = 43-63, 75 x 50 = 44-54, 75 x 51 = 45-45, 75 x 52 = 46-36, 75 x 53 = 47-27, 75 x 54 = 48-18, 75 x 55 = 49-9, 75 x 56 = 50-0, 75 x 57 = 50-75, 75 x 58 = 51-66, 75 x 59 = 52-57, 75 x 60 = 53-48, 75 x 61 = 54-39, 75 x 62 = 55-30, 75 x 63 = 56-21, 75 x 64 = 57-12, 75 x 65 = 58-3, 75 x 66 = 58-78, 75 x 67 = 59-69, 75 x 68 = 60-60, 75 x 69 = 61-51, 75 x 70 = 62-42, 75 x 71 = 63-33, 75 x 72 = 64-24, 75 x 73 = 65-15, 75 x 74 = 66-6, 75 x 75 = 66-81, 75 x 76 = 67-72, 75 x 77 = 68-63, 75 x 78 = 69-54, 75 x 79 = 70-45, 75 x 80 = 71-36, 75 x 81 = 72-27, 75 x 82 = 73-18, 75 x 83 = 74-9, 
76 x 1 = 0-76, 76 x 2 = 1-68, 76 x 3 = 2-60, 76 x 4 = 3-52, 76 x 5 = 4-44, 76 x 6 = 5-36, 76 x 7 = 6-28, 76 x 8 = 7-20, 76 x 9 = 8-12, 76 x 10 = 9-4, 76 x 11 = 9-80, 76 x 12 = 10-72, 76 x 13 = 11-64, 76 x 14 = 12-56, 76 x 15 = 13-48, 76 x 16 = 14-40, 76 x 17 = 15-32, 76 x 18 = 16-24, 76 x 19 = 17-16, 76 x 20 = 18-8, 76 x 21 = 19-0, 76 x 22 = 19-76, 76 x 23 = 20-68, 76 x 24 = 21-60, 76 x 25 = 22-52, 76 x 26 = 23-44, 76 x 27 = 24-36, 76 x 28 = 25-28, 76 x 29 = 26-20, 76 x 30 = 27-12, 76 x 31 = 28-4, 76 x 32 = 28-80, 76 x 33 = 29-72, 76 x 34 = 30-64, 76 x 35 = 31-56, 76 x 36 = 32-48, 76 x 37 = 33-40, 76 x 38 = 34-32, 76 x 39 = 35-24, 76 x 40 = 36-16, 76 x 41 = 37-8, 76 x 42 = 38-0, 76 x 43 = 38-76, 76 x 44 = 39-68, 76 x 45 = 40-60, 76 x 46 = 41-52, 76 x 47 = 42-44, 76 x 48 = 43-36, 76 x 49 = 44-28, 76 x 50 = 45-20, 76 x 51 = 46-12, 76 x 52 = 47-4, 76 x 53 = 47-80, 76 x 54 = 48-72, 76 x 55 = 49-64, 76 x 56 = 50-56, 76 x 57 = 51-48, 76 x 58 = 52-40, 76 x 59 = 53-32, 76 x 60 = 54-24, 76 x 61 = 55-16, 76 x 62 = 56-8, 76 x 63 = 57-0, 76 x 64 = 57-76, 76 x 65 = 58-68, 76 x 66 = 59-60, 76 x 67 = 60-52, 76 x 68 = 61-44, 76 x 69 = 62-36, 76 x 70 = 63-28, 76 x 71 = 64-20, 76 x 72 = 65-12, 76 x 73 = 66-4, 76 x 74 = 66-80, 76 x 75 = 67-72, 76 x 76 = 68-64, 76 x 77 = 69-56, 76 x 78 = 70-48, 76 x 79 = 71-40, 76 x 80 = 72-32, 76 x 81 = 73-24, 76 x 82 = 74-16, 76 x 83 = 75-8, 
77 x 1 = 0-77, 77 x 2 = 1-70, 77 x 3 = 2-63, 77 x 4 = 3-56, 77 x 5 = 4-49, 77 x 6 = 5-42, 77 x 7 = 6-35, 77 x 8 = 7-28, 77 x 9 = 8-21, 77 x 10 = 9-14, 77 x 11 = 10-7, 77 x 12 = 11-0, 77 x 13 = 11-77, 77 x 14 = 12-70, 77 x 15 = 13-63, 77 x 16 = 14-56, 77 x 17 = 15-49, 77 x 18 = 16-42, 77 x 19 = 17-35, 77 x 20 = 18-28, 77 x 21 = 19-21, 77 x 22 = 20-14, 77 x 23 = 21-7, 77 x 24 = 22-0, 77 x 25 = 22-77, 77 x 26 = 23-70, 77 x 27 = 24-63, 77 x 28 = 25-56, 77 x 29 = 26-49, 77 x 30 = 27-42, 77 x 31 = 28-35, 77 x 32 = 29-28, 77 x 33 = 30-21, 77 x 34 = 31-14, 77 x 35 = 32-7, 77 x 36 = 33-0, 77 x 37 = 33-77, 77 x 38 = 34-70, 77 x 39 = 35-63, 77 x 40 = 36-56, 77 x 41 = 37-49, 77 x 42 = 38-42, 77 x 43 = 39-35, 77 x 44 = 40-28, 77 x 45 = 41-21, 77 x 46 = 42-14, 77 x 47 = 43-7, 77 x 48 = 44-0, 77 x 49 = 44-77, 77 x 50 = 45-70, 77 x 51 = 46-63, 77 x 52 = 47-56, 77 x 53 = 48-49, 77 x 54 = 49-42, 77 x 55 = 50-35, 77 x 56 = 51-28, 77 x 57 = 52-21, 77 x 58 = 53-14, 77 x 59 = 54-7, 77 x 60 = 55-0, 77 x 61 = 55-77, 77 x 62 = 56-70, 77 x 63 = 57-63, 77 x 64 = 58-56, 77 x 65 = 59-49, 77 x 66 = 60-42, 77 x 67 = 61-35, 77 x 68 = 62-28, 77 x 69 = 63-21, 77 x 70 = 64-14, 77 x 71 = 65-7, 77 x 72 = 66-0, 77 x 73 = 66-77, 77 x 74 = 67-70, 77 x 75 = 68-63, 77 x 76 = 69-56, 77 x 77 = 70-49, 77 x 78 = 71-42, 77 x 79 = 72-35, 77 x 80 = 73-28, 77 x 81 = 74-21, 77 x 82 = 75-14, 77 x 83 = 76-7, 
78 x 1 = 0-78, 78 x 2 = 1-72, 78 x 3 = 2-66, 78 x 4 = 3-60, 78 x 5 = 4-54, 78 x 6 = 5-48, 78 x 7 = 6-42, 78 x 8 = 7-36, 78 x 9 = 8-30, 78 x 10 = 9-24, 78 x 11 = 10-18, 78 x 12 = 11-12, 78 x 13 = 12-6, 78 x 14 = 13-0, 78 x 15 = 13-78, 78 x 16 = 14-72, 78 x 17 = 15-66, 78 x 18 = 16-60, 78 x 19 = 17-54, 78 x 20 = 18-48, 78 x 21 = 19-42, 78 x 22 = 20-36, 78 x 23 = 21-30, 78 x 24 = 22-24, 78 x 25 = 23-18, 78 x 26 = 24-12, 78 x 27 = 25-6, 78 x 28 = 26-0, 78 x 29 = 26-78, 78 x 30 = 27-72, 78 x 31 = 28-66, 78 x 32 = 29-60, 78 x 33 = 30-54, 78 x 34 = 31-48, 78 x 35 = 32-42, 78 x 36 = 33-36, 78 x 37 = 34-30, 78 x 38 = 35-24, 78 x 39 = 36-18, 78 x 40 = 37-12, 78 x 41 = 38-6, 78 x 42 = 39-0, 78 x 43 = 39-78, 78 x 44 = 40-72, 78 x 45 = 41-66, 78 x 46 = 42-60, 78 x 47 = 43-54, 78 x 48 = 44-48, 78 x 49 = 45-42, 78 x 50 = 46-36, 78 x 51 = 47-30, 78 x 52 = 48-24, 78 x 53 = 49-18, 78 x 54 = 50-12, 78 x 55 = 51-6, 78 x 56 = 52-0, 78 x 57 = 52-78, 78 x 58 = 53-72, 78 x 59 = 54-66, 78 x 60 = 55-60, 78 x 61 = 56-54, 78 x 62 = 57-48, 78 x 63 = 58-42, 78 x 64 = 59-36, 78 x 65 = 60-30, 78 x 66 = 61-24, 78 x 67 = 62-18, 78 x 68 = 63-12, 78 x 69 = 64-6, 78 x 70 = 65-0, 78 x 71 = 65-78, 78 x 72 = 66-72, 78 x 73 = 67-66, 78 x 74 = 68-60, 78 x 75 = 69-54, 78 x 76 = 70-48, 78 x 77 = 71-42, 78 x 78 = 72-36, 78 x 79 = 73-30, 78 x 80 = 74-24, 78 x 81 = 75-18, 78 x 82 = 76-12, 78 x 83 = 77-6, 
79 x 1 = 0-79, 79 x 2 = 1-74, 79 x 3 = 2-69, 79 x 4 = 3-64, 79 x 5 = 4-59, 79 x 6 = 5-54, 79 x 7 = 6-49, 79 x 8 = 7-44, 79 x 9 = 8-39, 79 x 10 = 9-34, 79 x 11 = 10-29, 79 x 12 = 11-24, 79 x 13 = 12-19, 79 x 14 = 13-14, 79 x 15 = 14-9, 79 x 16 = 15-4, 79 x 17 = 15-83, 79 x 18 = 16-78, 79 x 19 = 17-73, 79 x 20 = 18-68, 79 x 21 = 19-63, 79 x 22 = 20-58, 79 x 23 = 21-53, 79 x 24 = 22-48, 79 x 25 = 23-43, 79 x 26 = 24-38, 79 x 27 = 25-33, 79 x 28 = 26-28, 79 x 29 = 27-23, 79 x 30 = 28-18, 79 x 31 = 29-13, 79 x 32 = 30-8, 79 x 33 = 31-3, 79 x 34 = 31-82, 79 x 35 = 32-77, 79 x 36 = 33-72, 79 x 37 = 34-67, 79 x 38 = 35-62, 79 x 39 = 36-57, 79 x 40 = 37-52, 79 x 41 = 38-47, 79 x 42 = 39-42, 79 x 43 = 40-37, 79 x 44 = 41-32, 79 x 45 = 42-27, 79 x 46 = 43-22, 79 x 47 = 44-17, 79 x 48 = 45-12, 79 x 49 = 46-7, 79 x 50 = 47-2, 79 x 51 = 47-81, 79 x 52 = 48-76, 79 x 53 = 49-71, 79 x 54 = 50-66, 79 x 55 = 51-61, 79 x 56 = 52-56, 79 x 57 = 53-51, 79 x 58 = 54-46, 79 x 59 = 55-41, 79 x 60 = 56-36, 79 x 61 = 57-31, 79 x 62 = 58-26, 79 x 63 = 59-21, 79 x 64 = 60-16, 79 x 65 = 61-11, 79 x 66 = 62-6, 79 x 67 = 63-1, 79 x 68 = 63-80, 79 x 69 = 64-75, 79 x 70 = 65-70, 79 x 71 = 66-65, 79 x 72 = 67-60, 79 x 73 = 68-55, 79 x 74 = 69-50, 79 x 75 = 70-45, 79 x 76 = 71-40, 79 x 77 = 72-35, 79 x 78 = 73-30, 79 x 79 = 74-25, 79 x 80 = 75-20, 79 x 81 = 76-15, 79 x 82 = 77-10, 79 x 83 = 78-5, 
80 x 1 = 0-80, 80 x 2 = 1-76, 80 x 3 = 2-72, 80 x 4 = 3-68, 80 x 5 = 4-64, 80 x 6 = 5-60, 80 x 7 = 6-56, 80 x 8 = 7-52, 80 x 9 = 8-48, 80 x 10 = 9-44, 80 x 11 = 10-40, 80 x 12 = 11-36, 80 x 13 = 12-32, 80 x 14 = 13-28, 80 x 15 = 14-24, 80 x 16 = 15-20, 80 x 17 = 16-16, 80 x 18 = 17-12, 80 x 19 = 18-8, 80 x 20 = 19-4, 80 x 21 = 20-0, 80 x 22 = 20-80, 80 x 23 = 21-76, 80 x 24 = 22-72, 80 x 25 = 23-68, 80 x 26 = 24-64, 80 x 27 = 25-60, 80 x 28 = 26-56, 80 x 29 = 27-52, 80 x 30 = 28-48, 80 x 31 = 29-44, 80 x 32 = 30-40, 80 x 33 = 31-36, 80 x 34 = 32-32, 80 x 35 = 33-28, 80 x 36 = 34-24, 80 x 37 = 35-20, 80 x 38 = 36-16, 80 x 39 = 37-12, 80 x 40 = 38-8, 80 x 41 = 39-4, 80 x 42 = 40-0, 80 x 43 = 40-80, 80 x 44 = 41-76, 80 x 45 = 42-72, 80 x 46 = 43-68, 80 x 47 = 44-64, 80 x 48 = 45-60, 80 x 49 = 46-56, 80 x 50 = 47-52, 80 x 51 = 48-48, 80 x 52 = 49-44, 80 x 53 = 50-40, 80 x 54 = 51-36, 80 x 55 = 52-32, 80 x 56 = 53-28, 80 x 57 = 54-24, 80 x 58 = 55-20, 80 x 59 = 56-16, 80 x 60 = 57-12, 80 x 61 = 58-8, 80 x 62 = 59-4, 80 x 63 = 60-0, 80 x 64 = 60-80, 80 x 65 = 61-76, 80 x 66 = 62-72, 80 x 67 = 63-68, 80 x 68 = 64-64, 80 x 69 = 65-60, 80 x 70 = 66-56, 80 x 71 = 67-52, 80 x 72 = 68-48, 80 x 73 = 69-44, 80 x 74 = 70-40, 80 x 75 = 71-36, 80 x 76 = 72-32, 80 x 77 = 73-28, 80 x 78 = 74-24, 80 x 79 = 75-20, 80 x 80 = 76-16, 80 x 81 = 77-12, 80 x 82 = 78-8, 80 x 83 = 79-4, 
81 x 1 = 0-81, 81 x 2 = 1-78, 81 x 3 = 2-75, 81 x 4 = 3-72, 81 x 5 = 4-69, 81 x 6 = 5-66, 81 x 7 = 6-63, 81 x 8 = 7-60, 81 x 9 = 8-57, 81 x 10 = 9-54, 81 x 11 = 10-51, 81 x 12 = 11-48, 81 x 13 = 12-45, 81 x 14 = 13-42, 81 x 15 = 14-39, 81 x 16 = 15-36, 81 x 17 = 16-33, 81 x 18 = 17-30, 81 x 19 = 18-27, 81 x 20 = 19-24, 81 x 21 = 20-21, 81 x 22 = 21-18, 81 x 23 = 22-15, 81 x 24 = 23-12, 81 x 25 = 24-9, 81 x 26 = 25-6, 81 x 27 = 26-3, 81 x 28 = 27-0, 81 x 29 = 27-81, 81 x 30 = 28-78, 81 x 31 = 29-75, 81 x 32 = 30-72, 81 x 33 = 31-69, 81 x 34 = 32-66, 81 x 35 = 33-63, 81 x 36 = 34-60, 81 x 37 = 35-57, 81 x 38 = 36-54, 81 x 39 = 37-51, 81 x 40 = 38-48, 81 x 41 = 39-45, 81 x 42 = 40-42, 81 x 43 = 41-39, 81 x 44 = 42-36, 81 x 45 = 43-33, 81 x 46 = 44-30, 81 x 47 = 45-27, 81 x 48 = 46-24, 81 x 49 = 47-21, 81 x 50 = 48-18, 81 x 51 = 49-15, 81 x 52 = 50-12, 81 x 53 = 51-9, 81 x 54 = 52-6, 81 x 55 = 53-3, 81 x 56 = 54-0, 81 x 57 = 54-81, 81 x 58 = 55-78, 81 x 59 = 56-75, 81 x 60 = 57-72, 81 x 61 = 58-69, 81 x 62 = 59-66, 81 x 63 = 60-63, 81 x 64 = 61-60, 81 x 65 = 62-57, 81 x 66 = 63-54, 81 x 67 = 64-51, 81 x 68 = 65-48, 81 x 69 = 66-45, 81 x 70 = 67-42, 81 x 71 = 68-39, 81 x 72 = 69-36, 81 x 73 = 70-33, 81 x 74 = 71-30, 81 x 75 = 72-27, 81 x 76 = 73-24, 81 x 77 = 74-21, 81 x 78 = 75-18, 81 x 79 = 76-15, 81 x 80 = 77-12, 81 x 81 = 78-9, 81 x 82 = 79-6, 81 x 83 = 80-3, 
82 x 1 = 0-82, 82 x 2 = 1-80, 82 x 3 = 2-78, 82 x 4 = 3-76, 82 x 5 = 4-74, 82 x 6 = 5-72, 82 x 7 = 6-70, 82 x 8 = 7-68, 82 x 9 = 8-66, 82 x 10 = 9-64, 82 x 11 = 10-62, 82 x 12 = 11-60, 82 x 13 = 12-58, 82 x 14 = 13-56, 82 x 15 = 14-54, 82 x 16 = 15-52, 82 x 17 = 16-50, 82 x 18 = 17-48, 82 x 19 = 18-46, 82 x 20 = 19-44, 82 x 21 = 20-42, 82 x 22 = 21-40, 82 x 23 = 22-38, 82 x 24 = 23-36, 82 x 25 = 24-34, 82 x 26 = 25-32, 82 x 27 = 26-30, 82 x 28 = 27-28, 82 x 29 = 28-26, 82 x 30 = 29-24, 82 x 31 = 30-22, 82 x 32 = 31-20, 82 x 33 = 32-18, 82 x 34 = 33-16, 82 x 35 = 34-14, 82 x 36 = 35-12, 82 x 37 = 36-10, 82 x 38 = 37-8, 82 x 39 = 38-6, 82 x 40 = 39-4, 82 x 41 = 40-2, 82 x 42 = 41-0, 82 x 43 = 41-82, 82 x 44 = 42-80, 82 x 45 = 43-78, 82 x 46 = 44-76, 82 x 47 = 45-74, 82 x 48 = 46-72, 82 x 49 = 47-70, 82 x 50 = 48-68, 82 x 51 = 49-66, 82 x 52 = 50-64, 82 x 53 = 51-62, 82 x 54 = 52-60, 82 x 55 = 53-58, 82 x 56 = 54-56, 82 x 57 = 55-54, 82 x 58 = 56-52, 82 x 59 = 57-50, 82 x 60 = 58-48, 82 x 61 = 59-46, 82 x 62 = 60-44, 82 x 63 = 61-42, 82 x 64 = 62-40, 82 x 65 = 63-38, 82 x 66 = 64-36, 82 x 67 = 65-34, 82 x 68 = 66-32, 82 x 69 = 67-30, 82 x 70 = 68-28, 82 x 71 = 69-26, 82 x 72 = 70-24, 82 x 73 = 71-22, 82 x 74 = 72-20, 82 x 75 = 73-18, 82 x 76 = 74-16, 82 x 77 = 75-14, 82 x 78 = 76-12, 82 x 79 = 77-10, 82 x 80 = 78-8, 82 x 81 = 79-6, 82 x 82 = 80-4, 82 x 83 = 81-2, 
