0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-16, 0-44 x 0-3 = 1-60, 0-44 x 0-4 = 2-32, 0-44 x 0-5 = 3-4, 0-44 x 0-6 = 3-48, 0-44 x 0-7 = 4-20, 0-44 x 0-8 = 4-64, 0-44 x 0-9 = 5-36, 0-44 x 0-10 = 6-8, 0-44 x 0-11 = 6-52, 0-44 x 0-12 = 7-24, 0-44 x 0-13 = 7-68, 0-44 x 0-14 = 8-40, 0-44 x 0-15 = 9-12, 0-44 x 0-16 = 9-56, 0-44 x 0-17 = 10-28, 0-44 x 0-18 = 11-0, 0-44 x 0-19 = 11-44, 0-44 x 0-20 = 12-16, 0-44 x 0-21 = 12-60, 0-44 x 0-22 = 13-32, 0-44 x 0-23 = 14-4, 0-44 x 0-24 = 14-48, 0-44 x 0-25 = 15-20, 0-44 x 0-26 = 15-64, 0-44 x 0-27 = 16-36, 0-44 x 0-28 = 17-8, 0-44 x 0-29 = 17-52, 0-44 x 0-30 = 18-24, 0-44 x 0-31 = 18-68, 0-44 x 0-32 = 19-40, 0-44 x 0-33 = 20-12, 0-44 x 0-34 = 20-56, 0-44 x 0-35 = 21-28, 0-44 x 0-36 = 22-0, 0-44 x 0-37 = 22-44, 0-44 x 0-38 = 23-16, 0-44 x 0-39 = 23-60, 0-44 x 0-40 = 24-32, 0-44 x 0-41 = 25-4, 0-44 x 0-42 = 25-48, 0-44 x 0-43 = 26-20, 0-44 x 0-44 = 26-64, 0-44 x 0-45 = 27-36, 0-44 x 0-46 = 28-8, 0-44 x 0-47 = 28-52, 0-44 x 0-48 = 29-24, 0-44 x 0-49 = 29-68, 0-44 x 0-50 = 30-40, 0-44 x 0-51 = 31-12, 0-44 x 0-52 = 31-56, 0-44 x 0-53 = 32-28, 0-44 x 0-54 = 33-0, 0-44 x 0-55 = 33-44, 0-44 x 0-56 = 34-16, 0-44 x 0-57 = 34-60, 0-44 x 0-58 = 35-32, 0-44 x 0-59 = 36-4, 0-44 x 0-60 = 36-48, 0-44 x 0-61 = 37-20, 0-44 x 0-62 = 37-64, 0-44 x 0-63 = 38-36, 0-44 x 0-64 = 39-8, 0-44 x 0-65 = 39-52, 0-44 x 0-66 = 40-24, 0-44 x 0-67 = 40-68, 0-44 x 0-68 = 41-40, 0-44 x 0-69 = 42-12, 0-44 x 0-70 = 42-56, 0-44 x 0-71 = 43-28, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-18, 0-45 x 0-3 = 1-63, 0-45 x 0-4 = 2-36, 0-45 x 0-5 = 3-9, 0-45 x 0-6 = 3-54, 0-45 x 0-7 = 4-27, 0-45 x 0-8 = 5-0, 0-45 x 0-9 = 5-45, 0-45 x 0-10 = 6-18, 0-45 x 0-11 = 6-63, 0-45 x 0-12 = 7-36, 0-45 x 0-13 = 8-9, 0-45 x 0-14 = 8-54, 0-45 x 0-15 = 9-27, 0-45 x 0-16 = 10-0, 0-45 x 0-17 = 10-45, 0-45 x 0-18 = 11-18, 0-45 x 0-19 = 11-63, 0-45 x 0-20 = 12-36, 0-45 x 0-21 = 13-9, 0-45 x 0-22 = 13-54, 0-45 x 0-23 = 14-27, 0-45 x 0-24 = 15-0, 0-45 x 0-25 = 15-45, 0-45 x 0-26 = 16-18, 0-45 x 0-27 = 16-63, 0-45 x 0-28 = 17-36, 0-45 x 0-29 = 18-9, 0-45 x 0-30 = 18-54, 0-45 x 0-31 = 19-27, 0-45 x 0-32 = 20-0, 0-45 x 0-33 = 20-45, 0-45 x 0-34 = 21-18, 0-45 x 0-35 = 21-63, 0-45 x 0-36 = 22-36, 0-45 x 0-37 = 23-9, 0-45 x 0-38 = 23-54, 0-45 x 0-39 = 24-27, 0-45 x 0-40 = 25-0, 0-45 x 0-41 = 25-45, 0-45 x 0-42 = 26-18, 0-45 x 0-43 = 26-63, 0-45 x 0-44 = 27-36, 0-45 x 0-45 = 28-9, 0-45 x 0-46 = 28-54, 0-45 x 0-47 = 29-27, 0-45 x 0-48 = 30-0, 0-45 x 0-49 = 30-45, 0-45 x 0-50 = 31-18, 0-45 x 0-51 = 31-63, 0-45 x 0-52 = 32-36, 0-45 x 0-53 = 33-9, 0-45 x 0-54 = 33-54, 0-45 x 0-55 = 34-27, 0-45 x 0-56 = 35-0, 0-45 x 0-57 = 35-45, 0-45 x 0-58 = 36-18, 0-45 x 0-59 = 36-63, 0-45 x 0-60 = 37-36, 0-45 x 0-61 = 38-9, 0-45 x 0-62 = 38-54, 0-45 x 0-63 = 39-27, 0-45 x 0-64 = 40-0, 0-45 x 0-65 = 40-45, 0-45 x 0-66 = 41-18, 0-45 x 0-67 = 41-63, 0-45 x 0-68 = 42-36, 0-45 x 0-69 = 43-9, 0-45 x 0-70 = 43-54, 0-45 x 0-71 = 44-27, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-20, 0-46 x 0-3 = 1-66, 0-46 x 0-4 = 2-40, 0-46 x 0-5 = 3-14, 0-46 x 0-6 = 3-60, 0-46 x 0-7 = 4-34, 0-46 x 0-8 = 5-8, 0-46 x 0-9 = 5-54, 0-46 x 0-10 = 6-28, 0-46 x 0-11 = 7-2, 0-46 x 0-12 = 7-48, 0-46 x 0-13 = 8-22, 0-46 x 0-14 = 8-68, 0-46 x 0-15 = 9-42, 0-46 x 0-16 = 10-16, 0-46 x 0-17 = 10-62, 0-46 x 0-18 = 11-36, 0-46 x 0-19 = 12-10, 0-46 x 0-20 = 12-56, 0-46 x 0-21 = 13-30, 0-46 x 0-22 = 14-4, 0-46 x 0-23 = 14-50, 0-46 x 0-24 = 15-24, 0-46 x 0-25 = 15-70, 0-46 x 0-26 = 16-44, 0-46 x 0-27 = 17-18, 0-46 x 0-28 = 17-64, 0-46 x 0-29 = 18-38, 0-46 x 0-30 = 19-12, 0-46 x 0-31 = 19-58, 0-46 x 0-32 = 20-32, 0-46 x 0-33 = 21-6, 0-46 x 0-34 = 21-52, 0-46 x 0-35 = 22-26, 0-46 x 0-36 = 23-0, 0-46 x 0-37 = 23-46, 0-46 x 0-38 = 24-20, 0-46 x 0-39 = 24-66, 0-46 x 0-40 = 25-40, 0-46 x 0-41 = 26-14, 0-46 x 0-42 = 26-60, 0-46 x 0-43 = 27-34, 0-46 x 0-44 = 28-8, 0-46 x 0-45 = 28-54, 0-46 x 0-46 = 29-28, 0-46 x 0-47 = 30-2, 0-46 x 0-48 = 30-48, 0-46 x 0-49 = 31-22, 0-46 x 0-50 = 31-68, 0-46 x 0-51 = 32-42, 0-46 x 0-52 = 33-16, 0-46 x 0-53 = 33-62, 0-46 x 0-54 = 34-36, 0-46 x 0-55 = 35-10, 0-46 x 0-56 = 35-56, 0-46 x 0-57 = 36-30, 0-46 x 0-58 = 37-4, 0-46 x 0-59 = 37-50, 0-46 x 0-60 = 38-24, 0-46 x 0-61 = 38-70, 0-46 x 0-62 = 39-44, 0-46 x 0-63 = 40-18, 0-46 x 0-64 = 40-64, 0-46 x 0-65 = 41-38, 0-46 x 0-66 = 42-12, 0-46 x 0-67 = 42-58, 0-46 x 0-68 = 43-32, 0-46 x 0-69 = 44-6, 0-46 x 0-70 = 44-52, 0-46 x 0-71 = 45-26, 
0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-22, 0-47 x 0-3 = 1-69, 0-47 x 0-4 = 2-44, 0-47 x 0-5 = 3-19, 0-47 x 0-6 = 3-66, 0-47 x 0-7 = 4-41, 0-47 x 0-8 = 5-16, 0-47 x 0-9 = 5-63, 0-47 x 0-10 = 6-38, 0-47 x 0-11 = 7-13, 0-47 x 0-12 = 7-60, 0-47 x 0-13 = 8-35, 0-47 x 0-14 = 9-10, 0-47 x 0-15 = 9-57, 0-47 x 0-16 = 10-32, 0-47 x 0-17 = 11-7, 0-47 x 0-18 = 11-54, 0-47 x 0-19 = 12-29, 0-47 x 0-20 = 13-4, 0-47 x 0-21 = 13-51, 0-47 x 0-22 = 14-26, 0-47 x 0-23 = 15-1, 0-47 x 0-24 = 15-48, 0-47 x 0-25 = 16-23, 0-47 x 0-26 = 16-70, 0-47 x 0-27 = 17-45, 0-47 x 0-28 = 18-20, 0-47 x 0-29 = 18-67, 0-47 x 0-30 = 19-42, 0-47 x 0-31 = 20-17, 0-47 x 0-32 = 20-64, 0-47 x 0-33 = 21-39, 0-47 x 0-34 = 22-14, 0-47 x 0-35 = 22-61, 0-47 x 0-36 = 23-36, 0-47 x 0-37 = 24-11, 0-47 x 0-38 = 24-58, 0-47 x 0-39 = 25-33, 0-47 x 0-40 = 26-8, 0-47 x 0-41 = 26-55, 0-47 x 0-42 = 27-30, 0-47 x 0-43 = 28-5, 0-47 x 0-44 = 28-52, 0-47 x 0-45 = 29-27, 0-47 x 0-46 = 30-2, 0-47 x 0-47 = 30-49, 0-47 x 0-48 = 31-24, 0-47 x 0-49 = 31-71, 0-47 x 0-50 = 32-46, 0-47 x 0-51 = 33-21, 0-47 x 0-52 = 33-68, 0-47 x 0-53 = 34-43, 0-47 x 0-54 = 35-18, 0-47 x 0-55 = 35-65, 0-47 x 0-56 = 36-40, 0-47 x 0-57 = 37-15, 0-47 x 0-58 = 37-62, 0-47 x 0-59 = 38-37, 0-47 x 0-60 = 39-12, 0-47 x 0-61 = 39-59, 0-47 x 0-62 = 40-34, 0-47 x 0-63 = 41-9, 0-47 x 0-64 = 41-56, 0-47 x 0-65 = 42-31, 0-47 x 0-66 = 43-6, 0-47 x 0-67 = 43-53, 0-47 x 0-68 = 44-28, 0-47 x 0-69 = 45-3, 0-47 x 0-70 = 45-50, 0-47 x 0-71 = 46-25, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-24, 0-48 x 0-3 = 2-0, 0-48 x 0-4 = 2-48, 0-48 x 0-5 = 3-24, 0-48 x 0-6 = 4-0, 0-48 x 0-7 = 4-48, 0-48 x 0-8 = 5-24, 0-48 x 0-9 = 6-0, 0-48 x 0-10 = 6-48, 0-48 x 0-11 = 7-24, 0-48 x 0-12 = 8-0, 0-48 x 0-13 = 8-48, 0-48 x 0-14 = 9-24, 0-48 x 0-15 = 10-0, 0-48 x 0-16 = 10-48, 0-48 x 0-17 = 11-24, 0-48 x 0-18 = 12-0, 0-48 x 0-19 = 12-48, 0-48 x 0-20 = 13-24, 0-48 x 0-21 = 14-0, 0-48 x 0-22 = 14-48, 0-48 x 0-23 = 15-24, 0-48 x 0-24 = 16-0, 0-48 x 0-25 = 16-48, 0-48 x 0-26 = 17-24, 0-48 x 0-27 = 18-0, 0-48 x 0-28 = 18-48, 0-48 x 0-29 = 19-24, 0-48 x 0-30 = 20-0, 0-48 x 0-31 = 20-48, 0-48 x 0-32 = 21-24, 0-48 x 0-33 = 22-0, 0-48 x 0-34 = 22-48, 0-48 x 0-35 = 23-24, 0-48 x 0-36 = 24-0, 0-48 x 0-37 = 24-48, 0-48 x 0-38 = 25-24, 0-48 x 0-39 = 26-0, 0-48 x 0-40 = 26-48, 0-48 x 0-41 = 27-24, 0-48 x 0-42 = 28-0, 0-48 x 0-43 = 28-48, 0-48 x 0-44 = 29-24, 0-48 x 0-45 = 30-0, 0-48 x 0-46 = 30-48, 0-48 x 0-47 = 31-24, 0-48 x 0-48 = 32-0, 0-48 x 0-49 = 32-48, 0-48 x 0-50 = 33-24, 0-48 x 0-51 = 34-0, 0-48 x 0-52 = 34-48, 0-48 x 0-53 = 35-24, 0-48 x 0-54 = 36-0, 0-48 x 0-55 = 36-48, 0-48 x 0-56 = 37-24, 0-48 x 0-57 = 38-0, 0-48 x 0-58 = 38-48, 0-48 x 0-59 = 39-24, 0-48 x 0-60 = 40-0, 0-48 x 0-61 = 40-48, 0-48 x 0-62 = 41-24, 0-48 x 0-63 = 42-0, 0-48 x 0-64 = 42-48, 0-48 x 0-65 = 43-24, 0-48 x 0-66 = 44-0, 0-48 x 0-67 = 44-48, 0-48 x 0-68 = 45-24, 0-48 x 0-69 = 46-0, 0-48 x 0-70 = 46-48, 0-48 x 0-71 = 47-24, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-26, 0-49 x 0-3 = 2-3, 0-49 x 0-4 = 2-52, 0-49 x 0-5 = 3-29, 0-49 x 0-6 = 4-6, 0-49 x 0-7 = 4-55, 0-49 x 0-8 = 5-32, 0-49 x 0-9 = 6-9, 0-49 x 0-10 = 6-58, 0-49 x 0-11 = 7-35, 0-49 x 0-12 = 8-12, 0-49 x 0-13 = 8-61, 0-49 x 0-14 = 9-38, 0-49 x 0-15 = 10-15, 0-49 x 0-16 = 10-64, 0-49 x 0-17 = 11-41, 0-49 x 0-18 = 12-18, 0-49 x 0-19 = 12-67, 0-49 x 0-20 = 13-44, 0-49 x 0-21 = 14-21, 0-49 x 0-22 = 14-70, 0-49 x 0-23 = 15-47, 0-49 x 0-24 = 16-24, 0-49 x 0-25 = 17-1, 0-49 x 0-26 = 17-50, 0-49 x 0-27 = 18-27, 0-49 x 0-28 = 19-4, 0-49 x 0-29 = 19-53, 0-49 x 0-30 = 20-30, 0-49 x 0-31 = 21-7, 0-49 x 0-32 = 21-56, 0-49 x 0-33 = 22-33, 0-49 x 0-34 = 23-10, 0-49 x 0-35 = 23-59, 0-49 x 0-36 = 24-36, 0-49 x 0-37 = 25-13, 0-49 x 0-38 = 25-62, 0-49 x 0-39 = 26-39, 0-49 x 0-40 = 27-16, 0-49 x 0-41 = 27-65, 0-49 x 0-42 = 28-42, 0-49 x 0-43 = 29-19, 0-49 x 0-44 = 29-68, 0-49 x 0-45 = 30-45, 0-49 x 0-46 = 31-22, 0-49 x 0-47 = 31-71, 0-49 x 0-48 = 32-48, 0-49 x 0-49 = 33-25, 0-49 x 0-50 = 34-2, 0-49 x 0-51 = 34-51, 0-49 x 0-52 = 35-28, 0-49 x 0-53 = 36-5, 0-49 x 0-54 = 36-54, 0-49 x 0-55 = 37-31, 0-49 x 0-56 = 38-8, 0-49 x 0-57 = 38-57, 0-49 x 0-58 = 39-34, 0-49 x 0-59 = 40-11, 0-49 x 0-60 = 40-60, 0-49 x 0-61 = 41-37, 0-49 x 0-62 = 42-14, 0-49 x 0-63 = 42-63, 0-49 x 0-64 = 43-40, 0-49 x 0-65 = 44-17, 0-49 x 0-66 = 44-66, 0-49 x 0-67 = 45-43, 0-49 x 0-68 = 46-20, 0-49 x 0-69 = 46-69, 0-49 x 0-70 = 47-46, 0-49 x 0-71 = 48-23, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-28, 0-50 x 0-3 = 2-6, 0-50 x 0-4 = 2-56, 0-50 x 0-5 = 3-34, 0-50 x 0-6 = 4-12, 0-50 x 0-7 = 4-62, 0-50 x 0-8 = 5-40, 0-50 x 0-9 = 6-18, 0-50 x 0-10 = 6-68, 0-50 x 0-11 = 7-46, 0-50 x 0-12 = 8-24, 0-50 x 0-13 = 9-2, 0-50 x 0-14 = 9-52, 0-50 x 0-15 = 10-30, 0-50 x 0-16 = 11-8, 0-50 x 0-17 = 11-58, 0-50 x 0-18 = 12-36, 0-50 x 0-19 = 13-14, 0-50 x 0-20 = 13-64, 0-50 x 0-21 = 14-42, 0-50 x 0-22 = 15-20, 0-50 x 0-23 = 15-70, 0-50 x 0-24 = 16-48, 0-50 x 0-25 = 17-26, 0-50 x 0-26 = 18-4, 0-50 x 0-27 = 18-54, 0-50 x 0-28 = 19-32, 0-50 x 0-29 = 20-10, 0-50 x 0-30 = 20-60, 0-50 x 0-31 = 21-38, 0-50 x 0-32 = 22-16, 0-50 x 0-33 = 22-66, 0-50 x 0-34 = 23-44, 0-50 x 0-35 = 24-22, 0-50 x 0-36 = 25-0, 0-50 x 0-37 = 25-50, 0-50 x 0-38 = 26-28, 0-50 x 0-39 = 27-6, 0-50 x 0-40 = 27-56, 0-50 x 0-41 = 28-34, 0-50 x 0-42 = 29-12, 0-50 x 0-43 = 29-62, 0-50 x 0-44 = 30-40, 0-50 x 0-45 = 31-18, 0-50 x 0-46 = 31-68, 0-50 x 0-47 = 32-46, 0-50 x 0-48 = 33-24, 0-50 x 0-49 = 34-2, 0-50 x 0-50 = 34-52, 0-50 x 0-51 = 35-30, 0-50 x 0-52 = 36-8, 0-50 x 0-53 = 36-58, 0-50 x 0-54 = 37-36, 0-50 x 0-55 = 38-14, 0-50 x 0-56 = 38-64, 0-50 x 0-57 = 39-42, 0-50 x 0-58 = 40-20, 0-50 x 0-59 = 40-70, 0-50 x 0-60 = 41-48, 0-50 x 0-61 = 42-26, 0-50 x 0-62 = 43-4, 0-50 x 0-63 = 43-54, 0-50 x 0-64 = 44-32, 0-50 x 0-65 = 45-10, 0-50 x 0-66 = 45-60, 0-50 x 0-67 = 46-38, 0-50 x 0-68 = 47-16, 0-50 x 0-69 = 47-66, 0-50 x 0-70 = 48-44, 0-50 x 0-71 = 49-22, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-30, 0-51 x 0-3 = 2-9, 0-51 x 0-4 = 2-60, 0-51 x 0-5 = 3-39, 0-51 x 0-6 = 4-18, 0-51 x 0-7 = 4-69, 0-51 x 0-8 = 5-48, 0-51 x 0-9 = 6-27, 0-51 x 0-10 = 7-6, 0-51 x 0-11 = 7-57, 0-51 x 0-12 = 8-36, 0-51 x 0-13 = 9-15, 0-51 x 0-14 = 9-66, 0-51 x 0-15 = 10-45, 0-51 x 0-16 = 11-24, 0-51 x 0-17 = 12-3, 0-51 x 0-18 = 12-54, 0-51 x 0-19 = 13-33, 0-51 x 0-20 = 14-12, 0-51 x 0-21 = 14-63, 0-51 x 0-22 = 15-42, 0-51 x 0-23 = 16-21, 0-51 x 0-24 = 17-0, 0-51 x 0-25 = 17-51, 0-51 x 0-26 = 18-30, 0-51 x 0-27 = 19-9, 0-51 x 0-28 = 19-60, 0-51 x 0-29 = 20-39, 0-51 x 0-30 = 21-18, 0-51 x 0-31 = 21-69, 0-51 x 0-32 = 22-48, 0-51 x 0-33 = 23-27, 0-51 x 0-34 = 24-6, 0-51 x 0-35 = 24-57, 0-51 x 0-36 = 25-36, 0-51 x 0-37 = 26-15, 0-51 x 0-38 = 26-66, 0-51 x 0-39 = 27-45, 0-51 x 0-40 = 28-24, 0-51 x 0-41 = 29-3, 0-51 x 0-42 = 29-54, 0-51 x 0-43 = 30-33, 0-51 x 0-44 = 31-12, 0-51 x 0-45 = 31-63, 0-51 x 0-46 = 32-42, 0-51 x 0-47 = 33-21, 0-51 x 0-48 = 34-0, 0-51 x 0-49 = 34-51, 0-51 x 0-50 = 35-30, 0-51 x 0-51 = 36-9, 0-51 x 0-52 = 36-60, 0-51 x 0-53 = 37-39, 0-51 x 0-54 = 38-18, 0-51 x 0-55 = 38-69, 0-51 x 0-56 = 39-48, 0-51 x 0-57 = 40-27, 0-51 x 0-58 = 41-6, 0-51 x 0-59 = 41-57, 0-51 x 0-60 = 42-36, 0-51 x 0-61 = 43-15, 0-51 x 0-62 = 43-66, 0-51 x 0-63 = 44-45, 0-51 x 0-64 = 45-24, 0-51 x 0-65 = 46-3, 0-51 x 0-66 = 46-54, 0-51 x 0-67 = 47-33, 0-51 x 0-68 = 48-12, 0-51 x 0-69 = 48-63, 0-51 x 0-70 = 49-42, 0-51 x 0-71 = 50-21, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-32, 0-52 x 0-3 = 2-12, 0-52 x 0-4 = 2-64, 0-52 x 0-5 = 3-44, 0-52 x 0-6 = 4-24, 0-52 x 0-7 = 5-4, 0-52 x 0-8 = 5-56, 0-52 x 0-9 = 6-36, 0-52 x 0-10 = 7-16, 0-52 x 0-11 = 7-68, 0-52 x 0-12 = 8-48, 0-52 x 0-13 = 9-28, 0-52 x 0-14 = 10-8, 0-52 x 0-15 = 10-60, 0-52 x 0-16 = 11-40, 0-52 x 0-17 = 12-20, 0-52 x 0-18 = 13-0, 0-52 x 0-19 = 13-52, 0-52 x 0-20 = 14-32, 0-52 x 0-21 = 15-12, 0-52 x 0-22 = 15-64, 0-52 x 0-23 = 16-44, 0-52 x 0-24 = 17-24, 0-52 x 0-25 = 18-4, 0-52 x 0-26 = 18-56, 0-52 x 0-27 = 19-36, 0-52 x 0-28 = 20-16, 0-52 x 0-29 = 20-68, 0-52 x 0-30 = 21-48, 0-52 x 0-31 = 22-28, 0-52 x 0-32 = 23-8, 0-52 x 0-33 = 23-60, 0-52 x 0-34 = 24-40, 0-52 x 0-35 = 25-20, 0-52 x 0-36 = 26-0, 0-52 x 0-37 = 26-52, 0-52 x 0-38 = 27-32, 0-52 x 0-39 = 28-12, 0-52 x 0-40 = 28-64, 0-52 x 0-41 = 29-44, 0-52 x 0-42 = 30-24, 0-52 x 0-43 = 31-4, 0-52 x 0-44 = 31-56, 0-52 x 0-45 = 32-36, 0-52 x 0-46 = 33-16, 0-52 x 0-47 = 33-68, 0-52 x 0-48 = 34-48, 0-52 x 0-49 = 35-28, 0-52 x 0-50 = 36-8, 0-52 x 0-51 = 36-60, 0-52 x 0-52 = 37-40, 0-52 x 0-53 = 38-20, 0-52 x 0-54 = 39-0, 0-52 x 0-55 = 39-52, 0-52 x 0-56 = 40-32, 0-52 x 0-57 = 41-12, 0-52 x 0-58 = 41-64, 0-52 x 0-59 = 42-44, 0-52 x 0-60 = 43-24, 0-52 x 0-61 = 44-4, 0-52 x 0-62 = 44-56, 0-52 x 0-63 = 45-36, 0-52 x 0-64 = 46-16, 0-52 x 0-65 = 46-68, 0-52 x 0-66 = 47-48, 0-52 x 0-67 = 48-28, 0-52 x 0-68 = 49-8, 0-52 x 0-69 = 49-60, 0-52 x 0-70 = 50-40, 0-52 x 0-71 = 51-20, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-34, 0-53 x 0-3 = 2-15, 0-53 x 0-4 = 2-68, 0-53 x 0-5 = 3-49, 0-53 x 0-6 = 4-30, 0-53 x 0-7 = 5-11, 0-53 x 0-8 = 5-64, 0-53 x 0-9 = 6-45, 0-53 x 0-10 = 7-26, 0-53 x 0-11 = 8-7, 0-53 x 0-12 = 8-60, 0-53 x 0-13 = 9-41, 0-53 x 0-14 = 10-22, 0-53 x 0-15 = 11-3, 0-53 x 0-16 = 11-56, 0-53 x 0-17 = 12-37, 0-53 x 0-18 = 13-18, 0-53 x 0-19 = 13-71, 0-53 x 0-20 = 14-52, 0-53 x 0-21 = 15-33, 0-53 x 0-22 = 16-14, 0-53 x 0-23 = 16-67, 0-53 x 0-24 = 17-48, 0-53 x 0-25 = 18-29, 0-53 x 0-26 = 19-10, 0-53 x 0-27 = 19-63, 0-53 x 0-28 = 20-44, 0-53 x 0-29 = 21-25, 0-53 x 0-30 = 22-6, 0-53 x 0-31 = 22-59, 0-53 x 0-32 = 23-40, 0-53 x 0-33 = 24-21, 0-53 x 0-34 = 25-2, 0-53 x 0-35 = 25-55, 0-53 x 0-36 = 26-36, 0-53 x 0-37 = 27-17, 0-53 x 0-38 = 27-70, 0-53 x 0-39 = 28-51, 0-53 x 0-40 = 29-32, 0-53 x 0-41 = 30-13, 0-53 x 0-42 = 30-66, 0-53 x 0-43 = 31-47, 0-53 x 0-44 = 32-28, 0-53 x 0-45 = 33-9, 0-53 x 0-46 = 33-62, 0-53 x 0-47 = 34-43, 0-53 x 0-48 = 35-24, 0-53 x 0-49 = 36-5, 0-53 x 0-50 = 36-58, 0-53 x 0-51 = 37-39, 0-53 x 0-52 = 38-20, 0-53 x 0-53 = 39-1, 0-53 x 0-54 = 39-54, 0-53 x 0-55 = 40-35, 0-53 x 0-56 = 41-16, 0-53 x 0-57 = 41-69, 0-53 x 0-58 = 42-50, 0-53 x 0-59 = 43-31, 0-53 x 0-60 = 44-12, 0-53 x 0-61 = 44-65, 0-53 x 0-62 = 45-46, 0-53 x 0-63 = 46-27, 0-53 x 0-64 = 47-8, 0-53 x 0-65 = 47-61, 0-53 x 0-66 = 48-42, 0-53 x 0-67 = 49-23, 0-53 x 0-68 = 50-4, 0-53 x 0-69 = 50-57, 0-53 x 0-70 = 51-38, 0-53 x 0-71 = 52-19, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-36, 0-54 x 0-3 = 2-18, 0-54 x 0-4 = 3-0, 0-54 x 0-5 = 3-54, 0-54 x 0-6 = 4-36, 0-54 x 0-7 = 5-18, 0-54 x 0-8 = 6-0, 0-54 x 0-9 = 6-54, 0-54 x 0-10 = 7-36, 0-54 x 0-11 = 8-18, 0-54 x 0-12 = 9-0, 0-54 x 0-13 = 9-54, 0-54 x 0-14 = 10-36, 0-54 x 0-15 = 11-18, 0-54 x 0-16 = 12-0, 0-54 x 0-17 = 12-54, 0-54 x 0-18 = 13-36, 0-54 x 0-19 = 14-18, 0-54 x 0-20 = 15-0, 0-54 x 0-21 = 15-54, 0-54 x 0-22 = 16-36, 0-54 x 0-23 = 17-18, 0-54 x 0-24 = 18-0, 0-54 x 0-25 = 18-54, 0-54 x 0-26 = 19-36, 0-54 x 0-27 = 20-18, 0-54 x 0-28 = 21-0, 0-54 x 0-29 = 21-54, 0-54 x 0-30 = 22-36, 0-54 x 0-31 = 23-18, 0-54 x 0-32 = 24-0, 0-54 x 0-33 = 24-54, 0-54 x 0-34 = 25-36, 0-54 x 0-35 = 26-18, 0-54 x 0-36 = 27-0, 0-54 x 0-37 = 27-54, 0-54 x 0-38 = 28-36, 0-54 x 0-39 = 29-18, 0-54 x 0-40 = 30-0, 0-54 x 0-41 = 30-54, 0-54 x 0-42 = 31-36, 0-54 x 0-43 = 32-18, 0-54 x 0-44 = 33-0, 0-54 x 0-45 = 33-54, 0-54 x 0-46 = 34-36, 0-54 x 0-47 = 35-18, 0-54 x 0-48 = 36-0, 0-54 x 0-49 = 36-54, 0-54 x 0-50 = 37-36, 0-54 x 0-51 = 38-18, 0-54 x 0-52 = 39-0, 0-54 x 0-53 = 39-54, 0-54 x 0-54 = 40-36, 0-54 x 0-55 = 41-18, 0-54 x 0-56 = 42-0, 0-54 x 0-57 = 42-54, 0-54 x 0-58 = 43-36, 0-54 x 0-59 = 44-18, 0-54 x 0-60 = 45-0, 0-54 x 0-61 = 45-54, 0-54 x 0-62 = 46-36, 0-54 x 0-63 = 47-18, 0-54 x 0-64 = 48-0, 0-54 x 0-65 = 48-54, 0-54 x 0-66 = 49-36, 0-54 x 0-67 = 50-18, 0-54 x 0-68 = 51-0, 0-54 x 0-69 = 51-54, 0-54 x 0-70 = 52-36, 0-54 x 0-71 = 53-18, 
