61 x 1 = 0-61, 61 x 2 = 1-21, 61 x 3 = 1-82, 61 x 4 = 2-42, 61 x 5 = 3-2, 61 x 6 = 3-63, 61 x 7 = 4-23, 61 x 8 = 4-84, 61 x 9 = 5-44, 61 x 10 = 6-4, 61 x 11 = 6-65, 61 x 12 = 7-25, 61 x 13 = 7-86, 61 x 14 = 8-46, 61 x 15 = 9-6, 61 x 16 = 9-67, 61 x 17 = 10-27, 61 x 18 = 10-88, 61 x 19 = 11-48, 61 x 20 = 12-8, 61 x 21 = 12-69, 61 x 22 = 13-29, 61 x 23 = 13-90, 61 x 24 = 14-50, 61 x 25 = 15-10, 61 x 26 = 15-71, 61 x 27 = 16-31, 61 x 28 = 16-92, 61 x 29 = 17-52, 61 x 30 = 18-12, 61 x 31 = 18-73, 61 x 32 = 19-33, 61 x 33 = 19-94, 61 x 34 = 20-54, 61 x 35 = 21-14, 61 x 36 = 21-75, 61 x 37 = 22-35, 61 x 38 = 22-96, 61 x 39 = 23-56, 61 x 40 = 24-16, 61 x 41 = 24-77, 61 x 42 = 25-37, 61 x 43 = 25-98, 61 x 44 = 26-58, 61 x 45 = 27-18, 61 x 46 = 27-79, 61 x 47 = 28-39, 61 x 48 = 28-100, 61 x 49 = 29-60, 61 x 50 = 30-20, 61 x 51 = 30-81, 61 x 52 = 31-41, 61 x 53 = 32-1, 61 x 54 = 32-62, 61 x 55 = 33-22, 61 x 56 = 33-83, 61 x 57 = 34-43, 61 x 58 = 35-3, 61 x 59 = 35-64, 61 x 60 = 36-24, 61 x 61 = 36-85, 61 x 62 = 37-45, 61 x 63 = 38-5, 61 x 64 = 38-66, 61 x 65 = 39-26, 61 x 66 = 39-87, 61 x 67 = 40-47, 61 x 68 = 41-7, 61 x 69 = 41-68, 61 x 70 = 42-28, 61 x 71 = 42-89, 61 x 72 = 43-49, 61 x 73 = 44-9, 61 x 74 = 44-70, 61 x 75 = 45-30, 61 x 76 = 45-91, 61 x 77 = 46-51, 61 x 78 = 47-11, 61 x 79 = 47-72, 61 x 80 = 48-32, 61 x 81 = 48-93, 61 x 82 = 49-53, 61 x 83 = 50-13, 61 x 84 = 50-74, 61 x 85 = 51-34, 61 x 86 = 51-95, 61 x 87 = 52-55, 61 x 88 = 53-15, 61 x 89 = 53-76, 61 x 90 = 54-36, 61 x 91 = 54-97, 61 x 92 = 55-57, 61 x 93 = 56-17, 61 x 94 = 56-78, 61 x 95 = 57-38, 61 x 96 = 57-99, 61 x 97 = 58-59, 61 x 98 = 59-19, 61 x 99 = 59-80, 61 x 100 = 60-40, 
62 x 1 = 0-62, 62 x 2 = 1-23, 62 x 3 = 1-85, 62 x 4 = 2-46, 62 x 5 = 3-7, 62 x 6 = 3-69, 62 x 7 = 4-30, 62 x 8 = 4-92, 62 x 9 = 5-53, 62 x 10 = 6-14, 62 x 11 = 6-76, 62 x 12 = 7-37, 62 x 13 = 7-99, 62 x 14 = 8-60, 62 x 15 = 9-21, 62 x 16 = 9-83, 62 x 17 = 10-44, 62 x 18 = 11-5, 62 x 19 = 11-67, 62 x 20 = 12-28, 62 x 21 = 12-90, 62 x 22 = 13-51, 62 x 23 = 14-12, 62 x 24 = 14-74, 62 x 25 = 15-35, 62 x 26 = 15-97, 62 x 27 = 16-58, 62 x 28 = 17-19, 62 x 29 = 17-81, 62 x 30 = 18-42, 62 x 31 = 19-3, 62 x 32 = 19-65, 62 x 33 = 20-26, 62 x 34 = 20-88, 62 x 35 = 21-49, 62 x 36 = 22-10, 62 x 37 = 22-72, 62 x 38 = 23-33, 62 x 39 = 23-95, 62 x 40 = 24-56, 62 x 41 = 25-17, 62 x 42 = 25-79, 62 x 43 = 26-40, 62 x 44 = 27-1, 62 x 45 = 27-63, 62 x 46 = 28-24, 62 x 47 = 28-86, 62 x 48 = 29-47, 62 x 49 = 30-8, 62 x 50 = 30-70, 62 x 51 = 31-31, 62 x 52 = 31-93, 62 x 53 = 32-54, 62 x 54 = 33-15, 62 x 55 = 33-77, 62 x 56 = 34-38, 62 x 57 = 34-100, 62 x 58 = 35-61, 62 x 59 = 36-22, 62 x 60 = 36-84, 62 x 61 = 37-45, 62 x 62 = 38-6, 62 x 63 = 38-68, 62 x 64 = 39-29, 62 x 65 = 39-91, 62 x 66 = 40-52, 62 x 67 = 41-13, 62 x 68 = 41-75, 62 x 69 = 42-36, 62 x 70 = 42-98, 62 x 71 = 43-59, 62 x 72 = 44-20, 62 x 73 = 44-82, 62 x 74 = 45-43, 62 x 75 = 46-4, 62 x 76 = 46-66, 62 x 77 = 47-27, 62 x 78 = 47-89, 62 x 79 = 48-50, 62 x 80 = 49-11, 62 x 81 = 49-73, 62 x 82 = 50-34, 62 x 83 = 50-96, 62 x 84 = 51-57, 62 x 85 = 52-18, 62 x 86 = 52-80, 62 x 87 = 53-41, 62 x 88 = 54-2, 62 x 89 = 54-64, 62 x 90 = 55-25, 62 x 91 = 55-87, 62 x 92 = 56-48, 62 x 93 = 57-9, 62 x 94 = 57-71, 62 x 95 = 58-32, 62 x 96 = 58-94, 62 x 97 = 59-55, 62 x 98 = 60-16, 62 x 99 = 60-78, 62 x 100 = 61-39, 
63 x 1 = 0-63, 63 x 2 = 1-25, 63 x 3 = 1-88, 63 x 4 = 2-50, 63 x 5 = 3-12, 63 x 6 = 3-75, 63 x 7 = 4-37, 63 x 8 = 4-100, 63 x 9 = 5-62, 63 x 10 = 6-24, 63 x 11 = 6-87, 63 x 12 = 7-49, 63 x 13 = 8-11, 63 x 14 = 8-74, 63 x 15 = 9-36, 63 x 16 = 9-99, 63 x 17 = 10-61, 63 x 18 = 11-23, 63 x 19 = 11-86, 63 x 20 = 12-48, 63 x 21 = 13-10, 63 x 22 = 13-73, 63 x 23 = 14-35, 63 x 24 = 14-98, 63 x 25 = 15-60, 63 x 26 = 16-22, 63 x 27 = 16-85, 63 x 28 = 17-47, 63 x 29 = 18-9, 63 x 30 = 18-72, 63 x 31 = 19-34, 63 x 32 = 19-97, 63 x 33 = 20-59, 63 x 34 = 21-21, 63 x 35 = 21-84, 63 x 36 = 22-46, 63 x 37 = 23-8, 63 x 38 = 23-71, 63 x 39 = 24-33, 63 x 40 = 24-96, 63 x 41 = 25-58, 63 x 42 = 26-20, 63 x 43 = 26-83, 63 x 44 = 27-45, 63 x 45 = 28-7, 63 x 46 = 28-70, 63 x 47 = 29-32, 63 x 48 = 29-95, 63 x 49 = 30-57, 63 x 50 = 31-19, 63 x 51 = 31-82, 63 x 52 = 32-44, 63 x 53 = 33-6, 63 x 54 = 33-69, 63 x 55 = 34-31, 63 x 56 = 34-94, 63 x 57 = 35-56, 63 x 58 = 36-18, 63 x 59 = 36-81, 63 x 60 = 37-43, 63 x 61 = 38-5, 63 x 62 = 38-68, 63 x 63 = 39-30, 63 x 64 = 39-93, 63 x 65 = 40-55, 63 x 66 = 41-17, 63 x 67 = 41-80, 63 x 68 = 42-42, 63 x 69 = 43-4, 63 x 70 = 43-67, 63 x 71 = 44-29, 63 x 72 = 44-92, 63 x 73 = 45-54, 63 x 74 = 46-16, 63 x 75 = 46-79, 63 x 76 = 47-41, 63 x 77 = 48-3, 63 x 78 = 48-66, 63 x 79 = 49-28, 63 x 80 = 49-91, 63 x 81 = 50-53, 63 x 82 = 51-15, 63 x 83 = 51-78, 63 x 84 = 52-40, 63 x 85 = 53-2, 63 x 86 = 53-65, 63 x 87 = 54-27, 63 x 88 = 54-90, 63 x 89 = 55-52, 63 x 90 = 56-14, 63 x 91 = 56-77, 63 x 92 = 57-39, 63 x 93 = 58-1, 63 x 94 = 58-64, 63 x 95 = 59-26, 63 x 96 = 59-89, 63 x 97 = 60-51, 63 x 98 = 61-13, 63 x 99 = 61-76, 63 x 100 = 62-38, 
64 x 1 = 0-64, 64 x 2 = 1-27, 64 x 3 = 1-91, 64 x 4 = 2-54, 64 x 5 = 3-17, 64 x 6 = 3-81, 64 x 7 = 4-44, 64 x 8 = 5-7, 64 x 9 = 5-71, 64 x 10 = 6-34, 64 x 11 = 6-98, 64 x 12 = 7-61, 64 x 13 = 8-24, 64 x 14 = 8-88, 64 x 15 = 9-51, 64 x 16 = 10-14, 64 x 17 = 10-78, 64 x 18 = 11-41, 64 x 19 = 12-4, 64 x 20 = 12-68, 64 x 21 = 13-31, 64 x 22 = 13-95, 64 x 23 = 14-58, 64 x 24 = 15-21, 64 x 25 = 15-85, 64 x 26 = 16-48, 64 x 27 = 17-11, 64 x 28 = 17-75, 64 x 29 = 18-38, 64 x 30 = 19-1, 64 x 31 = 19-65, 64 x 32 = 20-28, 64 x 33 = 20-92, 64 x 34 = 21-55, 64 x 35 = 22-18, 64 x 36 = 22-82, 64 x 37 = 23-45, 64 x 38 = 24-8, 64 x 39 = 24-72, 64 x 40 = 25-35, 64 x 41 = 25-99, 64 x 42 = 26-62, 64 x 43 = 27-25, 64 x 44 = 27-89, 64 x 45 = 28-52, 64 x 46 = 29-15, 64 x 47 = 29-79, 64 x 48 = 30-42, 64 x 49 = 31-5, 64 x 50 = 31-69, 64 x 51 = 32-32, 64 x 52 = 32-96, 64 x 53 = 33-59, 64 x 54 = 34-22, 64 x 55 = 34-86, 64 x 56 = 35-49, 64 x 57 = 36-12, 64 x 58 = 36-76, 64 x 59 = 37-39, 64 x 60 = 38-2, 64 x 61 = 38-66, 64 x 62 = 39-29, 64 x 63 = 39-93, 64 x 64 = 40-56, 64 x 65 = 41-19, 64 x 66 = 41-83, 64 x 67 = 42-46, 64 x 68 = 43-9, 64 x 69 = 43-73, 64 x 70 = 44-36, 64 x 71 = 44-100, 64 x 72 = 45-63, 64 x 73 = 46-26, 64 x 74 = 46-90, 64 x 75 = 47-53, 64 x 76 = 48-16, 64 x 77 = 48-80, 64 x 78 = 49-43, 64 x 79 = 50-6, 64 x 80 = 50-70, 64 x 81 = 51-33, 64 x 82 = 51-97, 64 x 83 = 52-60, 64 x 84 = 53-23, 64 x 85 = 53-87, 64 x 86 = 54-50, 64 x 87 = 55-13, 64 x 88 = 55-77, 64 x 89 = 56-40, 64 x 90 = 57-3, 64 x 91 = 57-67, 64 x 92 = 58-30, 64 x 93 = 58-94, 64 x 94 = 59-57, 64 x 95 = 60-20, 64 x 96 = 60-84, 64 x 97 = 61-47, 64 x 98 = 62-10, 64 x 99 = 62-74, 64 x 100 = 63-37, 
65 x 1 = 0-65, 65 x 2 = 1-29, 65 x 3 = 1-94, 65 x 4 = 2-58, 65 x 5 = 3-22, 65 x 6 = 3-87, 65 x 7 = 4-51, 65 x 8 = 5-15, 65 x 9 = 5-80, 65 x 10 = 6-44, 65 x 11 = 7-8, 65 x 12 = 7-73, 65 x 13 = 8-37, 65 x 14 = 9-1, 65 x 15 = 9-66, 65 x 16 = 10-30, 65 x 17 = 10-95, 65 x 18 = 11-59, 65 x 19 = 12-23, 65 x 20 = 12-88, 65 x 21 = 13-52, 65 x 22 = 14-16, 65 x 23 = 14-81, 65 x 24 = 15-45, 65 x 25 = 16-9, 65 x 26 = 16-74, 65 x 27 = 17-38, 65 x 28 = 18-2, 65 x 29 = 18-67, 65 x 30 = 19-31, 65 x 31 = 19-96, 65 x 32 = 20-60, 65 x 33 = 21-24, 65 x 34 = 21-89, 65 x 35 = 22-53, 65 x 36 = 23-17, 65 x 37 = 23-82, 65 x 38 = 24-46, 65 x 39 = 25-10, 65 x 40 = 25-75, 65 x 41 = 26-39, 65 x 42 = 27-3, 65 x 43 = 27-68, 65 x 44 = 28-32, 65 x 45 = 28-97, 65 x 46 = 29-61, 65 x 47 = 30-25, 65 x 48 = 30-90, 65 x 49 = 31-54, 65 x 50 = 32-18, 65 x 51 = 32-83, 65 x 52 = 33-47, 65 x 53 = 34-11, 65 x 54 = 34-76, 65 x 55 = 35-40, 65 x 56 = 36-4, 65 x 57 = 36-69, 65 x 58 = 37-33, 65 x 59 = 37-98, 65 x 60 = 38-62, 65 x 61 = 39-26, 65 x 62 = 39-91, 65 x 63 = 40-55, 65 x 64 = 41-19, 65 x 65 = 41-84, 65 x 66 = 42-48, 65 x 67 = 43-12, 65 x 68 = 43-77, 65 x 69 = 44-41, 65 x 70 = 45-5, 65 x 71 = 45-70, 65 x 72 = 46-34, 65 x 73 = 46-99, 65 x 74 = 47-63, 65 x 75 = 48-27, 65 x 76 = 48-92, 65 x 77 = 49-56, 65 x 78 = 50-20, 65 x 79 = 50-85, 65 x 80 = 51-49, 65 x 81 = 52-13, 65 x 82 = 52-78, 65 x 83 = 53-42, 65 x 84 = 54-6, 65 x 85 = 54-71, 65 x 86 = 55-35, 65 x 87 = 55-100, 65 x 88 = 56-64, 65 x 89 = 57-28, 65 x 90 = 57-93, 65 x 91 = 58-57, 65 x 92 = 59-21, 65 x 93 = 59-86, 65 x 94 = 60-50, 65 x 95 = 61-14, 65 x 96 = 61-79, 65 x 97 = 62-43, 65 x 98 = 63-7, 65 x 99 = 63-72, 65 x 100 = 64-36, 
66 x 1 = 0-66, 66 x 2 = 1-31, 66 x 3 = 1-97, 66 x 4 = 2-62, 66 x 5 = 3-27, 66 x 6 = 3-93, 66 x 7 = 4-58, 66 x 8 = 5-23, 66 x 9 = 5-89, 66 x 10 = 6-54, 66 x 11 = 7-19, 66 x 12 = 7-85, 66 x 13 = 8-50, 66 x 14 = 9-15, 66 x 15 = 9-81, 66 x 16 = 10-46, 66 x 17 = 11-11, 66 x 18 = 11-77, 66 x 19 = 12-42, 66 x 20 = 13-7, 66 x 21 = 13-73, 66 x 22 = 14-38, 66 x 23 = 15-3, 66 x 24 = 15-69, 66 x 25 = 16-34, 66 x 26 = 16-100, 66 x 27 = 17-65, 66 x 28 = 18-30, 66 x 29 = 18-96, 66 x 30 = 19-61, 66 x 31 = 20-26, 66 x 32 = 20-92, 66 x 33 = 21-57, 66 x 34 = 22-22, 66 x 35 = 22-88, 66 x 36 = 23-53, 66 x 37 = 24-18, 66 x 38 = 24-84, 66 x 39 = 25-49, 66 x 40 = 26-14, 66 x 41 = 26-80, 66 x 42 = 27-45, 66 x 43 = 28-10, 66 x 44 = 28-76, 66 x 45 = 29-41, 66 x 46 = 30-6, 66 x 47 = 30-72, 66 x 48 = 31-37, 66 x 49 = 32-2, 66 x 50 = 32-68, 66 x 51 = 33-33, 66 x 52 = 33-99, 66 x 53 = 34-64, 66 x 54 = 35-29, 66 x 55 = 35-95, 66 x 56 = 36-60, 66 x 57 = 37-25, 66 x 58 = 37-91, 66 x 59 = 38-56, 66 x 60 = 39-21, 66 x 61 = 39-87, 66 x 62 = 40-52, 66 x 63 = 41-17, 66 x 64 = 41-83, 66 x 65 = 42-48, 66 x 66 = 43-13, 66 x 67 = 43-79, 66 x 68 = 44-44, 66 x 69 = 45-9, 66 x 70 = 45-75, 66 x 71 = 46-40, 66 x 72 = 47-5, 66 x 73 = 47-71, 66 x 74 = 48-36, 66 x 75 = 49-1, 66 x 76 = 49-67, 66 x 77 = 50-32, 66 x 78 = 50-98, 66 x 79 = 51-63, 66 x 80 = 52-28, 66 x 81 = 52-94, 66 x 82 = 53-59, 66 x 83 = 54-24, 66 x 84 = 54-90, 66 x 85 = 55-55, 66 x 86 = 56-20, 66 x 87 = 56-86, 66 x 88 = 57-51, 66 x 89 = 58-16, 66 x 90 = 58-82, 66 x 91 = 59-47, 66 x 92 = 60-12, 66 x 93 = 60-78, 66 x 94 = 61-43, 66 x 95 = 62-8, 66 x 96 = 62-74, 66 x 97 = 63-39, 66 x 98 = 64-4, 66 x 99 = 64-70, 66 x 100 = 65-35, 
67 x 1 = 0-67, 67 x 2 = 1-33, 67 x 3 = 1-100, 67 x 4 = 2-66, 67 x 5 = 3-32, 67 x 6 = 3-99, 67 x 7 = 4-65, 67 x 8 = 5-31, 67 x 9 = 5-98, 67 x 10 = 6-64, 67 x 11 = 7-30, 67 x 12 = 7-97, 67 x 13 = 8-63, 67 x 14 = 9-29, 67 x 15 = 9-96, 67 x 16 = 10-62, 67 x 17 = 11-28, 67 x 18 = 11-95, 67 x 19 = 12-61, 67 x 20 = 13-27, 67 x 21 = 13-94, 67 x 22 = 14-60, 67 x 23 = 15-26, 67 x 24 = 15-93, 67 x 25 = 16-59, 67 x 26 = 17-25, 67 x 27 = 17-92, 67 x 28 = 18-58, 67 x 29 = 19-24, 67 x 30 = 19-91, 67 x 31 = 20-57, 67 x 32 = 21-23, 67 x 33 = 21-90, 67 x 34 = 22-56, 67 x 35 = 23-22, 67 x 36 = 23-89, 67 x 37 = 24-55, 67 x 38 = 25-21, 67 x 39 = 25-88, 67 x 40 = 26-54, 67 x 41 = 27-20, 67 x 42 = 27-87, 67 x 43 = 28-53, 67 x 44 = 29-19, 67 x 45 = 29-86, 67 x 46 = 30-52, 67 x 47 = 31-18, 67 x 48 = 31-85, 67 x 49 = 32-51, 67 x 50 = 33-17, 67 x 51 = 33-84, 67 x 52 = 34-50, 67 x 53 = 35-16, 67 x 54 = 35-83, 67 x 55 = 36-49, 67 x 56 = 37-15, 67 x 57 = 37-82, 67 x 58 = 38-48, 67 x 59 = 39-14, 67 x 60 = 39-81, 67 x 61 = 40-47, 67 x 62 = 41-13, 67 x 63 = 41-80, 67 x 64 = 42-46, 67 x 65 = 43-12, 67 x 66 = 43-79, 67 x 67 = 44-45, 67 x 68 = 45-11, 67 x 69 = 45-78, 67 x 70 = 46-44, 67 x 71 = 47-10, 67 x 72 = 47-77, 67 x 73 = 48-43, 67 x 74 = 49-9, 67 x 75 = 49-76, 67 x 76 = 50-42, 67 x 77 = 51-8, 67 x 78 = 51-75, 67 x 79 = 52-41, 67 x 80 = 53-7, 67 x 81 = 53-74, 67 x 82 = 54-40, 67 x 83 = 55-6, 67 x 84 = 55-73, 67 x 85 = 56-39, 67 x 86 = 57-5, 67 x 87 = 57-72, 67 x 88 = 58-38, 67 x 89 = 59-4, 67 x 90 = 59-71, 67 x 91 = 60-37, 67 x 92 = 61-3, 67 x 93 = 61-70, 67 x 94 = 62-36, 67 x 95 = 63-2, 67 x 96 = 63-69, 67 x 97 = 64-35, 67 x 98 = 65-1, 67 x 99 = 65-68, 67 x 100 = 66-34, 
68 x 1 = 0-68, 68 x 2 = 1-35, 68 x 3 = 2-2, 68 x 4 = 2-70, 68 x 5 = 3-37, 68 x 6 = 4-4, 68 x 7 = 4-72, 68 x 8 = 5-39, 68 x 9 = 6-6, 68 x 10 = 6-74, 68 x 11 = 7-41, 68 x 12 = 8-8, 68 x 13 = 8-76, 68 x 14 = 9-43, 68 x 15 = 10-10, 68 x 16 = 10-78, 68 x 17 = 11-45, 68 x 18 = 12-12, 68 x 19 = 12-80, 68 x 20 = 13-47, 68 x 21 = 14-14, 68 x 22 = 14-82, 68 x 23 = 15-49, 68 x 24 = 16-16, 68 x 25 = 16-84, 68 x 26 = 17-51, 68 x 27 = 18-18, 68 x 28 = 18-86, 68 x 29 = 19-53, 68 x 30 = 20-20, 68 x 31 = 20-88, 68 x 32 = 21-55, 68 x 33 = 22-22, 68 x 34 = 22-90, 68 x 35 = 23-57, 68 x 36 = 24-24, 68 x 37 = 24-92, 68 x 38 = 25-59, 68 x 39 = 26-26, 68 x 40 = 26-94, 68 x 41 = 27-61, 68 x 42 = 28-28, 68 x 43 = 28-96, 68 x 44 = 29-63, 68 x 45 = 30-30, 68 x 46 = 30-98, 68 x 47 = 31-65, 68 x 48 = 32-32, 68 x 49 = 32-100, 68 x 50 = 33-67, 68 x 51 = 34-34, 68 x 52 = 35-1, 68 x 53 = 35-69, 68 x 54 = 36-36, 68 x 55 = 37-3, 68 x 56 = 37-71, 68 x 57 = 38-38, 68 x 58 = 39-5, 68 x 59 = 39-73, 68 x 60 = 40-40, 68 x 61 = 41-7, 68 x 62 = 41-75, 68 x 63 = 42-42, 68 x 64 = 43-9, 68 x 65 = 43-77, 68 x 66 = 44-44, 68 x 67 = 45-11, 68 x 68 = 45-79, 68 x 69 = 46-46, 68 x 70 = 47-13, 68 x 71 = 47-81, 68 x 72 = 48-48, 68 x 73 = 49-15, 68 x 74 = 49-83, 68 x 75 = 50-50, 68 x 76 = 51-17, 68 x 77 = 51-85, 68 x 78 = 52-52, 68 x 79 = 53-19, 68 x 80 = 53-87, 68 x 81 = 54-54, 68 x 82 = 55-21, 68 x 83 = 55-89, 68 x 84 = 56-56, 68 x 85 = 57-23, 68 x 86 = 57-91, 68 x 87 = 58-58, 68 x 88 = 59-25, 68 x 89 = 59-93, 68 x 90 = 60-60, 68 x 91 = 61-27, 68 x 92 = 61-95, 68 x 93 = 62-62, 68 x 94 = 63-29, 68 x 95 = 63-97, 68 x 96 = 64-64, 68 x 97 = 65-31, 68 x 98 = 65-99, 68 x 99 = 66-66, 68 x 100 = 67-33, 
69 x 1 = 0-69, 69 x 2 = 1-37, 69 x 3 = 2-5, 69 x 4 = 2-74, 69 x 5 = 3-42, 69 x 6 = 4-10, 69 x 7 = 4-79, 69 x 8 = 5-47, 69 x 9 = 6-15, 69 x 10 = 6-84, 69 x 11 = 7-52, 69 x 12 = 8-20, 69 x 13 = 8-89, 69 x 14 = 9-57, 69 x 15 = 10-25, 69 x 16 = 10-94, 69 x 17 = 11-62, 69 x 18 = 12-30, 69 x 19 = 12-99, 69 x 20 = 13-67, 69 x 21 = 14-35, 69 x 22 = 15-3, 69 x 23 = 15-72, 69 x 24 = 16-40, 69 x 25 = 17-8, 69 x 26 = 17-77, 69 x 27 = 18-45, 69 x 28 = 19-13, 69 x 29 = 19-82, 69 x 30 = 20-50, 69 x 31 = 21-18, 69 x 32 = 21-87, 69 x 33 = 22-55, 69 x 34 = 23-23, 69 x 35 = 23-92, 69 x 36 = 24-60, 69 x 37 = 25-28, 69 x 38 = 25-97, 69 x 39 = 26-65, 69 x 40 = 27-33, 69 x 41 = 28-1, 69 x 42 = 28-70, 69 x 43 = 29-38, 69 x 44 = 30-6, 69 x 45 = 30-75, 69 x 46 = 31-43, 69 x 47 = 32-11, 69 x 48 = 32-80, 69 x 49 = 33-48, 69 x 50 = 34-16, 69 x 51 = 34-85, 69 x 52 = 35-53, 69 x 53 = 36-21, 69 x 54 = 36-90, 69 x 55 = 37-58, 69 x 56 = 38-26, 69 x 57 = 38-95, 69 x 58 = 39-63, 69 x 59 = 40-31, 69 x 60 = 40-100, 69 x 61 = 41-68, 69 x 62 = 42-36, 69 x 63 = 43-4, 69 x 64 = 43-73, 69 x 65 = 44-41, 69 x 66 = 45-9, 69 x 67 = 45-78, 69 x 68 = 46-46, 69 x 69 = 47-14, 69 x 70 = 47-83, 69 x 71 = 48-51, 69 x 72 = 49-19, 69 x 73 = 49-88, 69 x 74 = 50-56, 69 x 75 = 51-24, 69 x 76 = 51-93, 69 x 77 = 52-61, 69 x 78 = 53-29, 69 x 79 = 53-98, 69 x 80 = 54-66, 69 x 81 = 55-34, 69 x 82 = 56-2, 69 x 83 = 56-71, 69 x 84 = 57-39, 69 x 85 = 58-7, 69 x 86 = 58-76, 69 x 87 = 59-44, 69 x 88 = 60-12, 69 x 89 = 60-81, 69 x 90 = 61-49, 69 x 91 = 62-17, 69 x 92 = 62-86, 69 x 93 = 63-54, 69 x 94 = 64-22, 69 x 95 = 64-91, 69 x 96 = 65-59, 69 x 97 = 66-27, 69 x 98 = 66-96, 69 x 99 = 67-64, 69 x 100 = 68-32, 
70 x 1 = 0-70, 70 x 2 = 1-39, 70 x 3 = 2-8, 70 x 4 = 2-78, 70 x 5 = 3-47, 70 x 6 = 4-16, 70 x 7 = 4-86, 70 x 8 = 5-55, 70 x 9 = 6-24, 70 x 10 = 6-94, 70 x 11 = 7-63, 70 x 12 = 8-32, 70 x 13 = 9-1, 70 x 14 = 9-71, 70 x 15 = 10-40, 70 x 16 = 11-9, 70 x 17 = 11-79, 70 x 18 = 12-48, 70 x 19 = 13-17, 70 x 20 = 13-87, 70 x 21 = 14-56, 70 x 22 = 15-25, 70 x 23 = 15-95, 70 x 24 = 16-64, 70 x 25 = 17-33, 70 x 26 = 18-2, 70 x 27 = 18-72, 70 x 28 = 19-41, 70 x 29 = 20-10, 70 x 30 = 20-80, 70 x 31 = 21-49, 70 x 32 = 22-18, 70 x 33 = 22-88, 70 x 34 = 23-57, 70 x 35 = 24-26, 70 x 36 = 24-96, 70 x 37 = 25-65, 70 x 38 = 26-34, 70 x 39 = 27-3, 70 x 40 = 27-73, 70 x 41 = 28-42, 70 x 42 = 29-11, 70 x 43 = 29-81, 70 x 44 = 30-50, 70 x 45 = 31-19, 70 x 46 = 31-89, 70 x 47 = 32-58, 70 x 48 = 33-27, 70 x 49 = 33-97, 70 x 50 = 34-66, 70 x 51 = 35-35, 70 x 52 = 36-4, 70 x 53 = 36-74, 70 x 54 = 37-43, 70 x 55 = 38-12, 70 x 56 = 38-82, 70 x 57 = 39-51, 70 x 58 = 40-20, 70 x 59 = 40-90, 70 x 60 = 41-59, 70 x 61 = 42-28, 70 x 62 = 42-98, 70 x 63 = 43-67, 70 x 64 = 44-36, 70 x 65 = 45-5, 70 x 66 = 45-75, 70 x 67 = 46-44, 70 x 68 = 47-13, 70 x 69 = 47-83, 70 x 70 = 48-52, 70 x 71 = 49-21, 70 x 72 = 49-91, 70 x 73 = 50-60, 70 x 74 = 51-29, 70 x 75 = 51-99, 70 x 76 = 52-68, 70 x 77 = 53-37, 70 x 78 = 54-6, 70 x 79 = 54-76, 70 x 80 = 55-45, 70 x 81 = 56-14, 70 x 82 = 56-84, 70 x 83 = 57-53, 70 x 84 = 58-22, 70 x 85 = 58-92, 70 x 86 = 59-61, 70 x 87 = 60-30, 70 x 88 = 60-100, 70 x 89 = 61-69, 70 x 90 = 62-38, 70 x 91 = 63-7, 70 x 92 = 63-77, 70 x 93 = 64-46, 70 x 94 = 65-15, 70 x 95 = 65-85, 70 x 96 = 66-54, 70 x 97 = 67-23, 70 x 98 = 67-93, 70 x 99 = 68-62, 70 x 100 = 69-31, 
