59 x 1 = 0-59, 59 x 2 = 1-32, 59 x 3 = 2-5, 59 x 4 = 2-64, 59 x 5 = 3-37, 59 x 6 = 4-10, 59 x 7 = 4-69, 59 x 8 = 5-42, 59 x 9 = 6-15, 59 x 10 = 6-74, 59 x 11 = 7-47, 59 x 12 = 8-20, 59 x 13 = 8-79, 59 x 14 = 9-52, 59 x 15 = 10-25, 59 x 16 = 10-84, 59 x 17 = 11-57, 59 x 18 = 12-30, 59 x 19 = 13-3, 59 x 20 = 13-62, 59 x 21 = 14-35, 59 x 22 = 15-8, 59 x 23 = 15-67, 59 x 24 = 16-40, 59 x 25 = 17-13, 59 x 26 = 17-72, 59 x 27 = 18-45, 59 x 28 = 19-18, 59 x 29 = 19-77, 59 x 30 = 20-50, 59 x 31 = 21-23, 59 x 32 = 21-82, 59 x 33 = 22-55, 59 x 34 = 23-28, 59 x 35 = 24-1, 59 x 36 = 24-60, 59 x 37 = 25-33, 59 x 38 = 26-6, 59 x 39 = 26-65, 59 x 40 = 27-38, 59 x 41 = 28-11, 59 x 42 = 28-70, 59 x 43 = 29-43, 59 x 44 = 30-16, 59 x 45 = 30-75, 59 x 46 = 31-48, 59 x 47 = 32-21, 59 x 48 = 32-80, 59 x 49 = 33-53, 59 x 50 = 34-26, 59 x 51 = 34-85, 59 x 52 = 35-58, 59 x 53 = 36-31, 59 x 54 = 37-4, 59 x 55 = 37-63, 59 x 56 = 38-36, 59 x 57 = 39-9, 59 x 58 = 39-68, 59 x 59 = 40-41, 59 x 60 = 41-14, 59 x 61 = 41-73, 59 x 62 = 42-46, 59 x 63 = 43-19, 59 x 64 = 43-78, 59 x 65 = 44-51, 59 x 66 = 45-24, 59 x 67 = 45-83, 59 x 68 = 46-56, 59 x 69 = 47-29, 59 x 70 = 48-2, 59 x 71 = 48-61, 59 x 72 = 49-34, 59 x 73 = 50-7, 59 x 74 = 50-66, 59 x 75 = 51-39, 59 x 76 = 52-12, 59 x 77 = 52-71, 59 x 78 = 53-44, 59 x 79 = 54-17, 59 x 80 = 54-76, 59 x 81 = 55-49, 59 x 82 = 56-22, 59 x 83 = 56-81, 59 x 84 = 57-54, 59 x 85 = 58-27, 
60 x 1 = 0-60, 60 x 2 = 1-34, 60 x 3 = 2-8, 60 x 4 = 2-68, 60 x 5 = 3-42, 60 x 6 = 4-16, 60 x 7 = 4-76, 60 x 8 = 5-50, 60 x 9 = 6-24, 60 x 10 = 6-84, 60 x 11 = 7-58, 60 x 12 = 8-32, 60 x 13 = 9-6, 60 x 14 = 9-66, 60 x 15 = 10-40, 60 x 16 = 11-14, 60 x 17 = 11-74, 60 x 18 = 12-48, 60 x 19 = 13-22, 60 x 20 = 13-82, 60 x 21 = 14-56, 60 x 22 = 15-30, 60 x 23 = 16-4, 60 x 24 = 16-64, 60 x 25 = 17-38, 60 x 26 = 18-12, 60 x 27 = 18-72, 60 x 28 = 19-46, 60 x 29 = 20-20, 60 x 30 = 20-80, 60 x 31 = 21-54, 60 x 32 = 22-28, 60 x 33 = 23-2, 60 x 34 = 23-62, 60 x 35 = 24-36, 60 x 36 = 25-10, 60 x 37 = 25-70, 60 x 38 = 26-44, 60 x 39 = 27-18, 60 x 40 = 27-78, 60 x 41 = 28-52, 60 x 42 = 29-26, 60 x 43 = 30-0, 60 x 44 = 30-60, 60 x 45 = 31-34, 60 x 46 = 32-8, 60 x 47 = 32-68, 60 x 48 = 33-42, 60 x 49 = 34-16, 60 x 50 = 34-76, 60 x 51 = 35-50, 60 x 52 = 36-24, 60 x 53 = 36-84, 60 x 54 = 37-58, 60 x 55 = 38-32, 60 x 56 = 39-6, 60 x 57 = 39-66, 60 x 58 = 40-40, 60 x 59 = 41-14, 60 x 60 = 41-74, 60 x 61 = 42-48, 60 x 62 = 43-22, 60 x 63 = 43-82, 60 x 64 = 44-56, 60 x 65 = 45-30, 60 x 66 = 46-4, 60 x 67 = 46-64, 60 x 68 = 47-38, 60 x 69 = 48-12, 60 x 70 = 48-72, 60 x 71 = 49-46, 60 x 72 = 50-20, 60 x 73 = 50-80, 60 x 74 = 51-54, 60 x 75 = 52-28, 60 x 76 = 53-2, 60 x 77 = 53-62, 60 x 78 = 54-36, 60 x 79 = 55-10, 60 x 80 = 55-70, 60 x 81 = 56-44, 60 x 82 = 57-18, 60 x 83 = 57-78, 60 x 84 = 58-52, 60 x 85 = 59-26, 
61 x 1 = 0-61, 61 x 2 = 1-36, 61 x 3 = 2-11, 61 x 4 = 2-72, 61 x 5 = 3-47, 61 x 6 = 4-22, 61 x 7 = 4-83, 61 x 8 = 5-58, 61 x 9 = 6-33, 61 x 10 = 7-8, 61 x 11 = 7-69, 61 x 12 = 8-44, 61 x 13 = 9-19, 61 x 14 = 9-80, 61 x 15 = 10-55, 61 x 16 = 11-30, 61 x 17 = 12-5, 61 x 18 = 12-66, 61 x 19 = 13-41, 61 x 20 = 14-16, 61 x 21 = 14-77, 61 x 22 = 15-52, 61 x 23 = 16-27, 61 x 24 = 17-2, 61 x 25 = 17-63, 61 x 26 = 18-38, 61 x 27 = 19-13, 61 x 28 = 19-74, 61 x 29 = 20-49, 61 x 30 = 21-24, 61 x 31 = 21-85, 61 x 32 = 22-60, 61 x 33 = 23-35, 61 x 34 = 24-10, 61 x 35 = 24-71, 61 x 36 = 25-46, 61 x 37 = 26-21, 61 x 38 = 26-82, 61 x 39 = 27-57, 61 x 40 = 28-32, 61 x 41 = 29-7, 61 x 42 = 29-68, 61 x 43 = 30-43, 61 x 44 = 31-18, 61 x 45 = 31-79, 61 x 46 = 32-54, 61 x 47 = 33-29, 61 x 48 = 34-4, 61 x 49 = 34-65, 61 x 50 = 35-40, 61 x 51 = 36-15, 61 x 52 = 36-76, 61 x 53 = 37-51, 61 x 54 = 38-26, 61 x 55 = 39-1, 61 x 56 = 39-62, 61 x 57 = 40-37, 61 x 58 = 41-12, 61 x 59 = 41-73, 61 x 60 = 42-48, 61 x 61 = 43-23, 61 x 62 = 43-84, 61 x 63 = 44-59, 61 x 64 = 45-34, 61 x 65 = 46-9, 61 x 66 = 46-70, 61 x 67 = 47-45, 61 x 68 = 48-20, 61 x 69 = 48-81, 61 x 70 = 49-56, 61 x 71 = 50-31, 61 x 72 = 51-6, 61 x 73 = 51-67, 61 x 74 = 52-42, 61 x 75 = 53-17, 61 x 76 = 53-78, 61 x 77 = 54-53, 61 x 78 = 55-28, 61 x 79 = 56-3, 61 x 80 = 56-64, 61 x 81 = 57-39, 61 x 82 = 58-14, 61 x 83 = 58-75, 61 x 84 = 59-50, 61 x 85 = 60-25, 
62 x 1 = 0-62, 62 x 2 = 1-38, 62 x 3 = 2-14, 62 x 4 = 2-76, 62 x 5 = 3-52, 62 x 6 = 4-28, 62 x 7 = 5-4, 62 x 8 = 5-66, 62 x 9 = 6-42, 62 x 10 = 7-18, 62 x 11 = 7-80, 62 x 12 = 8-56, 62 x 13 = 9-32, 62 x 14 = 10-8, 62 x 15 = 10-70, 62 x 16 = 11-46, 62 x 17 = 12-22, 62 x 18 = 12-84, 62 x 19 = 13-60, 62 x 20 = 14-36, 62 x 21 = 15-12, 62 x 22 = 15-74, 62 x 23 = 16-50, 62 x 24 = 17-26, 62 x 25 = 18-2, 62 x 26 = 18-64, 62 x 27 = 19-40, 62 x 28 = 20-16, 62 x 29 = 20-78, 62 x 30 = 21-54, 62 x 31 = 22-30, 62 x 32 = 23-6, 62 x 33 = 23-68, 62 x 34 = 24-44, 62 x 35 = 25-20, 62 x 36 = 25-82, 62 x 37 = 26-58, 62 x 38 = 27-34, 62 x 39 = 28-10, 62 x 40 = 28-72, 62 x 41 = 29-48, 62 x 42 = 30-24, 62 x 43 = 31-0, 62 x 44 = 31-62, 62 x 45 = 32-38, 62 x 46 = 33-14, 62 x 47 = 33-76, 62 x 48 = 34-52, 62 x 49 = 35-28, 62 x 50 = 36-4, 62 x 51 = 36-66, 62 x 52 = 37-42, 62 x 53 = 38-18, 62 x 54 = 38-80, 62 x 55 = 39-56, 62 x 56 = 40-32, 62 x 57 = 41-8, 62 x 58 = 41-70, 62 x 59 = 42-46, 62 x 60 = 43-22, 62 x 61 = 43-84, 62 x 62 = 44-60, 62 x 63 = 45-36, 62 x 64 = 46-12, 62 x 65 = 46-74, 62 x 66 = 47-50, 62 x 67 = 48-26, 62 x 68 = 49-2, 62 x 69 = 49-64, 62 x 70 = 50-40, 62 x 71 = 51-16, 62 x 72 = 51-78, 62 x 73 = 52-54, 62 x 74 = 53-30, 62 x 75 = 54-6, 62 x 76 = 54-68, 62 x 77 = 55-44, 62 x 78 = 56-20, 62 x 79 = 56-82, 62 x 80 = 57-58, 62 x 81 = 58-34, 62 x 82 = 59-10, 62 x 83 = 59-72, 62 x 84 = 60-48, 62 x 85 = 61-24, 
63 x 1 = 0-63, 63 x 2 = 1-40, 63 x 3 = 2-17, 63 x 4 = 2-80, 63 x 5 = 3-57, 63 x 6 = 4-34, 63 x 7 = 5-11, 63 x 8 = 5-74, 63 x 9 = 6-51, 63 x 10 = 7-28, 63 x 11 = 8-5, 63 x 12 = 8-68, 63 x 13 = 9-45, 63 x 14 = 10-22, 63 x 15 = 10-85, 63 x 16 = 11-62, 63 x 17 = 12-39, 63 x 18 = 13-16, 63 x 19 = 13-79, 63 x 20 = 14-56, 63 x 21 = 15-33, 63 x 22 = 16-10, 63 x 23 = 16-73, 63 x 24 = 17-50, 63 x 25 = 18-27, 63 x 26 = 19-4, 63 x 27 = 19-67, 63 x 28 = 20-44, 63 x 29 = 21-21, 63 x 30 = 21-84, 63 x 31 = 22-61, 63 x 32 = 23-38, 63 x 33 = 24-15, 63 x 34 = 24-78, 63 x 35 = 25-55, 63 x 36 = 26-32, 63 x 37 = 27-9, 63 x 38 = 27-72, 63 x 39 = 28-49, 63 x 40 = 29-26, 63 x 41 = 30-3, 63 x 42 = 30-66, 63 x 43 = 31-43, 63 x 44 = 32-20, 63 x 45 = 32-83, 63 x 46 = 33-60, 63 x 47 = 34-37, 63 x 48 = 35-14, 63 x 49 = 35-77, 63 x 50 = 36-54, 63 x 51 = 37-31, 63 x 52 = 38-8, 63 x 53 = 38-71, 63 x 54 = 39-48, 63 x 55 = 40-25, 63 x 56 = 41-2, 63 x 57 = 41-65, 63 x 58 = 42-42, 63 x 59 = 43-19, 63 x 60 = 43-82, 63 x 61 = 44-59, 63 x 62 = 45-36, 63 x 63 = 46-13, 63 x 64 = 46-76, 63 x 65 = 47-53, 63 x 66 = 48-30, 63 x 67 = 49-7, 63 x 68 = 49-70, 63 x 69 = 50-47, 63 x 70 = 51-24, 63 x 71 = 52-1, 63 x 72 = 52-64, 63 x 73 = 53-41, 63 x 74 = 54-18, 63 x 75 = 54-81, 63 x 76 = 55-58, 63 x 77 = 56-35, 63 x 78 = 57-12, 63 x 79 = 57-75, 63 x 80 = 58-52, 63 x 81 = 59-29, 63 x 82 = 60-6, 63 x 83 = 60-69, 63 x 84 = 61-46, 63 x 85 = 62-23, 
64 x 1 = 0-64, 64 x 2 = 1-42, 64 x 3 = 2-20, 64 x 4 = 2-84, 64 x 5 = 3-62, 64 x 6 = 4-40, 64 x 7 = 5-18, 64 x 8 = 5-82, 64 x 9 = 6-60, 64 x 10 = 7-38, 64 x 11 = 8-16, 64 x 12 = 8-80, 64 x 13 = 9-58, 64 x 14 = 10-36, 64 x 15 = 11-14, 64 x 16 = 11-78, 64 x 17 = 12-56, 64 x 18 = 13-34, 64 x 19 = 14-12, 64 x 20 = 14-76, 64 x 21 = 15-54, 64 x 22 = 16-32, 64 x 23 = 17-10, 64 x 24 = 17-74, 64 x 25 = 18-52, 64 x 26 = 19-30, 64 x 27 = 20-8, 64 x 28 = 20-72, 64 x 29 = 21-50, 64 x 30 = 22-28, 64 x 31 = 23-6, 64 x 32 = 23-70, 64 x 33 = 24-48, 64 x 34 = 25-26, 64 x 35 = 26-4, 64 x 36 = 26-68, 64 x 37 = 27-46, 64 x 38 = 28-24, 64 x 39 = 29-2, 64 x 40 = 29-66, 64 x 41 = 30-44, 64 x 42 = 31-22, 64 x 43 = 32-0, 64 x 44 = 32-64, 64 x 45 = 33-42, 64 x 46 = 34-20, 64 x 47 = 34-84, 64 x 48 = 35-62, 64 x 49 = 36-40, 64 x 50 = 37-18, 64 x 51 = 37-82, 64 x 52 = 38-60, 64 x 53 = 39-38, 64 x 54 = 40-16, 64 x 55 = 40-80, 64 x 56 = 41-58, 64 x 57 = 42-36, 64 x 58 = 43-14, 64 x 59 = 43-78, 64 x 60 = 44-56, 64 x 61 = 45-34, 64 x 62 = 46-12, 64 x 63 = 46-76, 64 x 64 = 47-54, 64 x 65 = 48-32, 64 x 66 = 49-10, 64 x 67 = 49-74, 64 x 68 = 50-52, 64 x 69 = 51-30, 64 x 70 = 52-8, 64 x 71 = 52-72, 64 x 72 = 53-50, 64 x 73 = 54-28, 64 x 74 = 55-6, 64 x 75 = 55-70, 64 x 76 = 56-48, 64 x 77 = 57-26, 64 x 78 = 58-4, 64 x 79 = 58-68, 64 x 80 = 59-46, 64 x 81 = 60-24, 64 x 82 = 61-2, 64 x 83 = 61-66, 64 x 84 = 62-44, 64 x 85 = 63-22, 
65 x 1 = 0-65, 65 x 2 = 1-44, 65 x 3 = 2-23, 65 x 4 = 3-2, 65 x 5 = 3-67, 65 x 6 = 4-46, 65 x 7 = 5-25, 65 x 8 = 6-4, 65 x 9 = 6-69, 65 x 10 = 7-48, 65 x 11 = 8-27, 65 x 12 = 9-6, 65 x 13 = 9-71, 65 x 14 = 10-50, 65 x 15 = 11-29, 65 x 16 = 12-8, 65 x 17 = 12-73, 65 x 18 = 13-52, 65 x 19 = 14-31, 65 x 20 = 15-10, 65 x 21 = 15-75, 65 x 22 = 16-54, 65 x 23 = 17-33, 65 x 24 = 18-12, 65 x 25 = 18-77, 65 x 26 = 19-56, 65 x 27 = 20-35, 65 x 28 = 21-14, 65 x 29 = 21-79, 65 x 30 = 22-58, 65 x 31 = 23-37, 65 x 32 = 24-16, 65 x 33 = 24-81, 65 x 34 = 25-60, 65 x 35 = 26-39, 65 x 36 = 27-18, 65 x 37 = 27-83, 65 x 38 = 28-62, 65 x 39 = 29-41, 65 x 40 = 30-20, 65 x 41 = 30-85, 65 x 42 = 31-64, 65 x 43 = 32-43, 65 x 44 = 33-22, 65 x 45 = 34-1, 65 x 46 = 34-66, 65 x 47 = 35-45, 65 x 48 = 36-24, 65 x 49 = 37-3, 65 x 50 = 37-68, 65 x 51 = 38-47, 65 x 52 = 39-26, 65 x 53 = 40-5, 65 x 54 = 40-70, 65 x 55 = 41-49, 65 x 56 = 42-28, 65 x 57 = 43-7, 65 x 58 = 43-72, 65 x 59 = 44-51, 65 x 60 = 45-30, 65 x 61 = 46-9, 65 x 62 = 46-74, 65 x 63 = 47-53, 65 x 64 = 48-32, 65 x 65 = 49-11, 65 x 66 = 49-76, 65 x 67 = 50-55, 65 x 68 = 51-34, 65 x 69 = 52-13, 65 x 70 = 52-78, 65 x 71 = 53-57, 65 x 72 = 54-36, 65 x 73 = 55-15, 65 x 74 = 55-80, 65 x 75 = 56-59, 65 x 76 = 57-38, 65 x 77 = 58-17, 65 x 78 = 58-82, 65 x 79 = 59-61, 65 x 80 = 60-40, 65 x 81 = 61-19, 65 x 82 = 61-84, 65 x 83 = 62-63, 65 x 84 = 63-42, 65 x 85 = 64-21, 
66 x 1 = 0-66, 66 x 2 = 1-46, 66 x 3 = 2-26, 66 x 4 = 3-6, 66 x 5 = 3-72, 66 x 6 = 4-52, 66 x 7 = 5-32, 66 x 8 = 6-12, 66 x 9 = 6-78, 66 x 10 = 7-58, 66 x 11 = 8-38, 66 x 12 = 9-18, 66 x 13 = 9-84, 66 x 14 = 10-64, 66 x 15 = 11-44, 66 x 16 = 12-24, 66 x 17 = 13-4, 66 x 18 = 13-70, 66 x 19 = 14-50, 66 x 20 = 15-30, 66 x 21 = 16-10, 66 x 22 = 16-76, 66 x 23 = 17-56, 66 x 24 = 18-36, 66 x 25 = 19-16, 66 x 26 = 19-82, 66 x 27 = 20-62, 66 x 28 = 21-42, 66 x 29 = 22-22, 66 x 30 = 23-2, 66 x 31 = 23-68, 66 x 32 = 24-48, 66 x 33 = 25-28, 66 x 34 = 26-8, 66 x 35 = 26-74, 66 x 36 = 27-54, 66 x 37 = 28-34, 66 x 38 = 29-14, 66 x 39 = 29-80, 66 x 40 = 30-60, 66 x 41 = 31-40, 66 x 42 = 32-20, 66 x 43 = 33-0, 66 x 44 = 33-66, 66 x 45 = 34-46, 66 x 46 = 35-26, 66 x 47 = 36-6, 66 x 48 = 36-72, 66 x 49 = 37-52, 66 x 50 = 38-32, 66 x 51 = 39-12, 66 x 52 = 39-78, 66 x 53 = 40-58, 66 x 54 = 41-38, 66 x 55 = 42-18, 66 x 56 = 42-84, 66 x 57 = 43-64, 66 x 58 = 44-44, 66 x 59 = 45-24, 66 x 60 = 46-4, 66 x 61 = 46-70, 66 x 62 = 47-50, 66 x 63 = 48-30, 66 x 64 = 49-10, 66 x 65 = 49-76, 66 x 66 = 50-56, 66 x 67 = 51-36, 66 x 68 = 52-16, 66 x 69 = 52-82, 66 x 70 = 53-62, 66 x 71 = 54-42, 66 x 72 = 55-22, 66 x 73 = 56-2, 66 x 74 = 56-68, 66 x 75 = 57-48, 66 x 76 = 58-28, 66 x 77 = 59-8, 66 x 78 = 59-74, 66 x 79 = 60-54, 66 x 80 = 61-34, 66 x 81 = 62-14, 66 x 82 = 62-80, 66 x 83 = 63-60, 66 x 84 = 64-40, 66 x 85 = 65-20, 
67 x 1 = 0-67, 67 x 2 = 1-48, 67 x 3 = 2-29, 67 x 4 = 3-10, 67 x 5 = 3-77, 67 x 6 = 4-58, 67 x 7 = 5-39, 67 x 8 = 6-20, 67 x 9 = 7-1, 67 x 10 = 7-68, 67 x 11 = 8-49, 67 x 12 = 9-30, 67 x 13 = 10-11, 67 x 14 = 10-78, 67 x 15 = 11-59, 67 x 16 = 12-40, 67 x 17 = 13-21, 67 x 18 = 14-2, 67 x 19 = 14-69, 67 x 20 = 15-50, 67 x 21 = 16-31, 67 x 22 = 17-12, 67 x 23 = 17-79, 67 x 24 = 18-60, 67 x 25 = 19-41, 67 x 26 = 20-22, 67 x 27 = 21-3, 67 x 28 = 21-70, 67 x 29 = 22-51, 67 x 30 = 23-32, 67 x 31 = 24-13, 67 x 32 = 24-80, 67 x 33 = 25-61, 67 x 34 = 26-42, 67 x 35 = 27-23, 67 x 36 = 28-4, 67 x 37 = 28-71, 67 x 38 = 29-52, 67 x 39 = 30-33, 67 x 40 = 31-14, 67 x 41 = 31-81, 67 x 42 = 32-62, 67 x 43 = 33-43, 67 x 44 = 34-24, 67 x 45 = 35-5, 67 x 46 = 35-72, 67 x 47 = 36-53, 67 x 48 = 37-34, 67 x 49 = 38-15, 67 x 50 = 38-82, 67 x 51 = 39-63, 67 x 52 = 40-44, 67 x 53 = 41-25, 67 x 54 = 42-6, 67 x 55 = 42-73, 67 x 56 = 43-54, 67 x 57 = 44-35, 67 x 58 = 45-16, 67 x 59 = 45-83, 67 x 60 = 46-64, 67 x 61 = 47-45, 67 x 62 = 48-26, 67 x 63 = 49-7, 67 x 64 = 49-74, 67 x 65 = 50-55, 67 x 66 = 51-36, 67 x 67 = 52-17, 67 x 68 = 52-84, 67 x 69 = 53-65, 67 x 70 = 54-46, 67 x 71 = 55-27, 67 x 72 = 56-8, 67 x 73 = 56-75, 67 x 74 = 57-56, 67 x 75 = 58-37, 67 x 76 = 59-18, 67 x 77 = 59-85, 67 x 78 = 60-66, 67 x 79 = 61-47, 67 x 80 = 62-28, 67 x 81 = 63-9, 67 x 82 = 63-76, 67 x 83 = 64-57, 67 x 84 = 65-38, 67 x 85 = 66-19, 
68 x 1 = 0-68, 68 x 2 = 1-50, 68 x 3 = 2-32, 68 x 4 = 3-14, 68 x 5 = 3-82, 68 x 6 = 4-64, 68 x 7 = 5-46, 68 x 8 = 6-28, 68 x 9 = 7-10, 68 x 10 = 7-78, 68 x 11 = 8-60, 68 x 12 = 9-42, 68 x 13 = 10-24, 68 x 14 = 11-6, 68 x 15 = 11-74, 68 x 16 = 12-56, 68 x 17 = 13-38, 68 x 18 = 14-20, 68 x 19 = 15-2, 68 x 20 = 15-70, 68 x 21 = 16-52, 68 x 22 = 17-34, 68 x 23 = 18-16, 68 x 24 = 18-84, 68 x 25 = 19-66, 68 x 26 = 20-48, 68 x 27 = 21-30, 68 x 28 = 22-12, 68 x 29 = 22-80, 68 x 30 = 23-62, 68 x 31 = 24-44, 68 x 32 = 25-26, 68 x 33 = 26-8, 68 x 34 = 26-76, 68 x 35 = 27-58, 68 x 36 = 28-40, 68 x 37 = 29-22, 68 x 38 = 30-4, 68 x 39 = 30-72, 68 x 40 = 31-54, 68 x 41 = 32-36, 68 x 42 = 33-18, 68 x 43 = 34-0, 68 x 44 = 34-68, 68 x 45 = 35-50, 68 x 46 = 36-32, 68 x 47 = 37-14, 68 x 48 = 37-82, 68 x 49 = 38-64, 68 x 50 = 39-46, 68 x 51 = 40-28, 68 x 52 = 41-10, 68 x 53 = 41-78, 68 x 54 = 42-60, 68 x 55 = 43-42, 68 x 56 = 44-24, 68 x 57 = 45-6, 68 x 58 = 45-74, 68 x 59 = 46-56, 68 x 60 = 47-38, 68 x 61 = 48-20, 68 x 62 = 49-2, 68 x 63 = 49-70, 68 x 64 = 50-52, 68 x 65 = 51-34, 68 x 66 = 52-16, 68 x 67 = 52-84, 68 x 68 = 53-66, 68 x 69 = 54-48, 68 x 70 = 55-30, 68 x 71 = 56-12, 68 x 72 = 56-80, 68 x 73 = 57-62, 68 x 74 = 58-44, 68 x 75 = 59-26, 68 x 76 = 60-8, 68 x 77 = 60-76, 68 x 78 = 61-58, 68 x 79 = 62-40, 68 x 80 = 63-22, 68 x 81 = 64-4, 68 x 82 = 64-72, 68 x 83 = 65-54, 68 x 84 = 66-36, 68 x 85 = 67-18, 
69 x 1 = 0-69, 69 x 2 = 1-52, 69 x 3 = 2-35, 69 x 4 = 3-18, 69 x 5 = 4-1, 69 x 6 = 4-70, 69 x 7 = 5-53, 69 x 8 = 6-36, 69 x 9 = 7-19, 69 x 10 = 8-2, 69 x 11 = 8-71, 69 x 12 = 9-54, 69 x 13 = 10-37, 69 x 14 = 11-20, 69 x 15 = 12-3, 69 x 16 = 12-72, 69 x 17 = 13-55, 69 x 18 = 14-38, 69 x 19 = 15-21, 69 x 20 = 16-4, 69 x 21 = 16-73, 69 x 22 = 17-56, 69 x 23 = 18-39, 69 x 24 = 19-22, 69 x 25 = 20-5, 69 x 26 = 20-74, 69 x 27 = 21-57, 69 x 28 = 22-40, 69 x 29 = 23-23, 69 x 30 = 24-6, 69 x 31 = 24-75, 69 x 32 = 25-58, 69 x 33 = 26-41, 69 x 34 = 27-24, 69 x 35 = 28-7, 69 x 36 = 28-76, 69 x 37 = 29-59, 69 x 38 = 30-42, 69 x 39 = 31-25, 69 x 40 = 32-8, 69 x 41 = 32-77, 69 x 42 = 33-60, 69 x 43 = 34-43, 69 x 44 = 35-26, 69 x 45 = 36-9, 69 x 46 = 36-78, 69 x 47 = 37-61, 69 x 48 = 38-44, 69 x 49 = 39-27, 69 x 50 = 40-10, 69 x 51 = 40-79, 69 x 52 = 41-62, 69 x 53 = 42-45, 69 x 54 = 43-28, 69 x 55 = 44-11, 69 x 56 = 44-80, 69 x 57 = 45-63, 69 x 58 = 46-46, 69 x 59 = 47-29, 69 x 60 = 48-12, 69 x 61 = 48-81, 69 x 62 = 49-64, 69 x 63 = 50-47, 69 x 64 = 51-30, 69 x 65 = 52-13, 69 x 66 = 52-82, 69 x 67 = 53-65, 69 x 68 = 54-48, 69 x 69 = 55-31, 69 x 70 = 56-14, 69 x 71 = 56-83, 69 x 72 = 57-66, 69 x 73 = 58-49, 69 x 74 = 59-32, 69 x 75 = 60-15, 69 x 76 = 60-84, 69 x 77 = 61-67, 69 x 78 = 62-50, 69 x 79 = 63-33, 69 x 80 = 64-16, 69 x 81 = 64-85, 69 x 82 = 65-68, 69 x 83 = 66-51, 69 x 84 = 67-34, 69 x 85 = 68-17, 
70 x 1 = 0-70, 70 x 2 = 1-54, 70 x 3 = 2-38, 70 x 4 = 3-22, 70 x 5 = 4-6, 70 x 6 = 4-76, 70 x 7 = 5-60, 70 x 8 = 6-44, 70 x 9 = 7-28, 70 x 10 = 8-12, 70 x 11 = 8-82, 70 x 12 = 9-66, 70 x 13 = 10-50, 70 x 14 = 11-34, 70 x 15 = 12-18, 70 x 16 = 13-2, 70 x 17 = 13-72, 70 x 18 = 14-56, 70 x 19 = 15-40, 70 x 20 = 16-24, 70 x 21 = 17-8, 70 x 22 = 17-78, 70 x 23 = 18-62, 70 x 24 = 19-46, 70 x 25 = 20-30, 70 x 26 = 21-14, 70 x 27 = 21-84, 70 x 28 = 22-68, 70 x 29 = 23-52, 70 x 30 = 24-36, 70 x 31 = 25-20, 70 x 32 = 26-4, 70 x 33 = 26-74, 70 x 34 = 27-58, 70 x 35 = 28-42, 70 x 36 = 29-26, 70 x 37 = 30-10, 70 x 38 = 30-80, 70 x 39 = 31-64, 70 x 40 = 32-48, 70 x 41 = 33-32, 70 x 42 = 34-16, 70 x 43 = 35-0, 70 x 44 = 35-70, 70 x 45 = 36-54, 70 x 46 = 37-38, 70 x 47 = 38-22, 70 x 48 = 39-6, 70 x 49 = 39-76, 70 x 50 = 40-60, 70 x 51 = 41-44, 70 x 52 = 42-28, 70 x 53 = 43-12, 70 x 54 = 43-82, 70 x 55 = 44-66, 70 x 56 = 45-50, 70 x 57 = 46-34, 70 x 58 = 47-18, 70 x 59 = 48-2, 70 x 60 = 48-72, 70 x 61 = 49-56, 70 x 62 = 50-40, 70 x 63 = 51-24, 70 x 64 = 52-8, 70 x 65 = 52-78, 70 x 66 = 53-62, 70 x 67 = 54-46, 70 x 68 = 55-30, 70 x 69 = 56-14, 70 x 70 = 56-84, 70 x 71 = 57-68, 70 x 72 = 58-52, 70 x 73 = 59-36, 70 x 74 = 60-20, 70 x 75 = 61-4, 70 x 76 = 61-74, 70 x 77 = 62-58, 70 x 78 = 63-42, 70 x 79 = 64-26, 70 x 80 = 65-10, 70 x 81 = 65-80, 70 x 82 = 66-64, 70 x 83 = 67-48, 70 x 84 = 68-32, 70 x 85 = 69-16, 
