41 x 1 = 0-41, 41 x 2 = 0-82, 41 x 3 = 1-24, 41 x 4 = 1-65, 41 x 5 = 2-7, 41 x 6 = 2-48, 41 x 7 = 2-89, 41 x 8 = 3-31, 41 x 9 = 3-72, 41 x 10 = 4-14, 41 x 11 = 4-55, 41 x 12 = 4-96, 41 x 13 = 5-38, 41 x 14 = 5-79, 41 x 15 = 6-21, 41 x 16 = 6-62, 41 x 17 = 7-4, 41 x 18 = 7-45, 41 x 19 = 7-86, 41 x 20 = 8-28, 41 x 21 = 8-69, 41 x 22 = 9-11, 41 x 23 = 9-52, 41 x 24 = 9-93, 41 x 25 = 10-35, 41 x 26 = 10-76, 41 x 27 = 11-18, 41 x 28 = 11-59, 41 x 29 = 12-1, 41 x 30 = 12-42, 41 x 31 = 12-83, 41 x 32 = 13-25, 41 x 33 = 13-66, 41 x 34 = 14-8, 41 x 35 = 14-49, 41 x 36 = 14-90, 41 x 37 = 15-32, 41 x 38 = 15-73, 41 x 39 = 16-15, 41 x 40 = 16-56, 41 x 41 = 16-97, 41 x 42 = 17-39, 41 x 43 = 17-80, 41 x 44 = 18-22, 41 x 45 = 18-63, 41 x 46 = 19-5, 41 x 47 = 19-46, 41 x 48 = 19-87, 41 x 49 = 20-29, 41 x 50 = 20-70, 41 x 51 = 21-12, 41 x 52 = 21-53, 41 x 53 = 21-94, 41 x 54 = 22-36, 41 x 55 = 22-77, 41 x 56 = 23-19, 41 x 57 = 23-60, 41 x 58 = 24-2, 41 x 59 = 24-43, 41 x 60 = 24-84, 41 x 61 = 25-26, 41 x 62 = 25-67, 41 x 63 = 26-9, 41 x 64 = 26-50, 41 x 65 = 26-91, 41 x 66 = 27-33, 41 x 67 = 27-74, 41 x 68 = 28-16, 41 x 69 = 28-57, 41 x 70 = 28-98, 41 x 71 = 29-40, 41 x 72 = 29-81, 41 x 73 = 30-23, 41 x 74 = 30-64, 41 x 75 = 31-6, 41 x 76 = 31-47, 41 x 77 = 31-88, 41 x 78 = 32-30, 41 x 79 = 32-71, 41 x 80 = 33-13, 41 x 81 = 33-54, 41 x 82 = 33-95, 41 x 83 = 34-37, 41 x 84 = 34-78, 41 x 85 = 35-20, 41 x 86 = 35-61, 41 x 87 = 36-3, 41 x 88 = 36-44, 41 x 89 = 36-85, 41 x 90 = 37-27, 41 x 91 = 37-68, 41 x 92 = 38-10, 41 x 93 = 38-51, 41 x 94 = 38-92, 41 x 95 = 39-34, 41 x 96 = 39-75, 41 x 97 = 40-17, 41 x 98 = 40-58, 
42 x 1 = 0-42, 42 x 2 = 0-84, 42 x 3 = 1-27, 42 x 4 = 1-69, 42 x 5 = 2-12, 42 x 6 = 2-54, 42 x 7 = 2-96, 42 x 8 = 3-39, 42 x 9 = 3-81, 42 x 10 = 4-24, 42 x 11 = 4-66, 42 x 12 = 5-9, 42 x 13 = 5-51, 42 x 14 = 5-93, 42 x 15 = 6-36, 42 x 16 = 6-78, 42 x 17 = 7-21, 42 x 18 = 7-63, 42 x 19 = 8-6, 42 x 20 = 8-48, 42 x 21 = 8-90, 42 x 22 = 9-33, 42 x 23 = 9-75, 42 x 24 = 10-18, 42 x 25 = 10-60, 42 x 26 = 11-3, 42 x 27 = 11-45, 42 x 28 = 11-87, 42 x 29 = 12-30, 42 x 30 = 12-72, 42 x 31 = 13-15, 42 x 32 = 13-57, 42 x 33 = 14-0, 42 x 34 = 14-42, 42 x 35 = 14-84, 42 x 36 = 15-27, 42 x 37 = 15-69, 42 x 38 = 16-12, 42 x 39 = 16-54, 42 x 40 = 16-96, 42 x 41 = 17-39, 42 x 42 = 17-81, 42 x 43 = 18-24, 42 x 44 = 18-66, 42 x 45 = 19-9, 42 x 46 = 19-51, 42 x 47 = 19-93, 42 x 48 = 20-36, 42 x 49 = 20-78, 42 x 50 = 21-21, 42 x 51 = 21-63, 42 x 52 = 22-6, 42 x 53 = 22-48, 42 x 54 = 22-90, 42 x 55 = 23-33, 42 x 56 = 23-75, 42 x 57 = 24-18, 42 x 58 = 24-60, 42 x 59 = 25-3, 42 x 60 = 25-45, 42 x 61 = 25-87, 42 x 62 = 26-30, 42 x 63 = 26-72, 42 x 64 = 27-15, 42 x 65 = 27-57, 42 x 66 = 28-0, 42 x 67 = 28-42, 42 x 68 = 28-84, 42 x 69 = 29-27, 42 x 70 = 29-69, 42 x 71 = 30-12, 42 x 72 = 30-54, 42 x 73 = 30-96, 42 x 74 = 31-39, 42 x 75 = 31-81, 42 x 76 = 32-24, 42 x 77 = 32-66, 42 x 78 = 33-9, 42 x 79 = 33-51, 42 x 80 = 33-93, 42 x 81 = 34-36, 42 x 82 = 34-78, 42 x 83 = 35-21, 42 x 84 = 35-63, 42 x 85 = 36-6, 42 x 86 = 36-48, 42 x 87 = 36-90, 42 x 88 = 37-33, 42 x 89 = 37-75, 42 x 90 = 38-18, 42 x 91 = 38-60, 42 x 92 = 39-3, 42 x 93 = 39-45, 42 x 94 = 39-87, 42 x 95 = 40-30, 42 x 96 = 40-72, 42 x 97 = 41-15, 42 x 98 = 41-57, 
43 x 1 = 0-43, 43 x 2 = 0-86, 43 x 3 = 1-30, 43 x 4 = 1-73, 43 x 5 = 2-17, 43 x 6 = 2-60, 43 x 7 = 3-4, 43 x 8 = 3-47, 43 x 9 = 3-90, 43 x 10 = 4-34, 43 x 11 = 4-77, 43 x 12 = 5-21, 43 x 13 = 5-64, 43 x 14 = 6-8, 43 x 15 = 6-51, 43 x 16 = 6-94, 43 x 17 = 7-38, 43 x 18 = 7-81, 43 x 19 = 8-25, 43 x 20 = 8-68, 43 x 21 = 9-12, 43 x 22 = 9-55, 43 x 23 = 9-98, 43 x 24 = 10-42, 43 x 25 = 10-85, 43 x 26 = 11-29, 43 x 27 = 11-72, 43 x 28 = 12-16, 43 x 29 = 12-59, 43 x 30 = 13-3, 43 x 31 = 13-46, 43 x 32 = 13-89, 43 x 33 = 14-33, 43 x 34 = 14-76, 43 x 35 = 15-20, 43 x 36 = 15-63, 43 x 37 = 16-7, 43 x 38 = 16-50, 43 x 39 = 16-93, 43 x 40 = 17-37, 43 x 41 = 17-80, 43 x 42 = 18-24, 43 x 43 = 18-67, 43 x 44 = 19-11, 43 x 45 = 19-54, 43 x 46 = 19-97, 43 x 47 = 20-41, 43 x 48 = 20-84, 43 x 49 = 21-28, 43 x 50 = 21-71, 43 x 51 = 22-15, 43 x 52 = 22-58, 43 x 53 = 23-2, 43 x 54 = 23-45, 43 x 55 = 23-88, 43 x 56 = 24-32, 43 x 57 = 24-75, 43 x 58 = 25-19, 43 x 59 = 25-62, 43 x 60 = 26-6, 43 x 61 = 26-49, 43 x 62 = 26-92, 43 x 63 = 27-36, 43 x 64 = 27-79, 43 x 65 = 28-23, 43 x 66 = 28-66, 43 x 67 = 29-10, 43 x 68 = 29-53, 43 x 69 = 29-96, 43 x 70 = 30-40, 43 x 71 = 30-83, 43 x 72 = 31-27, 43 x 73 = 31-70, 43 x 74 = 32-14, 43 x 75 = 32-57, 43 x 76 = 33-1, 43 x 77 = 33-44, 43 x 78 = 33-87, 43 x 79 = 34-31, 43 x 80 = 34-74, 43 x 81 = 35-18, 43 x 82 = 35-61, 43 x 83 = 36-5, 43 x 84 = 36-48, 43 x 85 = 36-91, 43 x 86 = 37-35, 43 x 87 = 37-78, 43 x 88 = 38-22, 43 x 89 = 38-65, 43 x 90 = 39-9, 43 x 91 = 39-52, 43 x 92 = 39-95, 43 x 93 = 40-39, 43 x 94 = 40-82, 43 x 95 = 41-26, 43 x 96 = 41-69, 43 x 97 = 42-13, 43 x 98 = 42-56, 
44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-33, 44 x 4 = 1-77, 44 x 5 = 2-22, 44 x 6 = 2-66, 44 x 7 = 3-11, 44 x 8 = 3-55, 44 x 9 = 4-0, 44 x 10 = 4-44, 44 x 11 = 4-88, 44 x 12 = 5-33, 44 x 13 = 5-77, 44 x 14 = 6-22, 44 x 15 = 6-66, 44 x 16 = 7-11, 44 x 17 = 7-55, 44 x 18 = 8-0, 44 x 19 = 8-44, 44 x 20 = 8-88, 44 x 21 = 9-33, 44 x 22 = 9-77, 44 x 23 = 10-22, 44 x 24 = 10-66, 44 x 25 = 11-11, 44 x 26 = 11-55, 44 x 27 = 12-0, 44 x 28 = 12-44, 44 x 29 = 12-88, 44 x 30 = 13-33, 44 x 31 = 13-77, 44 x 32 = 14-22, 44 x 33 = 14-66, 44 x 34 = 15-11, 44 x 35 = 15-55, 44 x 36 = 16-0, 44 x 37 = 16-44, 44 x 38 = 16-88, 44 x 39 = 17-33, 44 x 40 = 17-77, 44 x 41 = 18-22, 44 x 42 = 18-66, 44 x 43 = 19-11, 44 x 44 = 19-55, 44 x 45 = 20-0, 44 x 46 = 20-44, 44 x 47 = 20-88, 44 x 48 = 21-33, 44 x 49 = 21-77, 44 x 50 = 22-22, 44 x 51 = 22-66, 44 x 52 = 23-11, 44 x 53 = 23-55, 44 x 54 = 24-0, 44 x 55 = 24-44, 44 x 56 = 24-88, 44 x 57 = 25-33, 44 x 58 = 25-77, 44 x 59 = 26-22, 44 x 60 = 26-66, 44 x 61 = 27-11, 44 x 62 = 27-55, 44 x 63 = 28-0, 44 x 64 = 28-44, 44 x 65 = 28-88, 44 x 66 = 29-33, 44 x 67 = 29-77, 44 x 68 = 30-22, 44 x 69 = 30-66, 44 x 70 = 31-11, 44 x 71 = 31-55, 44 x 72 = 32-0, 44 x 73 = 32-44, 44 x 74 = 32-88, 44 x 75 = 33-33, 44 x 76 = 33-77, 44 x 77 = 34-22, 44 x 78 = 34-66, 44 x 79 = 35-11, 44 x 80 = 35-55, 44 x 81 = 36-0, 44 x 82 = 36-44, 44 x 83 = 36-88, 44 x 84 = 37-33, 44 x 85 = 37-77, 44 x 86 = 38-22, 44 x 87 = 38-66, 44 x 88 = 39-11, 44 x 89 = 39-55, 44 x 90 = 40-0, 44 x 91 = 40-44, 44 x 92 = 40-88, 44 x 93 = 41-33, 44 x 94 = 41-77, 44 x 95 = 42-22, 44 x 96 = 42-66, 44 x 97 = 43-11, 44 x 98 = 43-55, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-36, 45 x 4 = 1-81, 45 x 5 = 2-27, 45 x 6 = 2-72, 45 x 7 = 3-18, 45 x 8 = 3-63, 45 x 9 = 4-9, 45 x 10 = 4-54, 45 x 11 = 5-0, 45 x 12 = 5-45, 45 x 13 = 5-90, 45 x 14 = 6-36, 45 x 15 = 6-81, 45 x 16 = 7-27, 45 x 17 = 7-72, 45 x 18 = 8-18, 45 x 19 = 8-63, 45 x 20 = 9-9, 45 x 21 = 9-54, 45 x 22 = 10-0, 45 x 23 = 10-45, 45 x 24 = 10-90, 45 x 25 = 11-36, 45 x 26 = 11-81, 45 x 27 = 12-27, 45 x 28 = 12-72, 45 x 29 = 13-18, 45 x 30 = 13-63, 45 x 31 = 14-9, 45 x 32 = 14-54, 45 x 33 = 15-0, 45 x 34 = 15-45, 45 x 35 = 15-90, 45 x 36 = 16-36, 45 x 37 = 16-81, 45 x 38 = 17-27, 45 x 39 = 17-72, 45 x 40 = 18-18, 45 x 41 = 18-63, 45 x 42 = 19-9, 45 x 43 = 19-54, 45 x 44 = 20-0, 45 x 45 = 20-45, 45 x 46 = 20-90, 45 x 47 = 21-36, 45 x 48 = 21-81, 45 x 49 = 22-27, 45 x 50 = 22-72, 45 x 51 = 23-18, 45 x 52 = 23-63, 45 x 53 = 24-9, 45 x 54 = 24-54, 45 x 55 = 25-0, 45 x 56 = 25-45, 45 x 57 = 25-90, 45 x 58 = 26-36, 45 x 59 = 26-81, 45 x 60 = 27-27, 45 x 61 = 27-72, 45 x 62 = 28-18, 45 x 63 = 28-63, 45 x 64 = 29-9, 45 x 65 = 29-54, 45 x 66 = 30-0, 45 x 67 = 30-45, 45 x 68 = 30-90, 45 x 69 = 31-36, 45 x 70 = 31-81, 45 x 71 = 32-27, 45 x 72 = 32-72, 45 x 73 = 33-18, 45 x 74 = 33-63, 45 x 75 = 34-9, 45 x 76 = 34-54, 45 x 77 = 35-0, 45 x 78 = 35-45, 45 x 79 = 35-90, 45 x 80 = 36-36, 45 x 81 = 36-81, 45 x 82 = 37-27, 45 x 83 = 37-72, 45 x 84 = 38-18, 45 x 85 = 38-63, 45 x 86 = 39-9, 45 x 87 = 39-54, 45 x 88 = 40-0, 45 x 89 = 40-45, 45 x 90 = 40-90, 45 x 91 = 41-36, 45 x 92 = 41-81, 45 x 93 = 42-27, 45 x 94 = 42-72, 45 x 95 = 43-18, 45 x 96 = 43-63, 45 x 97 = 44-9, 45 x 98 = 44-54, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-39, 46 x 4 = 1-85, 46 x 5 = 2-32, 46 x 6 = 2-78, 46 x 7 = 3-25, 46 x 8 = 3-71, 46 x 9 = 4-18, 46 x 10 = 4-64, 46 x 11 = 5-11, 46 x 12 = 5-57, 46 x 13 = 6-4, 46 x 14 = 6-50, 46 x 15 = 6-96, 46 x 16 = 7-43, 46 x 17 = 7-89, 46 x 18 = 8-36, 46 x 19 = 8-82, 46 x 20 = 9-29, 46 x 21 = 9-75, 46 x 22 = 10-22, 46 x 23 = 10-68, 46 x 24 = 11-15, 46 x 25 = 11-61, 46 x 26 = 12-8, 46 x 27 = 12-54, 46 x 28 = 13-1, 46 x 29 = 13-47, 46 x 30 = 13-93, 46 x 31 = 14-40, 46 x 32 = 14-86, 46 x 33 = 15-33, 46 x 34 = 15-79, 46 x 35 = 16-26, 46 x 36 = 16-72, 46 x 37 = 17-19, 46 x 38 = 17-65, 46 x 39 = 18-12, 46 x 40 = 18-58, 46 x 41 = 19-5, 46 x 42 = 19-51, 46 x 43 = 19-97, 46 x 44 = 20-44, 46 x 45 = 20-90, 46 x 46 = 21-37, 46 x 47 = 21-83, 46 x 48 = 22-30, 46 x 49 = 22-76, 46 x 50 = 23-23, 46 x 51 = 23-69, 46 x 52 = 24-16, 46 x 53 = 24-62, 46 x 54 = 25-9, 46 x 55 = 25-55, 46 x 56 = 26-2, 46 x 57 = 26-48, 46 x 58 = 26-94, 46 x 59 = 27-41, 46 x 60 = 27-87, 46 x 61 = 28-34, 46 x 62 = 28-80, 46 x 63 = 29-27, 46 x 64 = 29-73, 46 x 65 = 30-20, 46 x 66 = 30-66, 46 x 67 = 31-13, 46 x 68 = 31-59, 46 x 69 = 32-6, 46 x 70 = 32-52, 46 x 71 = 32-98, 46 x 72 = 33-45, 46 x 73 = 33-91, 46 x 74 = 34-38, 46 x 75 = 34-84, 46 x 76 = 35-31, 46 x 77 = 35-77, 46 x 78 = 36-24, 46 x 79 = 36-70, 46 x 80 = 37-17, 46 x 81 = 37-63, 46 x 82 = 38-10, 46 x 83 = 38-56, 46 x 84 = 39-3, 46 x 85 = 39-49, 46 x 86 = 39-95, 46 x 87 = 40-42, 46 x 88 = 40-88, 46 x 89 = 41-35, 46 x 90 = 41-81, 46 x 91 = 42-28, 46 x 92 = 42-74, 46 x 93 = 43-21, 46 x 94 = 43-67, 46 x 95 = 44-14, 46 x 96 = 44-60, 46 x 97 = 45-7, 46 x 98 = 45-53, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-42, 47 x 4 = 1-89, 47 x 5 = 2-37, 47 x 6 = 2-84, 47 x 7 = 3-32, 47 x 8 = 3-79, 47 x 9 = 4-27, 47 x 10 = 4-74, 47 x 11 = 5-22, 47 x 12 = 5-69, 47 x 13 = 6-17, 47 x 14 = 6-64, 47 x 15 = 7-12, 47 x 16 = 7-59, 47 x 17 = 8-7, 47 x 18 = 8-54, 47 x 19 = 9-2, 47 x 20 = 9-49, 47 x 21 = 9-96, 47 x 22 = 10-44, 47 x 23 = 10-91, 47 x 24 = 11-39, 47 x 25 = 11-86, 47 x 26 = 12-34, 47 x 27 = 12-81, 47 x 28 = 13-29, 47 x 29 = 13-76, 47 x 30 = 14-24, 47 x 31 = 14-71, 47 x 32 = 15-19, 47 x 33 = 15-66, 47 x 34 = 16-14, 47 x 35 = 16-61, 47 x 36 = 17-9, 47 x 37 = 17-56, 47 x 38 = 18-4, 47 x 39 = 18-51, 47 x 40 = 18-98, 47 x 41 = 19-46, 47 x 42 = 19-93, 47 x 43 = 20-41, 47 x 44 = 20-88, 47 x 45 = 21-36, 47 x 46 = 21-83, 47 x 47 = 22-31, 47 x 48 = 22-78, 47 x 49 = 23-26, 47 x 50 = 23-73, 47 x 51 = 24-21, 47 x 52 = 24-68, 47 x 53 = 25-16, 47 x 54 = 25-63, 47 x 55 = 26-11, 47 x 56 = 26-58, 47 x 57 = 27-6, 47 x 58 = 27-53, 47 x 59 = 28-1, 47 x 60 = 28-48, 47 x 61 = 28-95, 47 x 62 = 29-43, 47 x 63 = 29-90, 47 x 64 = 30-38, 47 x 65 = 30-85, 47 x 66 = 31-33, 47 x 67 = 31-80, 47 x 68 = 32-28, 47 x 69 = 32-75, 47 x 70 = 33-23, 47 x 71 = 33-70, 47 x 72 = 34-18, 47 x 73 = 34-65, 47 x 74 = 35-13, 47 x 75 = 35-60, 47 x 76 = 36-8, 47 x 77 = 36-55, 47 x 78 = 37-3, 47 x 79 = 37-50, 47 x 80 = 37-97, 47 x 81 = 38-45, 47 x 82 = 38-92, 47 x 83 = 39-40, 47 x 84 = 39-87, 47 x 85 = 40-35, 47 x 86 = 40-82, 47 x 87 = 41-30, 47 x 88 = 41-77, 47 x 89 = 42-25, 47 x 90 = 42-72, 47 x 91 = 43-20, 47 x 92 = 43-67, 47 x 93 = 44-15, 47 x 94 = 44-62, 47 x 95 = 45-10, 47 x 96 = 45-57, 47 x 97 = 46-5, 47 x 98 = 46-52, 
48 x 1 = 0-48, 48 x 2 = 0-96, 48 x 3 = 1-45, 48 x 4 = 1-93, 48 x 5 = 2-42, 48 x 6 = 2-90, 48 x 7 = 3-39, 48 x 8 = 3-87, 48 x 9 = 4-36, 48 x 10 = 4-84, 48 x 11 = 5-33, 48 x 12 = 5-81, 48 x 13 = 6-30, 48 x 14 = 6-78, 48 x 15 = 7-27, 48 x 16 = 7-75, 48 x 17 = 8-24, 48 x 18 = 8-72, 48 x 19 = 9-21, 48 x 20 = 9-69, 48 x 21 = 10-18, 48 x 22 = 10-66, 48 x 23 = 11-15, 48 x 24 = 11-63, 48 x 25 = 12-12, 48 x 26 = 12-60, 48 x 27 = 13-9, 48 x 28 = 13-57, 48 x 29 = 14-6, 48 x 30 = 14-54, 48 x 31 = 15-3, 48 x 32 = 15-51, 48 x 33 = 16-0, 48 x 34 = 16-48, 48 x 35 = 16-96, 48 x 36 = 17-45, 48 x 37 = 17-93, 48 x 38 = 18-42, 48 x 39 = 18-90, 48 x 40 = 19-39, 48 x 41 = 19-87, 48 x 42 = 20-36, 48 x 43 = 20-84, 48 x 44 = 21-33, 48 x 45 = 21-81, 48 x 46 = 22-30, 48 x 47 = 22-78, 48 x 48 = 23-27, 48 x 49 = 23-75, 48 x 50 = 24-24, 48 x 51 = 24-72, 48 x 52 = 25-21, 48 x 53 = 25-69, 48 x 54 = 26-18, 48 x 55 = 26-66, 48 x 56 = 27-15, 48 x 57 = 27-63, 48 x 58 = 28-12, 48 x 59 = 28-60, 48 x 60 = 29-9, 48 x 61 = 29-57, 48 x 62 = 30-6, 48 x 63 = 30-54, 48 x 64 = 31-3, 48 x 65 = 31-51, 48 x 66 = 32-0, 48 x 67 = 32-48, 48 x 68 = 32-96, 48 x 69 = 33-45, 48 x 70 = 33-93, 48 x 71 = 34-42, 48 x 72 = 34-90, 48 x 73 = 35-39, 48 x 74 = 35-87, 48 x 75 = 36-36, 48 x 76 = 36-84, 48 x 77 = 37-33, 48 x 78 = 37-81, 48 x 79 = 38-30, 48 x 80 = 38-78, 48 x 81 = 39-27, 48 x 82 = 39-75, 48 x 83 = 40-24, 48 x 84 = 40-72, 48 x 85 = 41-21, 48 x 86 = 41-69, 48 x 87 = 42-18, 48 x 88 = 42-66, 48 x 89 = 43-15, 48 x 90 = 43-63, 48 x 91 = 44-12, 48 x 92 = 44-60, 48 x 93 = 45-9, 48 x 94 = 45-57, 48 x 95 = 46-6, 48 x 96 = 46-54, 48 x 97 = 47-3, 48 x 98 = 47-51, 
49 x 1 = 0-49, 49 x 2 = 0-98, 49 x 3 = 1-48, 49 x 4 = 1-97, 49 x 5 = 2-47, 49 x 6 = 2-96, 49 x 7 = 3-46, 49 x 8 = 3-95, 49 x 9 = 4-45, 49 x 10 = 4-94, 49 x 11 = 5-44, 49 x 12 = 5-93, 49 x 13 = 6-43, 49 x 14 = 6-92, 49 x 15 = 7-42, 49 x 16 = 7-91, 49 x 17 = 8-41, 49 x 18 = 8-90, 49 x 19 = 9-40, 49 x 20 = 9-89, 49 x 21 = 10-39, 49 x 22 = 10-88, 49 x 23 = 11-38, 49 x 24 = 11-87, 49 x 25 = 12-37, 49 x 26 = 12-86, 49 x 27 = 13-36, 49 x 28 = 13-85, 49 x 29 = 14-35, 49 x 30 = 14-84, 49 x 31 = 15-34, 49 x 32 = 15-83, 49 x 33 = 16-33, 49 x 34 = 16-82, 49 x 35 = 17-32, 49 x 36 = 17-81, 49 x 37 = 18-31, 49 x 38 = 18-80, 49 x 39 = 19-30, 49 x 40 = 19-79, 49 x 41 = 20-29, 49 x 42 = 20-78, 49 x 43 = 21-28, 49 x 44 = 21-77, 49 x 45 = 22-27, 49 x 46 = 22-76, 49 x 47 = 23-26, 49 x 48 = 23-75, 49 x 49 = 24-25, 49 x 50 = 24-74, 49 x 51 = 25-24, 49 x 52 = 25-73, 49 x 53 = 26-23, 49 x 54 = 26-72, 49 x 55 = 27-22, 49 x 56 = 27-71, 49 x 57 = 28-21, 49 x 58 = 28-70, 49 x 59 = 29-20, 49 x 60 = 29-69, 49 x 61 = 30-19, 49 x 62 = 30-68, 49 x 63 = 31-18, 49 x 64 = 31-67, 49 x 65 = 32-17, 49 x 66 = 32-66, 49 x 67 = 33-16, 49 x 68 = 33-65, 49 x 69 = 34-15, 49 x 70 = 34-64, 49 x 71 = 35-14, 49 x 72 = 35-63, 49 x 73 = 36-13, 49 x 74 = 36-62, 49 x 75 = 37-12, 49 x 76 = 37-61, 49 x 77 = 38-11, 49 x 78 = 38-60, 49 x 79 = 39-10, 49 x 80 = 39-59, 49 x 81 = 40-9, 49 x 82 = 40-58, 49 x 83 = 41-8, 49 x 84 = 41-57, 49 x 85 = 42-7, 49 x 86 = 42-56, 49 x 87 = 43-6, 49 x 88 = 43-55, 49 x 89 = 44-5, 49 x 90 = 44-54, 49 x 91 = 45-4, 49 x 92 = 45-53, 49 x 93 = 46-3, 49 x 94 = 46-52, 49 x 95 = 47-2, 49 x 96 = 47-51, 49 x 97 = 48-1, 49 x 98 = 48-50, 
50 x 1 = 0-50, 50 x 2 = 1-1, 50 x 3 = 1-51, 50 x 4 = 2-2, 50 x 5 = 2-52, 50 x 6 = 3-3, 50 x 7 = 3-53, 50 x 8 = 4-4, 50 x 9 = 4-54, 50 x 10 = 5-5, 50 x 11 = 5-55, 50 x 12 = 6-6, 50 x 13 = 6-56, 50 x 14 = 7-7, 50 x 15 = 7-57, 50 x 16 = 8-8, 50 x 17 = 8-58, 50 x 18 = 9-9, 50 x 19 = 9-59, 50 x 20 = 10-10, 50 x 21 = 10-60, 50 x 22 = 11-11, 50 x 23 = 11-61, 50 x 24 = 12-12, 50 x 25 = 12-62, 50 x 26 = 13-13, 50 x 27 = 13-63, 50 x 28 = 14-14, 50 x 29 = 14-64, 50 x 30 = 15-15, 50 x 31 = 15-65, 50 x 32 = 16-16, 50 x 33 = 16-66, 50 x 34 = 17-17, 50 x 35 = 17-67, 50 x 36 = 18-18, 50 x 37 = 18-68, 50 x 38 = 19-19, 50 x 39 = 19-69, 50 x 40 = 20-20, 50 x 41 = 20-70, 50 x 42 = 21-21, 50 x 43 = 21-71, 50 x 44 = 22-22, 50 x 45 = 22-72, 50 x 46 = 23-23, 50 x 47 = 23-73, 50 x 48 = 24-24, 50 x 49 = 24-74, 50 x 50 = 25-25, 50 x 51 = 25-75, 50 x 52 = 26-26, 50 x 53 = 26-76, 50 x 54 = 27-27, 50 x 55 = 27-77, 50 x 56 = 28-28, 50 x 57 = 28-78, 50 x 58 = 29-29, 50 x 59 = 29-79, 50 x 60 = 30-30, 50 x 61 = 30-80, 50 x 62 = 31-31, 50 x 63 = 31-81, 50 x 64 = 32-32, 50 x 65 = 32-82, 50 x 66 = 33-33, 50 x 67 = 33-83, 50 x 68 = 34-34, 50 x 69 = 34-84, 50 x 70 = 35-35, 50 x 71 = 35-85, 50 x 72 = 36-36, 50 x 73 = 36-86, 50 x 74 = 37-37, 50 x 75 = 37-87, 50 x 76 = 38-38, 50 x 77 = 38-88, 50 x 78 = 39-39, 50 x 79 = 39-89, 50 x 80 = 40-40, 50 x 81 = 40-90, 50 x 82 = 41-41, 50 x 83 = 41-91, 50 x 84 = 42-42, 50 x 85 = 42-92, 50 x 86 = 43-43, 50 x 87 = 43-93, 50 x 88 = 44-44, 50 x 89 = 44-94, 50 x 90 = 45-45, 50 x 91 = 45-95, 50 x 92 = 46-46, 50 x 93 = 46-96, 50 x 94 = 47-47, 50 x 95 = 47-97, 50 x 96 = 48-48, 50 x 97 = 48-98, 50 x 98 = 49-49, 
