41 x 1 = 0-41, 41 x 2 = 0-82, 41 x 3 = 1-18, 41 x 4 = 1-59, 41 x 5 = 1-100, 41 x 6 = 2-36, 41 x 7 = 2-77, 41 x 8 = 3-13, 41 x 9 = 3-54, 41 x 10 = 3-95, 41 x 11 = 4-31, 41 x 12 = 4-72, 41 x 13 = 5-8, 41 x 14 = 5-49, 41 x 15 = 5-90, 41 x 16 = 6-26, 41 x 17 = 6-67, 41 x 18 = 7-3, 41 x 19 = 7-44, 41 x 20 = 7-85, 41 x 21 = 8-21, 41 x 22 = 8-62, 41 x 23 = 8-103, 41 x 24 = 9-39, 41 x 25 = 9-80, 41 x 26 = 10-16, 41 x 27 = 10-57, 41 x 28 = 10-98, 41 x 29 = 11-34, 41 x 30 = 11-75, 41 x 31 = 12-11, 41 x 32 = 12-52, 41 x 33 = 12-93, 41 x 34 = 13-29, 41 x 35 = 13-70, 41 x 36 = 14-6, 41 x 37 = 14-47, 41 x 38 = 14-88, 41 x 39 = 15-24, 41 x 40 = 15-65, 41 x 41 = 16-1, 41 x 42 = 16-42, 41 x 43 = 16-83, 41 x 44 = 17-19, 41 x 45 = 17-60, 41 x 46 = 17-101, 41 x 47 = 18-37, 41 x 48 = 18-78, 41 x 49 = 19-14, 41 x 50 = 19-55, 41 x 51 = 19-96, 41 x 52 = 20-32, 41 x 53 = 20-73, 41 x 54 = 21-9, 41 x 55 = 21-50, 41 x 56 = 21-91, 41 x 57 = 22-27, 41 x 58 = 22-68, 41 x 59 = 23-4, 41 x 60 = 23-45, 41 x 61 = 23-86, 41 x 62 = 24-22, 41 x 63 = 24-63, 41 x 64 = 24-104, 41 x 65 = 25-40, 41 x 66 = 25-81, 41 x 67 = 26-17, 41 x 68 = 26-58, 41 x 69 = 26-99, 41 x 70 = 27-35, 41 x 71 = 27-76, 41 x 72 = 28-12, 41 x 73 = 28-53, 41 x 74 = 28-94, 41 x 75 = 29-30, 41 x 76 = 29-71, 41 x 77 = 30-7, 41 x 78 = 30-48, 41 x 79 = 30-89, 41 x 80 = 31-25, 41 x 81 = 31-66, 41 x 82 = 32-2, 41 x 83 = 32-43, 41 x 84 = 32-84, 41 x 85 = 33-20, 41 x 86 = 33-61, 41 x 87 = 33-102, 41 x 88 = 34-38, 41 x 89 = 34-79, 41 x 90 = 35-15, 41 x 91 = 35-56, 41 x 92 = 35-97, 41 x 93 = 36-33, 41 x 94 = 36-74, 41 x 95 = 37-10, 41 x 96 = 37-51, 41 x 97 = 37-92, 41 x 98 = 38-28, 41 x 99 = 38-69, 41 x 100 = 39-5, 41 x 101 = 39-46, 41 x 102 = 39-87, 41 x 103 = 40-23, 41 x 104 = 40-64, 
42 x 1 = 0-42, 42 x 2 = 0-84, 42 x 3 = 1-21, 42 x 4 = 1-63, 42 x 5 = 2-0, 42 x 6 = 2-42, 42 x 7 = 2-84, 42 x 8 = 3-21, 42 x 9 = 3-63, 42 x 10 = 4-0, 42 x 11 = 4-42, 42 x 12 = 4-84, 42 x 13 = 5-21, 42 x 14 = 5-63, 42 x 15 = 6-0, 42 x 16 = 6-42, 42 x 17 = 6-84, 42 x 18 = 7-21, 42 x 19 = 7-63, 42 x 20 = 8-0, 42 x 21 = 8-42, 42 x 22 = 8-84, 42 x 23 = 9-21, 42 x 24 = 9-63, 42 x 25 = 10-0, 42 x 26 = 10-42, 42 x 27 = 10-84, 42 x 28 = 11-21, 42 x 29 = 11-63, 42 x 30 = 12-0, 42 x 31 = 12-42, 42 x 32 = 12-84, 42 x 33 = 13-21, 42 x 34 = 13-63, 42 x 35 = 14-0, 42 x 36 = 14-42, 42 x 37 = 14-84, 42 x 38 = 15-21, 42 x 39 = 15-63, 42 x 40 = 16-0, 42 x 41 = 16-42, 42 x 42 = 16-84, 42 x 43 = 17-21, 42 x 44 = 17-63, 42 x 45 = 18-0, 42 x 46 = 18-42, 42 x 47 = 18-84, 42 x 48 = 19-21, 42 x 49 = 19-63, 42 x 50 = 20-0, 42 x 51 = 20-42, 42 x 52 = 20-84, 42 x 53 = 21-21, 42 x 54 = 21-63, 42 x 55 = 22-0, 42 x 56 = 22-42, 42 x 57 = 22-84, 42 x 58 = 23-21, 42 x 59 = 23-63, 42 x 60 = 24-0, 42 x 61 = 24-42, 42 x 62 = 24-84, 42 x 63 = 25-21, 42 x 64 = 25-63, 42 x 65 = 26-0, 42 x 66 = 26-42, 42 x 67 = 26-84, 42 x 68 = 27-21, 42 x 69 = 27-63, 42 x 70 = 28-0, 42 x 71 = 28-42, 42 x 72 = 28-84, 42 x 73 = 29-21, 42 x 74 = 29-63, 42 x 75 = 30-0, 42 x 76 = 30-42, 42 x 77 = 30-84, 42 x 78 = 31-21, 42 x 79 = 31-63, 42 x 80 = 32-0, 42 x 81 = 32-42, 42 x 82 = 32-84, 42 x 83 = 33-21, 42 x 84 = 33-63, 42 x 85 = 34-0, 42 x 86 = 34-42, 42 x 87 = 34-84, 42 x 88 = 35-21, 42 x 89 = 35-63, 42 x 90 = 36-0, 42 x 91 = 36-42, 42 x 92 = 36-84, 42 x 93 = 37-21, 42 x 94 = 37-63, 42 x 95 = 38-0, 42 x 96 = 38-42, 42 x 97 = 38-84, 42 x 98 = 39-21, 42 x 99 = 39-63, 42 x 100 = 40-0, 42 x 101 = 40-42, 42 x 102 = 40-84, 42 x 103 = 41-21, 42 x 104 = 41-63, 
43 x 1 = 0-43, 43 x 2 = 0-86, 43 x 3 = 1-24, 43 x 4 = 1-67, 43 x 5 = 2-5, 43 x 6 = 2-48, 43 x 7 = 2-91, 43 x 8 = 3-29, 43 x 9 = 3-72, 43 x 10 = 4-10, 43 x 11 = 4-53, 43 x 12 = 4-96, 43 x 13 = 5-34, 43 x 14 = 5-77, 43 x 15 = 6-15, 43 x 16 = 6-58, 43 x 17 = 6-101, 43 x 18 = 7-39, 43 x 19 = 7-82, 43 x 20 = 8-20, 43 x 21 = 8-63, 43 x 22 = 9-1, 43 x 23 = 9-44, 43 x 24 = 9-87, 43 x 25 = 10-25, 43 x 26 = 10-68, 43 x 27 = 11-6, 43 x 28 = 11-49, 43 x 29 = 11-92, 43 x 30 = 12-30, 43 x 31 = 12-73, 43 x 32 = 13-11, 43 x 33 = 13-54, 43 x 34 = 13-97, 43 x 35 = 14-35, 43 x 36 = 14-78, 43 x 37 = 15-16, 43 x 38 = 15-59, 43 x 39 = 15-102, 43 x 40 = 16-40, 43 x 41 = 16-83, 43 x 42 = 17-21, 43 x 43 = 17-64, 43 x 44 = 18-2, 43 x 45 = 18-45, 43 x 46 = 18-88, 43 x 47 = 19-26, 43 x 48 = 19-69, 43 x 49 = 20-7, 43 x 50 = 20-50, 43 x 51 = 20-93, 43 x 52 = 21-31, 43 x 53 = 21-74, 43 x 54 = 22-12, 43 x 55 = 22-55, 43 x 56 = 22-98, 43 x 57 = 23-36, 43 x 58 = 23-79, 43 x 59 = 24-17, 43 x 60 = 24-60, 43 x 61 = 24-103, 43 x 62 = 25-41, 43 x 63 = 25-84, 43 x 64 = 26-22, 43 x 65 = 26-65, 43 x 66 = 27-3, 43 x 67 = 27-46, 43 x 68 = 27-89, 43 x 69 = 28-27, 43 x 70 = 28-70, 43 x 71 = 29-8, 43 x 72 = 29-51, 43 x 73 = 29-94, 43 x 74 = 30-32, 43 x 75 = 30-75, 43 x 76 = 31-13, 43 x 77 = 31-56, 43 x 78 = 31-99, 43 x 79 = 32-37, 43 x 80 = 32-80, 43 x 81 = 33-18, 43 x 82 = 33-61, 43 x 83 = 33-104, 43 x 84 = 34-42, 43 x 85 = 34-85, 43 x 86 = 35-23, 43 x 87 = 35-66, 43 x 88 = 36-4, 43 x 89 = 36-47, 43 x 90 = 36-90, 43 x 91 = 37-28, 43 x 92 = 37-71, 43 x 93 = 38-9, 43 x 94 = 38-52, 43 x 95 = 38-95, 43 x 96 = 39-33, 43 x 97 = 39-76, 43 x 98 = 40-14, 43 x 99 = 40-57, 43 x 100 = 40-100, 43 x 101 = 41-38, 43 x 102 = 41-81, 43 x 103 = 42-19, 43 x 104 = 42-62, 
44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-27, 44 x 4 = 1-71, 44 x 5 = 2-10, 44 x 6 = 2-54, 44 x 7 = 2-98, 44 x 8 = 3-37, 44 x 9 = 3-81, 44 x 10 = 4-20, 44 x 11 = 4-64, 44 x 12 = 5-3, 44 x 13 = 5-47, 44 x 14 = 5-91, 44 x 15 = 6-30, 44 x 16 = 6-74, 44 x 17 = 7-13, 44 x 18 = 7-57, 44 x 19 = 7-101, 44 x 20 = 8-40, 44 x 21 = 8-84, 44 x 22 = 9-23, 44 x 23 = 9-67, 44 x 24 = 10-6, 44 x 25 = 10-50, 44 x 26 = 10-94, 44 x 27 = 11-33, 44 x 28 = 11-77, 44 x 29 = 12-16, 44 x 30 = 12-60, 44 x 31 = 12-104, 44 x 32 = 13-43, 44 x 33 = 13-87, 44 x 34 = 14-26, 44 x 35 = 14-70, 44 x 36 = 15-9, 44 x 37 = 15-53, 44 x 38 = 15-97, 44 x 39 = 16-36, 44 x 40 = 16-80, 44 x 41 = 17-19, 44 x 42 = 17-63, 44 x 43 = 18-2, 44 x 44 = 18-46, 44 x 45 = 18-90, 44 x 46 = 19-29, 44 x 47 = 19-73, 44 x 48 = 20-12, 44 x 49 = 20-56, 44 x 50 = 20-100, 44 x 51 = 21-39, 44 x 52 = 21-83, 44 x 53 = 22-22, 44 x 54 = 22-66, 44 x 55 = 23-5, 44 x 56 = 23-49, 44 x 57 = 23-93, 44 x 58 = 24-32, 44 x 59 = 24-76, 44 x 60 = 25-15, 44 x 61 = 25-59, 44 x 62 = 25-103, 44 x 63 = 26-42, 44 x 64 = 26-86, 44 x 65 = 27-25, 44 x 66 = 27-69, 44 x 67 = 28-8, 44 x 68 = 28-52, 44 x 69 = 28-96, 44 x 70 = 29-35, 44 x 71 = 29-79, 44 x 72 = 30-18, 44 x 73 = 30-62, 44 x 74 = 31-1, 44 x 75 = 31-45, 44 x 76 = 31-89, 44 x 77 = 32-28, 44 x 78 = 32-72, 44 x 79 = 33-11, 44 x 80 = 33-55, 44 x 81 = 33-99, 44 x 82 = 34-38, 44 x 83 = 34-82, 44 x 84 = 35-21, 44 x 85 = 35-65, 44 x 86 = 36-4, 44 x 87 = 36-48, 44 x 88 = 36-92, 44 x 89 = 37-31, 44 x 90 = 37-75, 44 x 91 = 38-14, 44 x 92 = 38-58, 44 x 93 = 38-102, 44 x 94 = 39-41, 44 x 95 = 39-85, 44 x 96 = 40-24, 44 x 97 = 40-68, 44 x 98 = 41-7, 44 x 99 = 41-51, 44 x 100 = 41-95, 44 x 101 = 42-34, 44 x 102 = 42-78, 44 x 103 = 43-17, 44 x 104 = 43-61, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-30, 45 x 4 = 1-75, 45 x 5 = 2-15, 45 x 6 = 2-60, 45 x 7 = 3-0, 45 x 8 = 3-45, 45 x 9 = 3-90, 45 x 10 = 4-30, 45 x 11 = 4-75, 45 x 12 = 5-15, 45 x 13 = 5-60, 45 x 14 = 6-0, 45 x 15 = 6-45, 45 x 16 = 6-90, 45 x 17 = 7-30, 45 x 18 = 7-75, 45 x 19 = 8-15, 45 x 20 = 8-60, 45 x 21 = 9-0, 45 x 22 = 9-45, 45 x 23 = 9-90, 45 x 24 = 10-30, 45 x 25 = 10-75, 45 x 26 = 11-15, 45 x 27 = 11-60, 45 x 28 = 12-0, 45 x 29 = 12-45, 45 x 30 = 12-90, 45 x 31 = 13-30, 45 x 32 = 13-75, 45 x 33 = 14-15, 45 x 34 = 14-60, 45 x 35 = 15-0, 45 x 36 = 15-45, 45 x 37 = 15-90, 45 x 38 = 16-30, 45 x 39 = 16-75, 45 x 40 = 17-15, 45 x 41 = 17-60, 45 x 42 = 18-0, 45 x 43 = 18-45, 45 x 44 = 18-90, 45 x 45 = 19-30, 45 x 46 = 19-75, 45 x 47 = 20-15, 45 x 48 = 20-60, 45 x 49 = 21-0, 45 x 50 = 21-45, 45 x 51 = 21-90, 45 x 52 = 22-30, 45 x 53 = 22-75, 45 x 54 = 23-15, 45 x 55 = 23-60, 45 x 56 = 24-0, 45 x 57 = 24-45, 45 x 58 = 24-90, 45 x 59 = 25-30, 45 x 60 = 25-75, 45 x 61 = 26-15, 45 x 62 = 26-60, 45 x 63 = 27-0, 45 x 64 = 27-45, 45 x 65 = 27-90, 45 x 66 = 28-30, 45 x 67 = 28-75, 45 x 68 = 29-15, 45 x 69 = 29-60, 45 x 70 = 30-0, 45 x 71 = 30-45, 45 x 72 = 30-90, 45 x 73 = 31-30, 45 x 74 = 31-75, 45 x 75 = 32-15, 45 x 76 = 32-60, 45 x 77 = 33-0, 45 x 78 = 33-45, 45 x 79 = 33-90, 45 x 80 = 34-30, 45 x 81 = 34-75, 45 x 82 = 35-15, 45 x 83 = 35-60, 45 x 84 = 36-0, 45 x 85 = 36-45, 45 x 86 = 36-90, 45 x 87 = 37-30, 45 x 88 = 37-75, 45 x 89 = 38-15, 45 x 90 = 38-60, 45 x 91 = 39-0, 45 x 92 = 39-45, 45 x 93 = 39-90, 45 x 94 = 40-30, 45 x 95 = 40-75, 45 x 96 = 41-15, 45 x 97 = 41-60, 45 x 98 = 42-0, 45 x 99 = 42-45, 45 x 100 = 42-90, 45 x 101 = 43-30, 45 x 102 = 43-75, 45 x 103 = 44-15, 45 x 104 = 44-60, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-33, 46 x 4 = 1-79, 46 x 5 = 2-20, 46 x 6 = 2-66, 46 x 7 = 3-7, 46 x 8 = 3-53, 46 x 9 = 3-99, 46 x 10 = 4-40, 46 x 11 = 4-86, 46 x 12 = 5-27, 46 x 13 = 5-73, 46 x 14 = 6-14, 46 x 15 = 6-60, 46 x 16 = 7-1, 46 x 17 = 7-47, 46 x 18 = 7-93, 46 x 19 = 8-34, 46 x 20 = 8-80, 46 x 21 = 9-21, 46 x 22 = 9-67, 46 x 23 = 10-8, 46 x 24 = 10-54, 46 x 25 = 10-100, 46 x 26 = 11-41, 46 x 27 = 11-87, 46 x 28 = 12-28, 46 x 29 = 12-74, 46 x 30 = 13-15, 46 x 31 = 13-61, 46 x 32 = 14-2, 46 x 33 = 14-48, 46 x 34 = 14-94, 46 x 35 = 15-35, 46 x 36 = 15-81, 46 x 37 = 16-22, 46 x 38 = 16-68, 46 x 39 = 17-9, 46 x 40 = 17-55, 46 x 41 = 17-101, 46 x 42 = 18-42, 46 x 43 = 18-88, 46 x 44 = 19-29, 46 x 45 = 19-75, 46 x 46 = 20-16, 46 x 47 = 20-62, 46 x 48 = 21-3, 46 x 49 = 21-49, 46 x 50 = 21-95, 46 x 51 = 22-36, 46 x 52 = 22-82, 46 x 53 = 23-23, 46 x 54 = 23-69, 46 x 55 = 24-10, 46 x 56 = 24-56, 46 x 57 = 24-102, 46 x 58 = 25-43, 46 x 59 = 25-89, 46 x 60 = 26-30, 46 x 61 = 26-76, 46 x 62 = 27-17, 46 x 63 = 27-63, 46 x 64 = 28-4, 46 x 65 = 28-50, 46 x 66 = 28-96, 46 x 67 = 29-37, 46 x 68 = 29-83, 46 x 69 = 30-24, 46 x 70 = 30-70, 46 x 71 = 31-11, 46 x 72 = 31-57, 46 x 73 = 31-103, 46 x 74 = 32-44, 46 x 75 = 32-90, 46 x 76 = 33-31, 46 x 77 = 33-77, 46 x 78 = 34-18, 46 x 79 = 34-64, 46 x 80 = 35-5, 46 x 81 = 35-51, 46 x 82 = 35-97, 46 x 83 = 36-38, 46 x 84 = 36-84, 46 x 85 = 37-25, 46 x 86 = 37-71, 46 x 87 = 38-12, 46 x 88 = 38-58, 46 x 89 = 38-104, 46 x 90 = 39-45, 46 x 91 = 39-91, 46 x 92 = 40-32, 46 x 93 = 40-78, 46 x 94 = 41-19, 46 x 95 = 41-65, 46 x 96 = 42-6, 46 x 97 = 42-52, 46 x 98 = 42-98, 46 x 99 = 43-39, 46 x 100 = 43-85, 46 x 101 = 44-26, 46 x 102 = 44-72, 46 x 103 = 45-13, 46 x 104 = 45-59, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-36, 47 x 4 = 1-83, 47 x 5 = 2-25, 47 x 6 = 2-72, 47 x 7 = 3-14, 47 x 8 = 3-61, 47 x 9 = 4-3, 47 x 10 = 4-50, 47 x 11 = 4-97, 47 x 12 = 5-39, 47 x 13 = 5-86, 47 x 14 = 6-28, 47 x 15 = 6-75, 47 x 16 = 7-17, 47 x 17 = 7-64, 47 x 18 = 8-6, 47 x 19 = 8-53, 47 x 20 = 8-100, 47 x 21 = 9-42, 47 x 22 = 9-89, 47 x 23 = 10-31, 47 x 24 = 10-78, 47 x 25 = 11-20, 47 x 26 = 11-67, 47 x 27 = 12-9, 47 x 28 = 12-56, 47 x 29 = 12-103, 47 x 30 = 13-45, 47 x 31 = 13-92, 47 x 32 = 14-34, 47 x 33 = 14-81, 47 x 34 = 15-23, 47 x 35 = 15-70, 47 x 36 = 16-12, 47 x 37 = 16-59, 47 x 38 = 17-1, 47 x 39 = 17-48, 47 x 40 = 17-95, 47 x 41 = 18-37, 47 x 42 = 18-84, 47 x 43 = 19-26, 47 x 44 = 19-73, 47 x 45 = 20-15, 47 x 46 = 20-62, 47 x 47 = 21-4, 47 x 48 = 21-51, 47 x 49 = 21-98, 47 x 50 = 22-40, 47 x 51 = 22-87, 47 x 52 = 23-29, 47 x 53 = 23-76, 47 x 54 = 24-18, 47 x 55 = 24-65, 47 x 56 = 25-7, 47 x 57 = 25-54, 47 x 58 = 25-101, 47 x 59 = 26-43, 47 x 60 = 26-90, 47 x 61 = 27-32, 47 x 62 = 27-79, 47 x 63 = 28-21, 47 x 64 = 28-68, 47 x 65 = 29-10, 47 x 66 = 29-57, 47 x 67 = 29-104, 47 x 68 = 30-46, 47 x 69 = 30-93, 47 x 70 = 31-35, 47 x 71 = 31-82, 47 x 72 = 32-24, 47 x 73 = 32-71, 47 x 74 = 33-13, 47 x 75 = 33-60, 47 x 76 = 34-2, 47 x 77 = 34-49, 47 x 78 = 34-96, 47 x 79 = 35-38, 47 x 80 = 35-85, 47 x 81 = 36-27, 47 x 82 = 36-74, 47 x 83 = 37-16, 47 x 84 = 37-63, 47 x 85 = 38-5, 47 x 86 = 38-52, 47 x 87 = 38-99, 47 x 88 = 39-41, 47 x 89 = 39-88, 47 x 90 = 40-30, 47 x 91 = 40-77, 47 x 92 = 41-19, 47 x 93 = 41-66, 47 x 94 = 42-8, 47 x 95 = 42-55, 47 x 96 = 42-102, 47 x 97 = 43-44, 47 x 98 = 43-91, 47 x 99 = 44-33, 47 x 100 = 44-80, 47 x 101 = 45-22, 47 x 102 = 45-69, 47 x 103 = 46-11, 47 x 104 = 46-58, 
48 x 1 = 0-48, 48 x 2 = 0-96, 48 x 3 = 1-39, 48 x 4 = 1-87, 48 x 5 = 2-30, 48 x 6 = 2-78, 48 x 7 = 3-21, 48 x 8 = 3-69, 48 x 9 = 4-12, 48 x 10 = 4-60, 48 x 11 = 5-3, 48 x 12 = 5-51, 48 x 13 = 5-99, 48 x 14 = 6-42, 48 x 15 = 6-90, 48 x 16 = 7-33, 48 x 17 = 7-81, 48 x 18 = 8-24, 48 x 19 = 8-72, 48 x 20 = 9-15, 48 x 21 = 9-63, 48 x 22 = 10-6, 48 x 23 = 10-54, 48 x 24 = 10-102, 48 x 25 = 11-45, 48 x 26 = 11-93, 48 x 27 = 12-36, 48 x 28 = 12-84, 48 x 29 = 13-27, 48 x 30 = 13-75, 48 x 31 = 14-18, 48 x 32 = 14-66, 48 x 33 = 15-9, 48 x 34 = 15-57, 48 x 35 = 16-0, 48 x 36 = 16-48, 48 x 37 = 16-96, 48 x 38 = 17-39, 48 x 39 = 17-87, 48 x 40 = 18-30, 48 x 41 = 18-78, 48 x 42 = 19-21, 48 x 43 = 19-69, 48 x 44 = 20-12, 48 x 45 = 20-60, 48 x 46 = 21-3, 48 x 47 = 21-51, 48 x 48 = 21-99, 48 x 49 = 22-42, 48 x 50 = 22-90, 48 x 51 = 23-33, 48 x 52 = 23-81, 48 x 53 = 24-24, 48 x 54 = 24-72, 48 x 55 = 25-15, 48 x 56 = 25-63, 48 x 57 = 26-6, 48 x 58 = 26-54, 48 x 59 = 26-102, 48 x 60 = 27-45, 48 x 61 = 27-93, 48 x 62 = 28-36, 48 x 63 = 28-84, 48 x 64 = 29-27, 48 x 65 = 29-75, 48 x 66 = 30-18, 48 x 67 = 30-66, 48 x 68 = 31-9, 48 x 69 = 31-57, 48 x 70 = 32-0, 48 x 71 = 32-48, 48 x 72 = 32-96, 48 x 73 = 33-39, 48 x 74 = 33-87, 48 x 75 = 34-30, 48 x 76 = 34-78, 48 x 77 = 35-21, 48 x 78 = 35-69, 48 x 79 = 36-12, 48 x 80 = 36-60, 48 x 81 = 37-3, 48 x 82 = 37-51, 48 x 83 = 37-99, 48 x 84 = 38-42, 48 x 85 = 38-90, 48 x 86 = 39-33, 48 x 87 = 39-81, 48 x 88 = 40-24, 48 x 89 = 40-72, 48 x 90 = 41-15, 48 x 91 = 41-63, 48 x 92 = 42-6, 48 x 93 = 42-54, 48 x 94 = 42-102, 48 x 95 = 43-45, 48 x 96 = 43-93, 48 x 97 = 44-36, 48 x 98 = 44-84, 48 x 99 = 45-27, 48 x 100 = 45-75, 48 x 101 = 46-18, 48 x 102 = 46-66, 48 x 103 = 47-9, 48 x 104 = 47-57, 
49 x 1 = 0-49, 49 x 2 = 0-98, 49 x 3 = 1-42, 49 x 4 = 1-91, 49 x 5 = 2-35, 49 x 6 = 2-84, 49 x 7 = 3-28, 49 x 8 = 3-77, 49 x 9 = 4-21, 49 x 10 = 4-70, 49 x 11 = 5-14, 49 x 12 = 5-63, 49 x 13 = 6-7, 49 x 14 = 6-56, 49 x 15 = 7-0, 49 x 16 = 7-49, 49 x 17 = 7-98, 49 x 18 = 8-42, 49 x 19 = 8-91, 49 x 20 = 9-35, 49 x 21 = 9-84, 49 x 22 = 10-28, 49 x 23 = 10-77, 49 x 24 = 11-21, 49 x 25 = 11-70, 49 x 26 = 12-14, 49 x 27 = 12-63, 49 x 28 = 13-7, 49 x 29 = 13-56, 49 x 30 = 14-0, 49 x 31 = 14-49, 49 x 32 = 14-98, 49 x 33 = 15-42, 49 x 34 = 15-91, 49 x 35 = 16-35, 49 x 36 = 16-84, 49 x 37 = 17-28, 49 x 38 = 17-77, 49 x 39 = 18-21, 49 x 40 = 18-70, 49 x 41 = 19-14, 49 x 42 = 19-63, 49 x 43 = 20-7, 49 x 44 = 20-56, 49 x 45 = 21-0, 49 x 46 = 21-49, 49 x 47 = 21-98, 49 x 48 = 22-42, 49 x 49 = 22-91, 49 x 50 = 23-35, 49 x 51 = 23-84, 49 x 52 = 24-28, 49 x 53 = 24-77, 49 x 54 = 25-21, 49 x 55 = 25-70, 49 x 56 = 26-14, 49 x 57 = 26-63, 49 x 58 = 27-7, 49 x 59 = 27-56, 49 x 60 = 28-0, 49 x 61 = 28-49, 49 x 62 = 28-98, 49 x 63 = 29-42, 49 x 64 = 29-91, 49 x 65 = 30-35, 49 x 66 = 30-84, 49 x 67 = 31-28, 49 x 68 = 31-77, 49 x 69 = 32-21, 49 x 70 = 32-70, 49 x 71 = 33-14, 49 x 72 = 33-63, 49 x 73 = 34-7, 49 x 74 = 34-56, 49 x 75 = 35-0, 49 x 76 = 35-49, 49 x 77 = 35-98, 49 x 78 = 36-42, 49 x 79 = 36-91, 49 x 80 = 37-35, 49 x 81 = 37-84, 49 x 82 = 38-28, 49 x 83 = 38-77, 49 x 84 = 39-21, 49 x 85 = 39-70, 49 x 86 = 40-14, 49 x 87 = 40-63, 49 x 88 = 41-7, 49 x 89 = 41-56, 49 x 90 = 42-0, 49 x 91 = 42-49, 49 x 92 = 42-98, 49 x 93 = 43-42, 49 x 94 = 43-91, 49 x 95 = 44-35, 49 x 96 = 44-84, 49 x 97 = 45-28, 49 x 98 = 45-77, 49 x 99 = 46-21, 49 x 100 = 46-70, 49 x 101 = 47-14, 49 x 102 = 47-63, 49 x 103 = 48-7, 49 x 104 = 48-56, 
50 x 1 = 0-50, 50 x 2 = 0-100, 50 x 3 = 1-45, 50 x 4 = 1-95, 50 x 5 = 2-40, 50 x 6 = 2-90, 50 x 7 = 3-35, 50 x 8 = 3-85, 50 x 9 = 4-30, 50 x 10 = 4-80, 50 x 11 = 5-25, 50 x 12 = 5-75, 50 x 13 = 6-20, 50 x 14 = 6-70, 50 x 15 = 7-15, 50 x 16 = 7-65, 50 x 17 = 8-10, 50 x 18 = 8-60, 50 x 19 = 9-5, 50 x 20 = 9-55, 50 x 21 = 10-0, 50 x 22 = 10-50, 50 x 23 = 10-100, 50 x 24 = 11-45, 50 x 25 = 11-95, 50 x 26 = 12-40, 50 x 27 = 12-90, 50 x 28 = 13-35, 50 x 29 = 13-85, 50 x 30 = 14-30, 50 x 31 = 14-80, 50 x 32 = 15-25, 50 x 33 = 15-75, 50 x 34 = 16-20, 50 x 35 = 16-70, 50 x 36 = 17-15, 50 x 37 = 17-65, 50 x 38 = 18-10, 50 x 39 = 18-60, 50 x 40 = 19-5, 50 x 41 = 19-55, 50 x 42 = 20-0, 50 x 43 = 20-50, 50 x 44 = 20-100, 50 x 45 = 21-45, 50 x 46 = 21-95, 50 x 47 = 22-40, 50 x 48 = 22-90, 50 x 49 = 23-35, 50 x 50 = 23-85, 50 x 51 = 24-30, 50 x 52 = 24-80, 50 x 53 = 25-25, 50 x 54 = 25-75, 50 x 55 = 26-20, 50 x 56 = 26-70, 50 x 57 = 27-15, 50 x 58 = 27-65, 50 x 59 = 28-10, 50 x 60 = 28-60, 50 x 61 = 29-5, 50 x 62 = 29-55, 50 x 63 = 30-0, 50 x 64 = 30-50, 50 x 65 = 30-100, 50 x 66 = 31-45, 50 x 67 = 31-95, 50 x 68 = 32-40, 50 x 69 = 32-90, 50 x 70 = 33-35, 50 x 71 = 33-85, 50 x 72 = 34-30, 50 x 73 = 34-80, 50 x 74 = 35-25, 50 x 75 = 35-75, 50 x 76 = 36-20, 50 x 77 = 36-70, 50 x 78 = 37-15, 50 x 79 = 37-65, 50 x 80 = 38-10, 50 x 81 = 38-60, 50 x 82 = 39-5, 50 x 83 = 39-55, 50 x 84 = 40-0, 50 x 85 = 40-50, 50 x 86 = 40-100, 50 x 87 = 41-45, 50 x 88 = 41-95, 50 x 89 = 42-40, 50 x 90 = 42-90, 50 x 91 = 43-35, 50 x 92 = 43-85, 50 x 93 = 44-30, 50 x 94 = 44-80, 50 x 95 = 45-25, 50 x 96 = 45-75, 50 x 97 = 46-20, 50 x 98 = 46-70, 50 x 99 = 47-15, 50 x 100 = 47-65, 50 x 101 = 48-10, 50 x 102 = 48-60, 50 x 103 = 49-5, 50 x 104 = 49-55, 
