41 x 1 = 0-41, 41 x 2 = 0-82, 41 x 3 = 1-19, 41 x 4 = 1-60, 41 x 5 = 1-101, 41 x 6 = 2-38, 41 x 7 = 2-79, 41 x 8 = 3-16, 41 x 9 = 3-57, 41 x 10 = 3-98, 41 x 11 = 4-35, 41 x 12 = 4-76, 41 x 13 = 5-13, 41 x 14 = 5-54, 41 x 15 = 5-95, 41 x 16 = 6-32, 41 x 17 = 6-73, 41 x 18 = 7-10, 41 x 19 = 7-51, 41 x 20 = 7-92, 41 x 21 = 8-29, 41 x 22 = 8-70, 41 x 23 = 9-7, 41 x 24 = 9-48, 41 x 25 = 9-89, 41 x 26 = 10-26, 41 x 27 = 10-67, 41 x 28 = 11-4, 41 x 29 = 11-45, 41 x 30 = 11-86, 41 x 31 = 12-23, 41 x 32 = 12-64, 41 x 33 = 13-1, 41 x 34 = 13-42, 41 x 35 = 13-83, 41 x 36 = 14-20, 41 x 37 = 14-61, 41 x 38 = 14-102, 41 x 39 = 15-39, 41 x 40 = 15-80, 41 x 41 = 16-17, 41 x 42 = 16-58, 41 x 43 = 16-99, 41 x 44 = 17-36, 41 x 45 = 17-77, 41 x 46 = 18-14, 41 x 47 = 18-55, 41 x 48 = 18-96, 41 x 49 = 19-33, 41 x 50 = 19-74, 41 x 51 = 20-11, 41 x 52 = 20-52, 41 x 53 = 20-93, 41 x 54 = 21-30, 41 x 55 = 21-71, 41 x 56 = 22-8, 41 x 57 = 22-49, 41 x 58 = 22-90, 41 x 59 = 23-27, 41 x 60 = 23-68, 41 x 61 = 24-5, 41 x 62 = 24-46, 41 x 63 = 24-87, 41 x 64 = 25-24, 41 x 65 = 25-65, 41 x 66 = 26-2, 41 x 67 = 26-43, 41 x 68 = 26-84, 41 x 69 = 27-21, 41 x 70 = 27-62, 41 x 71 = 27-103, 41 x 72 = 28-40, 41 x 73 = 28-81, 41 x 74 = 29-18, 41 x 75 = 29-59, 41 x 76 = 29-100, 41 x 77 = 30-37, 41 x 78 = 30-78, 41 x 79 = 31-15, 41 x 80 = 31-56, 41 x 81 = 31-97, 41 x 82 = 32-34, 41 x 83 = 32-75, 41 x 84 = 33-12, 41 x 85 = 33-53, 41 x 86 = 33-94, 41 x 87 = 34-31, 41 x 88 = 34-72, 41 x 89 = 35-9, 41 x 90 = 35-50, 41 x 91 = 35-91, 41 x 92 = 36-28, 41 x 93 = 36-69, 41 x 94 = 37-6, 41 x 95 = 37-47, 41 x 96 = 37-88, 41 x 97 = 38-25, 41 x 98 = 38-66, 41 x 99 = 39-3, 41 x 100 = 39-44, 41 x 101 = 39-85, 41 x 102 = 40-22, 41 x 103 = 40-63, 
42 x 1 = 0-42, 42 x 2 = 0-84, 42 x 3 = 1-22, 42 x 4 = 1-64, 42 x 5 = 2-2, 42 x 6 = 2-44, 42 x 7 = 2-86, 42 x 8 = 3-24, 42 x 9 = 3-66, 42 x 10 = 4-4, 42 x 11 = 4-46, 42 x 12 = 4-88, 42 x 13 = 5-26, 42 x 14 = 5-68, 42 x 15 = 6-6, 42 x 16 = 6-48, 42 x 17 = 6-90, 42 x 18 = 7-28, 42 x 19 = 7-70, 42 x 20 = 8-8, 42 x 21 = 8-50, 42 x 22 = 8-92, 42 x 23 = 9-30, 42 x 24 = 9-72, 42 x 25 = 10-10, 42 x 26 = 10-52, 42 x 27 = 10-94, 42 x 28 = 11-32, 42 x 29 = 11-74, 42 x 30 = 12-12, 42 x 31 = 12-54, 42 x 32 = 12-96, 42 x 33 = 13-34, 42 x 34 = 13-76, 42 x 35 = 14-14, 42 x 36 = 14-56, 42 x 37 = 14-98, 42 x 38 = 15-36, 42 x 39 = 15-78, 42 x 40 = 16-16, 42 x 41 = 16-58, 42 x 42 = 16-100, 42 x 43 = 17-38, 42 x 44 = 17-80, 42 x 45 = 18-18, 42 x 46 = 18-60, 42 x 47 = 18-102, 42 x 48 = 19-40, 42 x 49 = 19-82, 42 x 50 = 20-20, 42 x 51 = 20-62, 42 x 52 = 21-0, 42 x 53 = 21-42, 42 x 54 = 21-84, 42 x 55 = 22-22, 42 x 56 = 22-64, 42 x 57 = 23-2, 42 x 58 = 23-44, 42 x 59 = 23-86, 42 x 60 = 24-24, 42 x 61 = 24-66, 42 x 62 = 25-4, 42 x 63 = 25-46, 42 x 64 = 25-88, 42 x 65 = 26-26, 42 x 66 = 26-68, 42 x 67 = 27-6, 42 x 68 = 27-48, 42 x 69 = 27-90, 42 x 70 = 28-28, 42 x 71 = 28-70, 42 x 72 = 29-8, 42 x 73 = 29-50, 42 x 74 = 29-92, 42 x 75 = 30-30, 42 x 76 = 30-72, 42 x 77 = 31-10, 42 x 78 = 31-52, 42 x 79 = 31-94, 42 x 80 = 32-32, 42 x 81 = 32-74, 42 x 82 = 33-12, 42 x 83 = 33-54, 42 x 84 = 33-96, 42 x 85 = 34-34, 42 x 86 = 34-76, 42 x 87 = 35-14, 42 x 88 = 35-56, 42 x 89 = 35-98, 42 x 90 = 36-36, 42 x 91 = 36-78, 42 x 92 = 37-16, 42 x 93 = 37-58, 42 x 94 = 37-100, 42 x 95 = 38-38, 42 x 96 = 38-80, 42 x 97 = 39-18, 42 x 98 = 39-60, 42 x 99 = 39-102, 42 x 100 = 40-40, 42 x 101 = 40-82, 42 x 102 = 41-20, 42 x 103 = 41-62, 
43 x 1 = 0-43, 43 x 2 = 0-86, 43 x 3 = 1-25, 43 x 4 = 1-68, 43 x 5 = 2-7, 43 x 6 = 2-50, 43 x 7 = 2-93, 43 x 8 = 3-32, 43 x 9 = 3-75, 43 x 10 = 4-14, 43 x 11 = 4-57, 43 x 12 = 4-100, 43 x 13 = 5-39, 43 x 14 = 5-82, 43 x 15 = 6-21, 43 x 16 = 6-64, 43 x 17 = 7-3, 43 x 18 = 7-46, 43 x 19 = 7-89, 43 x 20 = 8-28, 43 x 21 = 8-71, 43 x 22 = 9-10, 43 x 23 = 9-53, 43 x 24 = 9-96, 43 x 25 = 10-35, 43 x 26 = 10-78, 43 x 27 = 11-17, 43 x 28 = 11-60, 43 x 29 = 11-103, 43 x 30 = 12-42, 43 x 31 = 12-85, 43 x 32 = 13-24, 43 x 33 = 13-67, 43 x 34 = 14-6, 43 x 35 = 14-49, 43 x 36 = 14-92, 43 x 37 = 15-31, 43 x 38 = 15-74, 43 x 39 = 16-13, 43 x 40 = 16-56, 43 x 41 = 16-99, 43 x 42 = 17-38, 43 x 43 = 17-81, 43 x 44 = 18-20, 43 x 45 = 18-63, 43 x 46 = 19-2, 43 x 47 = 19-45, 43 x 48 = 19-88, 43 x 49 = 20-27, 43 x 50 = 20-70, 43 x 51 = 21-9, 43 x 52 = 21-52, 43 x 53 = 21-95, 43 x 54 = 22-34, 43 x 55 = 22-77, 43 x 56 = 23-16, 43 x 57 = 23-59, 43 x 58 = 23-102, 43 x 59 = 24-41, 43 x 60 = 24-84, 43 x 61 = 25-23, 43 x 62 = 25-66, 43 x 63 = 26-5, 43 x 64 = 26-48, 43 x 65 = 26-91, 43 x 66 = 27-30, 43 x 67 = 27-73, 43 x 68 = 28-12, 43 x 69 = 28-55, 43 x 70 = 28-98, 43 x 71 = 29-37, 43 x 72 = 29-80, 43 x 73 = 30-19, 43 x 74 = 30-62, 43 x 75 = 31-1, 43 x 76 = 31-44, 43 x 77 = 31-87, 43 x 78 = 32-26, 43 x 79 = 32-69, 43 x 80 = 33-8, 43 x 81 = 33-51, 43 x 82 = 33-94, 43 x 83 = 34-33, 43 x 84 = 34-76, 43 x 85 = 35-15, 43 x 86 = 35-58, 43 x 87 = 35-101, 43 x 88 = 36-40, 43 x 89 = 36-83, 43 x 90 = 37-22, 43 x 91 = 37-65, 43 x 92 = 38-4, 43 x 93 = 38-47, 43 x 94 = 38-90, 43 x 95 = 39-29, 43 x 96 = 39-72, 43 x 97 = 40-11, 43 x 98 = 40-54, 43 x 99 = 40-97, 43 x 100 = 41-36, 43 x 101 = 41-79, 43 x 102 = 42-18, 43 x 103 = 42-61, 
44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-28, 44 x 4 = 1-72, 44 x 5 = 2-12, 44 x 6 = 2-56, 44 x 7 = 2-100, 44 x 8 = 3-40, 44 x 9 = 3-84, 44 x 10 = 4-24, 44 x 11 = 4-68, 44 x 12 = 5-8, 44 x 13 = 5-52, 44 x 14 = 5-96, 44 x 15 = 6-36, 44 x 16 = 6-80, 44 x 17 = 7-20, 44 x 18 = 7-64, 44 x 19 = 8-4, 44 x 20 = 8-48, 44 x 21 = 8-92, 44 x 22 = 9-32, 44 x 23 = 9-76, 44 x 24 = 10-16, 44 x 25 = 10-60, 44 x 26 = 11-0, 44 x 27 = 11-44, 44 x 28 = 11-88, 44 x 29 = 12-28, 44 x 30 = 12-72, 44 x 31 = 13-12, 44 x 32 = 13-56, 44 x 33 = 13-100, 44 x 34 = 14-40, 44 x 35 = 14-84, 44 x 36 = 15-24, 44 x 37 = 15-68, 44 x 38 = 16-8, 44 x 39 = 16-52, 44 x 40 = 16-96, 44 x 41 = 17-36, 44 x 42 = 17-80, 44 x 43 = 18-20, 44 x 44 = 18-64, 44 x 45 = 19-4, 44 x 46 = 19-48, 44 x 47 = 19-92, 44 x 48 = 20-32, 44 x 49 = 20-76, 44 x 50 = 21-16, 44 x 51 = 21-60, 44 x 52 = 22-0, 44 x 53 = 22-44, 44 x 54 = 22-88, 44 x 55 = 23-28, 44 x 56 = 23-72, 44 x 57 = 24-12, 44 x 58 = 24-56, 44 x 59 = 24-100, 44 x 60 = 25-40, 44 x 61 = 25-84, 44 x 62 = 26-24, 44 x 63 = 26-68, 44 x 64 = 27-8, 44 x 65 = 27-52, 44 x 66 = 27-96, 44 x 67 = 28-36, 44 x 68 = 28-80, 44 x 69 = 29-20, 44 x 70 = 29-64, 44 x 71 = 30-4, 44 x 72 = 30-48, 44 x 73 = 30-92, 44 x 74 = 31-32, 44 x 75 = 31-76, 44 x 76 = 32-16, 44 x 77 = 32-60, 44 x 78 = 33-0, 44 x 79 = 33-44, 44 x 80 = 33-88, 44 x 81 = 34-28, 44 x 82 = 34-72, 44 x 83 = 35-12, 44 x 84 = 35-56, 44 x 85 = 35-100, 44 x 86 = 36-40, 44 x 87 = 36-84, 44 x 88 = 37-24, 44 x 89 = 37-68, 44 x 90 = 38-8, 44 x 91 = 38-52, 44 x 92 = 38-96, 44 x 93 = 39-36, 44 x 94 = 39-80, 44 x 95 = 40-20, 44 x 96 = 40-64, 44 x 97 = 41-4, 44 x 98 = 41-48, 44 x 99 = 41-92, 44 x 100 = 42-32, 44 x 101 = 42-76, 44 x 102 = 43-16, 44 x 103 = 43-60, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-31, 45 x 4 = 1-76, 45 x 5 = 2-17, 45 x 6 = 2-62, 45 x 7 = 3-3, 45 x 8 = 3-48, 45 x 9 = 3-93, 45 x 10 = 4-34, 45 x 11 = 4-79, 45 x 12 = 5-20, 45 x 13 = 5-65, 45 x 14 = 6-6, 45 x 15 = 6-51, 45 x 16 = 6-96, 45 x 17 = 7-37, 45 x 18 = 7-82, 45 x 19 = 8-23, 45 x 20 = 8-68, 45 x 21 = 9-9, 45 x 22 = 9-54, 45 x 23 = 9-99, 45 x 24 = 10-40, 45 x 25 = 10-85, 45 x 26 = 11-26, 45 x 27 = 11-71, 45 x 28 = 12-12, 45 x 29 = 12-57, 45 x 30 = 12-102, 45 x 31 = 13-43, 45 x 32 = 13-88, 45 x 33 = 14-29, 45 x 34 = 14-74, 45 x 35 = 15-15, 45 x 36 = 15-60, 45 x 37 = 16-1, 45 x 38 = 16-46, 45 x 39 = 16-91, 45 x 40 = 17-32, 45 x 41 = 17-77, 45 x 42 = 18-18, 45 x 43 = 18-63, 45 x 44 = 19-4, 45 x 45 = 19-49, 45 x 46 = 19-94, 45 x 47 = 20-35, 45 x 48 = 20-80, 45 x 49 = 21-21, 45 x 50 = 21-66, 45 x 51 = 22-7, 45 x 52 = 22-52, 45 x 53 = 22-97, 45 x 54 = 23-38, 45 x 55 = 23-83, 45 x 56 = 24-24, 45 x 57 = 24-69, 45 x 58 = 25-10, 45 x 59 = 25-55, 45 x 60 = 25-100, 45 x 61 = 26-41, 45 x 62 = 26-86, 45 x 63 = 27-27, 45 x 64 = 27-72, 45 x 65 = 28-13, 45 x 66 = 28-58, 45 x 67 = 28-103, 45 x 68 = 29-44, 45 x 69 = 29-89, 45 x 70 = 30-30, 45 x 71 = 30-75, 45 x 72 = 31-16, 45 x 73 = 31-61, 45 x 74 = 32-2, 45 x 75 = 32-47, 45 x 76 = 32-92, 45 x 77 = 33-33, 45 x 78 = 33-78, 45 x 79 = 34-19, 45 x 80 = 34-64, 45 x 81 = 35-5, 45 x 82 = 35-50, 45 x 83 = 35-95, 45 x 84 = 36-36, 45 x 85 = 36-81, 45 x 86 = 37-22, 45 x 87 = 37-67, 45 x 88 = 38-8, 45 x 89 = 38-53, 45 x 90 = 38-98, 45 x 91 = 39-39, 45 x 92 = 39-84, 45 x 93 = 40-25, 45 x 94 = 40-70, 45 x 95 = 41-11, 45 x 96 = 41-56, 45 x 97 = 41-101, 45 x 98 = 42-42, 45 x 99 = 42-87, 45 x 100 = 43-28, 45 x 101 = 43-73, 45 x 102 = 44-14, 45 x 103 = 44-59, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-34, 46 x 4 = 1-80, 46 x 5 = 2-22, 46 x 6 = 2-68, 46 x 7 = 3-10, 46 x 8 = 3-56, 46 x 9 = 3-102, 46 x 10 = 4-44, 46 x 11 = 4-90, 46 x 12 = 5-32, 46 x 13 = 5-78, 46 x 14 = 6-20, 46 x 15 = 6-66, 46 x 16 = 7-8, 46 x 17 = 7-54, 46 x 18 = 7-100, 46 x 19 = 8-42, 46 x 20 = 8-88, 46 x 21 = 9-30, 46 x 22 = 9-76, 46 x 23 = 10-18, 46 x 24 = 10-64, 46 x 25 = 11-6, 46 x 26 = 11-52, 46 x 27 = 11-98, 46 x 28 = 12-40, 46 x 29 = 12-86, 46 x 30 = 13-28, 46 x 31 = 13-74, 46 x 32 = 14-16, 46 x 33 = 14-62, 46 x 34 = 15-4, 46 x 35 = 15-50, 46 x 36 = 15-96, 46 x 37 = 16-38, 46 x 38 = 16-84, 46 x 39 = 17-26, 46 x 40 = 17-72, 46 x 41 = 18-14, 46 x 42 = 18-60, 46 x 43 = 19-2, 46 x 44 = 19-48, 46 x 45 = 19-94, 46 x 46 = 20-36, 46 x 47 = 20-82, 46 x 48 = 21-24, 46 x 49 = 21-70, 46 x 50 = 22-12, 46 x 51 = 22-58, 46 x 52 = 23-0, 46 x 53 = 23-46, 46 x 54 = 23-92, 46 x 55 = 24-34, 46 x 56 = 24-80, 46 x 57 = 25-22, 46 x 58 = 25-68, 46 x 59 = 26-10, 46 x 60 = 26-56, 46 x 61 = 26-102, 46 x 62 = 27-44, 46 x 63 = 27-90, 46 x 64 = 28-32, 46 x 65 = 28-78, 46 x 66 = 29-20, 46 x 67 = 29-66, 46 x 68 = 30-8, 46 x 69 = 30-54, 46 x 70 = 30-100, 46 x 71 = 31-42, 46 x 72 = 31-88, 46 x 73 = 32-30, 46 x 74 = 32-76, 46 x 75 = 33-18, 46 x 76 = 33-64, 46 x 77 = 34-6, 46 x 78 = 34-52, 46 x 79 = 34-98, 46 x 80 = 35-40, 46 x 81 = 35-86, 46 x 82 = 36-28, 46 x 83 = 36-74, 46 x 84 = 37-16, 46 x 85 = 37-62, 46 x 86 = 38-4, 46 x 87 = 38-50, 46 x 88 = 38-96, 46 x 89 = 39-38, 46 x 90 = 39-84, 46 x 91 = 40-26, 46 x 92 = 40-72, 46 x 93 = 41-14, 46 x 94 = 41-60, 46 x 95 = 42-2, 46 x 96 = 42-48, 46 x 97 = 42-94, 46 x 98 = 43-36, 46 x 99 = 43-82, 46 x 100 = 44-24, 46 x 101 = 44-70, 46 x 102 = 45-12, 46 x 103 = 45-58, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-37, 47 x 4 = 1-84, 47 x 5 = 2-27, 47 x 6 = 2-74, 47 x 7 = 3-17, 47 x 8 = 3-64, 47 x 9 = 4-7, 47 x 10 = 4-54, 47 x 11 = 4-101, 47 x 12 = 5-44, 47 x 13 = 5-91, 47 x 14 = 6-34, 47 x 15 = 6-81, 47 x 16 = 7-24, 47 x 17 = 7-71, 47 x 18 = 8-14, 47 x 19 = 8-61, 47 x 20 = 9-4, 47 x 21 = 9-51, 47 x 22 = 9-98, 47 x 23 = 10-41, 47 x 24 = 10-88, 47 x 25 = 11-31, 47 x 26 = 11-78, 47 x 27 = 12-21, 47 x 28 = 12-68, 47 x 29 = 13-11, 47 x 30 = 13-58, 47 x 31 = 14-1, 47 x 32 = 14-48, 47 x 33 = 14-95, 47 x 34 = 15-38, 47 x 35 = 15-85, 47 x 36 = 16-28, 47 x 37 = 16-75, 47 x 38 = 17-18, 47 x 39 = 17-65, 47 x 40 = 18-8, 47 x 41 = 18-55, 47 x 42 = 18-102, 47 x 43 = 19-45, 47 x 44 = 19-92, 47 x 45 = 20-35, 47 x 46 = 20-82, 47 x 47 = 21-25, 47 x 48 = 21-72, 47 x 49 = 22-15, 47 x 50 = 22-62, 47 x 51 = 23-5, 47 x 52 = 23-52, 47 x 53 = 23-99, 47 x 54 = 24-42, 47 x 55 = 24-89, 47 x 56 = 25-32, 47 x 57 = 25-79, 47 x 58 = 26-22, 47 x 59 = 26-69, 47 x 60 = 27-12, 47 x 61 = 27-59, 47 x 62 = 28-2, 47 x 63 = 28-49, 47 x 64 = 28-96, 47 x 65 = 29-39, 47 x 66 = 29-86, 47 x 67 = 30-29, 47 x 68 = 30-76, 47 x 69 = 31-19, 47 x 70 = 31-66, 47 x 71 = 32-9, 47 x 72 = 32-56, 47 x 73 = 32-103, 47 x 74 = 33-46, 47 x 75 = 33-93, 47 x 76 = 34-36, 47 x 77 = 34-83, 47 x 78 = 35-26, 47 x 79 = 35-73, 47 x 80 = 36-16, 47 x 81 = 36-63, 47 x 82 = 37-6, 47 x 83 = 37-53, 47 x 84 = 37-100, 47 x 85 = 38-43, 47 x 86 = 38-90, 47 x 87 = 39-33, 47 x 88 = 39-80, 47 x 89 = 40-23, 47 x 90 = 40-70, 47 x 91 = 41-13, 47 x 92 = 41-60, 47 x 93 = 42-3, 47 x 94 = 42-50, 47 x 95 = 42-97, 47 x 96 = 43-40, 47 x 97 = 43-87, 47 x 98 = 44-30, 47 x 99 = 44-77, 47 x 100 = 45-20, 47 x 101 = 45-67, 47 x 102 = 46-10, 47 x 103 = 46-57, 
48 x 1 = 0-48, 48 x 2 = 0-96, 48 x 3 = 1-40, 48 x 4 = 1-88, 48 x 5 = 2-32, 48 x 6 = 2-80, 48 x 7 = 3-24, 48 x 8 = 3-72, 48 x 9 = 4-16, 48 x 10 = 4-64, 48 x 11 = 5-8, 48 x 12 = 5-56, 48 x 13 = 6-0, 48 x 14 = 6-48, 48 x 15 = 6-96, 48 x 16 = 7-40, 48 x 17 = 7-88, 48 x 18 = 8-32, 48 x 19 = 8-80, 48 x 20 = 9-24, 48 x 21 = 9-72, 48 x 22 = 10-16, 48 x 23 = 10-64, 48 x 24 = 11-8, 48 x 25 = 11-56, 48 x 26 = 12-0, 48 x 27 = 12-48, 48 x 28 = 12-96, 48 x 29 = 13-40, 48 x 30 = 13-88, 48 x 31 = 14-32, 48 x 32 = 14-80, 48 x 33 = 15-24, 48 x 34 = 15-72, 48 x 35 = 16-16, 48 x 36 = 16-64, 48 x 37 = 17-8, 48 x 38 = 17-56, 48 x 39 = 18-0, 48 x 40 = 18-48, 48 x 41 = 18-96, 48 x 42 = 19-40, 48 x 43 = 19-88, 48 x 44 = 20-32, 48 x 45 = 20-80, 48 x 46 = 21-24, 48 x 47 = 21-72, 48 x 48 = 22-16, 48 x 49 = 22-64, 48 x 50 = 23-8, 48 x 51 = 23-56, 48 x 52 = 24-0, 48 x 53 = 24-48, 48 x 54 = 24-96, 48 x 55 = 25-40, 48 x 56 = 25-88, 48 x 57 = 26-32, 48 x 58 = 26-80, 48 x 59 = 27-24, 48 x 60 = 27-72, 48 x 61 = 28-16, 48 x 62 = 28-64, 48 x 63 = 29-8, 48 x 64 = 29-56, 48 x 65 = 30-0, 48 x 66 = 30-48, 48 x 67 = 30-96, 48 x 68 = 31-40, 48 x 69 = 31-88, 48 x 70 = 32-32, 48 x 71 = 32-80, 48 x 72 = 33-24, 48 x 73 = 33-72, 48 x 74 = 34-16, 48 x 75 = 34-64, 48 x 76 = 35-8, 48 x 77 = 35-56, 48 x 78 = 36-0, 48 x 79 = 36-48, 48 x 80 = 36-96, 48 x 81 = 37-40, 48 x 82 = 37-88, 48 x 83 = 38-32, 48 x 84 = 38-80, 48 x 85 = 39-24, 48 x 86 = 39-72, 48 x 87 = 40-16, 48 x 88 = 40-64, 48 x 89 = 41-8, 48 x 90 = 41-56, 48 x 91 = 42-0, 48 x 92 = 42-48, 48 x 93 = 42-96, 48 x 94 = 43-40, 48 x 95 = 43-88, 48 x 96 = 44-32, 48 x 97 = 44-80, 48 x 98 = 45-24, 48 x 99 = 45-72, 48 x 100 = 46-16, 48 x 101 = 46-64, 48 x 102 = 47-8, 48 x 103 = 47-56, 
49 x 1 = 0-49, 49 x 2 = 0-98, 49 x 3 = 1-43, 49 x 4 = 1-92, 49 x 5 = 2-37, 49 x 6 = 2-86, 49 x 7 = 3-31, 49 x 8 = 3-80, 49 x 9 = 4-25, 49 x 10 = 4-74, 49 x 11 = 5-19, 49 x 12 = 5-68, 49 x 13 = 6-13, 49 x 14 = 6-62, 49 x 15 = 7-7, 49 x 16 = 7-56, 49 x 17 = 8-1, 49 x 18 = 8-50, 49 x 19 = 8-99, 49 x 20 = 9-44, 49 x 21 = 9-93, 49 x 22 = 10-38, 49 x 23 = 10-87, 49 x 24 = 11-32, 49 x 25 = 11-81, 49 x 26 = 12-26, 49 x 27 = 12-75, 49 x 28 = 13-20, 49 x 29 = 13-69, 49 x 30 = 14-14, 49 x 31 = 14-63, 49 x 32 = 15-8, 49 x 33 = 15-57, 49 x 34 = 16-2, 49 x 35 = 16-51, 49 x 36 = 16-100, 49 x 37 = 17-45, 49 x 38 = 17-94, 49 x 39 = 18-39, 49 x 40 = 18-88, 49 x 41 = 19-33, 49 x 42 = 19-82, 49 x 43 = 20-27, 49 x 44 = 20-76, 49 x 45 = 21-21, 49 x 46 = 21-70, 49 x 47 = 22-15, 49 x 48 = 22-64, 49 x 49 = 23-9, 49 x 50 = 23-58, 49 x 51 = 24-3, 49 x 52 = 24-52, 49 x 53 = 24-101, 49 x 54 = 25-46, 49 x 55 = 25-95, 49 x 56 = 26-40, 49 x 57 = 26-89, 49 x 58 = 27-34, 49 x 59 = 27-83, 49 x 60 = 28-28, 49 x 61 = 28-77, 49 x 62 = 29-22, 49 x 63 = 29-71, 49 x 64 = 30-16, 49 x 65 = 30-65, 49 x 66 = 31-10, 49 x 67 = 31-59, 49 x 68 = 32-4, 49 x 69 = 32-53, 49 x 70 = 32-102, 49 x 71 = 33-47, 49 x 72 = 33-96, 49 x 73 = 34-41, 49 x 74 = 34-90, 49 x 75 = 35-35, 49 x 76 = 35-84, 49 x 77 = 36-29, 49 x 78 = 36-78, 49 x 79 = 37-23, 49 x 80 = 37-72, 49 x 81 = 38-17, 49 x 82 = 38-66, 49 x 83 = 39-11, 49 x 84 = 39-60, 49 x 85 = 40-5, 49 x 86 = 40-54, 49 x 87 = 40-103, 49 x 88 = 41-48, 49 x 89 = 41-97, 49 x 90 = 42-42, 49 x 91 = 42-91, 49 x 92 = 43-36, 49 x 93 = 43-85, 49 x 94 = 44-30, 49 x 95 = 44-79, 49 x 96 = 45-24, 49 x 97 = 45-73, 49 x 98 = 46-18, 49 x 99 = 46-67, 49 x 100 = 47-12, 49 x 101 = 47-61, 49 x 102 = 48-6, 49 x 103 = 48-55, 
50 x 1 = 0-50, 50 x 2 = 0-100, 50 x 3 = 1-46, 50 x 4 = 1-96, 50 x 5 = 2-42, 50 x 6 = 2-92, 50 x 7 = 3-38, 50 x 8 = 3-88, 50 x 9 = 4-34, 50 x 10 = 4-84, 50 x 11 = 5-30, 50 x 12 = 5-80, 50 x 13 = 6-26, 50 x 14 = 6-76, 50 x 15 = 7-22, 50 x 16 = 7-72, 50 x 17 = 8-18, 50 x 18 = 8-68, 50 x 19 = 9-14, 50 x 20 = 9-64, 50 x 21 = 10-10, 50 x 22 = 10-60, 50 x 23 = 11-6, 50 x 24 = 11-56, 50 x 25 = 12-2, 50 x 26 = 12-52, 50 x 27 = 12-102, 50 x 28 = 13-48, 50 x 29 = 13-98, 50 x 30 = 14-44, 50 x 31 = 14-94, 50 x 32 = 15-40, 50 x 33 = 15-90, 50 x 34 = 16-36, 50 x 35 = 16-86, 50 x 36 = 17-32, 50 x 37 = 17-82, 50 x 38 = 18-28, 50 x 39 = 18-78, 50 x 40 = 19-24, 50 x 41 = 19-74, 50 x 42 = 20-20, 50 x 43 = 20-70, 50 x 44 = 21-16, 50 x 45 = 21-66, 50 x 46 = 22-12, 50 x 47 = 22-62, 50 x 48 = 23-8, 50 x 49 = 23-58, 50 x 50 = 24-4, 50 x 51 = 24-54, 50 x 52 = 25-0, 50 x 53 = 25-50, 50 x 54 = 25-100, 50 x 55 = 26-46, 50 x 56 = 26-96, 50 x 57 = 27-42, 50 x 58 = 27-92, 50 x 59 = 28-38, 50 x 60 = 28-88, 50 x 61 = 29-34, 50 x 62 = 29-84, 50 x 63 = 30-30, 50 x 64 = 30-80, 50 x 65 = 31-26, 50 x 66 = 31-76, 50 x 67 = 32-22, 50 x 68 = 32-72, 50 x 69 = 33-18, 50 x 70 = 33-68, 50 x 71 = 34-14, 50 x 72 = 34-64, 50 x 73 = 35-10, 50 x 74 = 35-60, 50 x 75 = 36-6, 50 x 76 = 36-56, 50 x 77 = 37-2, 50 x 78 = 37-52, 50 x 79 = 37-102, 50 x 80 = 38-48, 50 x 81 = 38-98, 50 x 82 = 39-44, 50 x 83 = 39-94, 50 x 84 = 40-40, 50 x 85 = 40-90, 50 x 86 = 41-36, 50 x 87 = 41-86, 50 x 88 = 42-32, 50 x 89 = 42-82, 50 x 90 = 43-28, 50 x 91 = 43-78, 50 x 92 = 44-24, 50 x 93 = 44-74, 50 x 94 = 45-20, 50 x 95 = 45-70, 50 x 96 = 46-16, 50 x 97 = 46-66, 50 x 98 = 47-12, 50 x 99 = 47-62, 50 x 100 = 48-8, 50 x 101 = 48-58, 50 x 102 = 49-4, 50 x 103 = 49-54, 
