0-35 x 0-1 = 0-35, 0-35 x 0-2 = 1-1, 0-35 x 0-3 = 1-36, 0-35 x 0-4 = 2-2, 0-35 x 0-5 = 2-37, 0-35 x 0-6 = 3-3, 0-35 x 0-7 = 3-38, 0-35 x 0-8 = 4-4, 0-35 x 0-9 = 4-39, 0-35 x 0-10 = 5-5, 0-35 x 0-11 = 5-40, 0-35 x 0-12 = 6-6, 0-35 x 0-13 = 6-41, 0-35 x 0-14 = 7-7, 0-35 x 0-15 = 7-42, 0-35 x 0-16 = 8-8, 0-35 x 0-17 = 8-43, 0-35 x 0-18 = 9-9, 0-35 x 0-19 = 9-44, 0-35 x 0-20 = 10-10, 0-35 x 0-21 = 10-45, 0-35 x 0-22 = 11-11, 0-35 x 0-23 = 11-46, 0-35 x 0-24 = 12-12, 0-35 x 0-25 = 12-47, 0-35 x 0-26 = 13-13, 0-35 x 0-27 = 13-48, 0-35 x 0-28 = 14-14, 0-35 x 0-29 = 14-49, 0-35 x 0-30 = 15-15, 0-35 x 0-31 = 15-50, 0-35 x 0-32 = 16-16, 0-35 x 0-33 = 16-51, 0-35 x 0-34 = 17-17, 0-35 x 0-35 = 17-52, 0-35 x 0-36 = 18-18, 0-35 x 0-37 = 18-53, 0-35 x 0-38 = 19-19, 0-35 x 0-39 = 19-54, 0-35 x 0-40 = 20-20, 0-35 x 0-41 = 20-55, 0-35 x 0-42 = 21-21, 0-35 x 0-43 = 21-56, 0-35 x 0-44 = 22-22, 0-35 x 0-45 = 22-57, 0-35 x 0-46 = 23-23, 0-35 x 0-47 = 23-58, 0-35 x 0-48 = 24-24, 0-35 x 0-49 = 24-59, 0-35 x 0-50 = 25-25, 0-35 x 0-51 = 25-60, 0-35 x 0-52 = 26-26, 0-35 x 0-53 = 26-61, 0-35 x 0-54 = 27-27, 0-35 x 0-55 = 27-62, 0-35 x 0-56 = 28-28, 0-35 x 0-57 = 28-63, 0-35 x 0-58 = 29-29, 0-35 x 0-59 = 29-64, 0-35 x 0-60 = 30-30, 0-35 x 0-61 = 30-65, 0-35 x 0-62 = 31-31, 0-35 x 0-63 = 31-66, 0-35 x 0-64 = 32-32, 0-35 x 0-65 = 32-67, 0-35 x 0-66 = 33-33, 0-35 x 0-67 = 33-68, 0-35 x 0-68 = 34-34, 
0-36 x 0-1 = 0-36, 0-36 x 0-2 = 1-3, 0-36 x 0-3 = 1-39, 0-36 x 0-4 = 2-6, 0-36 x 0-5 = 2-42, 0-36 x 0-6 = 3-9, 0-36 x 0-7 = 3-45, 0-36 x 0-8 = 4-12, 0-36 x 0-9 = 4-48, 0-36 x 0-10 = 5-15, 0-36 x 0-11 = 5-51, 0-36 x 0-12 = 6-18, 0-36 x 0-13 = 6-54, 0-36 x 0-14 = 7-21, 0-36 x 0-15 = 7-57, 0-36 x 0-16 = 8-24, 0-36 x 0-17 = 8-60, 0-36 x 0-18 = 9-27, 0-36 x 0-19 = 9-63, 0-36 x 0-20 = 10-30, 0-36 x 0-21 = 10-66, 0-36 x 0-22 = 11-33, 0-36 x 0-23 = 12-0, 0-36 x 0-24 = 12-36, 0-36 x 0-25 = 13-3, 0-36 x 0-26 = 13-39, 0-36 x 0-27 = 14-6, 0-36 x 0-28 = 14-42, 0-36 x 0-29 = 15-9, 0-36 x 0-30 = 15-45, 0-36 x 0-31 = 16-12, 0-36 x 0-32 = 16-48, 0-36 x 0-33 = 17-15, 0-36 x 0-34 = 17-51, 0-36 x 0-35 = 18-18, 0-36 x 0-36 = 18-54, 0-36 x 0-37 = 19-21, 0-36 x 0-38 = 19-57, 0-36 x 0-39 = 20-24, 0-36 x 0-40 = 20-60, 0-36 x 0-41 = 21-27, 0-36 x 0-42 = 21-63, 0-36 x 0-43 = 22-30, 0-36 x 0-44 = 22-66, 0-36 x 0-45 = 23-33, 0-36 x 0-46 = 24-0, 0-36 x 0-47 = 24-36, 0-36 x 0-48 = 25-3, 0-36 x 0-49 = 25-39, 0-36 x 0-50 = 26-6, 0-36 x 0-51 = 26-42, 0-36 x 0-52 = 27-9, 0-36 x 0-53 = 27-45, 0-36 x 0-54 = 28-12, 0-36 x 0-55 = 28-48, 0-36 x 0-56 = 29-15, 0-36 x 0-57 = 29-51, 0-36 x 0-58 = 30-18, 0-36 x 0-59 = 30-54, 0-36 x 0-60 = 31-21, 0-36 x 0-61 = 31-57, 0-36 x 0-62 = 32-24, 0-36 x 0-63 = 32-60, 0-36 x 0-64 = 33-27, 0-36 x 0-65 = 33-63, 0-36 x 0-66 = 34-30, 0-36 x 0-67 = 34-66, 0-36 x 0-68 = 35-33, 
0-37 x 0-1 = 0-37, 0-37 x 0-2 = 1-5, 0-37 x 0-3 = 1-42, 0-37 x 0-4 = 2-10, 0-37 x 0-5 = 2-47, 0-37 x 0-6 = 3-15, 0-37 x 0-7 = 3-52, 0-37 x 0-8 = 4-20, 0-37 x 0-9 = 4-57, 0-37 x 0-10 = 5-25, 0-37 x 0-11 = 5-62, 0-37 x 0-12 = 6-30, 0-37 x 0-13 = 6-67, 0-37 x 0-14 = 7-35, 0-37 x 0-15 = 8-3, 0-37 x 0-16 = 8-40, 0-37 x 0-17 = 9-8, 0-37 x 0-18 = 9-45, 0-37 x 0-19 = 10-13, 0-37 x 0-20 = 10-50, 0-37 x 0-21 = 11-18, 0-37 x 0-22 = 11-55, 0-37 x 0-23 = 12-23, 0-37 x 0-24 = 12-60, 0-37 x 0-25 = 13-28, 0-37 x 0-26 = 13-65, 0-37 x 0-27 = 14-33, 0-37 x 0-28 = 15-1, 0-37 x 0-29 = 15-38, 0-37 x 0-30 = 16-6, 0-37 x 0-31 = 16-43, 0-37 x 0-32 = 17-11, 0-37 x 0-33 = 17-48, 0-37 x 0-34 = 18-16, 0-37 x 0-35 = 18-53, 0-37 x 0-36 = 19-21, 0-37 x 0-37 = 19-58, 0-37 x 0-38 = 20-26, 0-37 x 0-39 = 20-63, 0-37 x 0-40 = 21-31, 0-37 x 0-41 = 21-68, 0-37 x 0-42 = 22-36, 0-37 x 0-43 = 23-4, 0-37 x 0-44 = 23-41, 0-37 x 0-45 = 24-9, 0-37 x 0-46 = 24-46, 0-37 x 0-47 = 25-14, 0-37 x 0-48 = 25-51, 0-37 x 0-49 = 26-19, 0-37 x 0-50 = 26-56, 0-37 x 0-51 = 27-24, 0-37 x 0-52 = 27-61, 0-37 x 0-53 = 28-29, 0-37 x 0-54 = 28-66, 0-37 x 0-55 = 29-34, 0-37 x 0-56 = 30-2, 0-37 x 0-57 = 30-39, 0-37 x 0-58 = 31-7, 0-37 x 0-59 = 31-44, 0-37 x 0-60 = 32-12, 0-37 x 0-61 = 32-49, 0-37 x 0-62 = 33-17, 0-37 x 0-63 = 33-54, 0-37 x 0-64 = 34-22, 0-37 x 0-65 = 34-59, 0-37 x 0-66 = 35-27, 0-37 x 0-67 = 35-64, 0-37 x 0-68 = 36-32, 
0-38 x 0-1 = 0-38, 0-38 x 0-2 = 1-7, 0-38 x 0-3 = 1-45, 0-38 x 0-4 = 2-14, 0-38 x 0-5 = 2-52, 0-38 x 0-6 = 3-21, 0-38 x 0-7 = 3-59, 0-38 x 0-8 = 4-28, 0-38 x 0-9 = 4-66, 0-38 x 0-10 = 5-35, 0-38 x 0-11 = 6-4, 0-38 x 0-12 = 6-42, 0-38 x 0-13 = 7-11, 0-38 x 0-14 = 7-49, 0-38 x 0-15 = 8-18, 0-38 x 0-16 = 8-56, 0-38 x 0-17 = 9-25, 0-38 x 0-18 = 9-63, 0-38 x 0-19 = 10-32, 0-38 x 0-20 = 11-1, 0-38 x 0-21 = 11-39, 0-38 x 0-22 = 12-8, 0-38 x 0-23 = 12-46, 0-38 x 0-24 = 13-15, 0-38 x 0-25 = 13-53, 0-38 x 0-26 = 14-22, 0-38 x 0-27 = 14-60, 0-38 x 0-28 = 15-29, 0-38 x 0-29 = 15-67, 0-38 x 0-30 = 16-36, 0-38 x 0-31 = 17-5, 0-38 x 0-32 = 17-43, 0-38 x 0-33 = 18-12, 0-38 x 0-34 = 18-50, 0-38 x 0-35 = 19-19, 0-38 x 0-36 = 19-57, 0-38 x 0-37 = 20-26, 0-38 x 0-38 = 20-64, 0-38 x 0-39 = 21-33, 0-38 x 0-40 = 22-2, 0-38 x 0-41 = 22-40, 0-38 x 0-42 = 23-9, 0-38 x 0-43 = 23-47, 0-38 x 0-44 = 24-16, 0-38 x 0-45 = 24-54, 0-38 x 0-46 = 25-23, 0-38 x 0-47 = 25-61, 0-38 x 0-48 = 26-30, 0-38 x 0-49 = 26-68, 0-38 x 0-50 = 27-37, 0-38 x 0-51 = 28-6, 0-38 x 0-52 = 28-44, 0-38 x 0-53 = 29-13, 0-38 x 0-54 = 29-51, 0-38 x 0-55 = 30-20, 0-38 x 0-56 = 30-58, 0-38 x 0-57 = 31-27, 0-38 x 0-58 = 31-65, 0-38 x 0-59 = 32-34, 0-38 x 0-60 = 33-3, 0-38 x 0-61 = 33-41, 0-38 x 0-62 = 34-10, 0-38 x 0-63 = 34-48, 0-38 x 0-64 = 35-17, 0-38 x 0-65 = 35-55, 0-38 x 0-66 = 36-24, 0-38 x 0-67 = 36-62, 0-38 x 0-68 = 37-31, 
0-39 x 0-1 = 0-39, 0-39 x 0-2 = 1-9, 0-39 x 0-3 = 1-48, 0-39 x 0-4 = 2-18, 0-39 x 0-5 = 2-57, 0-39 x 0-6 = 3-27, 0-39 x 0-7 = 3-66, 0-39 x 0-8 = 4-36, 0-39 x 0-9 = 5-6, 0-39 x 0-10 = 5-45, 0-39 x 0-11 = 6-15, 0-39 x 0-12 = 6-54, 0-39 x 0-13 = 7-24, 0-39 x 0-14 = 7-63, 0-39 x 0-15 = 8-33, 0-39 x 0-16 = 9-3, 0-39 x 0-17 = 9-42, 0-39 x 0-18 = 10-12, 0-39 x 0-19 = 10-51, 0-39 x 0-20 = 11-21, 0-39 x 0-21 = 11-60, 0-39 x 0-22 = 12-30, 0-39 x 0-23 = 13-0, 0-39 x 0-24 = 13-39, 0-39 x 0-25 = 14-9, 0-39 x 0-26 = 14-48, 0-39 x 0-27 = 15-18, 0-39 x 0-28 = 15-57, 0-39 x 0-29 = 16-27, 0-39 x 0-30 = 16-66, 0-39 x 0-31 = 17-36, 0-39 x 0-32 = 18-6, 0-39 x 0-33 = 18-45, 0-39 x 0-34 = 19-15, 0-39 x 0-35 = 19-54, 0-39 x 0-36 = 20-24, 0-39 x 0-37 = 20-63, 0-39 x 0-38 = 21-33, 0-39 x 0-39 = 22-3, 0-39 x 0-40 = 22-42, 0-39 x 0-41 = 23-12, 0-39 x 0-42 = 23-51, 0-39 x 0-43 = 24-21, 0-39 x 0-44 = 24-60, 0-39 x 0-45 = 25-30, 0-39 x 0-46 = 26-0, 0-39 x 0-47 = 26-39, 0-39 x 0-48 = 27-9, 0-39 x 0-49 = 27-48, 0-39 x 0-50 = 28-18, 0-39 x 0-51 = 28-57, 0-39 x 0-52 = 29-27, 0-39 x 0-53 = 29-66, 0-39 x 0-54 = 30-36, 0-39 x 0-55 = 31-6, 0-39 x 0-56 = 31-45, 0-39 x 0-57 = 32-15, 0-39 x 0-58 = 32-54, 0-39 x 0-59 = 33-24, 0-39 x 0-60 = 33-63, 0-39 x 0-61 = 34-33, 0-39 x 0-62 = 35-3, 0-39 x 0-63 = 35-42, 0-39 x 0-64 = 36-12, 0-39 x 0-65 = 36-51, 0-39 x 0-66 = 37-21, 0-39 x 0-67 = 37-60, 0-39 x 0-68 = 38-30, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 1-11, 0-40 x 0-3 = 1-51, 0-40 x 0-4 = 2-22, 0-40 x 0-5 = 2-62, 0-40 x 0-6 = 3-33, 0-40 x 0-7 = 4-4, 0-40 x 0-8 = 4-44, 0-40 x 0-9 = 5-15, 0-40 x 0-10 = 5-55, 0-40 x 0-11 = 6-26, 0-40 x 0-12 = 6-66, 0-40 x 0-13 = 7-37, 0-40 x 0-14 = 8-8, 0-40 x 0-15 = 8-48, 0-40 x 0-16 = 9-19, 0-40 x 0-17 = 9-59, 0-40 x 0-18 = 10-30, 0-40 x 0-19 = 11-1, 0-40 x 0-20 = 11-41, 0-40 x 0-21 = 12-12, 0-40 x 0-22 = 12-52, 0-40 x 0-23 = 13-23, 0-40 x 0-24 = 13-63, 0-40 x 0-25 = 14-34, 0-40 x 0-26 = 15-5, 0-40 x 0-27 = 15-45, 0-40 x 0-28 = 16-16, 0-40 x 0-29 = 16-56, 0-40 x 0-30 = 17-27, 0-40 x 0-31 = 17-67, 0-40 x 0-32 = 18-38, 0-40 x 0-33 = 19-9, 0-40 x 0-34 = 19-49, 0-40 x 0-35 = 20-20, 0-40 x 0-36 = 20-60, 0-40 x 0-37 = 21-31, 0-40 x 0-38 = 22-2, 0-40 x 0-39 = 22-42, 0-40 x 0-40 = 23-13, 0-40 x 0-41 = 23-53, 0-40 x 0-42 = 24-24, 0-40 x 0-43 = 24-64, 0-40 x 0-44 = 25-35, 0-40 x 0-45 = 26-6, 0-40 x 0-46 = 26-46, 0-40 x 0-47 = 27-17, 0-40 x 0-48 = 27-57, 0-40 x 0-49 = 28-28, 0-40 x 0-50 = 28-68, 0-40 x 0-51 = 29-39, 0-40 x 0-52 = 30-10, 0-40 x 0-53 = 30-50, 0-40 x 0-54 = 31-21, 0-40 x 0-55 = 31-61, 0-40 x 0-56 = 32-32, 0-40 x 0-57 = 33-3, 0-40 x 0-58 = 33-43, 0-40 x 0-59 = 34-14, 0-40 x 0-60 = 34-54, 0-40 x 0-61 = 35-25, 0-40 x 0-62 = 35-65, 0-40 x 0-63 = 36-36, 0-40 x 0-64 = 37-7, 0-40 x 0-65 = 37-47, 0-40 x 0-66 = 38-18, 0-40 x 0-67 = 38-58, 0-40 x 0-68 = 39-29, 
0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-13, 0-41 x 0-3 = 1-54, 0-41 x 0-4 = 2-26, 0-41 x 0-5 = 2-67, 0-41 x 0-6 = 3-39, 0-41 x 0-7 = 4-11, 0-41 x 0-8 = 4-52, 0-41 x 0-9 = 5-24, 0-41 x 0-10 = 5-65, 0-41 x 0-11 = 6-37, 0-41 x 0-12 = 7-9, 0-41 x 0-13 = 7-50, 0-41 x 0-14 = 8-22, 0-41 x 0-15 = 8-63, 0-41 x 0-16 = 9-35, 0-41 x 0-17 = 10-7, 0-41 x 0-18 = 10-48, 0-41 x 0-19 = 11-20, 0-41 x 0-20 = 11-61, 0-41 x 0-21 = 12-33, 0-41 x 0-22 = 13-5, 0-41 x 0-23 = 13-46, 0-41 x 0-24 = 14-18, 0-41 x 0-25 = 14-59, 0-41 x 0-26 = 15-31, 0-41 x 0-27 = 16-3, 0-41 x 0-28 = 16-44, 0-41 x 0-29 = 17-16, 0-41 x 0-30 = 17-57, 0-41 x 0-31 = 18-29, 0-41 x 0-32 = 19-1, 0-41 x 0-33 = 19-42, 0-41 x 0-34 = 20-14, 0-41 x 0-35 = 20-55, 0-41 x 0-36 = 21-27, 0-41 x 0-37 = 21-68, 0-41 x 0-38 = 22-40, 0-41 x 0-39 = 23-12, 0-41 x 0-40 = 23-53, 0-41 x 0-41 = 24-25, 0-41 x 0-42 = 24-66, 0-41 x 0-43 = 25-38, 0-41 x 0-44 = 26-10, 0-41 x 0-45 = 26-51, 0-41 x 0-46 = 27-23, 0-41 x 0-47 = 27-64, 0-41 x 0-48 = 28-36, 0-41 x 0-49 = 29-8, 0-41 x 0-50 = 29-49, 0-41 x 0-51 = 30-21, 0-41 x 0-52 = 30-62, 0-41 x 0-53 = 31-34, 0-41 x 0-54 = 32-6, 0-41 x 0-55 = 32-47, 0-41 x 0-56 = 33-19, 0-41 x 0-57 = 33-60, 0-41 x 0-58 = 34-32, 0-41 x 0-59 = 35-4, 0-41 x 0-60 = 35-45, 0-41 x 0-61 = 36-17, 0-41 x 0-62 = 36-58, 0-41 x 0-63 = 37-30, 0-41 x 0-64 = 38-2, 0-41 x 0-65 = 38-43, 0-41 x 0-66 = 39-15, 0-41 x 0-67 = 39-56, 0-41 x 0-68 = 40-28, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-15, 0-42 x 0-3 = 1-57, 0-42 x 0-4 = 2-30, 0-42 x 0-5 = 3-3, 0-42 x 0-6 = 3-45, 0-42 x 0-7 = 4-18, 0-42 x 0-8 = 4-60, 0-42 x 0-9 = 5-33, 0-42 x 0-10 = 6-6, 0-42 x 0-11 = 6-48, 0-42 x 0-12 = 7-21, 0-42 x 0-13 = 7-63, 0-42 x 0-14 = 8-36, 0-42 x 0-15 = 9-9, 0-42 x 0-16 = 9-51, 0-42 x 0-17 = 10-24, 0-42 x 0-18 = 10-66, 0-42 x 0-19 = 11-39, 0-42 x 0-20 = 12-12, 0-42 x 0-21 = 12-54, 0-42 x 0-22 = 13-27, 0-42 x 0-23 = 14-0, 0-42 x 0-24 = 14-42, 0-42 x 0-25 = 15-15, 0-42 x 0-26 = 15-57, 0-42 x 0-27 = 16-30, 0-42 x 0-28 = 17-3, 0-42 x 0-29 = 17-45, 0-42 x 0-30 = 18-18, 0-42 x 0-31 = 18-60, 0-42 x 0-32 = 19-33, 0-42 x 0-33 = 20-6, 0-42 x 0-34 = 20-48, 0-42 x 0-35 = 21-21, 0-42 x 0-36 = 21-63, 0-42 x 0-37 = 22-36, 0-42 x 0-38 = 23-9, 0-42 x 0-39 = 23-51, 0-42 x 0-40 = 24-24, 0-42 x 0-41 = 24-66, 0-42 x 0-42 = 25-39, 0-42 x 0-43 = 26-12, 0-42 x 0-44 = 26-54, 0-42 x 0-45 = 27-27, 0-42 x 0-46 = 28-0, 0-42 x 0-47 = 28-42, 0-42 x 0-48 = 29-15, 0-42 x 0-49 = 29-57, 0-42 x 0-50 = 30-30, 0-42 x 0-51 = 31-3, 0-42 x 0-52 = 31-45, 0-42 x 0-53 = 32-18, 0-42 x 0-54 = 32-60, 0-42 x 0-55 = 33-33, 0-42 x 0-56 = 34-6, 0-42 x 0-57 = 34-48, 0-42 x 0-58 = 35-21, 0-42 x 0-59 = 35-63, 0-42 x 0-60 = 36-36, 0-42 x 0-61 = 37-9, 0-42 x 0-62 = 37-51, 0-42 x 0-63 = 38-24, 0-42 x 0-64 = 38-66, 0-42 x 0-65 = 39-39, 0-42 x 0-66 = 40-12, 0-42 x 0-67 = 40-54, 0-42 x 0-68 = 41-27, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-17, 0-43 x 0-3 = 1-60, 0-43 x 0-4 = 2-34, 0-43 x 0-5 = 3-8, 0-43 x 0-6 = 3-51, 0-43 x 0-7 = 4-25, 0-43 x 0-8 = 4-68, 0-43 x 0-9 = 5-42, 0-43 x 0-10 = 6-16, 0-43 x 0-11 = 6-59, 0-43 x 0-12 = 7-33, 0-43 x 0-13 = 8-7, 0-43 x 0-14 = 8-50, 0-43 x 0-15 = 9-24, 0-43 x 0-16 = 9-67, 0-43 x 0-17 = 10-41, 0-43 x 0-18 = 11-15, 0-43 x 0-19 = 11-58, 0-43 x 0-20 = 12-32, 0-43 x 0-21 = 13-6, 0-43 x 0-22 = 13-49, 0-43 x 0-23 = 14-23, 0-43 x 0-24 = 14-66, 0-43 x 0-25 = 15-40, 0-43 x 0-26 = 16-14, 0-43 x 0-27 = 16-57, 0-43 x 0-28 = 17-31, 0-43 x 0-29 = 18-5, 0-43 x 0-30 = 18-48, 0-43 x 0-31 = 19-22, 0-43 x 0-32 = 19-65, 0-43 x 0-33 = 20-39, 0-43 x 0-34 = 21-13, 0-43 x 0-35 = 21-56, 0-43 x 0-36 = 22-30, 0-43 x 0-37 = 23-4, 0-43 x 0-38 = 23-47, 0-43 x 0-39 = 24-21, 0-43 x 0-40 = 24-64, 0-43 x 0-41 = 25-38, 0-43 x 0-42 = 26-12, 0-43 x 0-43 = 26-55, 0-43 x 0-44 = 27-29, 0-43 x 0-45 = 28-3, 0-43 x 0-46 = 28-46, 0-43 x 0-47 = 29-20, 0-43 x 0-48 = 29-63, 0-43 x 0-49 = 30-37, 0-43 x 0-50 = 31-11, 0-43 x 0-51 = 31-54, 0-43 x 0-52 = 32-28, 0-43 x 0-53 = 33-2, 0-43 x 0-54 = 33-45, 0-43 x 0-55 = 34-19, 0-43 x 0-56 = 34-62, 0-43 x 0-57 = 35-36, 0-43 x 0-58 = 36-10, 0-43 x 0-59 = 36-53, 0-43 x 0-60 = 37-27, 0-43 x 0-61 = 38-1, 0-43 x 0-62 = 38-44, 0-43 x 0-63 = 39-18, 0-43 x 0-64 = 39-61, 0-43 x 0-65 = 40-35, 0-43 x 0-66 = 41-9, 0-43 x 0-67 = 41-52, 0-43 x 0-68 = 42-26, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-19, 0-44 x 0-3 = 1-63, 0-44 x 0-4 = 2-38, 0-44 x 0-5 = 3-13, 0-44 x 0-6 = 3-57, 0-44 x 0-7 = 4-32, 0-44 x 0-8 = 5-7, 0-44 x 0-9 = 5-51, 0-44 x 0-10 = 6-26, 0-44 x 0-11 = 7-1, 0-44 x 0-12 = 7-45, 0-44 x 0-13 = 8-20, 0-44 x 0-14 = 8-64, 0-44 x 0-15 = 9-39, 0-44 x 0-16 = 10-14, 0-44 x 0-17 = 10-58, 0-44 x 0-18 = 11-33, 0-44 x 0-19 = 12-8, 0-44 x 0-20 = 12-52, 0-44 x 0-21 = 13-27, 0-44 x 0-22 = 14-2, 0-44 x 0-23 = 14-46, 0-44 x 0-24 = 15-21, 0-44 x 0-25 = 15-65, 0-44 x 0-26 = 16-40, 0-44 x 0-27 = 17-15, 0-44 x 0-28 = 17-59, 0-44 x 0-29 = 18-34, 0-44 x 0-30 = 19-9, 0-44 x 0-31 = 19-53, 0-44 x 0-32 = 20-28, 0-44 x 0-33 = 21-3, 0-44 x 0-34 = 21-47, 0-44 x 0-35 = 22-22, 0-44 x 0-36 = 22-66, 0-44 x 0-37 = 23-41, 0-44 x 0-38 = 24-16, 0-44 x 0-39 = 24-60, 0-44 x 0-40 = 25-35, 0-44 x 0-41 = 26-10, 0-44 x 0-42 = 26-54, 0-44 x 0-43 = 27-29, 0-44 x 0-44 = 28-4, 0-44 x 0-45 = 28-48, 0-44 x 0-46 = 29-23, 0-44 x 0-47 = 29-67, 0-44 x 0-48 = 30-42, 0-44 x 0-49 = 31-17, 0-44 x 0-50 = 31-61, 0-44 x 0-51 = 32-36, 0-44 x 0-52 = 33-11, 0-44 x 0-53 = 33-55, 0-44 x 0-54 = 34-30, 0-44 x 0-55 = 35-5, 0-44 x 0-56 = 35-49, 0-44 x 0-57 = 36-24, 0-44 x 0-58 = 36-68, 0-44 x 0-59 = 37-43, 0-44 x 0-60 = 38-18, 0-44 x 0-61 = 38-62, 0-44 x 0-62 = 39-37, 0-44 x 0-63 = 40-12, 0-44 x 0-64 = 40-56, 0-44 x 0-65 = 41-31, 0-44 x 0-66 = 42-6, 0-44 x 0-67 = 42-50, 0-44 x 0-68 = 43-25, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-21, 0-45 x 0-3 = 1-66, 0-45 x 0-4 = 2-42, 0-45 x 0-5 = 3-18, 0-45 x 0-6 = 3-63, 0-45 x 0-7 = 4-39, 0-45 x 0-8 = 5-15, 0-45 x 0-9 = 5-60, 0-45 x 0-10 = 6-36, 0-45 x 0-11 = 7-12, 0-45 x 0-12 = 7-57, 0-45 x 0-13 = 8-33, 0-45 x 0-14 = 9-9, 0-45 x 0-15 = 9-54, 0-45 x 0-16 = 10-30, 0-45 x 0-17 = 11-6, 0-45 x 0-18 = 11-51, 0-45 x 0-19 = 12-27, 0-45 x 0-20 = 13-3, 0-45 x 0-21 = 13-48, 0-45 x 0-22 = 14-24, 0-45 x 0-23 = 15-0, 0-45 x 0-24 = 15-45, 0-45 x 0-25 = 16-21, 0-45 x 0-26 = 16-66, 0-45 x 0-27 = 17-42, 0-45 x 0-28 = 18-18, 0-45 x 0-29 = 18-63, 0-45 x 0-30 = 19-39, 0-45 x 0-31 = 20-15, 0-45 x 0-32 = 20-60, 0-45 x 0-33 = 21-36, 0-45 x 0-34 = 22-12, 0-45 x 0-35 = 22-57, 0-45 x 0-36 = 23-33, 0-45 x 0-37 = 24-9, 0-45 x 0-38 = 24-54, 0-45 x 0-39 = 25-30, 0-45 x 0-40 = 26-6, 0-45 x 0-41 = 26-51, 0-45 x 0-42 = 27-27, 0-45 x 0-43 = 28-3, 0-45 x 0-44 = 28-48, 0-45 x 0-45 = 29-24, 0-45 x 0-46 = 30-0, 0-45 x 0-47 = 30-45, 0-45 x 0-48 = 31-21, 0-45 x 0-49 = 31-66, 0-45 x 0-50 = 32-42, 0-45 x 0-51 = 33-18, 0-45 x 0-52 = 33-63, 0-45 x 0-53 = 34-39, 0-45 x 0-54 = 35-15, 0-45 x 0-55 = 35-60, 0-45 x 0-56 = 36-36, 0-45 x 0-57 = 37-12, 0-45 x 0-58 = 37-57, 0-45 x 0-59 = 38-33, 0-45 x 0-60 = 39-9, 0-45 x 0-61 = 39-54, 0-45 x 0-62 = 40-30, 0-45 x 0-63 = 41-6, 0-45 x 0-64 = 41-51, 0-45 x 0-65 = 42-27, 0-45 x 0-66 = 43-3, 0-45 x 0-67 = 43-48, 0-45 x 0-68 = 44-24, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-23, 0-46 x 0-3 = 2-0, 0-46 x 0-4 = 2-46, 0-46 x 0-5 = 3-23, 0-46 x 0-6 = 4-0, 0-46 x 0-7 = 4-46, 0-46 x 0-8 = 5-23, 0-46 x 0-9 = 6-0, 0-46 x 0-10 = 6-46, 0-46 x 0-11 = 7-23, 0-46 x 0-12 = 8-0, 0-46 x 0-13 = 8-46, 0-46 x 0-14 = 9-23, 0-46 x 0-15 = 10-0, 0-46 x 0-16 = 10-46, 0-46 x 0-17 = 11-23, 0-46 x 0-18 = 12-0, 0-46 x 0-19 = 12-46, 0-46 x 0-20 = 13-23, 0-46 x 0-21 = 14-0, 0-46 x 0-22 = 14-46, 0-46 x 0-23 = 15-23, 0-46 x 0-24 = 16-0, 0-46 x 0-25 = 16-46, 0-46 x 0-26 = 17-23, 0-46 x 0-27 = 18-0, 0-46 x 0-28 = 18-46, 0-46 x 0-29 = 19-23, 0-46 x 0-30 = 20-0, 0-46 x 0-31 = 20-46, 0-46 x 0-32 = 21-23, 0-46 x 0-33 = 22-0, 0-46 x 0-34 = 22-46, 0-46 x 0-35 = 23-23, 0-46 x 0-36 = 24-0, 0-46 x 0-37 = 24-46, 0-46 x 0-38 = 25-23, 0-46 x 0-39 = 26-0, 0-46 x 0-40 = 26-46, 0-46 x 0-41 = 27-23, 0-46 x 0-42 = 28-0, 0-46 x 0-43 = 28-46, 0-46 x 0-44 = 29-23, 0-46 x 0-45 = 30-0, 0-46 x 0-46 = 30-46, 0-46 x 0-47 = 31-23, 0-46 x 0-48 = 32-0, 0-46 x 0-49 = 32-46, 0-46 x 0-50 = 33-23, 0-46 x 0-51 = 34-0, 0-46 x 0-52 = 34-46, 0-46 x 0-53 = 35-23, 0-46 x 0-54 = 36-0, 0-46 x 0-55 = 36-46, 0-46 x 0-56 = 37-23, 0-46 x 0-57 = 38-0, 0-46 x 0-58 = 38-46, 0-46 x 0-59 = 39-23, 0-46 x 0-60 = 40-0, 0-46 x 0-61 = 40-46, 0-46 x 0-62 = 41-23, 0-46 x 0-63 = 42-0, 0-46 x 0-64 = 42-46, 0-46 x 0-65 = 43-23, 0-46 x 0-66 = 44-0, 0-46 x 0-67 = 44-46, 0-46 x 0-68 = 45-23, 
