71 x 1 = 0-71, 71 x 2 = 1-52, 71 x 3 = 2-33, 71 x 4 = 3-14, 71 x 5 = 3-85, 71 x 6 = 4-66, 71 x 7 = 5-47, 71 x 8 = 6-28, 71 x 9 = 7-9, 71 x 10 = 7-80, 71 x 11 = 8-61, 71 x 12 = 9-42, 71 x 13 = 10-23, 71 x 14 = 11-4, 71 x 15 = 11-75, 71 x 16 = 12-56, 71 x 17 = 13-37, 71 x 18 = 14-18, 71 x 19 = 14-89, 71 x 20 = 15-70, 71 x 21 = 16-51, 71 x 22 = 17-32, 71 x 23 = 18-13, 71 x 24 = 18-84, 71 x 25 = 19-65, 71 x 26 = 20-46, 71 x 27 = 21-27, 71 x 28 = 22-8, 71 x 29 = 22-79, 71 x 30 = 23-60, 71 x 31 = 24-41, 71 x 32 = 25-22, 71 x 33 = 26-3, 71 x 34 = 26-74, 71 x 35 = 27-55, 71 x 36 = 28-36, 71 x 37 = 29-17, 71 x 38 = 29-88, 71 x 39 = 30-69, 71 x 40 = 31-50, 71 x 41 = 32-31, 71 x 42 = 33-12, 71 x 43 = 33-83, 71 x 44 = 34-64, 71 x 45 = 35-45, 71 x 46 = 36-26, 71 x 47 = 37-7, 71 x 48 = 37-78, 71 x 49 = 38-59, 71 x 50 = 39-40, 71 x 51 = 40-21, 71 x 52 = 41-2, 71 x 53 = 41-73, 71 x 54 = 42-54, 71 x 55 = 43-35, 71 x 56 = 44-16, 71 x 57 = 44-87, 71 x 58 = 45-68, 71 x 59 = 46-49, 71 x 60 = 47-30, 71 x 61 = 48-11, 71 x 62 = 48-82, 71 x 63 = 49-63, 71 x 64 = 50-44, 71 x 65 = 51-25, 71 x 66 = 52-6, 71 x 67 = 52-77, 71 x 68 = 53-58, 71 x 69 = 54-39, 71 x 70 = 55-20, 71 x 71 = 56-1, 71 x 72 = 56-72, 71 x 73 = 57-53, 71 x 74 = 58-34, 71 x 75 = 59-15, 71 x 76 = 59-86, 71 x 77 = 60-67, 71 x 78 = 61-48, 71 x 79 = 62-29, 71 x 80 = 63-10, 71 x 81 = 63-81, 71 x 82 = 64-62, 71 x 83 = 65-43, 71 x 84 = 66-24, 71 x 85 = 67-5, 71 x 86 = 67-76, 71 x 87 = 68-57, 71 x 88 = 69-38, 71 x 89 = 70-19, 
72 x 1 = 0-72, 72 x 2 = 1-54, 72 x 3 = 2-36, 72 x 4 = 3-18, 72 x 5 = 4-0, 72 x 6 = 4-72, 72 x 7 = 5-54, 72 x 8 = 6-36, 72 x 9 = 7-18, 72 x 10 = 8-0, 72 x 11 = 8-72, 72 x 12 = 9-54, 72 x 13 = 10-36, 72 x 14 = 11-18, 72 x 15 = 12-0, 72 x 16 = 12-72, 72 x 17 = 13-54, 72 x 18 = 14-36, 72 x 19 = 15-18, 72 x 20 = 16-0, 72 x 21 = 16-72, 72 x 22 = 17-54, 72 x 23 = 18-36, 72 x 24 = 19-18, 72 x 25 = 20-0, 72 x 26 = 20-72, 72 x 27 = 21-54, 72 x 28 = 22-36, 72 x 29 = 23-18, 72 x 30 = 24-0, 72 x 31 = 24-72, 72 x 32 = 25-54, 72 x 33 = 26-36, 72 x 34 = 27-18, 72 x 35 = 28-0, 72 x 36 = 28-72, 72 x 37 = 29-54, 72 x 38 = 30-36, 72 x 39 = 31-18, 72 x 40 = 32-0, 72 x 41 = 32-72, 72 x 42 = 33-54, 72 x 43 = 34-36, 72 x 44 = 35-18, 72 x 45 = 36-0, 72 x 46 = 36-72, 72 x 47 = 37-54, 72 x 48 = 38-36, 72 x 49 = 39-18, 72 x 50 = 40-0, 72 x 51 = 40-72, 72 x 52 = 41-54, 72 x 53 = 42-36, 72 x 54 = 43-18, 72 x 55 = 44-0, 72 x 56 = 44-72, 72 x 57 = 45-54, 72 x 58 = 46-36, 72 x 59 = 47-18, 72 x 60 = 48-0, 72 x 61 = 48-72, 72 x 62 = 49-54, 72 x 63 = 50-36, 72 x 64 = 51-18, 72 x 65 = 52-0, 72 x 66 = 52-72, 72 x 67 = 53-54, 72 x 68 = 54-36, 72 x 69 = 55-18, 72 x 70 = 56-0, 72 x 71 = 56-72, 72 x 72 = 57-54, 72 x 73 = 58-36, 72 x 74 = 59-18, 72 x 75 = 60-0, 72 x 76 = 60-72, 72 x 77 = 61-54, 72 x 78 = 62-36, 72 x 79 = 63-18, 72 x 80 = 64-0, 72 x 81 = 64-72, 72 x 82 = 65-54, 72 x 83 = 66-36, 72 x 84 = 67-18, 72 x 85 = 68-0, 72 x 86 = 68-72, 72 x 87 = 69-54, 72 x 88 = 70-36, 72 x 89 = 71-18, 
73 x 1 = 0-73, 73 x 2 = 1-56, 73 x 3 = 2-39, 73 x 4 = 3-22, 73 x 5 = 4-5, 73 x 6 = 4-78, 73 x 7 = 5-61, 73 x 8 = 6-44, 73 x 9 = 7-27, 73 x 10 = 8-10, 73 x 11 = 8-83, 73 x 12 = 9-66, 73 x 13 = 10-49, 73 x 14 = 11-32, 73 x 15 = 12-15, 73 x 16 = 12-88, 73 x 17 = 13-71, 73 x 18 = 14-54, 73 x 19 = 15-37, 73 x 20 = 16-20, 73 x 21 = 17-3, 73 x 22 = 17-76, 73 x 23 = 18-59, 73 x 24 = 19-42, 73 x 25 = 20-25, 73 x 26 = 21-8, 73 x 27 = 21-81, 73 x 28 = 22-64, 73 x 29 = 23-47, 73 x 30 = 24-30, 73 x 31 = 25-13, 73 x 32 = 25-86, 73 x 33 = 26-69, 73 x 34 = 27-52, 73 x 35 = 28-35, 73 x 36 = 29-18, 73 x 37 = 30-1, 73 x 38 = 30-74, 73 x 39 = 31-57, 73 x 40 = 32-40, 73 x 41 = 33-23, 73 x 42 = 34-6, 73 x 43 = 34-79, 73 x 44 = 35-62, 73 x 45 = 36-45, 73 x 46 = 37-28, 73 x 47 = 38-11, 73 x 48 = 38-84, 73 x 49 = 39-67, 73 x 50 = 40-50, 73 x 51 = 41-33, 73 x 52 = 42-16, 73 x 53 = 42-89, 73 x 54 = 43-72, 73 x 55 = 44-55, 73 x 56 = 45-38, 73 x 57 = 46-21, 73 x 58 = 47-4, 73 x 59 = 47-77, 73 x 60 = 48-60, 73 x 61 = 49-43, 73 x 62 = 50-26, 73 x 63 = 51-9, 73 x 64 = 51-82, 73 x 65 = 52-65, 73 x 66 = 53-48, 73 x 67 = 54-31, 73 x 68 = 55-14, 73 x 69 = 55-87, 73 x 70 = 56-70, 73 x 71 = 57-53, 73 x 72 = 58-36, 73 x 73 = 59-19, 73 x 74 = 60-2, 73 x 75 = 60-75, 73 x 76 = 61-58, 73 x 77 = 62-41, 73 x 78 = 63-24, 73 x 79 = 64-7, 73 x 80 = 64-80, 73 x 81 = 65-63, 73 x 82 = 66-46, 73 x 83 = 67-29, 73 x 84 = 68-12, 73 x 85 = 68-85, 73 x 86 = 69-68, 73 x 87 = 70-51, 73 x 88 = 71-34, 73 x 89 = 72-17, 
74 x 1 = 0-74, 74 x 2 = 1-58, 74 x 3 = 2-42, 74 x 4 = 3-26, 74 x 5 = 4-10, 74 x 6 = 4-84, 74 x 7 = 5-68, 74 x 8 = 6-52, 74 x 9 = 7-36, 74 x 10 = 8-20, 74 x 11 = 9-4, 74 x 12 = 9-78, 74 x 13 = 10-62, 74 x 14 = 11-46, 74 x 15 = 12-30, 74 x 16 = 13-14, 74 x 17 = 13-88, 74 x 18 = 14-72, 74 x 19 = 15-56, 74 x 20 = 16-40, 74 x 21 = 17-24, 74 x 22 = 18-8, 74 x 23 = 18-82, 74 x 24 = 19-66, 74 x 25 = 20-50, 74 x 26 = 21-34, 74 x 27 = 22-18, 74 x 28 = 23-2, 74 x 29 = 23-76, 74 x 30 = 24-60, 74 x 31 = 25-44, 74 x 32 = 26-28, 74 x 33 = 27-12, 74 x 34 = 27-86, 74 x 35 = 28-70, 74 x 36 = 29-54, 74 x 37 = 30-38, 74 x 38 = 31-22, 74 x 39 = 32-6, 74 x 40 = 32-80, 74 x 41 = 33-64, 74 x 42 = 34-48, 74 x 43 = 35-32, 74 x 44 = 36-16, 74 x 45 = 37-0, 74 x 46 = 37-74, 74 x 47 = 38-58, 74 x 48 = 39-42, 74 x 49 = 40-26, 74 x 50 = 41-10, 74 x 51 = 41-84, 74 x 52 = 42-68, 74 x 53 = 43-52, 74 x 54 = 44-36, 74 x 55 = 45-20, 74 x 56 = 46-4, 74 x 57 = 46-78, 74 x 58 = 47-62, 74 x 59 = 48-46, 74 x 60 = 49-30, 74 x 61 = 50-14, 74 x 62 = 50-88, 74 x 63 = 51-72, 74 x 64 = 52-56, 74 x 65 = 53-40, 74 x 66 = 54-24, 74 x 67 = 55-8, 74 x 68 = 55-82, 74 x 69 = 56-66, 74 x 70 = 57-50, 74 x 71 = 58-34, 74 x 72 = 59-18, 74 x 73 = 60-2, 74 x 74 = 60-76, 74 x 75 = 61-60, 74 x 76 = 62-44, 74 x 77 = 63-28, 74 x 78 = 64-12, 74 x 79 = 64-86, 74 x 80 = 65-70, 74 x 81 = 66-54, 74 x 82 = 67-38, 74 x 83 = 68-22, 74 x 84 = 69-6, 74 x 85 = 69-80, 74 x 86 = 70-64, 74 x 87 = 71-48, 74 x 88 = 72-32, 74 x 89 = 73-16, 
75 x 1 = 0-75, 75 x 2 = 1-60, 75 x 3 = 2-45, 75 x 4 = 3-30, 75 x 5 = 4-15, 75 x 6 = 5-0, 75 x 7 = 5-75, 75 x 8 = 6-60, 75 x 9 = 7-45, 75 x 10 = 8-30, 75 x 11 = 9-15, 75 x 12 = 10-0, 75 x 13 = 10-75, 75 x 14 = 11-60, 75 x 15 = 12-45, 75 x 16 = 13-30, 75 x 17 = 14-15, 75 x 18 = 15-0, 75 x 19 = 15-75, 75 x 20 = 16-60, 75 x 21 = 17-45, 75 x 22 = 18-30, 75 x 23 = 19-15, 75 x 24 = 20-0, 75 x 25 = 20-75, 75 x 26 = 21-60, 75 x 27 = 22-45, 75 x 28 = 23-30, 75 x 29 = 24-15, 75 x 30 = 25-0, 75 x 31 = 25-75, 75 x 32 = 26-60, 75 x 33 = 27-45, 75 x 34 = 28-30, 75 x 35 = 29-15, 75 x 36 = 30-0, 75 x 37 = 30-75, 75 x 38 = 31-60, 75 x 39 = 32-45, 75 x 40 = 33-30, 75 x 41 = 34-15, 75 x 42 = 35-0, 75 x 43 = 35-75, 75 x 44 = 36-60, 75 x 45 = 37-45, 75 x 46 = 38-30, 75 x 47 = 39-15, 75 x 48 = 40-0, 75 x 49 = 40-75, 75 x 50 = 41-60, 75 x 51 = 42-45, 75 x 52 = 43-30, 75 x 53 = 44-15, 75 x 54 = 45-0, 75 x 55 = 45-75, 75 x 56 = 46-60, 75 x 57 = 47-45, 75 x 58 = 48-30, 75 x 59 = 49-15, 75 x 60 = 50-0, 75 x 61 = 50-75, 75 x 62 = 51-60, 75 x 63 = 52-45, 75 x 64 = 53-30, 75 x 65 = 54-15, 75 x 66 = 55-0, 75 x 67 = 55-75, 75 x 68 = 56-60, 75 x 69 = 57-45, 75 x 70 = 58-30, 75 x 71 = 59-15, 75 x 72 = 60-0, 75 x 73 = 60-75, 75 x 74 = 61-60, 75 x 75 = 62-45, 75 x 76 = 63-30, 75 x 77 = 64-15, 75 x 78 = 65-0, 75 x 79 = 65-75, 75 x 80 = 66-60, 75 x 81 = 67-45, 75 x 82 = 68-30, 75 x 83 = 69-15, 75 x 84 = 70-0, 75 x 85 = 70-75, 75 x 86 = 71-60, 75 x 87 = 72-45, 75 x 88 = 73-30, 75 x 89 = 74-15, 
76 x 1 = 0-76, 76 x 2 = 1-62, 76 x 3 = 2-48, 76 x 4 = 3-34, 76 x 5 = 4-20, 76 x 6 = 5-6, 76 x 7 = 5-82, 76 x 8 = 6-68, 76 x 9 = 7-54, 76 x 10 = 8-40, 76 x 11 = 9-26, 76 x 12 = 10-12, 76 x 13 = 10-88, 76 x 14 = 11-74, 76 x 15 = 12-60, 76 x 16 = 13-46, 76 x 17 = 14-32, 76 x 18 = 15-18, 76 x 19 = 16-4, 76 x 20 = 16-80, 76 x 21 = 17-66, 76 x 22 = 18-52, 76 x 23 = 19-38, 76 x 24 = 20-24, 76 x 25 = 21-10, 76 x 26 = 21-86, 76 x 27 = 22-72, 76 x 28 = 23-58, 76 x 29 = 24-44, 76 x 30 = 25-30, 76 x 31 = 26-16, 76 x 32 = 27-2, 76 x 33 = 27-78, 76 x 34 = 28-64, 76 x 35 = 29-50, 76 x 36 = 30-36, 76 x 37 = 31-22, 76 x 38 = 32-8, 76 x 39 = 32-84, 76 x 40 = 33-70, 76 x 41 = 34-56, 76 x 42 = 35-42, 76 x 43 = 36-28, 76 x 44 = 37-14, 76 x 45 = 38-0, 76 x 46 = 38-76, 76 x 47 = 39-62, 76 x 48 = 40-48, 76 x 49 = 41-34, 76 x 50 = 42-20, 76 x 51 = 43-6, 76 x 52 = 43-82, 76 x 53 = 44-68, 76 x 54 = 45-54, 76 x 55 = 46-40, 76 x 56 = 47-26, 76 x 57 = 48-12, 76 x 58 = 48-88, 76 x 59 = 49-74, 76 x 60 = 50-60, 76 x 61 = 51-46, 76 x 62 = 52-32, 76 x 63 = 53-18, 76 x 64 = 54-4, 76 x 65 = 54-80, 76 x 66 = 55-66, 76 x 67 = 56-52, 76 x 68 = 57-38, 76 x 69 = 58-24, 76 x 70 = 59-10, 76 x 71 = 59-86, 76 x 72 = 60-72, 76 x 73 = 61-58, 76 x 74 = 62-44, 76 x 75 = 63-30, 76 x 76 = 64-16, 76 x 77 = 65-2, 76 x 78 = 65-78, 76 x 79 = 66-64, 76 x 80 = 67-50, 76 x 81 = 68-36, 76 x 82 = 69-22, 76 x 83 = 70-8, 76 x 84 = 70-84, 76 x 85 = 71-70, 76 x 86 = 72-56, 76 x 87 = 73-42, 76 x 88 = 74-28, 76 x 89 = 75-14, 
77 x 1 = 0-77, 77 x 2 = 1-64, 77 x 3 = 2-51, 77 x 4 = 3-38, 77 x 5 = 4-25, 77 x 6 = 5-12, 77 x 7 = 5-89, 77 x 8 = 6-76, 77 x 9 = 7-63, 77 x 10 = 8-50, 77 x 11 = 9-37, 77 x 12 = 10-24, 77 x 13 = 11-11, 77 x 14 = 11-88, 77 x 15 = 12-75, 77 x 16 = 13-62, 77 x 17 = 14-49, 77 x 18 = 15-36, 77 x 19 = 16-23, 77 x 20 = 17-10, 77 x 21 = 17-87, 77 x 22 = 18-74, 77 x 23 = 19-61, 77 x 24 = 20-48, 77 x 25 = 21-35, 77 x 26 = 22-22, 77 x 27 = 23-9, 77 x 28 = 23-86, 77 x 29 = 24-73, 77 x 30 = 25-60, 77 x 31 = 26-47, 77 x 32 = 27-34, 77 x 33 = 28-21, 77 x 34 = 29-8, 77 x 35 = 29-85, 77 x 36 = 30-72, 77 x 37 = 31-59, 77 x 38 = 32-46, 77 x 39 = 33-33, 77 x 40 = 34-20, 77 x 41 = 35-7, 77 x 42 = 35-84, 77 x 43 = 36-71, 77 x 44 = 37-58, 77 x 45 = 38-45, 77 x 46 = 39-32, 77 x 47 = 40-19, 77 x 48 = 41-6, 77 x 49 = 41-83, 77 x 50 = 42-70, 77 x 51 = 43-57, 77 x 52 = 44-44, 77 x 53 = 45-31, 77 x 54 = 46-18, 77 x 55 = 47-5, 77 x 56 = 47-82, 77 x 57 = 48-69, 77 x 58 = 49-56, 77 x 59 = 50-43, 77 x 60 = 51-30, 77 x 61 = 52-17, 77 x 62 = 53-4, 77 x 63 = 53-81, 77 x 64 = 54-68, 77 x 65 = 55-55, 77 x 66 = 56-42, 77 x 67 = 57-29, 77 x 68 = 58-16, 77 x 69 = 59-3, 77 x 70 = 59-80, 77 x 71 = 60-67, 77 x 72 = 61-54, 77 x 73 = 62-41, 77 x 74 = 63-28, 77 x 75 = 64-15, 77 x 76 = 65-2, 77 x 77 = 65-79, 77 x 78 = 66-66, 77 x 79 = 67-53, 77 x 80 = 68-40, 77 x 81 = 69-27, 77 x 82 = 70-14, 77 x 83 = 71-1, 77 x 84 = 71-78, 77 x 85 = 72-65, 77 x 86 = 73-52, 77 x 87 = 74-39, 77 x 88 = 75-26, 77 x 89 = 76-13, 
78 x 1 = 0-78, 78 x 2 = 1-66, 78 x 3 = 2-54, 78 x 4 = 3-42, 78 x 5 = 4-30, 78 x 6 = 5-18, 78 x 7 = 6-6, 78 x 8 = 6-84, 78 x 9 = 7-72, 78 x 10 = 8-60, 78 x 11 = 9-48, 78 x 12 = 10-36, 78 x 13 = 11-24, 78 x 14 = 12-12, 78 x 15 = 13-0, 78 x 16 = 13-78, 78 x 17 = 14-66, 78 x 18 = 15-54, 78 x 19 = 16-42, 78 x 20 = 17-30, 78 x 21 = 18-18, 78 x 22 = 19-6, 78 x 23 = 19-84, 78 x 24 = 20-72, 78 x 25 = 21-60, 78 x 26 = 22-48, 78 x 27 = 23-36, 78 x 28 = 24-24, 78 x 29 = 25-12, 78 x 30 = 26-0, 78 x 31 = 26-78, 78 x 32 = 27-66, 78 x 33 = 28-54, 78 x 34 = 29-42, 78 x 35 = 30-30, 78 x 36 = 31-18, 78 x 37 = 32-6, 78 x 38 = 32-84, 78 x 39 = 33-72, 78 x 40 = 34-60, 78 x 41 = 35-48, 78 x 42 = 36-36, 78 x 43 = 37-24, 78 x 44 = 38-12, 78 x 45 = 39-0, 78 x 46 = 39-78, 78 x 47 = 40-66, 78 x 48 = 41-54, 78 x 49 = 42-42, 78 x 50 = 43-30, 78 x 51 = 44-18, 78 x 52 = 45-6, 78 x 53 = 45-84, 78 x 54 = 46-72, 78 x 55 = 47-60, 78 x 56 = 48-48, 78 x 57 = 49-36, 78 x 58 = 50-24, 78 x 59 = 51-12, 78 x 60 = 52-0, 78 x 61 = 52-78, 78 x 62 = 53-66, 78 x 63 = 54-54, 78 x 64 = 55-42, 78 x 65 = 56-30, 78 x 66 = 57-18, 78 x 67 = 58-6, 78 x 68 = 58-84, 78 x 69 = 59-72, 78 x 70 = 60-60, 78 x 71 = 61-48, 78 x 72 = 62-36, 78 x 73 = 63-24, 78 x 74 = 64-12, 78 x 75 = 65-0, 78 x 76 = 65-78, 78 x 77 = 66-66, 78 x 78 = 67-54, 78 x 79 = 68-42, 78 x 80 = 69-30, 78 x 81 = 70-18, 78 x 82 = 71-6, 78 x 83 = 71-84, 78 x 84 = 72-72, 78 x 85 = 73-60, 78 x 86 = 74-48, 78 x 87 = 75-36, 78 x 88 = 76-24, 78 x 89 = 77-12, 
79 x 1 = 0-79, 79 x 2 = 1-68, 79 x 3 = 2-57, 79 x 4 = 3-46, 79 x 5 = 4-35, 79 x 6 = 5-24, 79 x 7 = 6-13, 79 x 8 = 7-2, 79 x 9 = 7-81, 79 x 10 = 8-70, 79 x 11 = 9-59, 79 x 12 = 10-48, 79 x 13 = 11-37, 79 x 14 = 12-26, 79 x 15 = 13-15, 79 x 16 = 14-4, 79 x 17 = 14-83, 79 x 18 = 15-72, 79 x 19 = 16-61, 79 x 20 = 17-50, 79 x 21 = 18-39, 79 x 22 = 19-28, 79 x 23 = 20-17, 79 x 24 = 21-6, 79 x 25 = 21-85, 79 x 26 = 22-74, 79 x 27 = 23-63, 79 x 28 = 24-52, 79 x 29 = 25-41, 79 x 30 = 26-30, 79 x 31 = 27-19, 79 x 32 = 28-8, 79 x 33 = 28-87, 79 x 34 = 29-76, 79 x 35 = 30-65, 79 x 36 = 31-54, 79 x 37 = 32-43, 79 x 38 = 33-32, 79 x 39 = 34-21, 79 x 40 = 35-10, 79 x 41 = 35-89, 79 x 42 = 36-78, 79 x 43 = 37-67, 79 x 44 = 38-56, 79 x 45 = 39-45, 79 x 46 = 40-34, 79 x 47 = 41-23, 79 x 48 = 42-12, 79 x 49 = 43-1, 79 x 50 = 43-80, 79 x 51 = 44-69, 79 x 52 = 45-58, 79 x 53 = 46-47, 79 x 54 = 47-36, 79 x 55 = 48-25, 79 x 56 = 49-14, 79 x 57 = 50-3, 79 x 58 = 50-82, 79 x 59 = 51-71, 79 x 60 = 52-60, 79 x 61 = 53-49, 79 x 62 = 54-38, 79 x 63 = 55-27, 79 x 64 = 56-16, 79 x 65 = 57-5, 79 x 66 = 57-84, 79 x 67 = 58-73, 79 x 68 = 59-62, 79 x 69 = 60-51, 79 x 70 = 61-40, 79 x 71 = 62-29, 79 x 72 = 63-18, 79 x 73 = 64-7, 79 x 74 = 64-86, 79 x 75 = 65-75, 79 x 76 = 66-64, 79 x 77 = 67-53, 79 x 78 = 68-42, 79 x 79 = 69-31, 79 x 80 = 70-20, 79 x 81 = 71-9, 79 x 82 = 71-88, 79 x 83 = 72-77, 79 x 84 = 73-66, 79 x 85 = 74-55, 79 x 86 = 75-44, 79 x 87 = 76-33, 79 x 88 = 77-22, 79 x 89 = 78-11, 
80 x 1 = 0-80, 80 x 2 = 1-70, 80 x 3 = 2-60, 80 x 4 = 3-50, 80 x 5 = 4-40, 80 x 6 = 5-30, 80 x 7 = 6-20, 80 x 8 = 7-10, 80 x 9 = 8-0, 80 x 10 = 8-80, 80 x 11 = 9-70, 80 x 12 = 10-60, 80 x 13 = 11-50, 80 x 14 = 12-40, 80 x 15 = 13-30, 80 x 16 = 14-20, 80 x 17 = 15-10, 80 x 18 = 16-0, 80 x 19 = 16-80, 80 x 20 = 17-70, 80 x 21 = 18-60, 80 x 22 = 19-50, 80 x 23 = 20-40, 80 x 24 = 21-30, 80 x 25 = 22-20, 80 x 26 = 23-10, 80 x 27 = 24-0, 80 x 28 = 24-80, 80 x 29 = 25-70, 80 x 30 = 26-60, 80 x 31 = 27-50, 80 x 32 = 28-40, 80 x 33 = 29-30, 80 x 34 = 30-20, 80 x 35 = 31-10, 80 x 36 = 32-0, 80 x 37 = 32-80, 80 x 38 = 33-70, 80 x 39 = 34-60, 80 x 40 = 35-50, 80 x 41 = 36-40, 80 x 42 = 37-30, 80 x 43 = 38-20, 80 x 44 = 39-10, 80 x 45 = 40-0, 80 x 46 = 40-80, 80 x 47 = 41-70, 80 x 48 = 42-60, 80 x 49 = 43-50, 80 x 50 = 44-40, 80 x 51 = 45-30, 80 x 52 = 46-20, 80 x 53 = 47-10, 80 x 54 = 48-0, 80 x 55 = 48-80, 80 x 56 = 49-70, 80 x 57 = 50-60, 80 x 58 = 51-50, 80 x 59 = 52-40, 80 x 60 = 53-30, 80 x 61 = 54-20, 80 x 62 = 55-10, 80 x 63 = 56-0, 80 x 64 = 56-80, 80 x 65 = 57-70, 80 x 66 = 58-60, 80 x 67 = 59-50, 80 x 68 = 60-40, 80 x 69 = 61-30, 80 x 70 = 62-20, 80 x 71 = 63-10, 80 x 72 = 64-0, 80 x 73 = 64-80, 80 x 74 = 65-70, 80 x 75 = 66-60, 80 x 76 = 67-50, 80 x 77 = 68-40, 80 x 78 = 69-30, 80 x 79 = 70-20, 80 x 80 = 71-10, 80 x 81 = 72-0, 80 x 82 = 72-80, 80 x 83 = 73-70, 80 x 84 = 74-60, 80 x 85 = 75-50, 80 x 86 = 76-40, 80 x 87 = 77-30, 80 x 88 = 78-20, 80 x 89 = 79-10, 
81 x 1 = 0-81, 81 x 2 = 1-72, 81 x 3 = 2-63, 81 x 4 = 3-54, 81 x 5 = 4-45, 81 x 6 = 5-36, 81 x 7 = 6-27, 81 x 8 = 7-18, 81 x 9 = 8-9, 81 x 10 = 9-0, 81 x 11 = 9-81, 81 x 12 = 10-72, 81 x 13 = 11-63, 81 x 14 = 12-54, 81 x 15 = 13-45, 81 x 16 = 14-36, 81 x 17 = 15-27, 81 x 18 = 16-18, 81 x 19 = 17-9, 81 x 20 = 18-0, 81 x 21 = 18-81, 81 x 22 = 19-72, 81 x 23 = 20-63, 81 x 24 = 21-54, 81 x 25 = 22-45, 81 x 26 = 23-36, 81 x 27 = 24-27, 81 x 28 = 25-18, 81 x 29 = 26-9, 81 x 30 = 27-0, 81 x 31 = 27-81, 81 x 32 = 28-72, 81 x 33 = 29-63, 81 x 34 = 30-54, 81 x 35 = 31-45, 81 x 36 = 32-36, 81 x 37 = 33-27, 81 x 38 = 34-18, 81 x 39 = 35-9, 81 x 40 = 36-0, 81 x 41 = 36-81, 81 x 42 = 37-72, 81 x 43 = 38-63, 81 x 44 = 39-54, 81 x 45 = 40-45, 81 x 46 = 41-36, 81 x 47 = 42-27, 81 x 48 = 43-18, 81 x 49 = 44-9, 81 x 50 = 45-0, 81 x 51 = 45-81, 81 x 52 = 46-72, 81 x 53 = 47-63, 81 x 54 = 48-54, 81 x 55 = 49-45, 81 x 56 = 50-36, 81 x 57 = 51-27, 81 x 58 = 52-18, 81 x 59 = 53-9, 81 x 60 = 54-0, 81 x 61 = 54-81, 81 x 62 = 55-72, 81 x 63 = 56-63, 81 x 64 = 57-54, 81 x 65 = 58-45, 81 x 66 = 59-36, 81 x 67 = 60-27, 81 x 68 = 61-18, 81 x 69 = 62-9, 81 x 70 = 63-0, 81 x 71 = 63-81, 81 x 72 = 64-72, 81 x 73 = 65-63, 81 x 74 = 66-54, 81 x 75 = 67-45, 81 x 76 = 68-36, 81 x 77 = 69-27, 81 x 78 = 70-18, 81 x 79 = 71-9, 81 x 80 = 72-0, 81 x 81 = 72-81, 81 x 82 = 73-72, 81 x 83 = 74-63, 81 x 84 = 75-54, 81 x 85 = 76-45, 81 x 86 = 77-36, 81 x 87 = 78-27, 81 x 88 = 79-18, 81 x 89 = 80-9, 
82 x 1 = 0-82, 82 x 2 = 1-74, 82 x 3 = 2-66, 82 x 4 = 3-58, 82 x 5 = 4-50, 82 x 6 = 5-42, 82 x 7 = 6-34, 82 x 8 = 7-26, 82 x 9 = 8-18, 82 x 10 = 9-10, 82 x 11 = 10-2, 82 x 12 = 10-84, 82 x 13 = 11-76, 82 x 14 = 12-68, 82 x 15 = 13-60, 82 x 16 = 14-52, 82 x 17 = 15-44, 82 x 18 = 16-36, 82 x 19 = 17-28, 82 x 20 = 18-20, 82 x 21 = 19-12, 82 x 22 = 20-4, 82 x 23 = 20-86, 82 x 24 = 21-78, 82 x 25 = 22-70, 82 x 26 = 23-62, 82 x 27 = 24-54, 82 x 28 = 25-46, 82 x 29 = 26-38, 82 x 30 = 27-30, 82 x 31 = 28-22, 82 x 32 = 29-14, 82 x 33 = 30-6, 82 x 34 = 30-88, 82 x 35 = 31-80, 82 x 36 = 32-72, 82 x 37 = 33-64, 82 x 38 = 34-56, 82 x 39 = 35-48, 82 x 40 = 36-40, 82 x 41 = 37-32, 82 x 42 = 38-24, 82 x 43 = 39-16, 82 x 44 = 40-8, 82 x 45 = 41-0, 82 x 46 = 41-82, 82 x 47 = 42-74, 82 x 48 = 43-66, 82 x 49 = 44-58, 82 x 50 = 45-50, 82 x 51 = 46-42, 82 x 52 = 47-34, 82 x 53 = 48-26, 82 x 54 = 49-18, 82 x 55 = 50-10, 82 x 56 = 51-2, 82 x 57 = 51-84, 82 x 58 = 52-76, 82 x 59 = 53-68, 82 x 60 = 54-60, 82 x 61 = 55-52, 82 x 62 = 56-44, 82 x 63 = 57-36, 82 x 64 = 58-28, 82 x 65 = 59-20, 82 x 66 = 60-12, 82 x 67 = 61-4, 82 x 68 = 61-86, 82 x 69 = 62-78, 82 x 70 = 63-70, 82 x 71 = 64-62, 82 x 72 = 65-54, 82 x 73 = 66-46, 82 x 74 = 67-38, 82 x 75 = 68-30, 82 x 76 = 69-22, 82 x 77 = 70-14, 82 x 78 = 71-6, 82 x 79 = 71-88, 82 x 80 = 72-80, 82 x 81 = 73-72, 82 x 82 = 74-64, 82 x 83 = 75-56, 82 x 84 = 76-48, 82 x 85 = 77-40, 82 x 86 = 78-32, 82 x 87 = 79-24, 82 x 88 = 80-16, 82 x 89 = 81-8, 
