61 x 1 = 0-61, 61 x 2 = 1-22, 61 x 3 = 1-83, 61 x 4 = 2-44, 61 x 5 = 3-5, 61 x 6 = 3-66, 61 x 7 = 4-27, 61 x 8 = 4-88, 61 x 9 = 5-49, 61 x 10 = 6-10, 61 x 11 = 6-71, 61 x 12 = 7-32, 61 x 13 = 7-93, 61 x 14 = 8-54, 61 x 15 = 9-15, 61 x 16 = 9-76, 61 x 17 = 10-37, 61 x 18 = 10-98, 61 x 19 = 11-59, 61 x 20 = 12-20, 61 x 21 = 12-81, 61 x 22 = 13-42, 61 x 23 = 14-3, 61 x 24 = 14-64, 61 x 25 = 15-25, 61 x 26 = 15-86, 61 x 27 = 16-47, 61 x 28 = 17-8, 61 x 29 = 17-69, 61 x 30 = 18-30, 61 x 31 = 18-91, 61 x 32 = 19-52, 61 x 33 = 20-13, 61 x 34 = 20-74, 61 x 35 = 21-35, 61 x 36 = 21-96, 61 x 37 = 22-57, 61 x 38 = 23-18, 61 x 39 = 23-79, 61 x 40 = 24-40, 61 x 41 = 25-1, 61 x 42 = 25-62, 61 x 43 = 26-23, 61 x 44 = 26-84, 61 x 45 = 27-45, 61 x 46 = 28-6, 61 x 47 = 28-67, 61 x 48 = 29-28, 61 x 49 = 29-89, 61 x 50 = 30-50, 61 x 51 = 31-11, 61 x 52 = 31-72, 61 x 53 = 32-33, 61 x 54 = 32-94, 61 x 55 = 33-55, 61 x 56 = 34-16, 61 x 57 = 34-77, 61 x 58 = 35-38, 61 x 59 = 35-99, 61 x 60 = 36-60, 61 x 61 = 37-21, 61 x 62 = 37-82, 61 x 63 = 38-43, 61 x 64 = 39-4, 61 x 65 = 39-65, 61 x 66 = 40-26, 61 x 67 = 40-87, 61 x 68 = 41-48, 61 x 69 = 42-9, 61 x 70 = 42-70, 61 x 71 = 43-31, 61 x 72 = 43-92, 61 x 73 = 44-53, 61 x 74 = 45-14, 61 x 75 = 45-75, 61 x 76 = 46-36, 61 x 77 = 46-97, 61 x 78 = 47-58, 61 x 79 = 48-19, 61 x 80 = 48-80, 61 x 81 = 49-41, 61 x 82 = 50-2, 61 x 83 = 50-63, 61 x 84 = 51-24, 61 x 85 = 51-85, 61 x 86 = 52-46, 61 x 87 = 53-7, 61 x 88 = 53-68, 61 x 89 = 54-29, 61 x 90 = 54-90, 61 x 91 = 55-51, 61 x 92 = 56-12, 61 x 93 = 56-73, 61 x 94 = 57-34, 61 x 95 = 57-95, 61 x 96 = 58-56, 61 x 97 = 59-17, 61 x 98 = 59-78, 61 x 99 = 60-39, 
62 x 1 = 0-62, 62 x 2 = 1-24, 62 x 3 = 1-86, 62 x 4 = 2-48, 62 x 5 = 3-10, 62 x 6 = 3-72, 62 x 7 = 4-34, 62 x 8 = 4-96, 62 x 9 = 5-58, 62 x 10 = 6-20, 62 x 11 = 6-82, 62 x 12 = 7-44, 62 x 13 = 8-6, 62 x 14 = 8-68, 62 x 15 = 9-30, 62 x 16 = 9-92, 62 x 17 = 10-54, 62 x 18 = 11-16, 62 x 19 = 11-78, 62 x 20 = 12-40, 62 x 21 = 13-2, 62 x 22 = 13-64, 62 x 23 = 14-26, 62 x 24 = 14-88, 62 x 25 = 15-50, 62 x 26 = 16-12, 62 x 27 = 16-74, 62 x 28 = 17-36, 62 x 29 = 17-98, 62 x 30 = 18-60, 62 x 31 = 19-22, 62 x 32 = 19-84, 62 x 33 = 20-46, 62 x 34 = 21-8, 62 x 35 = 21-70, 62 x 36 = 22-32, 62 x 37 = 22-94, 62 x 38 = 23-56, 62 x 39 = 24-18, 62 x 40 = 24-80, 62 x 41 = 25-42, 62 x 42 = 26-4, 62 x 43 = 26-66, 62 x 44 = 27-28, 62 x 45 = 27-90, 62 x 46 = 28-52, 62 x 47 = 29-14, 62 x 48 = 29-76, 62 x 49 = 30-38, 62 x 50 = 31-0, 62 x 51 = 31-62, 62 x 52 = 32-24, 62 x 53 = 32-86, 62 x 54 = 33-48, 62 x 55 = 34-10, 62 x 56 = 34-72, 62 x 57 = 35-34, 62 x 58 = 35-96, 62 x 59 = 36-58, 62 x 60 = 37-20, 62 x 61 = 37-82, 62 x 62 = 38-44, 62 x 63 = 39-6, 62 x 64 = 39-68, 62 x 65 = 40-30, 62 x 66 = 40-92, 62 x 67 = 41-54, 62 x 68 = 42-16, 62 x 69 = 42-78, 62 x 70 = 43-40, 62 x 71 = 44-2, 62 x 72 = 44-64, 62 x 73 = 45-26, 62 x 74 = 45-88, 62 x 75 = 46-50, 62 x 76 = 47-12, 62 x 77 = 47-74, 62 x 78 = 48-36, 62 x 79 = 48-98, 62 x 80 = 49-60, 62 x 81 = 50-22, 62 x 82 = 50-84, 62 x 83 = 51-46, 62 x 84 = 52-8, 62 x 85 = 52-70, 62 x 86 = 53-32, 62 x 87 = 53-94, 62 x 88 = 54-56, 62 x 89 = 55-18, 62 x 90 = 55-80, 62 x 91 = 56-42, 62 x 92 = 57-4, 62 x 93 = 57-66, 62 x 94 = 58-28, 62 x 95 = 58-90, 62 x 96 = 59-52, 62 x 97 = 60-14, 62 x 98 = 60-76, 62 x 99 = 61-38, 
63 x 1 = 0-63, 63 x 2 = 1-26, 63 x 3 = 1-89, 63 x 4 = 2-52, 63 x 5 = 3-15, 63 x 6 = 3-78, 63 x 7 = 4-41, 63 x 8 = 5-4, 63 x 9 = 5-67, 63 x 10 = 6-30, 63 x 11 = 6-93, 63 x 12 = 7-56, 63 x 13 = 8-19, 63 x 14 = 8-82, 63 x 15 = 9-45, 63 x 16 = 10-8, 63 x 17 = 10-71, 63 x 18 = 11-34, 63 x 19 = 11-97, 63 x 20 = 12-60, 63 x 21 = 13-23, 63 x 22 = 13-86, 63 x 23 = 14-49, 63 x 24 = 15-12, 63 x 25 = 15-75, 63 x 26 = 16-38, 63 x 27 = 17-1, 63 x 28 = 17-64, 63 x 29 = 18-27, 63 x 30 = 18-90, 63 x 31 = 19-53, 63 x 32 = 20-16, 63 x 33 = 20-79, 63 x 34 = 21-42, 63 x 35 = 22-5, 63 x 36 = 22-68, 63 x 37 = 23-31, 63 x 38 = 23-94, 63 x 39 = 24-57, 63 x 40 = 25-20, 63 x 41 = 25-83, 63 x 42 = 26-46, 63 x 43 = 27-9, 63 x 44 = 27-72, 63 x 45 = 28-35, 63 x 46 = 28-98, 63 x 47 = 29-61, 63 x 48 = 30-24, 63 x 49 = 30-87, 63 x 50 = 31-50, 63 x 51 = 32-13, 63 x 52 = 32-76, 63 x 53 = 33-39, 63 x 54 = 34-2, 63 x 55 = 34-65, 63 x 56 = 35-28, 63 x 57 = 35-91, 63 x 58 = 36-54, 63 x 59 = 37-17, 63 x 60 = 37-80, 63 x 61 = 38-43, 63 x 62 = 39-6, 63 x 63 = 39-69, 63 x 64 = 40-32, 63 x 65 = 40-95, 63 x 66 = 41-58, 63 x 67 = 42-21, 63 x 68 = 42-84, 63 x 69 = 43-47, 63 x 70 = 44-10, 63 x 71 = 44-73, 63 x 72 = 45-36, 63 x 73 = 45-99, 63 x 74 = 46-62, 63 x 75 = 47-25, 63 x 76 = 47-88, 63 x 77 = 48-51, 63 x 78 = 49-14, 63 x 79 = 49-77, 63 x 80 = 50-40, 63 x 81 = 51-3, 63 x 82 = 51-66, 63 x 83 = 52-29, 63 x 84 = 52-92, 63 x 85 = 53-55, 63 x 86 = 54-18, 63 x 87 = 54-81, 63 x 88 = 55-44, 63 x 89 = 56-7, 63 x 90 = 56-70, 63 x 91 = 57-33, 63 x 92 = 57-96, 63 x 93 = 58-59, 63 x 94 = 59-22, 63 x 95 = 59-85, 63 x 96 = 60-48, 63 x 97 = 61-11, 63 x 98 = 61-74, 63 x 99 = 62-37, 
64 x 1 = 0-64, 64 x 2 = 1-28, 64 x 3 = 1-92, 64 x 4 = 2-56, 64 x 5 = 3-20, 64 x 6 = 3-84, 64 x 7 = 4-48, 64 x 8 = 5-12, 64 x 9 = 5-76, 64 x 10 = 6-40, 64 x 11 = 7-4, 64 x 12 = 7-68, 64 x 13 = 8-32, 64 x 14 = 8-96, 64 x 15 = 9-60, 64 x 16 = 10-24, 64 x 17 = 10-88, 64 x 18 = 11-52, 64 x 19 = 12-16, 64 x 20 = 12-80, 64 x 21 = 13-44, 64 x 22 = 14-8, 64 x 23 = 14-72, 64 x 24 = 15-36, 64 x 25 = 16-0, 64 x 26 = 16-64, 64 x 27 = 17-28, 64 x 28 = 17-92, 64 x 29 = 18-56, 64 x 30 = 19-20, 64 x 31 = 19-84, 64 x 32 = 20-48, 64 x 33 = 21-12, 64 x 34 = 21-76, 64 x 35 = 22-40, 64 x 36 = 23-4, 64 x 37 = 23-68, 64 x 38 = 24-32, 64 x 39 = 24-96, 64 x 40 = 25-60, 64 x 41 = 26-24, 64 x 42 = 26-88, 64 x 43 = 27-52, 64 x 44 = 28-16, 64 x 45 = 28-80, 64 x 46 = 29-44, 64 x 47 = 30-8, 64 x 48 = 30-72, 64 x 49 = 31-36, 64 x 50 = 32-0, 64 x 51 = 32-64, 64 x 52 = 33-28, 64 x 53 = 33-92, 64 x 54 = 34-56, 64 x 55 = 35-20, 64 x 56 = 35-84, 64 x 57 = 36-48, 64 x 58 = 37-12, 64 x 59 = 37-76, 64 x 60 = 38-40, 64 x 61 = 39-4, 64 x 62 = 39-68, 64 x 63 = 40-32, 64 x 64 = 40-96, 64 x 65 = 41-60, 64 x 66 = 42-24, 64 x 67 = 42-88, 64 x 68 = 43-52, 64 x 69 = 44-16, 64 x 70 = 44-80, 64 x 71 = 45-44, 64 x 72 = 46-8, 64 x 73 = 46-72, 64 x 74 = 47-36, 64 x 75 = 48-0, 64 x 76 = 48-64, 64 x 77 = 49-28, 64 x 78 = 49-92, 64 x 79 = 50-56, 64 x 80 = 51-20, 64 x 81 = 51-84, 64 x 82 = 52-48, 64 x 83 = 53-12, 64 x 84 = 53-76, 64 x 85 = 54-40, 64 x 86 = 55-4, 64 x 87 = 55-68, 64 x 88 = 56-32, 64 x 89 = 56-96, 64 x 90 = 57-60, 64 x 91 = 58-24, 64 x 92 = 58-88, 64 x 93 = 59-52, 64 x 94 = 60-16, 64 x 95 = 60-80, 64 x 96 = 61-44, 64 x 97 = 62-8, 64 x 98 = 62-72, 64 x 99 = 63-36, 
65 x 1 = 0-65, 65 x 2 = 1-30, 65 x 3 = 1-95, 65 x 4 = 2-60, 65 x 5 = 3-25, 65 x 6 = 3-90, 65 x 7 = 4-55, 65 x 8 = 5-20, 65 x 9 = 5-85, 65 x 10 = 6-50, 65 x 11 = 7-15, 65 x 12 = 7-80, 65 x 13 = 8-45, 65 x 14 = 9-10, 65 x 15 = 9-75, 65 x 16 = 10-40, 65 x 17 = 11-5, 65 x 18 = 11-70, 65 x 19 = 12-35, 65 x 20 = 13-0, 65 x 21 = 13-65, 65 x 22 = 14-30, 65 x 23 = 14-95, 65 x 24 = 15-60, 65 x 25 = 16-25, 65 x 26 = 16-90, 65 x 27 = 17-55, 65 x 28 = 18-20, 65 x 29 = 18-85, 65 x 30 = 19-50, 65 x 31 = 20-15, 65 x 32 = 20-80, 65 x 33 = 21-45, 65 x 34 = 22-10, 65 x 35 = 22-75, 65 x 36 = 23-40, 65 x 37 = 24-5, 65 x 38 = 24-70, 65 x 39 = 25-35, 65 x 40 = 26-0, 65 x 41 = 26-65, 65 x 42 = 27-30, 65 x 43 = 27-95, 65 x 44 = 28-60, 65 x 45 = 29-25, 65 x 46 = 29-90, 65 x 47 = 30-55, 65 x 48 = 31-20, 65 x 49 = 31-85, 65 x 50 = 32-50, 65 x 51 = 33-15, 65 x 52 = 33-80, 65 x 53 = 34-45, 65 x 54 = 35-10, 65 x 55 = 35-75, 65 x 56 = 36-40, 65 x 57 = 37-5, 65 x 58 = 37-70, 65 x 59 = 38-35, 65 x 60 = 39-0, 65 x 61 = 39-65, 65 x 62 = 40-30, 65 x 63 = 40-95, 65 x 64 = 41-60, 65 x 65 = 42-25, 65 x 66 = 42-90, 65 x 67 = 43-55, 65 x 68 = 44-20, 65 x 69 = 44-85, 65 x 70 = 45-50, 65 x 71 = 46-15, 65 x 72 = 46-80, 65 x 73 = 47-45, 65 x 74 = 48-10, 65 x 75 = 48-75, 65 x 76 = 49-40, 65 x 77 = 50-5, 65 x 78 = 50-70, 65 x 79 = 51-35, 65 x 80 = 52-0, 65 x 81 = 52-65, 65 x 82 = 53-30, 65 x 83 = 53-95, 65 x 84 = 54-60, 65 x 85 = 55-25, 65 x 86 = 55-90, 65 x 87 = 56-55, 65 x 88 = 57-20, 65 x 89 = 57-85, 65 x 90 = 58-50, 65 x 91 = 59-15, 65 x 92 = 59-80, 65 x 93 = 60-45, 65 x 94 = 61-10, 65 x 95 = 61-75, 65 x 96 = 62-40, 65 x 97 = 63-5, 65 x 98 = 63-70, 65 x 99 = 64-35, 
66 x 1 = 0-66, 66 x 2 = 1-32, 66 x 3 = 1-98, 66 x 4 = 2-64, 66 x 5 = 3-30, 66 x 6 = 3-96, 66 x 7 = 4-62, 66 x 8 = 5-28, 66 x 9 = 5-94, 66 x 10 = 6-60, 66 x 11 = 7-26, 66 x 12 = 7-92, 66 x 13 = 8-58, 66 x 14 = 9-24, 66 x 15 = 9-90, 66 x 16 = 10-56, 66 x 17 = 11-22, 66 x 18 = 11-88, 66 x 19 = 12-54, 66 x 20 = 13-20, 66 x 21 = 13-86, 66 x 22 = 14-52, 66 x 23 = 15-18, 66 x 24 = 15-84, 66 x 25 = 16-50, 66 x 26 = 17-16, 66 x 27 = 17-82, 66 x 28 = 18-48, 66 x 29 = 19-14, 66 x 30 = 19-80, 66 x 31 = 20-46, 66 x 32 = 21-12, 66 x 33 = 21-78, 66 x 34 = 22-44, 66 x 35 = 23-10, 66 x 36 = 23-76, 66 x 37 = 24-42, 66 x 38 = 25-8, 66 x 39 = 25-74, 66 x 40 = 26-40, 66 x 41 = 27-6, 66 x 42 = 27-72, 66 x 43 = 28-38, 66 x 44 = 29-4, 66 x 45 = 29-70, 66 x 46 = 30-36, 66 x 47 = 31-2, 66 x 48 = 31-68, 66 x 49 = 32-34, 66 x 50 = 33-0, 66 x 51 = 33-66, 66 x 52 = 34-32, 66 x 53 = 34-98, 66 x 54 = 35-64, 66 x 55 = 36-30, 66 x 56 = 36-96, 66 x 57 = 37-62, 66 x 58 = 38-28, 66 x 59 = 38-94, 66 x 60 = 39-60, 66 x 61 = 40-26, 66 x 62 = 40-92, 66 x 63 = 41-58, 66 x 64 = 42-24, 66 x 65 = 42-90, 66 x 66 = 43-56, 66 x 67 = 44-22, 66 x 68 = 44-88, 66 x 69 = 45-54, 66 x 70 = 46-20, 66 x 71 = 46-86, 66 x 72 = 47-52, 66 x 73 = 48-18, 66 x 74 = 48-84, 66 x 75 = 49-50, 66 x 76 = 50-16, 66 x 77 = 50-82, 66 x 78 = 51-48, 66 x 79 = 52-14, 66 x 80 = 52-80, 66 x 81 = 53-46, 66 x 82 = 54-12, 66 x 83 = 54-78, 66 x 84 = 55-44, 66 x 85 = 56-10, 66 x 86 = 56-76, 66 x 87 = 57-42, 66 x 88 = 58-8, 66 x 89 = 58-74, 66 x 90 = 59-40, 66 x 91 = 60-6, 66 x 92 = 60-72, 66 x 93 = 61-38, 66 x 94 = 62-4, 66 x 95 = 62-70, 66 x 96 = 63-36, 66 x 97 = 64-2, 66 x 98 = 64-68, 66 x 99 = 65-34, 
67 x 1 = 0-67, 67 x 2 = 1-34, 67 x 3 = 2-1, 67 x 4 = 2-68, 67 x 5 = 3-35, 67 x 6 = 4-2, 67 x 7 = 4-69, 67 x 8 = 5-36, 67 x 9 = 6-3, 67 x 10 = 6-70, 67 x 11 = 7-37, 67 x 12 = 8-4, 67 x 13 = 8-71, 67 x 14 = 9-38, 67 x 15 = 10-5, 67 x 16 = 10-72, 67 x 17 = 11-39, 67 x 18 = 12-6, 67 x 19 = 12-73, 67 x 20 = 13-40, 67 x 21 = 14-7, 67 x 22 = 14-74, 67 x 23 = 15-41, 67 x 24 = 16-8, 67 x 25 = 16-75, 67 x 26 = 17-42, 67 x 27 = 18-9, 67 x 28 = 18-76, 67 x 29 = 19-43, 67 x 30 = 20-10, 67 x 31 = 20-77, 67 x 32 = 21-44, 67 x 33 = 22-11, 67 x 34 = 22-78, 67 x 35 = 23-45, 67 x 36 = 24-12, 67 x 37 = 24-79, 67 x 38 = 25-46, 67 x 39 = 26-13, 67 x 40 = 26-80, 67 x 41 = 27-47, 67 x 42 = 28-14, 67 x 43 = 28-81, 67 x 44 = 29-48, 67 x 45 = 30-15, 67 x 46 = 30-82, 67 x 47 = 31-49, 67 x 48 = 32-16, 67 x 49 = 32-83, 67 x 50 = 33-50, 67 x 51 = 34-17, 67 x 52 = 34-84, 67 x 53 = 35-51, 67 x 54 = 36-18, 67 x 55 = 36-85, 67 x 56 = 37-52, 67 x 57 = 38-19, 67 x 58 = 38-86, 67 x 59 = 39-53, 67 x 60 = 40-20, 67 x 61 = 40-87, 67 x 62 = 41-54, 67 x 63 = 42-21, 67 x 64 = 42-88, 67 x 65 = 43-55, 67 x 66 = 44-22, 67 x 67 = 44-89, 67 x 68 = 45-56, 67 x 69 = 46-23, 67 x 70 = 46-90, 67 x 71 = 47-57, 67 x 72 = 48-24, 67 x 73 = 48-91, 67 x 74 = 49-58, 67 x 75 = 50-25, 67 x 76 = 50-92, 67 x 77 = 51-59, 67 x 78 = 52-26, 67 x 79 = 52-93, 67 x 80 = 53-60, 67 x 81 = 54-27, 67 x 82 = 54-94, 67 x 83 = 55-61, 67 x 84 = 56-28, 67 x 85 = 56-95, 67 x 86 = 57-62, 67 x 87 = 58-29, 67 x 88 = 58-96, 67 x 89 = 59-63, 67 x 90 = 60-30, 67 x 91 = 60-97, 67 x 92 = 61-64, 67 x 93 = 62-31, 67 x 94 = 62-98, 67 x 95 = 63-65, 67 x 96 = 64-32, 67 x 97 = 64-99, 67 x 98 = 65-66, 67 x 99 = 66-33, 
68 x 1 = 0-68, 68 x 2 = 1-36, 68 x 3 = 2-4, 68 x 4 = 2-72, 68 x 5 = 3-40, 68 x 6 = 4-8, 68 x 7 = 4-76, 68 x 8 = 5-44, 68 x 9 = 6-12, 68 x 10 = 6-80, 68 x 11 = 7-48, 68 x 12 = 8-16, 68 x 13 = 8-84, 68 x 14 = 9-52, 68 x 15 = 10-20, 68 x 16 = 10-88, 68 x 17 = 11-56, 68 x 18 = 12-24, 68 x 19 = 12-92, 68 x 20 = 13-60, 68 x 21 = 14-28, 68 x 22 = 14-96, 68 x 23 = 15-64, 68 x 24 = 16-32, 68 x 25 = 17-0, 68 x 26 = 17-68, 68 x 27 = 18-36, 68 x 28 = 19-4, 68 x 29 = 19-72, 68 x 30 = 20-40, 68 x 31 = 21-8, 68 x 32 = 21-76, 68 x 33 = 22-44, 68 x 34 = 23-12, 68 x 35 = 23-80, 68 x 36 = 24-48, 68 x 37 = 25-16, 68 x 38 = 25-84, 68 x 39 = 26-52, 68 x 40 = 27-20, 68 x 41 = 27-88, 68 x 42 = 28-56, 68 x 43 = 29-24, 68 x 44 = 29-92, 68 x 45 = 30-60, 68 x 46 = 31-28, 68 x 47 = 31-96, 68 x 48 = 32-64, 68 x 49 = 33-32, 68 x 50 = 34-0, 68 x 51 = 34-68, 68 x 52 = 35-36, 68 x 53 = 36-4, 68 x 54 = 36-72, 68 x 55 = 37-40, 68 x 56 = 38-8, 68 x 57 = 38-76, 68 x 58 = 39-44, 68 x 59 = 40-12, 68 x 60 = 40-80, 68 x 61 = 41-48, 68 x 62 = 42-16, 68 x 63 = 42-84, 68 x 64 = 43-52, 68 x 65 = 44-20, 68 x 66 = 44-88, 68 x 67 = 45-56, 68 x 68 = 46-24, 68 x 69 = 46-92, 68 x 70 = 47-60, 68 x 71 = 48-28, 68 x 72 = 48-96, 68 x 73 = 49-64, 68 x 74 = 50-32, 68 x 75 = 51-0, 68 x 76 = 51-68, 68 x 77 = 52-36, 68 x 78 = 53-4, 68 x 79 = 53-72, 68 x 80 = 54-40, 68 x 81 = 55-8, 68 x 82 = 55-76, 68 x 83 = 56-44, 68 x 84 = 57-12, 68 x 85 = 57-80, 68 x 86 = 58-48, 68 x 87 = 59-16, 68 x 88 = 59-84, 68 x 89 = 60-52, 68 x 90 = 61-20, 68 x 91 = 61-88, 68 x 92 = 62-56, 68 x 93 = 63-24, 68 x 94 = 63-92, 68 x 95 = 64-60, 68 x 96 = 65-28, 68 x 97 = 65-96, 68 x 98 = 66-64, 68 x 99 = 67-32, 
69 x 1 = 0-69, 69 x 2 = 1-38, 69 x 3 = 2-7, 69 x 4 = 2-76, 69 x 5 = 3-45, 69 x 6 = 4-14, 69 x 7 = 4-83, 69 x 8 = 5-52, 69 x 9 = 6-21, 69 x 10 = 6-90, 69 x 11 = 7-59, 69 x 12 = 8-28, 69 x 13 = 8-97, 69 x 14 = 9-66, 69 x 15 = 10-35, 69 x 16 = 11-4, 69 x 17 = 11-73, 69 x 18 = 12-42, 69 x 19 = 13-11, 69 x 20 = 13-80, 69 x 21 = 14-49, 69 x 22 = 15-18, 69 x 23 = 15-87, 69 x 24 = 16-56, 69 x 25 = 17-25, 69 x 26 = 17-94, 69 x 27 = 18-63, 69 x 28 = 19-32, 69 x 29 = 20-1, 69 x 30 = 20-70, 69 x 31 = 21-39, 69 x 32 = 22-8, 69 x 33 = 22-77, 69 x 34 = 23-46, 69 x 35 = 24-15, 69 x 36 = 24-84, 69 x 37 = 25-53, 69 x 38 = 26-22, 69 x 39 = 26-91, 69 x 40 = 27-60, 69 x 41 = 28-29, 69 x 42 = 28-98, 69 x 43 = 29-67, 69 x 44 = 30-36, 69 x 45 = 31-5, 69 x 46 = 31-74, 69 x 47 = 32-43, 69 x 48 = 33-12, 69 x 49 = 33-81, 69 x 50 = 34-50, 69 x 51 = 35-19, 69 x 52 = 35-88, 69 x 53 = 36-57, 69 x 54 = 37-26, 69 x 55 = 37-95, 69 x 56 = 38-64, 69 x 57 = 39-33, 69 x 58 = 40-2, 69 x 59 = 40-71, 69 x 60 = 41-40, 69 x 61 = 42-9, 69 x 62 = 42-78, 69 x 63 = 43-47, 69 x 64 = 44-16, 69 x 65 = 44-85, 69 x 66 = 45-54, 69 x 67 = 46-23, 69 x 68 = 46-92, 69 x 69 = 47-61, 69 x 70 = 48-30, 69 x 71 = 48-99, 69 x 72 = 49-68, 69 x 73 = 50-37, 69 x 74 = 51-6, 69 x 75 = 51-75, 69 x 76 = 52-44, 69 x 77 = 53-13, 69 x 78 = 53-82, 69 x 79 = 54-51, 69 x 80 = 55-20, 69 x 81 = 55-89, 69 x 82 = 56-58, 69 x 83 = 57-27, 69 x 84 = 57-96, 69 x 85 = 58-65, 69 x 86 = 59-34, 69 x 87 = 60-3, 69 x 88 = 60-72, 69 x 89 = 61-41, 69 x 90 = 62-10, 69 x 91 = 62-79, 69 x 92 = 63-48, 69 x 93 = 64-17, 69 x 94 = 64-86, 69 x 95 = 65-55, 69 x 96 = 66-24, 69 x 97 = 66-93, 69 x 98 = 67-62, 69 x 99 = 68-31, 
70 x 1 = 0-70, 70 x 2 = 1-40, 70 x 3 = 2-10, 70 x 4 = 2-80, 70 x 5 = 3-50, 70 x 6 = 4-20, 70 x 7 = 4-90, 70 x 8 = 5-60, 70 x 9 = 6-30, 70 x 10 = 7-0, 70 x 11 = 7-70, 70 x 12 = 8-40, 70 x 13 = 9-10, 70 x 14 = 9-80, 70 x 15 = 10-50, 70 x 16 = 11-20, 70 x 17 = 11-90, 70 x 18 = 12-60, 70 x 19 = 13-30, 70 x 20 = 14-0, 70 x 21 = 14-70, 70 x 22 = 15-40, 70 x 23 = 16-10, 70 x 24 = 16-80, 70 x 25 = 17-50, 70 x 26 = 18-20, 70 x 27 = 18-90, 70 x 28 = 19-60, 70 x 29 = 20-30, 70 x 30 = 21-0, 70 x 31 = 21-70, 70 x 32 = 22-40, 70 x 33 = 23-10, 70 x 34 = 23-80, 70 x 35 = 24-50, 70 x 36 = 25-20, 70 x 37 = 25-90, 70 x 38 = 26-60, 70 x 39 = 27-30, 70 x 40 = 28-0, 70 x 41 = 28-70, 70 x 42 = 29-40, 70 x 43 = 30-10, 70 x 44 = 30-80, 70 x 45 = 31-50, 70 x 46 = 32-20, 70 x 47 = 32-90, 70 x 48 = 33-60, 70 x 49 = 34-30, 70 x 50 = 35-0, 70 x 51 = 35-70, 70 x 52 = 36-40, 70 x 53 = 37-10, 70 x 54 = 37-80, 70 x 55 = 38-50, 70 x 56 = 39-20, 70 x 57 = 39-90, 70 x 58 = 40-60, 70 x 59 = 41-30, 70 x 60 = 42-0, 70 x 61 = 42-70, 70 x 62 = 43-40, 70 x 63 = 44-10, 70 x 64 = 44-80, 70 x 65 = 45-50, 70 x 66 = 46-20, 70 x 67 = 46-90, 70 x 68 = 47-60, 70 x 69 = 48-30, 70 x 70 = 49-0, 70 x 71 = 49-70, 70 x 72 = 50-40, 70 x 73 = 51-10, 70 x 74 = 51-80, 70 x 75 = 52-50, 70 x 76 = 53-20, 70 x 77 = 53-90, 70 x 78 = 54-60, 70 x 79 = 55-30, 70 x 80 = 56-0, 70 x 81 = 56-70, 70 x 82 = 57-40, 70 x 83 = 58-10, 70 x 84 = 58-80, 70 x 85 = 59-50, 70 x 86 = 60-20, 70 x 87 = 60-90, 70 x 88 = 61-60, 70 x 89 = 62-30, 70 x 90 = 63-0, 70 x 91 = 63-70, 70 x 92 = 64-40, 70 x 93 = 65-10, 70 x 94 = 65-80, 70 x 95 = 66-50, 70 x 96 = 67-20, 70 x 97 = 67-90, 70 x 98 = 68-60, 70 x 99 = 69-30, 
