65 x 1 = 0-65, 65 x 2 = 1-24, 65 x 3 = 1-89, 65 x 4 = 2-48, 65 x 5 = 3-7, 65 x 6 = 3-72, 65 x 7 = 4-31, 65 x 8 = 4-96, 65 x 9 = 5-55, 65 x 10 = 6-14, 65 x 11 = 6-79, 65 x 12 = 7-38, 65 x 13 = 7-103, 65 x 14 = 8-62, 65 x 15 = 9-21, 65 x 16 = 9-86, 65 x 17 = 10-45, 65 x 18 = 11-4, 65 x 19 = 11-69, 65 x 20 = 12-28, 65 x 21 = 12-93, 65 x 22 = 13-52, 65 x 23 = 14-11, 65 x 24 = 14-76, 65 x 25 = 15-35, 65 x 26 = 15-100, 65 x 27 = 16-59, 65 x 28 = 17-18, 65 x 29 = 17-83, 65 x 30 = 18-42, 65 x 31 = 19-1, 65 x 32 = 19-66, 65 x 33 = 20-25, 65 x 34 = 20-90, 65 x 35 = 21-49, 65 x 36 = 22-8, 65 x 37 = 22-73, 65 x 38 = 23-32, 65 x 39 = 23-97, 65 x 40 = 24-56, 65 x 41 = 25-15, 65 x 42 = 25-80, 65 x 43 = 26-39, 65 x 44 = 26-104, 65 x 45 = 27-63, 65 x 46 = 28-22, 65 x 47 = 28-87, 65 x 48 = 29-46, 65 x 49 = 30-5, 65 x 50 = 30-70, 65 x 51 = 31-29, 65 x 52 = 31-94, 65 x 53 = 32-53, 65 x 54 = 33-12, 65 x 55 = 33-77, 65 x 56 = 34-36, 65 x 57 = 34-101, 65 x 58 = 35-60, 65 x 59 = 36-19, 65 x 60 = 36-84, 65 x 61 = 37-43, 65 x 62 = 38-2, 65 x 63 = 38-67, 65 x 64 = 39-26, 65 x 65 = 39-91, 65 x 66 = 40-50, 65 x 67 = 41-9, 65 x 68 = 41-74, 65 x 69 = 42-33, 65 x 70 = 42-98, 65 x 71 = 43-57, 65 x 72 = 44-16, 65 x 73 = 44-81, 65 x 74 = 45-40, 65 x 75 = 45-105, 65 x 76 = 46-64, 65 x 77 = 47-23, 65 x 78 = 47-88, 65 x 79 = 48-47, 65 x 80 = 49-6, 65 x 81 = 49-71, 65 x 82 = 50-30, 65 x 83 = 50-95, 65 x 84 = 51-54, 65 x 85 = 52-13, 65 x 86 = 52-78, 65 x 87 = 53-37, 65 x 88 = 53-102, 65 x 89 = 54-61, 65 x 90 = 55-20, 65 x 91 = 55-85, 65 x 92 = 56-44, 65 x 93 = 57-3, 65 x 94 = 57-68, 65 x 95 = 58-27, 65 x 96 = 58-92, 65 x 97 = 59-51, 65 x 98 = 60-10, 65 x 99 = 60-75, 65 x 100 = 61-34, 65 x 101 = 61-99, 65 x 102 = 62-58, 65 x 103 = 63-17, 65 x 104 = 63-82, 65 x 105 = 64-41, 
66 x 1 = 0-66, 66 x 2 = 1-26, 66 x 3 = 1-92, 66 x 4 = 2-52, 66 x 5 = 3-12, 66 x 6 = 3-78, 66 x 7 = 4-38, 66 x 8 = 4-104, 66 x 9 = 5-64, 66 x 10 = 6-24, 66 x 11 = 6-90, 66 x 12 = 7-50, 66 x 13 = 8-10, 66 x 14 = 8-76, 66 x 15 = 9-36, 66 x 16 = 9-102, 66 x 17 = 10-62, 66 x 18 = 11-22, 66 x 19 = 11-88, 66 x 20 = 12-48, 66 x 21 = 13-8, 66 x 22 = 13-74, 66 x 23 = 14-34, 66 x 24 = 14-100, 66 x 25 = 15-60, 66 x 26 = 16-20, 66 x 27 = 16-86, 66 x 28 = 17-46, 66 x 29 = 18-6, 66 x 30 = 18-72, 66 x 31 = 19-32, 66 x 32 = 19-98, 66 x 33 = 20-58, 66 x 34 = 21-18, 66 x 35 = 21-84, 66 x 36 = 22-44, 66 x 37 = 23-4, 66 x 38 = 23-70, 66 x 39 = 24-30, 66 x 40 = 24-96, 66 x 41 = 25-56, 66 x 42 = 26-16, 66 x 43 = 26-82, 66 x 44 = 27-42, 66 x 45 = 28-2, 66 x 46 = 28-68, 66 x 47 = 29-28, 66 x 48 = 29-94, 66 x 49 = 30-54, 66 x 50 = 31-14, 66 x 51 = 31-80, 66 x 52 = 32-40, 66 x 53 = 33-0, 66 x 54 = 33-66, 66 x 55 = 34-26, 66 x 56 = 34-92, 66 x 57 = 35-52, 66 x 58 = 36-12, 66 x 59 = 36-78, 66 x 60 = 37-38, 66 x 61 = 37-104, 66 x 62 = 38-64, 66 x 63 = 39-24, 66 x 64 = 39-90, 66 x 65 = 40-50, 66 x 66 = 41-10, 66 x 67 = 41-76, 66 x 68 = 42-36, 66 x 69 = 42-102, 66 x 70 = 43-62, 66 x 71 = 44-22, 66 x 72 = 44-88, 66 x 73 = 45-48, 66 x 74 = 46-8, 66 x 75 = 46-74, 66 x 76 = 47-34, 66 x 77 = 47-100, 66 x 78 = 48-60, 66 x 79 = 49-20, 66 x 80 = 49-86, 66 x 81 = 50-46, 66 x 82 = 51-6, 66 x 83 = 51-72, 66 x 84 = 52-32, 66 x 85 = 52-98, 66 x 86 = 53-58, 66 x 87 = 54-18, 66 x 88 = 54-84, 66 x 89 = 55-44, 66 x 90 = 56-4, 66 x 91 = 56-70, 66 x 92 = 57-30, 66 x 93 = 57-96, 66 x 94 = 58-56, 66 x 95 = 59-16, 66 x 96 = 59-82, 66 x 97 = 60-42, 66 x 98 = 61-2, 66 x 99 = 61-68, 66 x 100 = 62-28, 66 x 101 = 62-94, 66 x 102 = 63-54, 66 x 103 = 64-14, 66 x 104 = 64-80, 66 x 105 = 65-40, 
67 x 1 = 0-67, 67 x 2 = 1-28, 67 x 3 = 1-95, 67 x 4 = 2-56, 67 x 5 = 3-17, 67 x 6 = 3-84, 67 x 7 = 4-45, 67 x 8 = 5-6, 67 x 9 = 5-73, 67 x 10 = 6-34, 67 x 11 = 6-101, 67 x 12 = 7-62, 67 x 13 = 8-23, 67 x 14 = 8-90, 67 x 15 = 9-51, 67 x 16 = 10-12, 67 x 17 = 10-79, 67 x 18 = 11-40, 67 x 19 = 12-1, 67 x 20 = 12-68, 67 x 21 = 13-29, 67 x 22 = 13-96, 67 x 23 = 14-57, 67 x 24 = 15-18, 67 x 25 = 15-85, 67 x 26 = 16-46, 67 x 27 = 17-7, 67 x 28 = 17-74, 67 x 29 = 18-35, 67 x 30 = 18-102, 67 x 31 = 19-63, 67 x 32 = 20-24, 67 x 33 = 20-91, 67 x 34 = 21-52, 67 x 35 = 22-13, 67 x 36 = 22-80, 67 x 37 = 23-41, 67 x 38 = 24-2, 67 x 39 = 24-69, 67 x 40 = 25-30, 67 x 41 = 25-97, 67 x 42 = 26-58, 67 x 43 = 27-19, 67 x 44 = 27-86, 67 x 45 = 28-47, 67 x 46 = 29-8, 67 x 47 = 29-75, 67 x 48 = 30-36, 67 x 49 = 30-103, 67 x 50 = 31-64, 67 x 51 = 32-25, 67 x 52 = 32-92, 67 x 53 = 33-53, 67 x 54 = 34-14, 67 x 55 = 34-81, 67 x 56 = 35-42, 67 x 57 = 36-3, 67 x 58 = 36-70, 67 x 59 = 37-31, 67 x 60 = 37-98, 67 x 61 = 38-59, 67 x 62 = 39-20, 67 x 63 = 39-87, 67 x 64 = 40-48, 67 x 65 = 41-9, 67 x 66 = 41-76, 67 x 67 = 42-37, 67 x 68 = 42-104, 67 x 69 = 43-65, 67 x 70 = 44-26, 67 x 71 = 44-93, 67 x 72 = 45-54, 67 x 73 = 46-15, 67 x 74 = 46-82, 67 x 75 = 47-43, 67 x 76 = 48-4, 67 x 77 = 48-71, 67 x 78 = 49-32, 67 x 79 = 49-99, 67 x 80 = 50-60, 67 x 81 = 51-21, 67 x 82 = 51-88, 67 x 83 = 52-49, 67 x 84 = 53-10, 67 x 85 = 53-77, 67 x 86 = 54-38, 67 x 87 = 54-105, 67 x 88 = 55-66, 67 x 89 = 56-27, 67 x 90 = 56-94, 67 x 91 = 57-55, 67 x 92 = 58-16, 67 x 93 = 58-83, 67 x 94 = 59-44, 67 x 95 = 60-5, 67 x 96 = 60-72, 67 x 97 = 61-33, 67 x 98 = 61-100, 67 x 99 = 62-61, 67 x 100 = 63-22, 67 x 101 = 63-89, 67 x 102 = 64-50, 67 x 103 = 65-11, 67 x 104 = 65-78, 67 x 105 = 66-39, 
68 x 1 = 0-68, 68 x 2 = 1-30, 68 x 3 = 1-98, 68 x 4 = 2-60, 68 x 5 = 3-22, 68 x 6 = 3-90, 68 x 7 = 4-52, 68 x 8 = 5-14, 68 x 9 = 5-82, 68 x 10 = 6-44, 68 x 11 = 7-6, 68 x 12 = 7-74, 68 x 13 = 8-36, 68 x 14 = 8-104, 68 x 15 = 9-66, 68 x 16 = 10-28, 68 x 17 = 10-96, 68 x 18 = 11-58, 68 x 19 = 12-20, 68 x 20 = 12-88, 68 x 21 = 13-50, 68 x 22 = 14-12, 68 x 23 = 14-80, 68 x 24 = 15-42, 68 x 25 = 16-4, 68 x 26 = 16-72, 68 x 27 = 17-34, 68 x 28 = 17-102, 68 x 29 = 18-64, 68 x 30 = 19-26, 68 x 31 = 19-94, 68 x 32 = 20-56, 68 x 33 = 21-18, 68 x 34 = 21-86, 68 x 35 = 22-48, 68 x 36 = 23-10, 68 x 37 = 23-78, 68 x 38 = 24-40, 68 x 39 = 25-2, 68 x 40 = 25-70, 68 x 41 = 26-32, 68 x 42 = 26-100, 68 x 43 = 27-62, 68 x 44 = 28-24, 68 x 45 = 28-92, 68 x 46 = 29-54, 68 x 47 = 30-16, 68 x 48 = 30-84, 68 x 49 = 31-46, 68 x 50 = 32-8, 68 x 51 = 32-76, 68 x 52 = 33-38, 68 x 53 = 34-0, 68 x 54 = 34-68, 68 x 55 = 35-30, 68 x 56 = 35-98, 68 x 57 = 36-60, 68 x 58 = 37-22, 68 x 59 = 37-90, 68 x 60 = 38-52, 68 x 61 = 39-14, 68 x 62 = 39-82, 68 x 63 = 40-44, 68 x 64 = 41-6, 68 x 65 = 41-74, 68 x 66 = 42-36, 68 x 67 = 42-104, 68 x 68 = 43-66, 68 x 69 = 44-28, 68 x 70 = 44-96, 68 x 71 = 45-58, 68 x 72 = 46-20, 68 x 73 = 46-88, 68 x 74 = 47-50, 68 x 75 = 48-12, 68 x 76 = 48-80, 68 x 77 = 49-42, 68 x 78 = 50-4, 68 x 79 = 50-72, 68 x 80 = 51-34, 68 x 81 = 51-102, 68 x 82 = 52-64, 68 x 83 = 53-26, 68 x 84 = 53-94, 68 x 85 = 54-56, 68 x 86 = 55-18, 68 x 87 = 55-86, 68 x 88 = 56-48, 68 x 89 = 57-10, 68 x 90 = 57-78, 68 x 91 = 58-40, 68 x 92 = 59-2, 68 x 93 = 59-70, 68 x 94 = 60-32, 68 x 95 = 60-100, 68 x 96 = 61-62, 68 x 97 = 62-24, 68 x 98 = 62-92, 68 x 99 = 63-54, 68 x 100 = 64-16, 68 x 101 = 64-84, 68 x 102 = 65-46, 68 x 103 = 66-8, 68 x 104 = 66-76, 68 x 105 = 67-38, 
69 x 1 = 0-69, 69 x 2 = 1-32, 69 x 3 = 1-101, 69 x 4 = 2-64, 69 x 5 = 3-27, 69 x 6 = 3-96, 69 x 7 = 4-59, 69 x 8 = 5-22, 69 x 9 = 5-91, 69 x 10 = 6-54, 69 x 11 = 7-17, 69 x 12 = 7-86, 69 x 13 = 8-49, 69 x 14 = 9-12, 69 x 15 = 9-81, 69 x 16 = 10-44, 69 x 17 = 11-7, 69 x 18 = 11-76, 69 x 19 = 12-39, 69 x 20 = 13-2, 69 x 21 = 13-71, 69 x 22 = 14-34, 69 x 23 = 14-103, 69 x 24 = 15-66, 69 x 25 = 16-29, 69 x 26 = 16-98, 69 x 27 = 17-61, 69 x 28 = 18-24, 69 x 29 = 18-93, 69 x 30 = 19-56, 69 x 31 = 20-19, 69 x 32 = 20-88, 69 x 33 = 21-51, 69 x 34 = 22-14, 69 x 35 = 22-83, 69 x 36 = 23-46, 69 x 37 = 24-9, 69 x 38 = 24-78, 69 x 39 = 25-41, 69 x 40 = 26-4, 69 x 41 = 26-73, 69 x 42 = 27-36, 69 x 43 = 27-105, 69 x 44 = 28-68, 69 x 45 = 29-31, 69 x 46 = 29-100, 69 x 47 = 30-63, 69 x 48 = 31-26, 69 x 49 = 31-95, 69 x 50 = 32-58, 69 x 51 = 33-21, 69 x 52 = 33-90, 69 x 53 = 34-53, 69 x 54 = 35-16, 69 x 55 = 35-85, 69 x 56 = 36-48, 69 x 57 = 37-11, 69 x 58 = 37-80, 69 x 59 = 38-43, 69 x 60 = 39-6, 69 x 61 = 39-75, 69 x 62 = 40-38, 69 x 63 = 41-1, 69 x 64 = 41-70, 69 x 65 = 42-33, 69 x 66 = 42-102, 69 x 67 = 43-65, 69 x 68 = 44-28, 69 x 69 = 44-97, 69 x 70 = 45-60, 69 x 71 = 46-23, 69 x 72 = 46-92, 69 x 73 = 47-55, 69 x 74 = 48-18, 69 x 75 = 48-87, 69 x 76 = 49-50, 69 x 77 = 50-13, 69 x 78 = 50-82, 69 x 79 = 51-45, 69 x 80 = 52-8, 69 x 81 = 52-77, 69 x 82 = 53-40, 69 x 83 = 54-3, 69 x 84 = 54-72, 69 x 85 = 55-35, 69 x 86 = 55-104, 69 x 87 = 56-67, 69 x 88 = 57-30, 69 x 89 = 57-99, 69 x 90 = 58-62, 69 x 91 = 59-25, 69 x 92 = 59-94, 69 x 93 = 60-57, 69 x 94 = 61-20, 69 x 95 = 61-89, 69 x 96 = 62-52, 69 x 97 = 63-15, 69 x 98 = 63-84, 69 x 99 = 64-47, 69 x 100 = 65-10, 69 x 101 = 65-79, 69 x 102 = 66-42, 69 x 103 = 67-5, 69 x 104 = 67-74, 69 x 105 = 68-37, 
70 x 1 = 0-70, 70 x 2 = 1-34, 70 x 3 = 1-104, 70 x 4 = 2-68, 70 x 5 = 3-32, 70 x 6 = 3-102, 70 x 7 = 4-66, 70 x 8 = 5-30, 70 x 9 = 5-100, 70 x 10 = 6-64, 70 x 11 = 7-28, 70 x 12 = 7-98, 70 x 13 = 8-62, 70 x 14 = 9-26, 70 x 15 = 9-96, 70 x 16 = 10-60, 70 x 17 = 11-24, 70 x 18 = 11-94, 70 x 19 = 12-58, 70 x 20 = 13-22, 70 x 21 = 13-92, 70 x 22 = 14-56, 70 x 23 = 15-20, 70 x 24 = 15-90, 70 x 25 = 16-54, 70 x 26 = 17-18, 70 x 27 = 17-88, 70 x 28 = 18-52, 70 x 29 = 19-16, 70 x 30 = 19-86, 70 x 31 = 20-50, 70 x 32 = 21-14, 70 x 33 = 21-84, 70 x 34 = 22-48, 70 x 35 = 23-12, 70 x 36 = 23-82, 70 x 37 = 24-46, 70 x 38 = 25-10, 70 x 39 = 25-80, 70 x 40 = 26-44, 70 x 41 = 27-8, 70 x 42 = 27-78, 70 x 43 = 28-42, 70 x 44 = 29-6, 70 x 45 = 29-76, 70 x 46 = 30-40, 70 x 47 = 31-4, 70 x 48 = 31-74, 70 x 49 = 32-38, 70 x 50 = 33-2, 70 x 51 = 33-72, 70 x 52 = 34-36, 70 x 53 = 35-0, 70 x 54 = 35-70, 70 x 55 = 36-34, 70 x 56 = 36-104, 70 x 57 = 37-68, 70 x 58 = 38-32, 70 x 59 = 38-102, 70 x 60 = 39-66, 70 x 61 = 40-30, 70 x 62 = 40-100, 70 x 63 = 41-64, 70 x 64 = 42-28, 70 x 65 = 42-98, 70 x 66 = 43-62, 70 x 67 = 44-26, 70 x 68 = 44-96, 70 x 69 = 45-60, 70 x 70 = 46-24, 70 x 71 = 46-94, 70 x 72 = 47-58, 70 x 73 = 48-22, 70 x 74 = 48-92, 70 x 75 = 49-56, 70 x 76 = 50-20, 70 x 77 = 50-90, 70 x 78 = 51-54, 70 x 79 = 52-18, 70 x 80 = 52-88, 70 x 81 = 53-52, 70 x 82 = 54-16, 70 x 83 = 54-86, 70 x 84 = 55-50, 70 x 85 = 56-14, 70 x 86 = 56-84, 70 x 87 = 57-48, 70 x 88 = 58-12, 70 x 89 = 58-82, 70 x 90 = 59-46, 70 x 91 = 60-10, 70 x 92 = 60-80, 70 x 93 = 61-44, 70 x 94 = 62-8, 70 x 95 = 62-78, 70 x 96 = 63-42, 70 x 97 = 64-6, 70 x 98 = 64-76, 70 x 99 = 65-40, 70 x 100 = 66-4, 70 x 101 = 66-74, 70 x 102 = 67-38, 70 x 103 = 68-2, 70 x 104 = 68-72, 70 x 105 = 69-36, 
71 x 1 = 0-71, 71 x 2 = 1-36, 71 x 3 = 2-1, 71 x 4 = 2-72, 71 x 5 = 3-37, 71 x 6 = 4-2, 71 x 7 = 4-73, 71 x 8 = 5-38, 71 x 9 = 6-3, 71 x 10 = 6-74, 71 x 11 = 7-39, 71 x 12 = 8-4, 71 x 13 = 8-75, 71 x 14 = 9-40, 71 x 15 = 10-5, 71 x 16 = 10-76, 71 x 17 = 11-41, 71 x 18 = 12-6, 71 x 19 = 12-77, 71 x 20 = 13-42, 71 x 21 = 14-7, 71 x 22 = 14-78, 71 x 23 = 15-43, 71 x 24 = 16-8, 71 x 25 = 16-79, 71 x 26 = 17-44, 71 x 27 = 18-9, 71 x 28 = 18-80, 71 x 29 = 19-45, 71 x 30 = 20-10, 71 x 31 = 20-81, 71 x 32 = 21-46, 71 x 33 = 22-11, 71 x 34 = 22-82, 71 x 35 = 23-47, 71 x 36 = 24-12, 71 x 37 = 24-83, 71 x 38 = 25-48, 71 x 39 = 26-13, 71 x 40 = 26-84, 71 x 41 = 27-49, 71 x 42 = 28-14, 71 x 43 = 28-85, 71 x 44 = 29-50, 71 x 45 = 30-15, 71 x 46 = 30-86, 71 x 47 = 31-51, 71 x 48 = 32-16, 71 x 49 = 32-87, 71 x 50 = 33-52, 71 x 51 = 34-17, 71 x 52 = 34-88, 71 x 53 = 35-53, 71 x 54 = 36-18, 71 x 55 = 36-89, 71 x 56 = 37-54, 71 x 57 = 38-19, 71 x 58 = 38-90, 71 x 59 = 39-55, 71 x 60 = 40-20, 71 x 61 = 40-91, 71 x 62 = 41-56, 71 x 63 = 42-21, 71 x 64 = 42-92, 71 x 65 = 43-57, 71 x 66 = 44-22, 71 x 67 = 44-93, 71 x 68 = 45-58, 71 x 69 = 46-23, 71 x 70 = 46-94, 71 x 71 = 47-59, 71 x 72 = 48-24, 71 x 73 = 48-95, 71 x 74 = 49-60, 71 x 75 = 50-25, 71 x 76 = 50-96, 71 x 77 = 51-61, 71 x 78 = 52-26, 71 x 79 = 52-97, 71 x 80 = 53-62, 71 x 81 = 54-27, 71 x 82 = 54-98, 71 x 83 = 55-63, 71 x 84 = 56-28, 71 x 85 = 56-99, 71 x 86 = 57-64, 71 x 87 = 58-29, 71 x 88 = 58-100, 71 x 89 = 59-65, 71 x 90 = 60-30, 71 x 91 = 60-101, 71 x 92 = 61-66, 71 x 93 = 62-31, 71 x 94 = 62-102, 71 x 95 = 63-67, 71 x 96 = 64-32, 71 x 97 = 64-103, 71 x 98 = 65-68, 71 x 99 = 66-33, 71 x 100 = 66-104, 71 x 101 = 67-69, 71 x 102 = 68-34, 71 x 103 = 68-105, 71 x 104 = 69-70, 71 x 105 = 70-35, 
72 x 1 = 0-72, 72 x 2 = 1-38, 72 x 3 = 2-4, 72 x 4 = 2-76, 72 x 5 = 3-42, 72 x 6 = 4-8, 72 x 7 = 4-80, 72 x 8 = 5-46, 72 x 9 = 6-12, 72 x 10 = 6-84, 72 x 11 = 7-50, 72 x 12 = 8-16, 72 x 13 = 8-88, 72 x 14 = 9-54, 72 x 15 = 10-20, 72 x 16 = 10-92, 72 x 17 = 11-58, 72 x 18 = 12-24, 72 x 19 = 12-96, 72 x 20 = 13-62, 72 x 21 = 14-28, 72 x 22 = 14-100, 72 x 23 = 15-66, 72 x 24 = 16-32, 72 x 25 = 16-104, 72 x 26 = 17-70, 72 x 27 = 18-36, 72 x 28 = 19-2, 72 x 29 = 19-74, 72 x 30 = 20-40, 72 x 31 = 21-6, 72 x 32 = 21-78, 72 x 33 = 22-44, 72 x 34 = 23-10, 72 x 35 = 23-82, 72 x 36 = 24-48, 72 x 37 = 25-14, 72 x 38 = 25-86, 72 x 39 = 26-52, 72 x 40 = 27-18, 72 x 41 = 27-90, 72 x 42 = 28-56, 72 x 43 = 29-22, 72 x 44 = 29-94, 72 x 45 = 30-60, 72 x 46 = 31-26, 72 x 47 = 31-98, 72 x 48 = 32-64, 72 x 49 = 33-30, 72 x 50 = 33-102, 72 x 51 = 34-68, 72 x 52 = 35-34, 72 x 53 = 36-0, 72 x 54 = 36-72, 72 x 55 = 37-38, 72 x 56 = 38-4, 72 x 57 = 38-76, 72 x 58 = 39-42, 72 x 59 = 40-8, 72 x 60 = 40-80, 72 x 61 = 41-46, 72 x 62 = 42-12, 72 x 63 = 42-84, 72 x 64 = 43-50, 72 x 65 = 44-16, 72 x 66 = 44-88, 72 x 67 = 45-54, 72 x 68 = 46-20, 72 x 69 = 46-92, 72 x 70 = 47-58, 72 x 71 = 48-24, 72 x 72 = 48-96, 72 x 73 = 49-62, 72 x 74 = 50-28, 72 x 75 = 50-100, 72 x 76 = 51-66, 72 x 77 = 52-32, 72 x 78 = 52-104, 72 x 79 = 53-70, 72 x 80 = 54-36, 72 x 81 = 55-2, 72 x 82 = 55-74, 72 x 83 = 56-40, 72 x 84 = 57-6, 72 x 85 = 57-78, 72 x 86 = 58-44, 72 x 87 = 59-10, 72 x 88 = 59-82, 72 x 89 = 60-48, 72 x 90 = 61-14, 72 x 91 = 61-86, 72 x 92 = 62-52, 72 x 93 = 63-18, 72 x 94 = 63-90, 72 x 95 = 64-56, 72 x 96 = 65-22, 72 x 97 = 65-94, 72 x 98 = 66-60, 72 x 99 = 67-26, 72 x 100 = 67-98, 72 x 101 = 68-64, 72 x 102 = 69-30, 72 x 103 = 69-102, 72 x 104 = 70-68, 72 x 105 = 71-34, 
73 x 1 = 0-73, 73 x 2 = 1-40, 73 x 3 = 2-7, 73 x 4 = 2-80, 73 x 5 = 3-47, 73 x 6 = 4-14, 73 x 7 = 4-87, 73 x 8 = 5-54, 73 x 9 = 6-21, 73 x 10 = 6-94, 73 x 11 = 7-61, 73 x 12 = 8-28, 73 x 13 = 8-101, 73 x 14 = 9-68, 73 x 15 = 10-35, 73 x 16 = 11-2, 73 x 17 = 11-75, 73 x 18 = 12-42, 73 x 19 = 13-9, 73 x 20 = 13-82, 73 x 21 = 14-49, 73 x 22 = 15-16, 73 x 23 = 15-89, 73 x 24 = 16-56, 73 x 25 = 17-23, 73 x 26 = 17-96, 73 x 27 = 18-63, 73 x 28 = 19-30, 73 x 29 = 19-103, 73 x 30 = 20-70, 73 x 31 = 21-37, 73 x 32 = 22-4, 73 x 33 = 22-77, 73 x 34 = 23-44, 73 x 35 = 24-11, 73 x 36 = 24-84, 73 x 37 = 25-51, 73 x 38 = 26-18, 73 x 39 = 26-91, 73 x 40 = 27-58, 73 x 41 = 28-25, 73 x 42 = 28-98, 73 x 43 = 29-65, 73 x 44 = 30-32, 73 x 45 = 30-105, 73 x 46 = 31-72, 73 x 47 = 32-39, 73 x 48 = 33-6, 73 x 49 = 33-79, 73 x 50 = 34-46, 73 x 51 = 35-13, 73 x 52 = 35-86, 73 x 53 = 36-53, 73 x 54 = 37-20, 73 x 55 = 37-93, 73 x 56 = 38-60, 73 x 57 = 39-27, 73 x 58 = 39-100, 73 x 59 = 40-67, 73 x 60 = 41-34, 73 x 61 = 42-1, 73 x 62 = 42-74, 73 x 63 = 43-41, 73 x 64 = 44-8, 73 x 65 = 44-81, 73 x 66 = 45-48, 73 x 67 = 46-15, 73 x 68 = 46-88, 73 x 69 = 47-55, 73 x 70 = 48-22, 73 x 71 = 48-95, 73 x 72 = 49-62, 73 x 73 = 50-29, 73 x 74 = 50-102, 73 x 75 = 51-69, 73 x 76 = 52-36, 73 x 77 = 53-3, 73 x 78 = 53-76, 73 x 79 = 54-43, 73 x 80 = 55-10, 73 x 81 = 55-83, 73 x 82 = 56-50, 73 x 83 = 57-17, 73 x 84 = 57-90, 73 x 85 = 58-57, 73 x 86 = 59-24, 73 x 87 = 59-97, 73 x 88 = 60-64, 73 x 89 = 61-31, 73 x 90 = 61-104, 73 x 91 = 62-71, 73 x 92 = 63-38, 73 x 93 = 64-5, 73 x 94 = 64-78, 73 x 95 = 65-45, 73 x 96 = 66-12, 73 x 97 = 66-85, 73 x 98 = 67-52, 73 x 99 = 68-19, 73 x 100 = 68-92, 73 x 101 = 69-59, 73 x 102 = 70-26, 73 x 103 = 70-99, 73 x 104 = 71-66, 73 x 105 = 72-33, 
74 x 1 = 0-74, 74 x 2 = 1-42, 74 x 3 = 2-10, 74 x 4 = 2-84, 74 x 5 = 3-52, 74 x 6 = 4-20, 74 x 7 = 4-94, 74 x 8 = 5-62, 74 x 9 = 6-30, 74 x 10 = 6-104, 74 x 11 = 7-72, 74 x 12 = 8-40, 74 x 13 = 9-8, 74 x 14 = 9-82, 74 x 15 = 10-50, 74 x 16 = 11-18, 74 x 17 = 11-92, 74 x 18 = 12-60, 74 x 19 = 13-28, 74 x 20 = 13-102, 74 x 21 = 14-70, 74 x 22 = 15-38, 74 x 23 = 16-6, 74 x 24 = 16-80, 74 x 25 = 17-48, 74 x 26 = 18-16, 74 x 27 = 18-90, 74 x 28 = 19-58, 74 x 29 = 20-26, 74 x 30 = 20-100, 74 x 31 = 21-68, 74 x 32 = 22-36, 74 x 33 = 23-4, 74 x 34 = 23-78, 74 x 35 = 24-46, 74 x 36 = 25-14, 74 x 37 = 25-88, 74 x 38 = 26-56, 74 x 39 = 27-24, 74 x 40 = 27-98, 74 x 41 = 28-66, 74 x 42 = 29-34, 74 x 43 = 30-2, 74 x 44 = 30-76, 74 x 45 = 31-44, 74 x 46 = 32-12, 74 x 47 = 32-86, 74 x 48 = 33-54, 74 x 49 = 34-22, 74 x 50 = 34-96, 74 x 51 = 35-64, 74 x 52 = 36-32, 74 x 53 = 37-0, 74 x 54 = 37-74, 74 x 55 = 38-42, 74 x 56 = 39-10, 74 x 57 = 39-84, 74 x 58 = 40-52, 74 x 59 = 41-20, 74 x 60 = 41-94, 74 x 61 = 42-62, 74 x 62 = 43-30, 74 x 63 = 43-104, 74 x 64 = 44-72, 74 x 65 = 45-40, 74 x 66 = 46-8, 74 x 67 = 46-82, 74 x 68 = 47-50, 74 x 69 = 48-18, 74 x 70 = 48-92, 74 x 71 = 49-60, 74 x 72 = 50-28, 74 x 73 = 50-102, 74 x 74 = 51-70, 74 x 75 = 52-38, 74 x 76 = 53-6, 74 x 77 = 53-80, 74 x 78 = 54-48, 74 x 79 = 55-16, 74 x 80 = 55-90, 74 x 81 = 56-58, 74 x 82 = 57-26, 74 x 83 = 57-100, 74 x 84 = 58-68, 74 x 85 = 59-36, 74 x 86 = 60-4, 74 x 87 = 60-78, 74 x 88 = 61-46, 74 x 89 = 62-14, 74 x 90 = 62-88, 74 x 91 = 63-56, 74 x 92 = 64-24, 74 x 93 = 64-98, 74 x 94 = 65-66, 74 x 95 = 66-34, 74 x 96 = 67-2, 74 x 97 = 67-76, 74 x 98 = 68-44, 74 x 99 = 69-12, 74 x 100 = 69-86, 74 x 101 = 70-54, 74 x 102 = 71-22, 74 x 103 = 71-96, 74 x 104 = 72-64, 74 x 105 = 73-32, 
